I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,245,245,5453.07,79.8,235.1,128.96,14.03,0.100034,0.359095,0.236687,0.235859,0.058242,0.48275,0.0889,0.1,
0.26,7,2,70,70,70,259,259,5373.71,79.8,249.6,134.07,14.04,0.129117,0.429512,0.253848,0.246735,0.066423,0.49958,0.0913,0.1,
0.26,7,3,70,70,70,305,305,5469.73,79.8,292.5,131.8,14.12,0.153712,0.427353,0.252756,0.239524,0.059965,0.49944,0.0915,0.1,
0.26,7,4,70,70,70,275,275,6255.13,79.8,265.1,136.75,15.43,0.11522,0.398165,0.249014,0.250005,0.052085,0.4962,0.0909,0.1,
0.26,7,5,70,70,70,311,311,5378.63,79.8,300.4,133.78,14.36,0.136304,0.453803,0.251862,0.24862,0.063383,0.49802,0.0915,0.1,
0.26,7,6,70,70,70,304,304,5854.1,79.8,291.1,138.16,15.03,0.132848,0.384551,0.244642,0.240918,0.063963,0.49039,0.0889,0.1,
0.26,7,7,70,70,70,247,247,6014.68,79.8,235,130.24,14.89,0.131855,0.383273,0.257501,0.253998,0.058723,0.50411,0.0923,0.1,
0.26,7,8,70,70,70,255,255,5385.87,79.8,243.6,140.3,14.39,0.13942,0.477527,0.253774,0.249661,0.05617,0.50087,0.0922,0.1,
0.26,7,9,70,70,70,286,286,5800.41,79.8,275.1,134.41,14.83,0.097596,0.359892,0.247161,0.257055,0.054067,0.49383,0.0917,0.1,
0.27,3,0,70,70,70,187,187,5915.65,79.8,175.1,101.41,15.07,0.141252,0.383978,0.271645,0.275242,0.048662,0.51905,0.0934,0.1,
0.27,3,1,70,70,70,182,182,5453.07,79.8,171.8,102.17,14.09,0.13935,0.351219,0.267134,0.273631,0.041074,0.5152,0.0951,0.1,
0.27,3,2,70,70,70,201,201,5373.71,79.8,191.9,101.59,13.6,0.104874,0.390795,0.267464,0.26847,0.057941,0.5139,0.094,0.1,
0.27,3,3,70,70,70,198,198,5469.73,79.8,185.1,102.79,13.92,0.144095,0.39001,0.276713,0.272233,0.049556,0.52388,0.096,0.1,
0.27,3,4,70,70,70,178,178,6255.13,79.8,168.2,103.96,15.18,0.155931,0.39969,0.280379,0.287392,0.048028,0.52749,0.0961,0.1,
0.27,3,5,70,70,70,256,256,5378.63,79.8,245.1,105.71,13.88,0.18001,0.40465,0.274026,0.270459,0.046256,0.52163,0.0956,0.1,
0.27,3,6,70,70,70,218,218,5854.1,79.8,207.4,105.31,14.62,0.140246,0.414821,0.271239,0.270781,0.055037,0.51801,0.0946,0.1,
0.27,3,7,70,70,70,193,193,6014.68,79.8,180.1,101.46,14.48,0.129615,0.375367,0.272544,0.276855,0.05047,0.51961,0.0946,0.1,
0.27,3,8,70,70,70,202,202,5385.87,79.8,195.1,107.68,13.97,0.197711,0.433701,0.278806,0.275549,0.046265,0.5263,0.0967,0.1,
0.27,3,9,70,70,70,195,195,5800.41,79.8,185.1,108.12,14.54,0.143754,0.350738,0.26638,0.270046,0.039755,0.51459,0.0951,0.1,
0.27,3.5,0,70,70,70,192,192,5915.65,79.8,180.1,105.94,15.05,0.143082,0.393258,0.272357,0.269733,0.052093,0.51943,0.0934,0.1,
0.27,3.5,1,70,70,70,185,185,5453.07,79.8,175.1,108.42,14,0.134971,0.34901,0.266467,0.275624,0.04105,0.51452,0.0947,0.1,
0.27,3.5,2,70,70,70,206,206,5373.71,79.8,196.7,106.35,13.48,0.107836,0.396537,0.266917,0.263057,0.059019,0.51325,0.094,0.1,
0.27,3.5,3,70,70,70,200,200,5469.73,79.8,187.3,106,13.81,0.154315,0.397083,0.278627,0.270461,0.047441,0.52594,0.0964,0.1,
0.27,3.5,4,70,70,70,218,218,6255.13,79.8,205.1,112.19,14.94,0.168099,0.410315,0.279934,0.278997,0.046668,0.52722,0.0959,0.1,
0.27,3.5,5,70,70,70,258,258,5378.63,79.8,247.7,111.76,13.75,0.178901,0.439481,0.278165,0.281298,0.048542,0.52542,0.0961,0.1,
0.27,3.5,6,70,70,70,222,222,5854.1,79.8,211.9,111.39,14.43,0.144044,0.431428,0.270282,0.270436,0.058791,0.51675,0.0942,0.1,
0.27,3.5,7,70,70,70,203,203,6014.68,79.8,190.2,107,14.32,0.128765,0.384134,0.274026,0.277538,0.049941,0.5211,0.0951,0.1,
0.27,3.5,8,70,70,70,207,207,5385.87,79.8,200.1,113.84,13.76,0.175221,0.448267,0.272675,0.268284,0.050476,0.52009,0.0957,0.1,
0.27,3.5,9,70,70,70,197,197,5800.41,79.8,187.8,111.34,14.23,0.153561,0.333702,0.271143,0.277093,0.039916,0.5192,0.096,0.1,
0.27,4,0,70,70,70,197,197,5915.65,79.8,185.1,109.33,14.98,0.145046,0.405409,0.273557,0.273634,0.05782,0.52006,0.0935,0.1,
0.27,4,1,70,70,70,191,191,5453.07,79.8,179.6,112.39,13.95,0.13629,0.356489,0.26886,0.27525,0.045176,0.51656,0.0951,0.1,
0.27,4,2,70,70,70,221,221,5373.71,79.8,210.1,112.93,13.54,0.112111,0.402644,0.265915,0.267149,0.056342,0.51263,0.0939,0.1,
0.27,4,3,70,70,70,212,212,5469.73,79.8,199.3,109.58,13.58,0.162771,0.401659,0.277677,0.268503,0.047406,0.52502,0.0963,0.1,
0.27,4,4,70,70,70,220,220,6255.13,79.8,208,115.51,14.93,0.100923,0.417584,0.278079,0.281119,0.050276,0.52496,0.0955,0.1,
0.27,4,5,70,70,70,261,261,5378.63,79.8,250.1,115.4,13.79,0.178315,0.450287,0.275977,0.27041,0.050745,0.52318,0.0955,0.1,
0.27,4,6,70,70,70,238,238,5854.1,79.8,225.1,115.85,14.4,0.147925,0.44414,0.274394,0.274522,0.060487,0.5206,0.0947,0.1,
0.27,4,7,70,70,70,223,223,6014.68,79.8,210.1,112.2,14.44,0.128726,0.379976,0.27211,0.276193,0.053325,0.51897,0.0946,0.1,
0.27,4,8,70,70,70,217,217,5385.87,79.8,210.1,117.81,13.95,0.169297,0.457633,0.273116,0.266673,0.050752,0.52051,0.0956,0.1,
0.27,4,9,70,70,70,200,200,5800.41,79.8,190.6,115.77,14.36,0.159847,0.360344,0.27009,0.275975,0.039467,0.51824,0.0961,0.1,
0.27,4.5,0,70,70,70,197,197,5915.65,79.8,185.1,112.73,15.04,0.15159,0.429069,0.272949,0.273014,0.062926,0.51896,0.0931,0.1,
0.27,4.5,1,70,70,70,236,236,5453.07,79.8,226.5,117.31,14.02,0.118388,0.354434,0.265113,0.271249,0.046444,0.51271,0.0944,0.1,
0.27,4.5,2,70,70,70,224,224,5373.71,79.8,214,118.13,13.65,0.116783,0.427025,0.266856,0.265866,0.060744,0.5131,0.0938,0.1,
0.27,4.5,3,70,70,70,221,221,5469.73,79.8,213.2,115.12,13.76,0.16938,0.404434,0.274424,0.271194,0.051666,0.52156,0.0954,0.1,
0.27,4.5,4,70,70,70,223,223,6255.13,79.8,210.1,119.52,14.91,0.096271,0.424565,0.275344,0.279895,0.050733,0.52227,0.0952,0.1,
0.27,4.5,5,70,70,70,266,266,5378.63,79.8,255.1,118.58,13.86,0.166531,0.469997,0.273928,0.26769,0.054779,0.52087,0.0952,0.1,
0.27,4.5,6,70,70,70,238,238,5854.1,79.8,225.1,119.32,14.45,0.151695,0.454309,0.275074,0.271009,0.062526,0.52109,0.0945,0.1,
0.27,4.5,7,70,70,70,225,225,6014.68,79.8,212.3,115.64,14.57,0.129408,0.381532,0.273961,0.277605,0.053793,0.52076,0.0949,0.1,
0.27,4.5,8,70,70,70,224,224,5385.87,79.8,215.1,124.9,14,0.159087,0.484475,0.272201,0.265958,0.053123,0.51946,0.0955,0.1,
0.27,4.5,9,70,70,70,205,205,5800.41,79.8,195.1,118.71,14.41,0.173287,0.343641,0.267763,0.272708,0.039107,0.51601,0.0958,0.1,
0.27,5,0,70,70,70,202,202,5915.65,79.8,190.8,115.92,15.13,0.148329,0.450807,0.269998,0.267664,0.060324,0.51636,0.0925,0.1,
0.27,5,1,70,70,70,240,240,5453.07,79.8,230.1,120.94,14.29,0.105727,0.363927,0.259258,0.26709,0.048433,0.50674,0.0934,0.1,
0.27,5,2,70,70,70,250,250,5373.71,79.8,239.8,125.91,13.76,0.121418,0.413536,0.266754,0.273971,0.061543,0.51295,0.0936,0.1,
0.27,5,3,70,70,70,228,228,5469.73,79.8,220.1,120.6,13.67,0.131074,0.40588,0.265195,0.262033,0.057368,0.51191,0.0935,0.1,
0.27,5,4,70,70,70,223,223,6255.13,79.8,210.1,123.66,15.36,0.098499,0.430777,0.273808,0.279888,0.052867,0.52061,0.0948,0.1,
0.27,5,5,70,70,70,269,269,5378.63,79.8,258.2,121.54,14.27,0.163402,0.48513,0.274635,0.265555,0.060303,0.52104,0.0953,0.1,
0.27,5,6,70,70,70,247,247,5854.1,79.8,234.4,123.42,15.02,0.136305,0.46266,0.271745,0.267008,0.06541,0.51749,0.0938,0.1,
0.27,5,7,70,70,70,231,231,6014.68,79.8,219,118.54,14.85,0.130577,0.391382,0.273467,0.271723,0.055426,0.52016,0.0948,0.1,
0.27,5,8,70,70,70,224,224,5385.87,79.8,215.1,129.33,14.35,0.156408,0.509321,0.268863,0.260889,0.052374,0.51624,0.0949,0.1,
0.27,5,9,70,70,70,215,215,5800.41,79.8,204.7,122.98,14.72,0.174104,0.33257,0.264242,0.270714,0.040206,0.51249,0.095,0.1,
0.27,5.5,0,70,70,70,208,208,5915.65,79.8,198.9,119.9,16.09,0.123432,0.455402,0.264409,0.268077,0.066302,0.51005,0.0912,0.1,
0.27,5.5,1,70,70,70,240,240,5453.07,79.8,230.1,124.19,15.22,0.103586,0.376346,0.255091,0.261281,0.052406,0.50223,0.0926,0.1,
0.27,5.5,2,70,70,70,251,251,5373.71,79.8,240.1,129.84,14.88,0.125572,0.406902,0.263292,0.268678,0.057798,0.50996,0.0929,0.1,
0.27,5.5,3,70,70,70,241,241,5469.73,79.8,230.1,125.88,14.65,0.12191,0.406358,0.258263,0.252015,0.055654,0.50525,0.0923,0.1,
0.27,5.5,4,70,70,70,228,228,6255.13,79.8,215.1,128.71,15.19,0.119582,0.436752,0.265462,0.270196,0.054293,0.51241,0.0934,0.1,
0.27,5.5,5,70,70,70,273,273,5378.63,79.8,260.1,127.76,14.1,0.137475,0.494245,0.270932,0.267846,0.062438,0.51719,0.0945,0.1,
0.27,5.5,6,70,70,70,252,252,5854.1,79.8,240,126.6,14.87,0.13267,0.403717,0.263861,0.258243,0.065105,0.50975,0.0924,0.1,
0.27,5.5,7,70,70,70,303,303,6014.68,79.8,290.1,127.35,14.78,0.132111,0.390969,0.267069,0.263379,0.060205,0.51341,0.0937,0.1,
0.27,5.5,8,70,70,70,229,229,5385.87,79.8,220.1,132.74,14.26,0.15638,0.532914,0.2686,0.264278,0.056447,0.51565,0.095,0.1,
0.27,5.5,9,70,70,70,246,246,5800.41,79.8,235.1,129.28,14.72,0.151366,0.347253,0.259078,0.268614,0.044387,0.50702,0.0938,0.1,
0.27,6,0,70,70,70,239,239,5915.65,79.8,225.1,124.99,15.36,0.117903,0.470917,0.263807,0.265135,0.067154,0.50933,0.0911,0.1,
0.27,6,1,70,70,70,245,245,5453.07,79.8,235.1,126.96,14.46,0.102064,0.36814,0.250034,0.254684,0.055913,0.49676,0.0916,0.1,
0.27,6,2,70,70,70,255,255,5373.71,79.8,244.4,132.54,14.08,0.129245,0.425717,0.262106,0.263357,0.060193,0.5086,0.0927,0.1,
0.27,6,3,70,70,70,298,298,5469.73,79.8,286,130.56,14.13,0.115371,0.389968,0.257098,0.253328,0.059295,0.50364,0.0921,0.1,
0.27,6,4,70,70,70,228,228,6255.13,81.2,215.1,132.83,15.56,0.13147,0.431981,0.261981,0.262221,0.052919,0.50917,0.093,0.1,
0.27,6,5,70,70,70,298,298,5378.63,79.8,287.6,135.32,14.35,0.134504,0.501951,0.264716,0.259189,0.063369,0.51099,0.0934,0.1,
0.27,6,6,70,70,70,296,296,5854.1,79.8,283.4,129.04,14.98,0.140059,0.415736,0.261494,0.254384,0.066763,0.50719,0.0919,0.1,
0.27,6,7,70,70,70,303,303,6014.68,79.8,290.1,127.17,15.06,0.1339,0.394675,0.267028,0.261269,0.059418,0.51353,0.0939,0.1,
0.27,6,8,70,70,70,248,248,5385.87,79.8,236.7,136.87,14.43,0.150052,0.523857,0.270209,0.262946,0.056642,0.51717,0.0949,0.1,
0.27,6,9,70,70,70,286,286,5800.41,79.8,275.1,132.91,14.85,0.148517,0.360304,0.25709,0.263629,0.044683,0.505,0.0936,0.1,
0.27,6.5,0,70,70,70,341,341,5915.65,79.8,330.1,129.57,15.59,0.12023,0.47511,0.266648,0.268526,0.068267,0.51196,0.0913,0.1,
0.27,6.5,1,70,70,70,245,245,5453.07,79.8,235.1,129.41,14.39,0.102155,0.376384,0.248737,0.2477,0.058061,0.49525,0.0913,0.1,
0.27,6.5,2,70,70,70,259,259,5373.71,79.8,248.9,134.42,14.12,0.132504,0.421439,0.262705,0.261712,0.061569,0.50897,0.0928,0.1,
0.27,6.5,3,70,70,70,302,302,5469.73,79.8,289.9,131.57,14.14,0.139708,0.395257,0.257053,0.249411,0.058554,0.5038,0.0921,0.1,
0.27,6.5,4,70,70,70,275,275,6255.13,79.8,265.1,137.33,15.5,0.12357,0.435705,0.259724,0.259253,0.053931,0.50684,0.0927,0.1,
0.27,6.5,5,70,70,70,305,305,5378.63,79.8,294.6,137.87,14.26,0.148795,0.492216,0.262213,0.254755,0.065015,0.50835,0.093,0.1,
0.27,6.5,6,70,70,70,301,301,5854.1,79.8,288.9,135.82,15,0.137205,0.426921,0.256014,0.245643,0.067508,0.50157,0.0906,0.1,
0.27,6.5,7,70,70,70,303,303,6014.68,79.8,290.1,130.08,14.85,0.135924,0.397605,0.265227,0.261662,0.059086,0.51182,0.0937,0.1,
0.27,6.5,8,70,70,70,252,252,5385.87,79.8,240.7,142.81,14.5,0.148588,0.539503,0.263899,0.260181,0.063141,0.51041,0.0934,0.1,
0.27,6.5,9,70,70,70,286,286,5800.41,79.8,275.1,136.68,14.72,0.129559,0.372176,0.253062,0.260061,0.050313,0.50039,0.0927,0.1,
0.27,7,0,70,70,70,341,341,5915.65,79.8,330.1,135.45,15.73,0.121823,0.479698,0.261779,0.261009,0.069112,0.50706,0.0906,0.1,
0.27,7,1,70,70,70,249,249,5453.07,79.8,239.4,132.45,14.32,0.105496,0.364979,0.240552,0.24001,0.060165,0.48652,0.0895,0.1,
0.27,7,2,70,70,70,276,276,5373.71,79.8,265.1,139.79,14.18,0.135296,0.454087,0.257627,0.253274,0.067836,0.5033,0.0917,0.1,
0.27,7,3,70,70,70,306,306,5469.73,79.8,293.7,141.25,14.04,0.13187,0.423954,0.252917,0.242484,0.059722,0.49954,0.0913,0.1,
0.27,7,4,70,70,70,275,275,6255.13,79.8,265.1,141.91,15.9,0.118393,0.44495,0.257174,0.257155,0.056562,0.50397,0.0922,0.1,
0.27,7,5,70,70,70,313,313,5378.63,79.8,302.8,142.09,14.68,0.140609,0.480538,0.257956,0.247628,0.065493,0.50399,0.0921,0.1,
0.27,7,6,70,70,70,305,305,5854.1,79.8,292.9,144.89,15.35,0.124928,0.399979,0.252467,0.246621,0.065681,0.49819,0.0901,0.1,
0.27,7,7,70,70,70,306,306,6014.68,79.8,293.1,138.36,15.18,0.138539,0.407306,0.260537,0.249289,0.059597,0.50716,0.0927,0.1,
0.27,7,8,70,70,70,271,271,5385.87,79.8,262.6,150.26,14.64,0.149314,0.50983,0.253204,0.248779,0.058334,0.50014,0.0916,0.1,
0.27,7,9,70,70,70,288,288,5800.41,79.8,277.7,137.89,15,0.103361,0.382885,0.255104,0.262214,0.054551,0.50188,0.093,0.1,
0.28,3,0,70,70,70,187,187,5915.65,79.8,175.4,105.58,15.12,0.147743,0.388104,0.276282,0.277202,0.049463,0.52349,0.0942,0.1,
0.28,3,1,70,70,70,185,185,5453.07,79.8,175.1,106.92,13.87,0.14517,0.348543,0.271043,0.276501,0.040948,0.51903,0.0955,0.1,
0.28,3,2,70,70,70,205,205,5373.71,79.8,195.1,104.26,13.57,0.10945,0.394399,0.271918,0.275014,0.055903,0.5185,0.0948,0.1,
0.28,3,3,70,70,70,198,198,5469.73,79.8,185.1,104.96,13.46,0.150117,0.39505,0.281082,0.282879,0.047958,0.52821,0.0968,0.1,
0.28,3,4,70,70,70,218,218,6255.13,79.8,205.1,111.45,15.11,0.163076,0.407095,0.282326,0.284053,0.047179,0.52945,0.0963,0.1,
0.28,3,5,70,70,70,256,256,5378.63,79.8,245.1,110.91,13.95,0.182123,0.431634,0.279509,0.274992,0.048975,0.52671,0.0963,0.1,
0.28,3,6,70,70,70,221,221,5854.1,79.8,210.1,109.45,14.51,0.145839,0.382227,0.273134,0.273462,0.053965,0.51997,0.0949,0.1,
0.28,3,7,70,70,70,203,203,6014.68,79.8,190.1,106.31,14.49,0.13761,0.39293,0.277516,0.280445,0.051315,0.52439,0.0955,0.1,
0.28,3,8,70,70,70,207,207,5385.87,79.8,200.1,112.97,14.01,0.2005,0.421548,0.278946,0.274468,0.044612,0.52657,0.0967,0.1,
0.28,3,9,70,70,70,195,195,5800.41,79.8,185.1,111.23,14.41,0.149291,0.365191,0.273594,0.278178,0.039162,0.52164,0.0963,0.1,
0.28,3.5,0,70,70,70,192,192,5915.65,79.8,180.1,109.18,14.99,0.149674,0.393708,0.276396,0.275615,0.052969,0.52327,0.0942,0.1,
0.28,3.5,1,70,70,70,191,191,5453.07,79.8,180,112.63,13.92,0.143906,0.355261,0.271971,0.275499,0.042229,0.51982,0.0957,0.1,
0.28,3.5,2,70,70,70,216,216,5373.71,79.8,205.1,112.62,13.56,0.112538,0.410504,0.270648,0.272347,0.05644,0.51725,0.0946,0.1,
0.28,3.5,3,70,70,70,203,203,5469.73,79.8,190.1,109.14,13.48,0.160881,0.403652,0.28238,0.274613,0.045305,0.5297,0.0971,0.1,
0.28,3.5,4,70,70,70,218,218,6255.13,79.8,205.1,114.95,15.21,0.150799,0.412121,0.283468,0.288942,0.045897,0.53058,0.0966,0.1,
0.28,3.5,5,70,70,70,261,261,5378.63,79.8,250.1,115.58,14.08,0.188397,0.452753,0.280114,0.280211,0.050724,0.52715,0.0963,0.1,
0.28,3.5,6,70,70,70,236,236,5854.1,79.8,224,115.2,14.53,0.149715,0.396389,0.27363,0.275003,0.058105,0.52005,0.0947,0.1,
0.28,3.5,7,70,70,70,223,223,6014.68,79.8,210.1,111.42,14.63,0.136567,0.400292,0.278219,0.282112,0.051721,0.52505,0.0956,0.1,
0.28,3.5,8,70,70,70,212,212,5385.87,79.8,205.1,118.83,14.09,0.18442,0.45605,0.276907,0.268573,0.049195,0.52432,0.0964,0.1,
0.28,3.5,9,70,70,70,200,200,5800.41,79.8,190.2,115.76,14.48,0.166921,0.35207,0.272319,0.276425,0.039455,0.52043,0.0964,0.1,
0.28,4,0,70,70,70,197,197,5915.65,79.8,185.1,112.36,15.08,0.151678,0.431422,0.278964,0.2783,0.057521,0.52533,0.0942,0.1,
0.28,4,1,70,70,70,202,202,5453.07,79.8,190.1,116.6,14.01,0.142147,0.352545,0.27016,0.275406,0.044965,0.51783,0.0953,0.1,
0.28,4,2,70,70,70,221,221,5373.71,79.8,210.1,117.96,13.71,0.117649,0.424434,0.271464,0.271999,0.058851,0.51787,0.0947,0.1,
0.28,4,3,70,70,70,221,221,5469.73,79.8,210.5,116.64,13.67,0.169705,0.410571,0.279655,0.27526,0.050521,0.5267,0.0961,0.1,
0.28,4,4,70,70,70,223,223,6255.13,79.8,210.1,120.13,15.42,0.096955,0.420989,0.279989,0.289071,0.049089,0.52687,0.096,0.1,
0.28,4,5,70,70,70,266,266,5378.63,79.8,255.1,121.68,14.15,0.17694,0.47363,0.280459,0.277354,0.052587,0.52733,0.096,0.1,
0.28,4,6,70,70,70,238,238,5854.1,79.8,225.1,119.41,14.66,0.153718,0.398451,0.277237,0.279096,0.05815,0.52358,0.0951,0.1,
0.28,4,7,70,70,70,227,227,6014.68,79.8,214.7,116.94,14.64,0.136355,0.396613,0.274771,0.274672,0.054506,0.52152,0.0951,0.1,
0.28,4,8,70,70,70,221,221,5385.87,79.8,212.5,123.89,14.22,0.167126,0.48758,0.276753,0.26674,0.053186,0.5239,0.0964,0.1,
0.28,4,9,70,70,70,209,209,5800.41,79.8,198,120.24,14.63,0.168539,0.346198,0.27212,0.272726,0.037541,0.52037,0.0964,0.1,
0.28,4.5,0,70,70,70,202,202,5915.65,79.8,190.8,116,15.13,0.15666,0.457314,0.275331,0.27266,0.063824,0.52124,0.0933,0.1,
0.28,4.5,1,70,70,70,240,240,5453.07,79.8,230.1,120.65,14.23,0.12139,0.368776,0.268725,0.272983,0.045991,0.51629,0.095,0.1,
0.28,4.5,2,70,70,70,251,251,5373.71,79.8,240.1,124.66,13.79,0.12217,0.414054,0.271136,0.279604,0.059874,0.5174,0.0945,0.1,
0.28,4.5,3,70,70,70,239,239,5469.73,79.8,228.9,121.56,13.62,0.176855,0.417561,0.272004,0.261858,0.054308,0.51902,0.0948,0.1,
0.28,4.5,4,70,70,70,223,223,6255.13,79.8,210.1,125.05,15.54,0.099072,0.426799,0.280196,0.288671,0.054107,0.52664,0.0957,0.1,
0.28,4.5,5,70,70,70,273,273,5378.63,79.8,260.1,126.57,14.41,0.164173,0.473871,0.274389,0.269734,0.052806,0.5215,0.0952,0.1,
0.28,4.5,6,70,70,70,243,243,5854.1,79.8,230.1,124.35,14.94,0.157625,0.400351,0.278947,0.278862,0.061796,0.52487,0.095,0.1,
0.28,4.5,7,70,70,70,303,303,6014.68,79.8,290.1,121.45,14.96,0.13689,0.406584,0.275599,0.271813,0.055603,0.52224,0.0953,0.1,
0.28,4.5,8,70,70,70,224,224,5385.87,79.8,215.1,129.09,14.48,0.154969,0.516623,0.277251,0.266893,0.05649,0.52412,0.0963,0.1,
0.28,4.5,9,70,70,70,246,246,5800.41,79.8,235.1,125.07,14.87,0.180471,0.347607,0.272155,0.275729,0.039048,0.5203,0.0963,0.1,
0.28,5,0,70,70,70,207,207,5915.65,79.8,196.4,119.92,15.23,0.157602,0.466431,0.273144,0.2752,0.062708,0.5192,0.0929,0.1,
0.28,5,1,70,70,70,240,240,5453.07,79.8,230.1,124.66,14.14,0.109044,0.366916,0.264278,0.26857,0.050805,0.51153,0.0941,0.1,
0.28,5,2,70,70,70,253,253,5373.71,79.8,242.2,131.1,13.88,0.128065,0.413018,0.271959,0.278295,0.060788,0.51819,0.0944,0.1,
0.28,5,3,70,70,70,242,242,5469.73,79.8,231.5,124.72,13.77,0.135204,0.425022,0.267185,0.260505,0.057414,0.51392,0.0939,0.1,
0.28,5,4,70,70,70,228,228,6255.13,79.8,215.1,131.08,15.57,0.120153,0.43324,0.274807,0.280966,0.053964,0.52154,0.0949,0.1,
0.28,5,5,70,70,70,292,292,5378.63,79.8,281.4,133.6,14.63,0.168538,0.456689,0.275589,0.270504,0.058477,0.52212,0.0949,0.1,
0.28,5,6,70,70,70,248,248,5854.1,79.8,235.9,128.77,15.06,0.142483,0.413767,0.276018,0.277277,0.065682,0.52162,0.0943,0.1,
0.28,5,7,70,70,70,303,303,6014.68,79.8,290.1,127.99,15.05,0.137906,0.401628,0.272213,0.263991,0.057396,0.51878,0.0945,0.1,
0.28,5,8,70,70,70,239,239,5385.87,79.8,229,134.41,14.44,0.163503,0.518978,0.273304,0.267913,0.054247,0.52041,0.0957,0.1,
0.28,5,9,70,70,70,246,246,5800.41,79.8,235.1,128.73,14.81,0.181216,0.35201,0.270399,0.274668,0.04095,0.51847,0.0958,0.1,
0.28,5.5,0,70,70,70,342,342,5915.65,79.8,331.6,127.87,15.49,0.127287,0.467931,0.268642,0.264516,0.066944,0.51422,0.0918,0.1,
0.28,5.5,1,70,70,70,245,245,5453.07,79.8,235.1,129.76,14.22,0.108418,0.378482,0.253362,0.261911,0.055777,0.50017,0.0921,0.1,
0.28,5.5,2,70,70,70,260,260,5373.71,79.8,249.3,136.17,14.12,0.132405,0.434529,0.264399,0.263519,0.059267,0.51103,0.093,0.1,
0.28,5.5,3,70,70,70,294,294,5469.73,79.8,281.2,131.76,13.81,0.125672,0.42963,0.259804,0.254328,0.059756,0.50641,0.0926,0.1,
0.28,5.5,4,70,70,70,275,275,6255.13,79.8,265.1,136.33,15.88,0.128013,0.439952,0.271249,0.278058,0.054932,0.518,0.0944,0.1,
0.28,5.5,5,70,70,70,295,295,5378.63,79.8,285,140.85,14.62,0.143905,0.463743,0.269272,0.261318,0.062773,0.51549,0.0939,0.1,
0.28,5.5,6,70,70,70,253,253,5854.1,79.8,241,132.58,15.12,0.143783,0.427757,0.267878,0.26339,0.069184,0.51329,0.0929,0.1,
0.28,5.5,7,70,70,70,303,303,6014.68,79.8,290.1,132.87,15.32,0.139299,0.408719,0.266272,0.263348,0.057751,0.51298,0.0938,0.1,
0.28,5.5,8,70,70,70,246,246,5385.87,79.8,234.2,140.42,14.81,0.16188,0.539516,0.272676,0.26535,0.055488,0.51974,0.0955,0.1,
0.28,5.5,9,70,70,70,286,286,5800.41,79.8,275.1,135.01,15.23,0.157672,0.368331,0.264853,0.276877,0.045587,0.51263,0.0947,0.1,
0.28,6,0,70,70,70,346,346,5915.65,79.8,335.1,132.37,15.59,0.123494,0.475215,0.268859,0.266756,0.070811,0.51392,0.0914,0.1,
0.28,6,1,70,70,70,247,247,5453.07,79.8,237.3,131.28,14.38,0.116066,0.383502,0.252766,0.251828,0.054997,0.4997,0.0922,0.1,
0.28,6,2,70,70,70,276,276,5373.71,79.8,265.1,137.95,14.07,0.136198,0.449927,0.264965,0.267372,0.060208,0.5115,0.093,0.1,
0.28,6,3,70,70,70,300,300,5469.73,79.8,287.1,135.37,14.05,0.118039,0.402609,0.258911,0.250684,0.061981,0.5052,0.0924,0.1,
0.28,6,4,70,70,70,275,275,6255.13,81.9,265.1,141.18,15.84,0.135443,0.435425,0.267859,0.269046,0.051184,0.51515,0.0939,0.1,
0.28,6,5,70,70,70,300,300,5378.63,79.8,289.2,145.7,14.81,0.140204,0.468142,0.267255,0.258641,0.062695,0.51353,0.0935,0.1,
0.28,6,6,70,70,70,298,298,5854.1,79.8,285.7,135.97,15.19,0.144608,0.440687,0.266,0.255693,0.066536,0.51174,0.0924,0.1,
0.28,6,7,70,70,70,308,308,6014.68,79.8,295.1,137.01,15.18,0.141033,0.411162,0.265255,0.256914,0.059342,0.51185,0.0935,0.1,
0.28,6,8,70,70,70,258,258,5385.87,79.8,248.9,144.98,14.69,0.155634,0.526158,0.267059,0.260792,0.05814,0.51396,0.0944,0.1,
0.28,6,9,70,70,70,289,289,5800.41,79.8,278.7,138.18,15.1,0.155763,0.382345,0.261872,0.267333,0.046545,0.50962,0.0943,0.1,
0.28,6.5,0,70,70,70,346,346,5915.65,79.8,335.1,136.58,15.69,0.125579,0.481574,0.270408,0.265365,0.074153,0.51507,0.0915,0.1,
0.28,6.5,1,70,70,70,250,250,5453.07,79.8,240.1,135.19,14.53,0.119472,0.386307,0.245804,0.24385,0.058519,0.49226,0.0908,0.1,
0.28,6.5,2,70,70,70,276,276,5373.71,79.8,265.1,141.31,14.15,0.139498,0.450553,0.269292,0.267902,0.062213,0.51548,0.094,0.1,
0.28,6.5,3,70,70,70,304,304,5469.73,79.8,291.2,142.98,14.1,0.106993,0.401247,0.259337,0.250298,0.06498,0.50521,0.092,0.1,
