I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,235,235,5453.07,79.8,225.1,119.98,14.14,0.100034,0.511939,0.27311,0.258663,0.095693,0.51496,0.0953,0.12,
0.26,7,2,70,70,70,231,231,5373.71,79.8,220.1,118.75,14.04,0.129117,0.562367,0.304459,0.284111,0.10155,0.5442,0.0999,0.12,
0.26,7,3,70,70,70,234,234,5469.73,79.8,221.8,116.32,14.1,0.153712,0.57773,0.294304,0.285012,0.095133,0.53585,0.0988,0.12,
0.26,7,4,70,70,70,218,218,6255.13,79.8,208.3,117.31,15.14,0.11522,0.600673,0.305857,0.297306,0.099526,0.54581,0.0996,0.12,
0.26,7,5,70,70,70,311,311,5378.63,79.8,300.4,120.03,14.04,0.136304,0.56486,0.302624,0.284481,0.096558,0.54333,0.1004,0.12,
0.26,7,6,70,70,70,304,304,5854.1,79.8,291.1,117.96,14.5,0.149017,0.531982,0.299858,0.286261,0.092598,0.54106,0.0994,0.12,
0.26,7,7,70,70,70,215,215,6014.68,79.8,205.2,115.43,14.57,0.131855,0.586594,0.308448,0.295004,0.095391,0.54867,0.1006,0.12,
0.26,7,8,70,70,70,255,255,5385.87,79.8,243.6,126.54,14.06,0.13942,0.477527,0.302184,0.299896,0.083678,0.54447,0.1007,0.12,
0.26,7,9,70,70,70,234,234,5800.41,79.8,222.8,120.54,14.37,0.117417,0.534761,0.292707,0.290238,0.083208,0.53538,0.0998,0.12,
0.27,3,0,70,70,70,149,149,5915.65,79.8,138.6,89.6,14.59,0.141252,0.51864,0.306909,0.302176,0.079173,0.54944,0.0994,0.12,
0.27,3,1,70,70,70,149,149,5453.07,79.8,137.3,91.31,13.56,0.13935,0.492962,0.312649,0.309556,0.079662,0.55457,0.1027,0.12,
0.27,3,2,70,70,70,140,140,5373.71,79.8,129.4,89.79,13.23,0.104874,0.503414,0.319775,0.325622,0.095172,0.55866,0.1019,0.12,
0.27,3,3,70,70,70,139,139,5469.73,79.8,129.4,91.26,13.43,0.144095,0.549717,0.328188,0.324867,0.085129,0.56799,0.1047,0.12,
0.27,3,4,70,70,70,161,161,6255.13,79.8,148,89.78,14.61,0.155931,0.50015,0.336222,0.34035,0.08486,0.57499,0.1049,0.12,
0.27,3,5,70,70,70,166,166,5378.63,79.8,156.8,91.3,13.44,0.18001,0.627018,0.333324,0.338284,0.084891,0.57268,0.1057,0.12,
0.27,3,6,70,70,70,171,171,5854.1,79.8,158.3,89.15,13.84,0.140246,0.528186,0.332807,0.338395,0.091074,0.57112,0.105,0.12,
0.27,3,7,70,70,70,134,134,6014.68,79.8,120.1,89.89,13.96,0.129615,0.471476,0.327322,0.34022,0.081419,0.56714,0.1036,0.12,
0.27,3,8,70,70,70,180,180,5385.87,79.8,170.1,92.59,13.44,0.212201,0.593599,0.336726,0.3282,0.079535,0.57638,0.1061,0.12,
0.27,3,9,70,70,70,182,182,5800.41,79.8,173,94.59,13.83,0.143754,0.473886,0.326455,0.33215,0.082679,0.56653,0.1052,0.12,
0.27,3.5,0,70,70,70,152,152,5915.65,79.8,141.5,92.1,14.58,0.143082,0.526929,0.314372,0.311041,0.081958,0.55586,0.1005,0.12,
0.27,3.5,1,70,70,70,157,157,5453.07,79.8,145.1,95.02,13.56,0.134971,0.471788,0.310968,0.310617,0.072624,0.55365,0.1028,0.12,
0.27,3.5,2,70,70,70,155,155,5373.71,79.8,141.1,94.3,13.29,0.107836,0.511467,0.319481,0.317079,0.09979,0.55784,0.1018,0.12,
0.27,3.5,3,70,70,70,149,149,5469.73,79.8,140.1,93.75,13.39,0.154315,0.538308,0.33745,0.327163,0.084424,0.57637,0.1064,0.12,
0.27,3.5,4,70,70,70,164,164,6255.13,79.8,150.1,93.86,14.58,0.168099,0.539653,0.339321,0.337118,0.085283,0.57775,0.1053,0.12,
0.27,3.5,5,70,70,70,172,172,5378.63,79.8,162.7,94.2,13.61,0.178901,0.647085,0.338723,0.3419,0.085596,0.57733,0.1067,0.12,
0.27,3.5,6,70,70,70,183,183,5854.1,79.8,170.2,93.13,14,0.144044,0.523771,0.333785,0.341336,0.089992,0.57207,0.1049,0.12,
0.27,3.5,7,70,70,70,139,139,6014.68,79.8,125.1,92.46,14,0.128765,0.473294,0.332596,0.350002,0.080954,0.57188,0.1045,0.12,
0.27,3.5,8,70,70,70,185,185,5385.87,79.8,175.1,99.84,13.51,0.196377,0.630911,0.335127,0.340843,0.090706,0.57379,0.1055,0.12,
0.27,3.5,9,70,70,70,185,185,5800.41,79.8,175.1,97.29,13.99,0.153561,0.475941,0.329716,0.340174,0.079219,0.56983,0.1059,0.12,
0.27,4,0,70,70,70,158,158,5915.65,79.8,149.8,95.5,14.63,0.145046,0.534108,0.314103,0.316447,0.08834,0.55476,0.1002,0.12,
0.27,4,1,70,70,70,157,157,5453.07,79.8,146,97.42,13.6,0.13629,0.49908,0.315141,0.317823,0.07679,0.55703,0.1033,0.12,
0.27,4,2,70,70,70,162,162,5373.71,79.8,148.6,96.86,13.41,0.112111,0.554383,0.325725,0.32157,0.098017,0.56392,0.103,0.12,
0.27,4,3,70,70,70,165,165,5469.73,79.8,155.1,96.92,13.5,0.162771,0.540058,0.339323,0.331198,0.086384,0.5778,0.1067,0.12,
0.27,4,4,70,70,70,172,172,6255.13,79.8,158.6,98.03,14.79,0.100923,0.544357,0.335332,0.332013,0.090584,0.57343,0.1044,0.12,
0.27,4,5,70,70,70,178,178,5378.63,79.8,168.4,97.16,13.55,0.178315,0.647208,0.338454,0.341384,0.085597,0.5772,0.1067,0.12,
0.27,4,6,70,70,70,188,188,5854.1,79.8,175.1,96.94,14.14,0.147925,0.532292,0.33026,0.335023,0.088688,0.56921,0.1043,0.12,
0.27,4,7,70,70,70,141,141,6014.68,79.8,130.8,94.55,14.03,0.128726,0.484035,0.339665,0.353105,0.083899,0.5778,0.1057,0.12,
0.27,4,8,70,70,70,188,188,5385.87,79.8,178.2,103.85,13.62,0.169297,0.642768,0.331445,0.33789,0.088633,0.57072,0.1052,0.12,
0.27,4,9,70,70,70,190,190,5800.41,79.8,180.1,101.56,14.07,0.159847,0.503603,0.326419,0.326854,0.076762,0.56725,0.106,0.12,
0.27,4.5,0,70,70,70,165,165,5915.65,79.8,156.7,99.17,14.75,0.15159,0.543359,0.320079,0.329298,0.095884,0.55914,0.1008,0.12,
0.27,4.5,1,70,70,70,187,187,5453.07,79.8,174.4,103.15,13.71,0.118388,0.479379,0.311196,0.315896,0.079171,0.55307,0.1027,0.12,
0.27,4.5,2,70,70,70,167,167,5373.71,79.8,153.5,100.62,13.32,0.116783,0.592882,0.31993,0.318581,0.097449,0.55879,0.1022,0.12,
0.27,4.5,3,70,70,70,170,170,5469.73,79.8,160.1,100.35,13.59,0.16938,0.560879,0.331828,0.332121,0.088037,0.57104,0.1054,0.12,
0.27,4.5,4,70,70,70,175,175,6255.13,79.8,161.3,102.17,14.81,0.096271,0.532717,0.334526,0.335809,0.092318,0.57248,0.1045,0.12,
0.27,4.5,5,70,70,70,180,180,5378.63,79.8,171,101.46,13.59,0.166531,0.656735,0.336365,0.332975,0.090672,0.57482,0.1061,0.12,
0.27,4.5,6,70,70,70,188,188,5854.1,79.8,175.1,99.74,14.1,0.151695,0.537974,0.334718,0.332344,0.091696,0.5729,0.1048,0.12,
0.27,4.5,7,70,70,70,155,155,6014.68,79.8,145.5,98.07,14.18,0.129408,0.490399,0.333577,0.343275,0.083707,0.57256,0.1047,0.12,
0.27,4.5,8,70,70,70,191,191,5385.87,79.8,181.2,106.83,13.84,0.159087,0.656542,0.336345,0.325754,0.092161,0.57479,0.106,0.12,
0.27,4.5,9,70,70,70,191,191,5800.41,79.8,180.2,103.64,14.09,0.173287,0.512562,0.327976,0.330322,0.07959,0.56838,0.1061,0.12,
0.27,5,0,70,70,70,179,179,5915.65,79.8,167.8,102.4,14.67,0.148329,0.555312,0.318227,0.331855,0.089788,0.55831,0.1006,0.12,
0.27,5,1,70,70,70,199,199,5453.07,79.8,186.9,106.42,13.65,0.105727,0.510325,0.308466,0.298156,0.084827,0.55002,0.1019,0.12,
0.27,5,2,70,70,70,188,188,5373.71,79.8,175,105.85,13.56,0.121418,0.608799,0.324433,0.321938,0.098603,0.56272,0.1028,0.12,
0.27,5,3,70,70,70,225,225,5469.73,79.8,212.4,105.37,13.62,0.131074,0.547842,0.325494,0.330963,0.096092,0.5642,0.1038,0.12,
0.27,5,4,70,70,70,218,218,6255.13,79.8,205.1,106.89,14.94,0.098499,0.606283,0.333473,0.320588,0.096,0.57119,0.1041,0.12,
0.27,5,5,70,70,70,256,256,5378.63,79.8,245.1,108.64,13.86,0.163402,0.607058,0.32897,0.319207,0.088431,0.56846,0.1048,0.12,
0.27,5,6,70,70,70,188,188,5854.1,79.8,175.7,105.31,14.32,0.136305,0.54298,0.32709,0.318971,0.095621,0.56562,0.1038,0.12,
0.27,5,7,70,70,70,162,162,6014.68,79.8,152.1,102.11,14.32,0.130577,0.572981,0.329013,0.333258,0.086928,0.56831,0.104,0.12,
0.27,5,8,70,70,70,221,221,5385.87,79.8,211.4,113.96,13.84,0.156408,0.661917,0.32184,0.313235,0.084831,0.56262,0.1038,0.12,
0.27,5,9,70,70,70,197,197,5800.41,79.8,186.8,107.66,14.23,0.174104,0.548489,0.323697,0.324583,0.079155,0.56465,0.1051,0.12,
0.27,5.5,0,70,70,70,182,182,5915.65,79.8,170.2,106.45,14.94,0.137908,0.560359,0.313513,0.327527,0.093117,0.55348,0.0995,0.12,
0.27,5.5,1,70,70,70,230,230,5453.07,79.8,220.1,110.91,13.85,0.103586,0.519282,0.299371,0.290813,0.083468,0.54182,0.1005,0.12,
0.27,5.5,2,70,70,70,217,217,5373.71,79.8,207.2,110.45,13.6,0.125572,0.610428,0.320039,0.324043,0.100718,0.55864,0.1022,0.12,
0.27,5.5,3,70,70,70,228,228,5469.73,79.8,215.4,109.41,13.74,0.180398,0.564203,0.319103,0.307941,0.095291,0.5589,0.1026,0.12,
0.27,5.5,4,70,70,70,218,218,6255.13,79.8,205.1,111.95,15.04,0.119582,0.617084,0.324862,0.320851,0.094145,0.56387,0.103,0.12,
0.27,5.5,5,70,70,70,266,266,5378.63,79.8,255.6,112.76,13.75,0.137475,0.545072,0.320826,0.312221,0.088899,0.56096,0.1032,0.12,
0.27,5.5,6,70,70,70,211,211,5854.1,79.8,200.1,109.2,14.34,0.13267,0.546491,0.319595,0.32177,0.092576,0.55925,0.1029,0.12,
0.27,5.5,7,70,70,70,179,179,6014.68,79.8,166.3,108.73,14.34,0.132111,0.581935,0.320838,0.333595,0.090407,0.56057,0.1028,0.12,
0.27,5.5,8,70,70,70,225,225,5385.87,79.8,215.7,117.21,13.93,0.15638,0.603362,0.325191,0.31569,0.086236,0.56541,0.1043,0.12,
0.27,5.5,9,70,70,70,202,202,5800.41,79.8,192,113.04,14.34,0.151366,0.496007,0.31694,0.316427,0.073214,0.55903,0.104,0.12,
0.27,6,0,70,70,70,185,185,5915.65,79.8,173.2,108.67,14.86,0.132911,0.554934,0.315147,0.312765,0.09515,0.55468,0.0997,0.12,
0.27,6,1,70,70,70,235,235,5453.07,79.8,225.1,112.63,13.9,0.102064,0.51738,0.300339,0.288218,0.089828,0.54187,0.1008,0.12,
0.27,6,2,70,70,70,223,223,5373.71,79.8,213.7,112.97,13.57,0.129245,0.629375,0.320602,0.31992,0.09578,0.55991,0.1026,0.12,
0.27,6,3,70,70,70,233,233,5469.73,79.8,220.8,112.43,13.63,0.127032,0.569391,0.314026,0.297225,0.097501,0.55383,0.1018,0.12,
0.27,6,4,70,70,70,218,218,6255.13,79.8,205.5,115.36,14.97,0.163687,0.626671,0.315846,0.305223,0.093809,0.55602,0.1018,0.12,
0.27,6,5,70,70,70,298,298,5378.63,79.8,287.6,117.22,13.86,0.134504,0.609529,0.32324,0.300139,0.102492,0.56162,0.1033,0.12,
0.27,6,6,70,70,70,212,212,5854.1,79.8,201.4,112.83,14.48,0.146989,0.544403,0.309555,0.298402,0.087835,0.55076,0.1013,0.12,
0.27,6,7,70,70,70,193,193,6014.68,79.8,180.1,111.87,14.34,0.1339,0.596102,0.317312,0.32597,0.092115,0.55723,0.1021,0.12,
0.27,6,8,70,70,70,248,248,5385.87,79.8,236.7,121.19,13.93,0.150052,0.555078,0.325879,0.317668,0.08439,0.56618,0.1044,0.12,
0.27,6,9,70,70,70,212,212,5800.41,79.8,201.7,116.67,14.44,0.148517,0.52381,0.308885,0.306864,0.077621,0.55128,0.1028,0.12,
0.27,6.5,0,70,70,70,229,229,5915.65,79.8,215.1,113.89,15.01,0.125028,0.555684,0.31889,0.310669,0.099221,0.55757,0.0999,0.12,
0.27,6.5,1,70,70,70,235,235,5453.07,79.8,225.1,118.93,13.98,0.102155,0.527365,0.290088,0.278979,0.095713,0.53143,0.0983,0.12,
0.27,6.5,2,70,70,70,231,231,5373.71,79.8,220.1,115.06,13.66,0.132504,0.550609,0.316949,0.314473,0.091514,0.55705,0.1021,0.12,
0.27,6.5,3,70,70,70,237,237,5469.73,79.8,224.4,114.34,13.64,0.139708,0.581479,0.31116,0.308882,0.099405,0.55096,0.1012,0.12,
0.27,6.5,4,70,70,70,229,229,6255.13,79.8,217.8,119.64,14.99,0.159837,0.64397,0.312194,0.299671,0.090135,0.55322,0.1011,0.12,
0.27,6.5,5,70,70,70,305,305,5378.63,79.8,294.6,120.93,14.04,0.148795,0.543207,0.317033,0.301266,0.095663,0.55678,0.1027,0.12,
0.27,6.5,6,70,70,70,301,301,5854.1,79.8,288.9,115.61,14.6,0.150906,0.5322,0.316565,0.305338,0.098245,0.5558,0.102,0.12,
0.27,6.5,7,70,70,70,220,220,6014.68,79.8,210.1,114.04,14.35,0.135924,0.593051,0.320163,0.319524,0.09674,0.55927,0.1024,0.12,
0.27,6.5,8,70,70,70,252,252,5385.87,79.8,240.7,125.47,14.12,0.148588,0.551862,0.318639,0.310691,0.086793,0.55933,0.1032,0.12,
0.27,6.5,9,70,70,70,214,214,5800.41,79.8,203.7,119.42,14.35,0.129559,0.549118,0.304152,0.305242,0.083062,0.54616,0.102,0.12,
0.27,7,0,70,70,70,229,229,5915.65,79.8,215.1,118.64,15.15,0.121823,0.572812,0.309269,0.301605,0.107461,0.54762,0.0981,0.12,
0.27,7,1,70,70,70,239,239,5453.07,79.8,229.3,123.13,14.14,0.105496,0.510003,0.277414,0.262796,0.093855,0.51934,0.0961,0.12,
0.27,7,2,70,70,70,231,231,5373.71,79.8,220.1,121.25,13.74,0.135296,0.57075,0.30689,0.293514,0.098844,0.54698,0.1003,0.12,
0.27,7,3,70,70,70,239,239,5469.73,79.8,226.9,119.93,13.57,0.167021,0.595382,0.311378,0.300921,0.097661,0.55143,0.1012,0.12,
0.27,7,4,70,70,70,234,234,6255.13,79.8,222.7,123.75,15,0.118393,0.506859,0.303632,0.286457,0.093666,0.54441,0.0994,0.12,
0.27,7,5,70,70,70,313,313,5378.63,79.8,302.8,124.7,14.15,0.140609,0.540395,0.308047,0.296638,0.09631,0.54842,0.1013,0.12,
0.27,7,6,70,70,70,305,305,5854.1,79.8,292.9,123.07,14.75,0.160741,0.537346,0.308776,0.300469,0.095587,0.54904,0.1005,0.12,
0.27,7,7,70,70,70,250,250,6014.68,79.8,237.4,121.53,14.83,0.138539,0.599518,0.313582,0.30445,0.093238,0.55374,0.1015,0.12,
0.27,7,8,70,70,70,266,266,5385.87,79.8,256.6,132.19,14.34,0.149314,0.561956,0.309389,0.301272,0.093459,0.5502,0.1016,0.12,
0.27,7,9,70,70,70,241,241,5800.41,79.8,230.1,122.61,14.65,0.12017,0.567786,0.301749,0.295886,0.082515,0.54402,0.1014,0.12,
0.28,3,0,70,70,70,149,149,5915.65,79.8,139,90.81,14.54,0.147743,0.524149,0.319075,0.321234,0.078466,0.56058,0.1015,0.12,
0.28,3,1,70,70,70,153,153,5453.07,79.8,141.7,92.97,13.47,0.14517,0.493103,0.319159,0.329125,0.074467,0.56093,0.104,0.12,
0.28,3,2,70,70,70,149,149,5373.71,79.8,135.9,90.96,12.99,0.10945,0.532723,0.329333,0.329107,0.095755,0.56732,0.1035,0.12,
0.28,3,3,70,70,70,140,140,5469.73,79.8,130.1,92.13,12.97,0.150117,0.518445,0.342173,0.342228,0.083936,0.5804,0.1071,0.12,
0.28,3,4,70,70,70,164,164,6255.13,79.8,150.1,92.08,14.8,0.163076,0.536973,0.345609,0.357217,0.08373,0.58332,0.1063,0.12,
0.28,3,5,70,70,70,175,175,5378.63,79.8,165.1,92.95,13.41,0.182123,0.638727,0.345053,0.354106,0.085293,0.5829,0.1077,0.12,
0.28,3,6,70,70,70,183,183,5854.1,79.8,170.1,91.7,14.12,0.145839,0.524011,0.340938,0.347268,0.090071,0.57841,0.1061,0.12,
0.28,3,7,70,70,70,139,139,6014.68,79.8,125.1,91.37,14.16,0.13761,0.470687,0.336199,0.356052,0.080543,0.57515,0.1049,0.12,
0.28,3,8,70,70,70,181,181,5385.87,79.8,171.4,96.72,13.47,0.207747,0.617787,0.345778,0.340466,0.082886,0.58396,0.1074,0.12,
0.28,3,9,70,70,70,185,185,5800.41,79.8,175.1,96.7,13.93,0.149291,0.472765,0.333408,0.344907,0.077758,0.57327,0.1064,0.12,
0.28,3.5,0,70,70,70,152,152,5915.65,79.8,142,94.67,14.71,0.149674,0.529776,0.3241,0.328298,0.085151,0.56425,0.1021,0.12,
0.28,3.5,1,70,70,70,157,157,5453.07,79.8,145.1,96.91,13.67,0.143906,0.496181,0.321671,0.322906,0.073215,0.56329,0.1046,0.12,
0.28,3.5,2,70,70,70,155,155,5373.71,79.8,141.8,96.26,13.13,0.112538,0.549285,0.330927,0.329596,0.098293,0.56851,0.1038,0.12,
0.28,3.5,3,70,70,70,150,150,5469.73,79.8,140.8,95.55,13,0.160881,0.534949,0.348933,0.342262,0.081416,0.58664,0.1082,0.12,
0.28,3.5,4,70,70,70,164,164,6255.13,79.8,150.1,97,14.8,0.150799,0.542253,0.348855,0.348991,0.085669,0.5859,0.1066,0.12,
0.28,3.5,5,70,70,70,180,180,5378.63,79.8,170.1,96.15,13.58,0.188397,0.639946,0.347023,0.352348,0.0835,0.58483,0.108,0.12,
0.28,3.5,6,70,70,70,188,188,5854.1,79.8,175.1,95.59,14.21,0.149715,0.529894,0.342041,0.351201,0.090777,0.57929,0.1061,0.12,
0.28,3.5,7,70,70,70,140,140,6014.68,79.8,129.4,93.94,14.05,0.136567,0.499608,0.345204,0.362182,0.083106,0.58275,0.1064,0.12,
0.28,3.5,8,70,70,70,185,185,5385.87,79.8,175.1,102.66,13.69,0.18442,0.641971,0.341851,0.349271,0.090822,0.57968,0.1066,0.12,
0.28,3.5,9,70,70,70,190,190,5800.41,79.8,180.1,99.51,14.06,0.166921,0.494202,0.336211,0.346682,0.076234,0.5759,0.1073,0.12,
0.28,4,0,70,70,70,159,159,5915.65,79.8,150.9,97.58,14.62,0.151678,0.546355,0.328153,0.330943,0.092659,0.56696,0.1023,0.12,
0.28,4,1,70,70,70,178,178,5453.07,79.8,165.1,101.22,13.54,0.142147,0.484922,0.322442,0.327812,0.077177,0.5635,0.1046,0.12,
0.28,4,2,70,70,70,164,164,5373.71,79.8,150.2,99.11,13.18,0.117649,0.595573,0.335799,0.336344,0.099809,0.57275,0.1045,0.12,
0.28,4,3,70,70,70,193,193,5469.73,79.8,180.1,98.86,13.03,0.169705,0.558786,0.35098,0.348445,0.08374,0.58819,0.1084,0.12,
0.28,4,4,70,70,70,174,174,6255.13,79.8,160.1,101.38,14.98,0.096955,0.545742,0.345679,0.352395,0.089356,0.58258,0.1061,0.12,
0.28,4,5,70,70,70,185,185,5378.63,79.8,175.1,99.99,13.64,0.17694,0.673419,0.344068,0.344456,0.08808,0.58193,0.1073,0.12,
0.28,4,6,70,70,70,188,188,5854.1,79.8,175.1,99.87,14.27,0.153718,0.531889,0.340636,0.336855,0.088766,0.57842,0.1062,0.12,
0.28,4,7,70,70,70,153,153,6014.68,79.8,143.2,96.85,14.15,0.136355,0.493856,0.34885,0.357318,0.087452,0.58548,0.107,0.12,
0.28,4,8,70,70,70,190,190,5385.87,79.8,180.1,105.18,13.76,0.167126,0.654442,0.342544,0.329389,0.09164,0.58025,0.1069,0.12,
0.28,4,9,70,70,70,190,190,5800.41,79.8,180.1,103.62,14.2,0.168539,0.540877,0.339302,0.336835,0.078757,0.57844,0.1079,0.12,
0.28,4.5,0,70,70,70,177,177,5915.65,79.8,165.8,101.78,14.79,0.15666,0.555376,0.330205,0.339597,0.096893,0.5681,0.1023,0.12,
0.28,4.5,1,70,70,70,196,196,5453.07,79.8,183.5,105.15,13.66,0.12139,0.506745,0.320023,0.320928,0.079799,0.56108,0.1042,0.12,
0.28,4.5,2,70,70,70,168,168,5373.71,79.8,154.3,103.41,13.22,0.12217,0.601384,0.333379,0.333492,0.099976,0.57059,0.1043,0.12,
0.28,4.5,3,70,70,70,223,223,5469.73,79.8,210.1,104.21,13.33,0.176855,0.555296,0.341728,0.338423,0.089461,0.57956,0.1066,0.12,
0.28,4.5,4,70,70,70,176,176,6255.13,79.8,162.3,104.68,14.96,0.099072,0.551678,0.344683,0.347468,0.092483,0.58138,0.106,0.12,
0.28,4.5,5,70,70,70,256,256,5378.63,79.8,245.1,106.74,13.8,0.164173,0.619294,0.343148,0.341238,0.087049,0.58109,0.1071,0.12,
0.28,4.5,6,70,70,70,192,192,5854.1,79.8,179.7,104.53,14.26,0.157625,0.53812,0.336064,0.331287,0.088654,0.57452,0.1055,0.12,
0.28,4.5,7,70,70,70,171,171,6014.68,79.8,158.2,100.21,14.26,0.13689,0.522506,0.347187,0.352005,0.087013,0.58417,0.1067,0.12,
0.28,4.5,8,70,70,70,218,218,5385.87,79.8,208.9,110.18,13.84,0.154969,0.664023,0.345592,0.345746,0.091079,0.58293,0.1075,0.12,
0.28,4.5,9,70,70,70,195,195,5800.41,79.8,185.1,106.53,14.15,0.180471,0.545222,0.333605,0.333828,0.076586,0.57372,0.1068,0.12,
0.28,5,0,70,70,70,180,180,5915.65,79.8,168.4,104.93,14.89,0.157602,0.550855,0.328378,0.340296,0.091311,0.56719,0.1021,0.12,
0.28,5,1,70,70,70,200,200,5453.07,79.8,187.9,108.52,13.86,0.109044,0.513958,0.318725,0.310506,0.081574,0.55969,0.1037,0.12,
0.28,5,2,70,70,70,189,189,5373.71,79.8,175.1,109.74,13.38,0.128065,0.608296,0.335468,0.336139,0.098722,0.57272,0.1047,0.12,
0.28,5,3,70,70,70,226,226,5469.73,79.8,213.5,108.76,13.29,0.135204,0.567774,0.331386,0.332021,0.096076,0.56959,0.1045,0.12,
0.28,5,4,70,70,70,218,218,6255.13,79.8,205.1,109.85,15.08,0.120153,0.556298,0.342655,0.3394,0.090859,0.5798,0.1058,0.12,
0.28,5,5,70,70,70,256,256,5378.63,79.8,245.1,110.52,13.87,0.168538,0.646569,0.339807,0.334154,0.093488,0.57747,0.1063,0.12,
0.28,5,6,70,70,70,193,193,5854.1,79.8,180.1,109.32,14.38,0.142483,0.543123,0.329425,0.329959,0.093208,0.56803,0.1043,0.12,
0.28,5,7,70,70,70,170,170,6014.68,79.8,157.7,103.73,14.25,0.137906,0.587418,0.341441,0.348562,0.087106,0.57928,0.106,0.12,
0.28,5,8,70,70,70,222,222,5385.87,79.8,212.2,115.15,13.95,0.163503,0.646153,0.334633,0.325089,0.084224,0.57404,0.106,0.12,
0.28,5,9,70,70,70,212,212,5800.41,79.8,201.3,111.3,14.34,0.181216,0.494106,0.330236,0.337922,0.070407,0.57128,0.1063,0.12,
0.28,5.5,0,70,70,70,183,183,5915.65,79.8,171.9,109.12,14.84,0.141656,0.55772,0.322104,0.325516,0.093902,0.56122,0.1008,0.12,
0.28,5.5,1,70,70,70,235,235,5453.07,79.8,225.1,114.49,13.96,0.108418,0.522178,0.302931,0.30363,0.087253,0.54451,0.101,0.12,
0.28,5.5,2,70,70,70,218,218,5373.71,79.8,208.7,114.15,13.6,0.132405,0.541205,0.330371,0.324623,0.098602,0.56822,0.1039,0.12,
0.28,5.5,3,70,70,70,229,229,5469.73,79.8,216.6,112.52,13.37,0.170368,0.57504,0.325432,0.320115,0.09652,0.5645,0.1036,0.12,
0.28,5.5,4,70,70,70,220,220,6255.13,79.8,208,115.59,15.15,0.128013,0.545298,0.332264,0.334339,0.091483,0.57077,0.1044,0.12,
0.28,5.5,5,70,70,70,268,268,5378.63,79.8,257.2,118.38,14.16,0.143905,0.637994,0.330125,0.316671,0.100633,0.56813,0.1045,0.12,
0.28,5.5,6,70,70,70,218,218,5854.1,79.8,207.1,115.03,14.52,0.143783,0.547655,0.316588,0.314659,0.088298,0.55708,0.1024,0.12,
0.28,5.5,7,70,70,70,198,198,6014.68,79.8,185.1,112.48,14.65,0.139299,0.519261,0.325814,0.343394,0.087801,0.56535,0.1037,0.12,
0.28,5.5,8,70,70,70,246,246,5385.87,79.8,234.2,119.82,14.09,0.16188,0.637281,0.337693,0.324008,0.086402,0.5766,0.1063,0.12,
0.28,5.5,9,70,70,70,214,214,5800.41,79.8,203.2,115.74,14.53,0.157672,0.528725,0.324865,0.32804,0.077019,0.56576,0.1053,0.12,
0.28,6,0,70,70,70,186,186,5915.65,79.8,174.8,111.2,14.87,0.133074,0.564009,0.327502,0.323331,0.099104,0.56546,0.1014,0.12,
0.28,6,1,70,70,70,236,236,5453.07,79.8,226.4,117.23,13.99,0.116066,0.505093,0.302724,0.299123,0.088951,0.54424,0.101,0.12,
0.28,6,2,70,70,70,251,251,5373.71,79.8,241.7,117.65,13.56,0.136198,0.566007,0.329624,0.323973,0.095832,0.56802,0.1039,0.12,
0.28,6,3,70,70,70,235,235,5469.73,79.8,222.8,114.89,13.43,0.138233,0.592481,0.326418,0.317469,0.098517,0.56496,0.1036,0.12,
0.28,6,4,70,70,70,227,227,6255.13,79.8,215.2,118.81,15.24,0.172073,0.586778,0.327557,0.318202,0.093692,0.56663,0.1036,0.12,
0.28,6,5,70,70,70,300,300,5378.63,79.8,289.2,122.94,14.11,0.140204,0.562135,0.326018,0.305709,0.097299,0.56476,0.1039,0.12,
0.28,6,6,70,70,70,234,234,5854.1,79.8,221.1,115.6,14.62,0.16178,0.540475,0.321342,0.311269,0.089921,0.56124,0.1029,0.12,
0.28,6,7,70,70,70,220,220,6014.68,79.8,210.1,114.75,14.59,0.141033,0.594765,0.328051,0.323077,0.096853,0.56646,0.1038,0.12,
0.28,6,8,70,70,70,249,249,5385.87,79.8,237.7,125.49,14.16,0.155634,0.593533,0.332007,0.329669,0.08574,0.57156,0.1056,0.12,
0.28,6,9,70,70,70,228,228,5800.41,79.8,216.1,120.09,14.54,0.155763,0.558677,0.315748,0.314087,0.078271,0.55745,0.1037,0.12,
0.28,6.5,0,70,70,70,231,231,5915.65,79.8,217.9,116.98,15.06,0.125579,0.57268,0.328011,0.334075,0.103729,0.56514,0.1011,0.12,
0.28,6.5,1,70,70,70,240,240,5453.07,79.8,230.1,121.16,14.02,0.119472,0.520135,0.294847,0.2923,0.092866,0.53634,0.0992,0.12,
0.28,6.5,2,70,70,70,258,258,5373.71,79.8,248.8,120.73,13.69,0.139498,0.548105,0.327981,0.323788,0.094104,0.56682,0.1039,0.12,
0.28,6.5,3,70,70,70,238,238,5469.73,79.8,225.3,118.37,13.58,0.149122,0.598271,0.323998,0.317421,0.097292,0.56301,0.1034,0.12,
