I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,230,230,5453.07,79.8,220.8,117.6,15.29,0.100034,0.621444,0.288227,0.262317,0.115025,0.52701,0.0976,0.13,
0.26,7,2,70,70,70,227,227,5373.71,79.8,217.4,115.89,15.08,0.129117,0.574648,0.320466,0.298537,0.118259,0.55662,0.1022,0.13,
0.26,7,3,70,70,70,183,183,5469.73,79.8,171.6,111.31,15.15,0.153712,0.659033,0.31452,0.29486,0.114122,0.55215,0.102,0.13,
0.26,7,4,70,70,70,218,218,6255.13,79.8,208.3,115.46,17.26,0.11522,0.600673,0.316375,0.299216,0.10902,0.55417,0.1012,0.13,
0.26,7,5,70,70,70,311,311,5378.63,79.8,300.4,117.12,15.91,0.136304,0.619482,0.323903,0.292837,0.113863,0.56054,0.1039,0.13,
0.26,7,6,70,70,70,197,197,5854.1,79.8,186.7,113.13,16.59,0.149017,0.631948,0.314602,0.302367,0.107595,0.55297,0.1017,0.13,
0.26,7,7,70,70,70,193,193,6014.68,79.8,180.8,113.05,16.61,0.131855,0.611163,0.321876,0.295004,0.114493,0.55863,0.1024,0.1299,
0.26,7,8,70,70,70,255,255,5385.87,79.8,243.6,123.55,16.21,0.13942,0.507774,0.312922,0.30481,0.093555,0.5532,0.1022,0.13,
0.26,7,9,70,70,70,213,213,5800.41,79.8,202,115.37,16.6,0.117417,0.649776,0.310495,0.290238,0.104294,0.54957,0.1029,0.13,
0.27,3,0,70,70,70,134,134,5915.65,79.8,123.9,86.94,25.76,0.141252,0.64202,0.320076,0.302176,0.099377,0.55937,0.1016,0.13,
0.27,3,1,70,70,70,137,137,5453.07,79.8,125.1,89.78,23.92,0.13935,0.555859,0.323088,0.309556,0.094357,0.5625,0.1042,0.13,
0.27,3,2,70,70,70,124,124,5373.71,79.8,114.7,87.51,23.12,0.104874,0.558119,0.335338,0.343892,0.108066,0.57096,0.1041,0.13,
0.27,3,3,70,70,70,133,133,5469.73,79.8,123.7,88.28,22.86,0.144095,0.549717,0.349475,0.344948,0.097084,0.58521,0.1084,0.13,
0.27,3,4,70,70,70,159,159,6255.13,79.8,145.1,88.12,24.29,0.155931,0.648994,0.35133,0.342278,0.104264,0.58618,0.1069,0.13,
0.27,3,5,70,70,70,133,133,5378.63,79.8,122.2,88.52,22.41,0.18001,0.66079,0.347275,0.341395,0.100626,0.58326,0.1079,0.13,
0.27,3,6,70,70,70,143,143,5854.1,79.8,130.1,86.65,23.22,0.140246,0.528186,0.345204,0.347213,0.100067,0.58091,0.1069,0.13,
0.27,3,7,70,70,70,130,130,6014.68,79.8,118.5,87.94,23.28,0.129615,0.516761,0.337341,0.34022,0.093134,0.57477,0.1052,0.13,
0.27,3,8,70,70,70,175,175,5385.87,79.8,165.1,90.38,22.58,0.212201,0.636845,0.353431,0.347476,0.094571,0.58941,0.1088,0.1299,
0.27,3,9,70,70,70,180,180,5800.41,79.8,170.1,90.78,23.53,0.143754,0.543398,0.348289,0.337054,0.10152,0.58362,0.1084,0.13,
0.27,3.5,0,70,70,70,152,152,5915.65,79.8,141.5,90.71,25.47,0.143082,0.656606,0.325956,0.311041,0.10092,0.56443,0.1021,0.13,
0.27,3.5,1,70,70,70,137,137,5453.07,79.8,125.1,92.99,23.37,0.134971,0.571592,0.327373,0.310617,0.097375,0.56603,0.1051,0.13,
0.27,3.5,2,70,70,70,155,155,5373.71,79.8,141.1,91.24,22.63,0.107836,0.540914,0.334936,0.34914,0.108573,0.57048,0.1043,0.13,
0.27,3.5,3,70,70,70,136,136,5469.73,79.8,126.4,90.77,22.72,0.154315,0.566637,0.355931,0.337865,0.101007,0.59062,0.1092,0.13,
0.27,3.5,4,70,70,70,159,159,6255.13,79.8,145.1,91.27,24.24,0.168099,0.674704,0.357166,0.34122,0.107486,0.59092,0.1076,0.13,
0.27,3.5,5,70,70,70,140,140,5378.63,79.8,128.1,91.59,22.15,0.178901,0.698025,0.352161,0.349478,0.101691,0.58741,0.1087,0.13,
0.27,3.5,6,70,70,70,147,147,5854.1,79.8,134.2,89.87,23.29,0.144044,0.624942,0.350992,0.343371,0.107357,0.58516,0.1074,0.13,
0.27,3.5,7,70,70,70,134,134,6014.68,79.8,122,90.35,23.14,0.128765,0.540857,0.349427,0.351814,0.098765,0.58468,0.1071,0.13,
0.27,3.5,8,70,70,70,180,180,5385.87,79.8,170.1,95.7,22.54,0.196377,0.678005,0.347107,0.352532,0.10141,0.58304,0.1074,0.13,
0.27,3.5,9,70,70,70,180,180,5800.41,79.8,170.1,94.07,23.39,0.153561,0.552819,0.351469,0.341215,0.100152,0.58663,0.1093,0.13,
0.27,4,0,70,70,70,158,158,5915.65,79.8,149.8,94.28,25.07,0.145046,0.666063,0.324617,0.316447,0.104752,0.56254,0.1016,0.13,
0.27,4,1,70,70,70,152,152,5453.07,79.8,140.1,95.42,23.19,0.13629,0.580878,0.329931,0.319479,0.099371,0.56807,0.1054,0.13,
0.27,4,2,70,70,70,162,162,5373.71,79.8,148.6,93.69,22.71,0.112111,0.554383,0.342299,0.343024,0.110528,0.577,0.1054,0.13,
0.27,4,3,70,70,70,149,149,5469.73,79.8,140.1,93.66,22.77,0.162771,0.591018,0.356113,0.348854,0.099176,0.59091,0.1095,0.13,
0.27,4,4,70,70,70,164,164,6255.13,79.8,151,94.45,23.99,0.100923,0.692244,0.357672,0.35244,0.112894,0.59035,0.1075,0.13,
0.27,4,5,70,70,70,166,166,5378.63,79.8,156.4,95.13,22.32,0.178315,0.647208,0.351401,0.34855,0.098371,0.58715,0.1087,0.13,
0.27,4,6,70,70,70,158,158,5854.1,79.8,145.3,92.83,23.21,0.147925,0.582811,0.348924,0.346233,0.105244,0.58372,0.1072,0.1299,
0.27,4,7,70,70,70,137,137,6014.68,79.8,125.5,92.14,23.21,0.128726,0.556395,0.357283,0.367869,0.100847,0.5912,0.1082,0.13,
0.27,4,8,70,70,70,186,186,5385.87,79.8,176.7,99.12,22.57,0.169297,0.660009,0.34865,0.351817,0.104344,0.58402,0.1078,0.13,
0.27,4,9,70,70,70,185,185,5800.41,79.8,175.1,99.02,23.4,0.159847,0.559889,0.347486,0.337462,0.095258,0.58381,0.1091,0.13,
0.27,4.5,0,70,70,70,165,165,5915.65,79.8,156.7,97.25,25.18,0.15159,0.669185,0.330274,0.329298,0.110996,0.56663,0.1021,0.13,
0.27,4.5,1,70,70,70,187,187,5453.07,79.8,174.4,101.35,23.33,0.118388,0.571195,0.323694,0.315896,0.09808,0.56244,0.1044,0.13,
0.27,4.5,2,70,70,70,167,167,5373.71,79.8,153.5,97.79,22.54,0.116783,0.599049,0.337878,0.326373,0.112952,0.57281,0.1046,0.13,
0.27,4.5,3,70,70,70,153,153,5469.73,79.8,142.3,96.71,22.67,0.16938,0.650013,0.353316,0.344688,0.109045,0.58748,0.1086,0.1299,
0.27,4.5,4,70,70,70,175,175,6255.13,79.8,161.3,97.85,24.16,0.096271,0.704163,0.360325,0.347971,0.117446,0.59207,0.108,0.13,
0.27,4.5,5,70,70,70,169,169,5378.63,79.8,159.2,99,22.29,0.166531,0.656735,0.352291,0.348447,0.102325,0.58749,0.1087,0.1299,
0.27,4.5,6,70,70,70,183,183,5854.1,79.8,170.1,96.25,23.07,0.151695,0.62054,0.355387,0.340828,0.112272,0.58869,0.1081,0.13,
0.27,4.5,7,70,70,70,155,155,6014.68,79.8,145.5,96.57,23.28,0.129408,0.554811,0.34592,0.353978,0.094612,0.58218,0.1065,0.13,
0.27,4.5,8,70,70,70,191,191,5385.87,79.8,181.2,103.13,22.56,0.159087,0.704076,0.354138,0.345671,0.104703,0.5888,0.1085,0.13,
0.27,4.5,9,70,70,70,185,185,5800.41,79.8,175.1,100.62,23.46,0.173287,0.565584,0.349057,0.338051,0.09881,0.58483,0.1092,0.13,
0.27,5,0,70,70,70,169,169,5915.65,79.8,161,100.05,25.34,0.148329,0.632982,0.330829,0.339668,0.10664,0.56776,0.1025,0.13,
0.27,5,1,70,70,70,199,199,5453.07,79.8,186.9,105.11,23.48,0.105727,0.579034,0.318375,0.298156,0.101034,0.55735,0.1033,0.13,
0.27,5,2,70,70,70,170,170,5373.71,79.8,156.8,104.04,22.81,0.121418,0.611854,0.337348,0.335755,0.111824,0.57257,0.1047,0.13,
0.27,5,3,70,70,70,166,166,5469.73,79.8,152.9,101.08,22.91,0.131074,0.657932,0.343393,0.345297,0.108833,0.57865,0.107,0.13,
0.27,5,4,70,70,70,213,213,6255.13,79.8,200.1,103.04,24.18,0.098499,0.711911,0.355961,0.339703,0.113961,0.58868,0.1074,0.13,
0.27,5,5,70,70,70,251,251,5378.63,79.8,240.1,105.43,22.49,0.163402,0.644219,0.347551,0.351433,0.103787,0.58309,0.1077,0.13,
0.27,5,6,70,70,70,183,183,5854.1,79.8,170.9,101.09,23.24,0.136305,0.641957,0.345879,0.330858,0.1147,0.57995,0.1062,0.13,
0.27,5,7,70,70,70,162,162,6014.68,79.8,152.1,99.63,23.34,0.130577,0.586857,0.346493,0.346778,0.099505,0.58223,0.1066,0.13,
0.27,5,8,70,70,70,221,221,5385.87,79.8,211.4,110.08,22.82,0.156408,0.661917,0.341796,0.322471,0.098769,0.57879,0.1067,0.13,
0.27,5,9,70,70,70,186,186,5800.41,79.8,176.1,102.34,23.98,0.174104,0.561132,0.348145,0.338135,0.09773,0.58416,0.109,0.13,
0.27,5.5,0,70,70,70,175,175,5915.65,79.8,166.2,104.28,25.86,0.137908,0.593906,0.322749,0.333311,0.103518,0.56061,0.101,0.13,
0.27,5.5,1,70,70,70,203,203,5453.07,79.8,190.9,106.98,23.96,0.103586,0.597229,0.312971,0.294801,0.100733,0.55258,0.1027,0.13,
0.27,5.5,2,70,70,70,217,217,5373.71,79.8,207.2,108.89,23.51,0.125572,0.610428,0.330689,0.324326,0.111182,0.56685,0.1038,0.13,
0.27,5.5,3,70,70,70,173,173,5469.73,79.8,160.8,103.85,23.28,0.180398,0.63603,0.338648,0.323159,0.106777,0.57499,0.1062,0.13,
0.27,5.5,4,70,70,70,214,214,6255.13,79.8,201.5,106.62,24.86,0.119582,0.716643,0.346856,0.340752,0.111599,0.58124,0.1064,0.13,
0.27,5.5,5,70,70,70,266,266,5378.63,79.8,255.6,108.75,23.18,0.137475,0.650779,0.346166,0.326923,0.111949,0.58073,0.1071,0.13,
0.27,5.5,6,70,70,70,188,188,5854.1,79.8,175.1,103.76,23.76,0.13267,0.646016,0.341818,0.341008,0.112973,0.57664,0.106,0.13,
0.27,5.5,7,70,70,70,179,179,6014.68,79.8,166.3,106.77,24.02,0.132111,0.581935,0.331364,0.335345,0.101182,0.56873,0.1044,0.13,
0.27,5.5,8,70,70,70,225,225,5385.87,79.8,215.7,113.3,23.28,0.15638,0.603362,0.347125,0.33688,0.099677,0.5832,0.1074,0.13,
0.27,5.5,9,70,70,70,190,190,5800.41,79.8,180.1,107.27,25.35,0.159842,0.598432,0.34563,0.329443,0.097467,0.58207,0.1086,0.13,
0.27,6,0,70,70,70,178,178,5915.65,79.8,169.8,106.41,24.97,0.132911,0.612768,0.329222,0.312765,0.110647,0.56545,0.1019,0.13,
0.27,6,1,70,70,70,216,216,5453.07,79.8,203.4,109.84,23.09,0.102064,0.603195,0.313203,0.288218,0.109566,0.55149,0.1025,0.13,
0.27,6,2,70,70,70,223,223,5373.71,79.8,213.7,111.14,22.71,0.129245,0.640194,0.332795,0.324636,0.109053,0.56922,0.1043,0.13,
0.27,6,3,70,70,70,176,176,5469.73,79.8,162.4,107.46,22.6,0.127032,0.662285,0.334347,0.309371,0.112072,0.57034,0.1055,0.13,
0.27,6,4,70,70,70,218,218,6255.13,79.8,205.1,111.06,24.26,0.163687,0.719199,0.331585,0.313739,0.10953,0.56837,0.1041,0.13,
0.27,6,5,70,70,70,298,298,5378.63,79.8,287.6,115.43,22.53,0.134504,0.655265,0.339032,0.317749,0.118778,0.57365,0.1057,0.13,
0.27,6,6,70,70,70,212,212,5854.1,79.8,201.4,108.14,23.07,0.146989,0.652218,0.332155,0.323048,0.111425,0.56836,0.1044,0.13,
0.27,6,7,70,70,70,187,187,6014.68,79.8,174.3,109.23,23.39,0.1339,0.611901,0.329988,0.332745,0.104914,0.56716,0.1041,0.13,
0.27,6,8,70,70,70,232,232,5385.87,79.8,222.3,116.81,22.54,0.150052,0.555078,0.342087,0.324655,0.091175,0.57969,0.1071,0.13,
0.27,6,9,70,70,70,207,207,5800.41,79.8,195.1,112.11,27.71,0.148517,0.647685,0.334449,0.310396,0.101015,0.57179,0.1067,0.13,
0.27,6.5,0,70,70,70,191,191,5915.65,79.8,178.3,109.44,24.84,0.125028,0.658867,0.343793,0.342812,0.122238,0.57686,0.1036,0.13,
0.27,6.5,1,70,70,70,234,234,5453.07,79.8,224.3,116.74,23.19,0.102155,0.61392,0.304841,0.282046,0.112778,0.54319,0.1005,0.13,
0.27,6.5,2,70,70,70,226,226,5373.71,79.8,216.1,112.11,22.53,0.132504,0.601115,0.337748,0.324996,0.111068,0.57328,0.1052,0.13,
0.27,6.5,3,70,70,70,181,181,5469.73,79.8,169.3,110.3,22.25,0.139708,0.683955,0.328471,0.312939,0.113195,0.56496,0.1043,0.13,
0.27,6.5,4,70,70,70,218,218,6255.13,79.8,205.1,113.54,24.04,0.159837,0.674405,0.333034,0.315029,0.108168,0.56978,0.1043,0.13,
0.27,6.5,5,70,70,70,305,305,5378.63,79.8,294.6,118.56,22.55,0.148795,0.659779,0.337159,0.311311,0.115387,0.57242,0.1059,0.13,
0.27,6.5,6,70,70,70,218,218,5854.1,79.8,207.1,110.47,23.04,0.150906,0.658474,0.334666,0.325843,0.115244,0.57008,0.1047,0.13,
0.27,6.5,7,70,70,70,211,211,6014.68,79.8,201.2,110.75,23.39,0.135924,0.606866,0.336776,0.328709,0.111397,0.57232,0.105,0.13,
0.27,6.5,8,70,70,70,234,234,5385.87,79.8,224.5,119.19,23.33,0.148588,0.551862,0.342206,0.335125,0.095255,0.57922,0.1069,0.13,
0.27,6.5,9,70,70,70,210,210,5800.41,79.8,198.6,115.69,33.07,0.129559,0.660028,0.325251,0.315064,0.103024,0.56326,0.1055,0.13,
0.27,7,0,70,70,70,208,208,5915.65,79.8,194.2,114.07,25.56,0.121823,0.670546,0.333944,0.32066,0.128642,0.56706,0.1018,0.13,
0.27,7,1,70,70,70,235,235,5453.07,79.8,225.1,121.14,23.82,0.105496,0.622742,0.291126,0.266524,0.113318,0.53015,0.0982,0.13,
0.27,7,2,70,70,70,228,228,5373.71,79.8,218.1,117.9,23.16,0.135296,0.60047,0.332728,0.30589,0.120792,0.56749,0.1043,0.13,
0.27,7,3,70,70,70,239,239,5469.73,79.8,226.9,116.44,23.28,0.167021,0.694254,0.330289,0.304592,0.119099,0.56597,0.1041,0.13,
0.27,7,4,70,70,70,219,219,6255.13,79.8,209.7,119.01,24.8,0.118393,0.537541,0.322108,0.308129,0.107501,0.55944,0.1023,0.13,
0.27,7,5,70,70,70,313,313,5378.63,79.8,302.8,121.4,23.08,0.140609,0.663684,0.329844,0.306303,0.116213,0.56565,0.1047,0.13,
0.27,7,6,70,70,70,222,222,5854.1,79.8,211.2,117.14,23.83,0.160741,0.665026,0.328635,0.313639,0.110574,0.56539,0.1039,0.13,
0.27,7,7,70,70,70,213,213,6014.68,79.8,203.9,117.6,23.98,0.138539,0.622904,0.326341,0.309369,0.105784,0.5638,0.1035,0.13,
0.27,7,8,70,70,70,266,266,5385.87,79.8,256.6,127.62,23.96,0.149314,0.614766,0.32676,0.306428,0.109756,0.56394,0.1041,0.13,
0.27,7,9,70,70,70,236,236,5800.41,79.8,224.7,120.78,27.12,0.12017,0.57191,0.315206,0.303091,0.097697,0.55461,0.1034,0.13,
0.28,3,0,70,70,70,149,149,5915.65,79.8,139,89.28,24.55,0.147743,0.652338,0.329633,0.321234,0.096949,0.56832,0.103,0.13,
0.28,3,1,70,70,70,137,137,5453.07,79.8,125.1,90.77,22.61,0.14517,0.5716,0.334917,0.329125,0.09609,0.57285,0.1062,0.13,
0.28,3,2,70,70,70,125,125,5373.71,79.8,115.1,88.32,22.01,0.10945,0.593232,0.349539,0.353585,0.111537,0.58315,0.1064,0.1299,
0.28,3,3,70,70,70,135,135,5469.73,79.8,125.1,89.76,22.21,0.150117,0.588191,0.359785,0.347755,0.100725,0.59381,0.1098,0.13,
0.28,3,4,70,70,70,159,159,6255.13,79.8,145.1,89.02,23.89,0.163076,0.690321,0.366369,0.360633,0.106892,0.59875,0.1091,0.13,
0.28,3,5,70,70,70,133,133,5378.63,79.8,122.6,89.94,22.09,0.182123,0.710279,0.361157,0.362075,0.102842,0.595,0.11,0.13,
0.28,3,6,70,70,70,146,146,5854.1,79.8,133.3,87.7,22.9,0.145839,0.568286,0.360964,0.354141,0.105085,0.59395,0.1092,0.13,
0.28,3,7,70,70,70,134,134,6014.68,79.8,120.1,89.16,23.36,0.13761,0.539732,0.352361,0.363538,0.096295,0.58753,0.1074,0.13,
0.28,3,8,70,70,70,178,178,5385.87,79.8,168.9,91.77,22.62,0.214633,0.683388,0.365434,0.363614,0.100351,0.59913,0.1107,0.13,
0.28,3,9,70,70,70,180,180,5800.41,79.8,170.1,93.04,23.53,0.149291,0.55742,0.357226,0.3455,0.100048,0.59163,0.1101,0.13,
0.28,3.5,0,70,70,70,152,152,5915.65,79.8,142,93.01,24.94,0.149674,0.63703,0.335137,0.328298,0.099954,0.57253,0.1036,0.13,
0.28,3.5,1,70,70,70,151,151,5453.07,79.8,139.8,94.49,22.86,0.143906,0.581506,0.339049,0.322906,0.097455,0.57636,0.107,0.13,
0.28,3.5,2,70,70,70,155,155,5373.71,79.8,141.8,92.47,22.22,0.112538,0.558886,0.349484,0.365368,0.108694,0.5834,0.1066,0.13,
0.28,3.5,3,70,70,70,141,141,5469.73,79.8,130.1,91.88,22.48,0.160881,0.606881,0.369371,0.352329,0.102941,0.60193,0.1112,0.13,
0.28,3.5,4,70,70,70,161,161,6255.13,79.8,147.2,93.23,24.08,0.150799,0.718156,0.373217,0.35798,0.111898,0.60397,0.1099,0.13,
0.28,3.5,5,70,70,70,164,164,5378.63,79.8,154.7,93.8,22.4,0.188397,0.7386,0.365952,0.363784,0.102458,0.59918,0.1109,0.13,
0.28,3.5,6,70,70,70,156,156,5854.1,79.8,143.7,91.28,23.28,0.149715,0.606854,0.360871,0.354293,0.10617,0.59381,0.1091,0.13,
0.28,3.5,7,70,70,70,140,140,6014.68,79.8,129.2,92.3,23.46,0.136567,0.557342,0.362991,0.376711,0.099658,0.59625,0.109,0.13,
0.28,3.5,8,70,70,70,180,180,5385.87,79.8,170.1,96.93,23.45,0.204771,0.677219,0.363589,0.370228,0.105086,0.59684,0.1099,0.13,
0.28,3.5,9,70,70,70,184,184,5800.41,79.8,174.6,96.92,23.99,0.166921,0.571898,0.358867,0.363562,0.096991,0.59337,0.1106,0.13,
0.28,4,0,70,70,70,159,159,5915.65,79.8,150.9,95.58,25.35,0.151678,0.642426,0.339418,0.334644,0.107479,0.57534,0.1038,0.13,
0.28,4,1,70,70,70,175,175,5453.07,79.8,162.1,98.7,23.41,0.142147,0.588617,0.34059,0.327812,0.101093,0.57716,0.107,0.13,
0.28,4,2,70,70,70,164,164,5373.71,79.8,150.2,96.6,22.78,0.117649,0.595573,0.35087,0.33912,0.109814,0.58461,0.1067,0.13,
0.28,4,3,70,70,70,149,149,5469.73,79.8,140.5,94.57,22.98,0.169705,0.63154,0.371161,0.37235,0.101375,0.60355,0.1117,0.13,
0.28,4,4,70,70,70,165,165,6255.13,79.8,151.7,96.47,24.49,0.096955,0.737329,0.374062,0.372841,0.119125,0.60361,0.1099,0.13,
0.28,4,5,70,70,70,168,168,5378.63,79.8,159,96.45,22.65,0.17694,0.687303,0.366355,0.364507,0.102517,0.59947,0.111,0.13,
0.28,4,6,70,70,70,183,183,5854.1,79.8,170.1,95.46,23.69,0.153718,0.624036,0.36158,0.350109,0.109454,0.59427,0.109,0.13,
0.28,4,7,70,70,70,153,153,6014.68,79.8,143.2,94.31,24,0.136355,0.561176,0.363428,0.387015,0.098203,0.59675,0.1091,0.13,
0.28,4,8,70,70,70,187,187,5385.87,79.8,177.9,101.17,23.69,0.167126,0.707699,0.364501,0.369236,0.110091,0.59714,0.11,0.13,
0.28,4,9,70,70,70,185,185,5800.41,79.8,175.1,100.38,23.6,0.168539,0.574193,0.357889,0.349826,0.095763,0.59275,0.1108,0.13,
0.28,4.5,0,70,70,70,166,166,5915.65,79.8,157.9,98.56,24.91,0.15666,0.647744,0.344196,0.348643,0.114292,0.57846,0.1043,0.13,
0.28,4.5,1,70,70,70,196,196,5453.07,79.8,183.5,103.28,23.26,0.12139,0.591613,0.334813,0.321364,0.100463,0.57217,0.1063,0.13,
0.28,4.5,2,70,70,70,168,168,5373.71,79.8,154.3,100.88,22.67,0.12217,0.63711,0.349546,0.344974,0.113355,0.58309,0.1066,0.13,
0.28,4.5,3,70,70,70,167,167,5469.73,79.8,157.6,99.17,22.48,0.176855,0.616877,0.364146,0.363126,0.106672,0.59706,0.1103,0.13,
0.28,4.5,4,70,70,70,176,176,6255.13,79.8,162.3,101.44,24.21,0.099072,0.750234,0.366799,0.353197,0.120016,0.59746,0.1089,0.13,
0.28,4.5,5,70,70,70,175,175,5378.63,79.8,165.1,100.77,22.16,0.164173,0.70021,0.366679,0.36244,0.104308,0.59957,0.111,0.13,
0.28,4.5,6,70,70,70,188,188,5854.1,79.8,175.1,98.69,23.04,0.157625,0.635312,0.365521,0.343965,0.114121,0.59721,0.1095,0.13,
0.28,4.5,7,70,70,70,157,157,6014.68,79.8,147.2,97.55,23.28,0.13689,0.522506,0.361661,0.371786,0.097278,0.59542,0.1089,0.1299,
0.28,4.5,8,70,70,70,218,218,5385.87,79.8,208.9,106.6,22.82,0.154969,0.752501,0.366313,0.363575,0.107333,0.59899,0.1104,0.13,
0.28,4.5,9,70,70,70,187,187,5800.41,79.8,177.9,102.15,23.57,0.180471,0.581625,0.361327,0.351309,0.097188,0.59555,0.1112,0.13,
0.28,5,0,70,70,70,171,171,5915.65,79.8,162.7,101.78,24.64,0.157602,0.617696,0.343051,0.353708,0.108432,0.57823,0.1043,0.13,
0.28,5,1,70,70,70,200,200,5453.07,79.8,187.9,105.93,23.01,0.109044,0.598366,0.331609,0.310506,0.100828,0.56928,0.1056,0.13,
0.28,5,2,70,70,70,184,184,5373.71,79.8,170.3,106.68,22.49,0.128065,0.654838,0.349328,0.344743,0.111764,0.5833,0.1067,0.1299,
0.28,5,3,70,70,70,226,226,5469.73,79.8,213.5,105.08,22.58,0.135204,0.649863,0.349351,0.354157,0.111619,0.5835,0.1075,0.13,
0.28,5,4,70,70,70,215,215,6255.13,79.8,202.8,107.25,24.12,0.120153,0.758648,0.358665,0.345934,0.114162,0.5913,0.1079,0.13,
0.28,5,5,70,70,70,256,256,5378.63,79.8,245.1,107.18,22.28,0.168538,0.652184,0.356569,0.3507,0.104578,0.59085,0.1091,0.1299,
0.28,5,6,70,70,70,188,188,5854.1,79.8,175.1,102.62,22.81,0.142483,0.640685,0.361993,0.355781,0.118152,0.59343,0.109,0.13,
0.28,5,7,70,70,70,163,163,6014.68,79.8,153.9,101.19,22.99,0.137906,0.620306,0.357727,0.358361,0.099102,0.592,0.1085,0.13,
0.28,5,8,70,70,70,222,222,5385.87,79.8,212.2,111.9,22.62,0.163503,0.702635,0.354974,0.340638,0.099341,0.59024,0.109,0.13,
0.28,5,9,70,70,70,212,212,5800.41,79.8,201.3,105.55,23.42,0.181216,0.597075,0.359117,0.355672,0.091733,0.59429,0.111,0.13,
0.28,5.5,0,70,70,70,176,176,5915.65,79.8,167.3,105.75,24.86,0.141656,0.638557,0.337291,0.344492,0.110428,0.57281,0.103,0.13,
0.28,5.5,1,70,70,70,213,213,5453.07,79.8,201,109.91,23.24,0.108418,0.603296,0.322896,0.30879,0.108719,0.56045,0.1041,0.13,
0.28,5.5,2,70,70,70,218,218,5373.71,79.8,208.7,111.05,22.58,0.132405,0.650747,0.346158,0.339472,0.114541,0.58022,0.1062,0.13,
0.28,5.5,3,70,70,70,229,229,5469.73,79.8,216.6,108.47,22.69,0.170368,0.67745,0.343725,0.328821,0.114352,0.57855,0.1065,0.13,
0.28,5.5,4,70,70,70,218,218,6255.13,79.8,205.1,111.57,24.35,0.128013,0.763995,0.348541,0.335824,0.114952,0.58262,0.1066,0.13,
0.28,5.5,5,70,70,70,268,268,5378.63,79.8,257.2,114.05,22.35,0.143905,0.659417,0.353368,0.337439,0.115886,0.58656,0.1082,0.13,
0.28,5.5,6,70,70,70,206,206,5854.1,79.8,195.1,109.02,23.13,0.143783,0.601605,0.34732,0.344367,0.115204,0.58122,0.107,0.13,
0.28,5.5,7,70,70,70,180,180,6014.68,79.8,167.6,107.98,23.22,0.139299,0.633575,0.346338,0.350592,0.108211,0.58118,0.1067,0.13,
0.28,5.5,8,70,70,70,230,230,5385.87,79.8,220.8,117.26,22.8,0.16188,0.637281,0.350408,0.335755,0.092327,0.58698,0.1085,0.13,
0.28,5.5,9,70,70,70,204,204,5800.41,79.8,192.5,110.33,23.66,0.157672,0.639084,0.352797,0.338195,0.099172,0.58801,0.1094,0.13,
0.28,6,0,70,70,70,186,186,5915.65,79.8,174.3,109.52,24.85,0.133074,0.658966,0.339397,0.332075,0.111423,0.57452,0.1032,0.13,
0.28,6,1,70,70,70,217,217,5453.07,79.8,204.7,112.42,23.21,0.116066,0.622005,0.320477,0.303043,0.106852,0.5586,0.1039,0.13,
0.28,6,2,70,70,70,226,226,5373.71,79.8,215.1,112.9,22.64,0.136198,0.67736,0.349457,0.340819,0.11302,0.58349,0.107,0.13,
0.28,6,3,70,70,70,235,235,5469.73,79.8,222.8,112.16,22.78,0.138233,0.688789,0.346083,0.346888,0.115628,0.58032,0.1069,0.13,
0.28,6,4,70,70,70,218,218,6255.13,79.8,205.1,113.47,24.39,0.172073,0.743074,0.343624,0.324074,0.112789,0.57878,0.1059,0.13,
0.28,6,5,70,70,70,300,300,5378.63,79.8,289.2,118.73,22.58,0.140204,0.665305,0.348125,0.321925,0.112812,0.58242,0.1076,0.13,
0.28,6,6,70,70,70,214,214,5854.1,79.8,203.1,110.1,23.3,0.163042,0.598076,0.347362,0.341776,0.110496,0.58193,0.107,0.13,
0.28,6,7,70,70,70,215,215,6014.68,79.8,205.1,111.65,23.37,0.141033,0.64502,0.343139,0.338154,0.1099,0.57826,0.1062,0.13,
0.28,6,8,70,70,70,249,249,5385.87,79.8,237.7,121.48,22.72,0.155634,0.593533,0.345136,0.338931,0.090808,0.58245,0.1076,0.13,
0.28,6,9,70,70,70,208,208,5800.41,79.8,198.4,114.33,23.76,0.155763,0.558677,0.342475,0.330078,0.095737,0.57939,0.1082,0.13,
0.28,6.5,0,70,70,70,215,215,5915.65,79.8,201.1,114.32,24.98,0.125579,0.675104,0.347196,0.347243,0.124318,0.57945,0.1039,0.13,
0.28,6.5,1,70,70,70,235,235,5453.07,79.8,225.1,119.72,23.4,0.119472,0.624219,0.307966,0.2923,0.113567,0.54611,0.101,0.13,
0.28,6.5,2,70,70,70,231,231,5373.71,79.8,220.1,115.71,22.81,0.139498,0.639407,0.35466,0.33808,0.115874,0.58768,0.1078,0.13,
0.28,6.5,3,70,70,70,238,238,5469.73,79.8,225.3,115.59,23.01,0.149122,0.699585,0.339765,0.328677,0.113826,0.57519,0.1059,0.13,
