I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,240,240,5453.07,79.8,230.1,122.59,14.2,0.100034,0.440685,0.258405,0.253886,0.077123,0.50265,0.0929,0.11,
0.26,7,2,70,70,70,236,236,5373.71,79.8,225.1,124.25,14.1,0.129117,0.515079,0.279036,0.267943,0.080822,0.52277,0.0958,0.11,
0.26,7,3,70,70,70,238,238,5469.73,79.8,225.4,120.73,14.11,0.153712,0.477585,0.277676,0.269806,0.077397,0.52204,0.0959,0.11,
0.26,7,4,70,70,70,232,232,6255.13,79.8,220.9,124.55,15.14,0.11522,0.465899,0.281311,0.274427,0.075008,0.52555,0.0958,0.11,
0.26,7,5,70,70,70,311,311,5378.63,79.8,300.4,125.84,14.09,0.136304,0.471977,0.278892,0.261701,0.07749,0.52319,0.0963,0.11,
0.26,7,6,70,70,70,304,304,5854.1,79.8,291.1,125.83,14.56,0.145395,0.452168,0.275454,0.271959,0.077894,0.51957,0.0947,0.11,
0.26,7,7,70,70,70,247,247,6014.68,79.8,235,119.89,14.47,0.131855,0.465591,0.287762,0.277672,0.0793,0.53122,0.0971,0.11,
0.26,7,8,70,70,70,255,255,5385.87,79.8,243.6,130.49,14.08,0.13942,0.477527,0.283222,0.269421,0.07399,0.52786,0.0976,0.11,
0.26,7,9,70,70,70,241,241,5800.41,79.8,230.1,125.37,14.37,0.117417,0.442853,0.274617,0.273245,0.066211,0.51998,0.0967,0.11,
0.27,3,0,70,70,70,150,150,5915.65,79.8,140.1,91.65,14.6,0.141252,0.44217,0.295053,0.298978,0.064568,0.53985,0.0976,0.11,
0.27,3,1,70,70,70,157,157,5453.07,79.8,145.1,94.91,13.64,0.13935,0.422762,0.292482,0.299867,0.056709,0.5381,0.0998,0.11,
0.27,3,2,70,70,70,153,153,5373.71,79.8,140.1,93.49,13.24,0.104874,0.463028,0.298538,0.299625,0.078457,0.54126,0.0988,0.11,
0.27,3,3,70,70,70,189,189,5469.73,79.8,176.8,96.24,13.56,0.144095,0.447752,0.306503,0.304481,0.06575,0.55032,0.1013,0.11,
0.27,3,4,70,70,70,167,167,6255.13,79.8,153.1,93.77,14.55,0.155931,0.459146,0.312801,0.32135,0.065865,0.55599,0.1013,0.11,
0.27,3,5,70,70,70,185,185,5378.63,79.8,175.1,95.92,13.4,0.18001,0.531601,0.306919,0.313838,0.064654,0.55094,0.1016,0.11,
0.27,3,6,70,70,70,188,188,5854.1,79.8,175.1,95.15,13.93,0.140246,0.434224,0.306208,0.31342,0.070952,0.54937,0.1004,0.11,
0.27,3,7,70,70,70,141,141,6014.68,79.8,130.1,93.77,13.92,0.129615,0.427031,0.305974,0.318591,0.065819,0.54951,0.1003,0.11,
0.27,3,8,70,70,70,185,185,5385.87,79.8,175.1,98.38,13.46,0.212201,0.514058,0.312502,0.309795,0.061124,0.55647,0.1023,0.11,
0.27,3,9,70,70,70,190,190,5800.41,79.8,180.1,98.66,13.97,0.143754,0.440469,0.299459,0.305027,0.060884,0.54425,0.1009,0.11,
0.27,3.5,0,70,70,70,184,184,5915.65,79.8,173,97.62,14.74,0.143082,0.453906,0.299589,0.302835,0.06944,0.54357,0.098,0.11,
0.27,3.5,1,70,70,70,162,162,5453.07,79.8,150.1,98.43,13.65,0.134971,0.415601,0.290957,0.29473,0.05533,0.53677,0.0997,0.11,
0.27,3.5,2,70,70,70,158,158,5373.71,79.8,145.1,98.78,13.49,0.107836,0.465339,0.296625,0.294903,0.080279,0.53928,0.0984,0.11,
0.27,3.5,3,70,70,70,193,193,5469.73,79.8,180.1,99.13,13.68,0.154315,0.459097,0.314101,0.309914,0.063778,0.55751,0.1025,0.11,
0.27,3.5,4,70,70,70,169,169,6255.13,79.8,155.1,98.23,14.55,0.168099,0.466638,0.316712,0.320082,0.066565,0.55953,0.1018,0.11,
0.27,3.5,5,70,70,70,255,255,5378.63,79.8,244.4,100.56,13.6,0.178901,0.505225,0.31167,0.315505,0.064803,0.55518,0.1023,0.11,
0.27,3.5,6,70,70,70,189,189,5854.1,79.8,176.4,99.68,13.95,0.144044,0.451216,0.306495,0.314811,0.072582,0.54944,0.1006,0.11,
0.27,3.5,7,70,70,70,167,167,6014.68,79.8,154.8,97.38,14.06,0.128765,0.441952,0.308576,0.314078,0.065981,0.55193,0.1009,0.11,
0.27,3.5,8,70,70,70,190,190,5385.87,79.8,180.1,105.2,13.6,0.175221,0.527486,0.306564,0.310245,0.070582,0.5501,0.1011,0.11,
0.27,3.5,9,70,70,70,192,192,5800.41,79.8,182.1,102.36,14.06,0.153561,0.44371,0.303186,0.313483,0.059239,0.54784,0.1017,0.11,
0.27,4,0,70,70,70,189,189,5915.65,79.8,177.6,101.65,14.95,0.145046,0.468924,0.299468,0.298238,0.074194,0.54287,0.0978,0.11,
0.27,4,1,70,70,70,178,178,5453.07,79.8,165.1,102.53,13.82,0.13629,0.425158,0.295874,0.296593,0.060715,0.54089,0.1002,0.11,
0.27,4,2,70,70,70,162,162,5373.71,79.8,150.1,100.99,13.51,0.112111,0.460588,0.303615,0.305341,0.077705,0.54618,0.0996,0.11,
0.27,4,3,70,70,70,212,212,5469.73,79.8,199.3,103.26,13.75,0.162771,0.461967,0.311533,0.314125,0.065517,0.55499,0.1019,0.11,
0.27,4,4,70,70,70,188,188,6255.13,79.8,178.5,103.73,14.83,0.100923,0.462495,0.311226,0.315764,0.068962,0.55409,0.101,0.11,
0.27,4,5,70,70,70,256,256,5378.63,79.8,245.1,105.32,13.6,0.178315,0.545013,0.307487,0.307122,0.065071,0.55147,0.1015,0.11,
0.27,4,6,70,70,70,193,193,5854.1,79.8,180.1,103.59,14.26,0.147925,0.467209,0.304673,0.308597,0.07174,0.54795,0.1006,0.11,
0.27,4,7,70,70,70,180,180,6014.68,79.8,167.8,101.01,14.11,0.128726,0.45734,0.309036,0.315175,0.06815,0.55221,0.101,0.11,
0.27,4,8,70,70,70,210,210,5385.87,79.8,201,108.4,13.67,0.169297,0.538966,0.30658,0.301597,0.071185,0.55011,0.1012,0.11,
0.27,4,9,70,70,70,195,195,5800.41,79.8,185.1,106.61,13.94,0.159847,0.449622,0.301783,0.310425,0.057665,0.54671,0.1018,0.11,
0.27,4.5,0,70,70,70,192,192,5915.65,79.8,180.1,105.05,14.9,0.15159,0.459849,0.2994,0.298945,0.078606,0.54226,0.0975,0.11,
0.27,4.5,1,70,70,70,187,187,5453.07,79.8,174.4,107.99,13.76,0.118388,0.430832,0.293326,0.296693,0.062503,0.53824,0.0996,0.11,
0.27,4.5,2,70,70,70,208,208,5373.71,79.8,198.3,105.61,13.65,0.116783,0.469578,0.298939,0.304817,0.078693,0.5417,0.0991,0.11,
0.27,4.5,3,70,70,70,217,217,5469.73,79.8,204.2,105.85,13.8,0.16938,0.483674,0.308071,0.302216,0.071562,0.55132,0.1011,0.11,
0.27,4.5,4,70,70,70,193,193,6255.13,79.8,183.5,109.33,14.75,0.096271,0.465963,0.307474,0.310213,0.069953,0.55058,0.1006,0.11,
0.27,4.5,5,70,70,70,257,257,5378.63,79.8,246.6,109.41,13.63,0.166531,0.552935,0.306949,0.306578,0.066708,0.55081,0.1013,0.11,
0.27,4.5,6,70,70,70,220,220,5854.1,79.8,209.9,110.09,14.42,0.151695,0.480741,0.306719,0.311001,0.073651,0.54965,0.1003,0.11,
0.27,4.5,7,70,70,70,198,198,6014.68,79.8,185.1,104.36,14.33,0.129408,0.47692,0.307061,0.308315,0.069122,0.55037,0.1006,0.11,
0.27,4.5,8,70,70,70,218,218,5385.87,79.8,208.1,113.1,13.85,0.159087,0.550306,0.306738,0.298324,0.070446,0.55037,0.1015,0.11,
0.27,4.5,9,70,70,70,195,195,5800.41,79.8,185.1,108.52,14.15,0.173287,0.45544,0.30173,0.311871,0.057473,0.54671,0.1018,0.11,
0.27,5,0,70,70,70,197,197,5915.65,79.8,185.1,107.63,14.92,0.148329,0.464665,0.299027,0.299172,0.073277,0.54254,0.0975,0.11,
0.27,5,1,70,70,70,235,235,5453.07,79.8,225.1,112.1,14.01,0.105727,0.447477,0.287039,0.28852,0.066063,0.53196,0.0982,0.11,
0.27,5,2,70,70,70,213,213,5373.71,79.8,203.3,111.01,13.82,0.121418,0.480027,0.301679,0.307965,0.082207,0.54388,0.0992,0.11,
0.27,5,3,70,70,70,225,225,5469.73,79.8,212.4,110.11,13.91,0.131074,0.488905,0.30063,0.296711,0.076714,0.5438,0.0997,0.11,
0.27,5,4,70,70,70,223,223,6255.13,79.8,210.1,113.82,14.9,0.098499,0.470213,0.306259,0.303428,0.07421,0.54904,0.1,0.11,
0.27,5,5,70,70,70,261,261,5378.63,79.8,250.1,112.99,13.87,0.163402,0.511035,0.303985,0.296205,0.069813,0.54774,0.1007,0.11,
0.27,5,6,70,70,70,221,221,5854.1,79.8,210.1,115.04,14.41,0.136305,0.492573,0.298642,0.297809,0.075543,0.54195,0.0987,0.11,
0.27,5,7,70,70,70,198,198,6014.68,79.8,185.1,107.68,14.33,0.130577,0.427156,0.303259,0.304689,0.066851,0.54706,0.1,0.11,
0.27,5,8,70,70,70,221,221,5385.87,79.8,211.4,119.15,13.96,0.156408,0.559534,0.299861,0.294773,0.071392,0.54394,0.1003,0.11,
0.27,5,9,70,70,70,197,197,5800.41,79.8,187.5,112.27,14.24,0.174104,0.460422,0.298837,0.308202,0.057848,0.54403,0.1011,0.11,
0.27,5.5,0,70,70,70,208,208,5915.65,79.8,198.9,112.61,15.08,0.137908,0.475211,0.29489,0.298207,0.079688,0.53779,0.0964,0.11,
0.27,5.5,1,70,70,70,235,235,5453.07,79.8,225.1,114.31,14.09,0.103586,0.436112,0.282453,0.282943,0.0659,0.52765,0.0977,0.11,
0.27,5.5,2,70,70,70,247,247,5373.71,79.8,237.6,116.37,13.81,0.125572,0.505171,0.298364,0.300318,0.084301,0.54065,0.0987,0.11,
0.27,5.5,3,70,70,70,228,228,5469.73,79.8,215.4,113.52,13.96,0.180398,0.493308,0.29591,0.295373,0.072728,0.54004,0.0989,0.11,
0.27,5.5,4,70,70,70,223,223,6255.13,79.8,211.3,118.25,15.03,0.119582,0.453943,0.297784,0.29748,0.070181,0.5417,0.099,0.11,
0.27,5.5,5,70,70,70,266,266,5378.63,79.8,255.6,117.24,13.89,0.137475,0.525444,0.297936,0.292504,0.073138,0.54177,0.0996,0.11,
0.27,5.5,6,70,70,70,225,225,5854.1,79.8,214.1,117.87,14.48,0.13267,0.459915,0.290561,0.286421,0.073023,0.53463,0.0975,0.11,
0.27,5.5,7,70,70,70,202,202,6014.68,79.8,189.9,114.82,14.41,0.132111,0.429631,0.295708,0.299142,0.072388,0.53951,0.0988,0.11,
0.27,5.5,8,70,70,70,225,225,5385.87,79.8,215.7,123.84,14.04,0.15638,0.568948,0.297927,0.291935,0.072529,0.54205,0.1,0.11,
0.27,5.5,9,70,70,70,224,224,5800.41,79.8,212.5,119.83,14.4,0.151366,0.422866,0.295386,0.300172,0.06011,0.54049,0.0999,0.11,
0.27,6,0,70,70,70,212,212,5915.65,79.8,202.3,114.28,15.09,0.132911,0.493337,0.296007,0.303984,0.082627,0.53849,0.0965,0.11,
0.27,6,1,70,70,70,240,240,5453.07,79.8,230.1,118.31,14.23,0.102064,0.439952,0.275823,0.278223,0.072135,0.52054,0.0964,0.11,
0.27,6,2,70,70,70,250,250,5373.71,79.8,240.5,119.57,13.88,0.129245,0.528482,0.299406,0.29206,0.081557,0.54205,0.099,0.11,
0.27,6,3,70,70,70,237,237,5469.73,79.8,229.5,117.34,13.97,0.127032,0.496614,0.291594,0.287781,0.077647,0.53536,0.0981,0.11,
0.27,6,4,70,70,70,225,225,6255.13,79.8,213.9,122.46,15.12,0.163687,0.431981,0.288924,0.285495,0.068609,0.53372,0.0978,0.11,
0.27,6,5,70,70,70,298,298,5378.63,79.8,287.6,124.38,14.18,0.134504,0.552956,0.295613,0.281309,0.081564,0.5387,0.099,0.11,
0.27,6,6,70,70,70,296,296,5854.1,79.8,283.4,122.64,14.55,0.146989,0.463903,0.282577,0.282302,0.07377,0.52695,0.0958,0.11,
0.27,6,7,70,70,70,223,223,6014.68,79.8,213.4,117.05,14.56,0.1339,0.467113,0.294224,0.287691,0.075,0.53787,0.0984,0.11,
0.27,6,8,70,70,70,248,248,5385.87,79.8,236.7,127.37,14.1,0.150052,0.555078,0.298264,0.28636,0.073608,0.54226,0.1,0.11,
0.27,6,9,70,70,70,272,272,5800.41,79.8,262,123.95,14.55,0.148517,0.437897,0.287714,0.301167,0.061643,0.53315,0.0988,0.11,
0.27,6.5,0,70,70,70,234,234,5915.65,79.8,220.1,120,15.3,0.125028,0.50954,0.294933,0.297277,0.082809,0.53748,0.0961,0.11,
0.27,6.5,1,70,70,70,240,240,5453.07,79.8,230.1,121.64,14.26,0.102155,0.445725,0.2728,0.277294,0.074102,0.51732,0.0956,0.11,
0.27,6.5,2,70,70,70,257,257,5373.71,79.8,247.5,122.05,13.98,0.132504,0.51237,0.293152,0.299783,0.076795,0.53675,0.0982,0.11,
0.27,6.5,3,70,70,70,239,239,5469.73,79.8,231.1,121.4,14.05,0.139708,0.499352,0.286928,0.276785,0.0786,0.53085,0.0974,0.11,
0.27,6.5,4,70,70,70,229,229,6255.13,79.8,217.8,124.82,15.18,0.159837,0.435705,0.289973,0.292169,0.067971,0.53474,0.098,0.11,
0.27,6.5,5,70,70,70,305,305,5378.63,79.8,294.6,126.57,14.16,0.148795,0.492216,0.290309,0.282781,0.07422,0.53456,0.0985,0.11,
0.27,6.5,6,70,70,70,301,301,5854.1,79.8,288.9,126.54,14.66,0.147511,0.467771,0.282076,0.284329,0.079488,0.52583,0.0955,0.11,
0.27,6.5,7,70,70,70,225,225,6014.68,79.8,215.1,119.45,14.5,0.135924,0.483243,0.297587,0.288159,0.081688,0.54034,0.0987,0.11,
0.27,6.5,8,70,70,70,252,252,5385.87,79.8,240.7,131.11,14.25,0.148588,0.551862,0.293297,0.285557,0.071602,0.53773,0.0994,0.11,
0.27,6.5,9,70,70,70,281,281,5800.41,79.8,270.1,126.1,14.62,0.129559,0.455974,0.284211,0.284364,0.067382,0.5291,0.0983,0.11,
0.27,7,0,70,70,70,235,235,5915.65,79.8,222,125.22,15.3,0.121823,0.523909,0.285584,0.288235,0.088179,0.5279,0.0944,0.11,
0.27,7,1,70,70,70,242,242,5453.07,79.8,232.6,126.02,14.24,0.105496,0.432305,0.262891,0.262796,0.074662,0.50742,0.0938,0.11,
0.27,7,2,70,70,70,260,260,5373.71,79.8,250.5,130.01,14.12,0.135296,0.545619,0.284083,0.273067,0.081815,0.52759,0.0968,0.11,
0.27,7,3,70,70,70,306,306,5469.73,79.8,293.7,127.44,14.25,0.13187,0.491416,0.287269,0.281222,0.079413,0.53096,0.0972,0.11,
0.27,7,4,70,70,70,270,270,6255.13,79.8,260.1,130.43,15.24,0.118393,0.506859,0.285571,0.274563,0.076535,0.52947,0.097,0.11,
0.27,7,5,70,70,70,313,313,5378.63,79.8,302.8,131.48,14.31,0.140609,0.480538,0.282292,0.266997,0.076109,0.52662,0.0969,0.11,
0.27,7,6,70,70,70,305,305,5854.1,79.8,292.9,130.45,14.82,0.153761,0.470651,0.285886,0.275876,0.079432,0.52954,0.0963,0.11,
0.27,7,7,70,70,70,273,273,6014.68,79.8,260.1,126.3,14.75,0.138539,0.497257,0.296482,0.288466,0.080987,0.5394,0.0987,0.11,
0.27,7,8,70,70,70,266,266,5385.87,79.8,256.6,138.09,14.33,0.149314,0.50983,0.275771,0.269647,0.065904,0.5216,0.0968,0.11,
0.27,7,9,70,70,70,281,281,5800.41,79.8,270.5,128.5,14.55,0.103361,0.464573,0.281303,0.28339,0.070121,0.5259,0.0976,0.11,
0.28,3,0,70,70,70,182,182,5915.65,79.8,170.1,95.53,14.7,0.147743,0.448146,0.306571,0.308163,0.066676,0.55032,0.0992,0.11,
0.28,3,1,70,70,70,162,162,5453.07,79.8,150.1,97,13.61,0.14517,0.415203,0.296988,0.301883,0.05588,0.54239,0.1005,0.11,
0.28,3,2,70,70,70,158,158,5373.71,79.8,145.1,95.78,13.38,0.10945,0.452341,0.305138,0.307545,0.076198,0.54771,0.1001,0.11,
0.28,3,3,70,70,70,193,193,5469.73,79.8,180.1,98.63,13.63,0.150117,0.456928,0.316034,0.313459,0.065217,0.55905,0.1027,0.11,
0.28,3,4,70,70,70,169,169,6255.13,79.8,155.1,96.83,14.73,0.163076,0.476144,0.32056,0.327521,0.065287,0.56306,0.1025,0.11,
0.28,3,5,70,70,70,251,251,5378.63,79.8,240.1,99.97,13.8,0.182123,0.535782,0.315895,0.316903,0.064763,0.55907,0.1029,0.11,
0.28,3,6,70,70,70,188,188,5854.1,79.8,175.1,98.74,14.15,0.145839,0.454088,0.310797,0.317296,0.069458,0.55375,0.1013,0.11,
0.28,3,7,70,70,70,165,165,6014.68,79.8,152.8,95.95,14.14,0.13761,0.409086,0.311975,0.316225,0.064456,0.55518,0.1013,0.11,
0.28,3,8,70,70,70,190,190,5385.87,79.8,180.1,101.57,13.64,0.207747,0.522349,0.317347,0.317965,0.063115,0.56064,0.103,0.11,
0.28,3,9,70,70,70,190,190,5800.41,79.8,180.1,101.89,14.19,0.149291,0.439176,0.307201,0.313636,0.05762,0.55166,0.1023,0.11,
0.28,3.5,0,70,70,70,187,187,5915.65,79.8,175.1,100.95,14.72,0.149674,0.476922,0.306315,0.315198,0.069232,0.54978,0.0992,0.11,
0.28,3.5,1,70,70,70,187,187,5453.07,79.8,175,101.88,13.72,0.143906,0.43352,0.300341,0.306491,0.058296,0.54529,0.101,0.11,
0.28,3.5,2,70,70,70,200,200,5373.71,79.8,190.7,101.4,13.62,0.112538,0.491482,0.306562,0.307542,0.078483,0.54885,0.1001,0.11,
0.28,3.5,3,70,70,70,198,198,5469.73,79.8,185.1,101.88,13.64,0.160881,0.459813,0.321424,0.320018,0.062136,0.56424,0.1035,0.11,
0.28,3.5,4,70,70,70,185,185,6255.13,79.8,175.6,103.34,14.81,0.150799,0.477915,0.320638,0.323455,0.063541,0.56326,0.1027,0.11,
0.28,3.5,5,70,70,70,256,256,5378.63,79.8,245.1,106.12,13.72,0.188397,0.540782,0.315324,0.314261,0.064305,0.55864,0.1026,0.11,
0.28,3.5,6,70,70,70,193,193,5854.1,79.8,180.1,104,14.19,0.149715,0.475254,0.308171,0.31259,0.071969,0.5511,0.1009,0.11,
0.28,3.5,7,70,70,70,181,181,6014.68,79.8,168.9,100.97,14.22,0.136567,0.435469,0.31187,0.315193,0.06579,0.55503,0.1014,0.11,
0.28,3.5,8,70,70,70,206,206,5385.87,79.8,196.7,108.15,13.77,0.18442,0.536001,0.314557,0.314628,0.069905,0.55751,0.1025,0.11,
0.28,3.5,9,70,70,70,195,195,5800.41,79.8,185.1,105.61,14.15,0.166921,0.445242,0.308005,0.320039,0.058232,0.55237,0.1026,0.11,
0.28,4,0,70,70,70,192,192,5915.65,79.8,180.1,104.78,14.93,0.151678,0.458853,0.307867,0.307853,0.074698,0.55061,0.0989,0.11,
0.28,4,1,70,70,70,183,183,5453.07,79.8,170.1,106.11,13.82,0.142147,0.438428,0.299517,0.303233,0.059417,0.54436,0.1007,0.11,
0.28,4,2,70,70,70,205,205,5373.71,79.8,195.1,104.8,13.62,0.117649,0.481757,0.306953,0.308617,0.075782,0.54952,0.1005,0.11,
0.28,4,3,70,70,70,213,213,5469.73,79.8,200.1,104.88,13.65,0.169705,0.473867,0.319444,0.320773,0.064934,0.56221,0.1032,0.11,
0.28,4,4,70,70,70,189,189,6255.13,79.8,179.2,107.7,14.8,0.096955,0.487117,0.317343,0.317116,0.069402,0.55961,0.1019,0.11,
0.28,4,5,70,70,70,256,256,5378.63,79.8,245.1,109.52,13.84,0.17694,0.500846,0.312816,0.317744,0.063264,0.55642,0.1021,0.11,
0.28,4,6,70,70,70,221,221,5854.1,79.8,210.1,108.95,14.39,0.153718,0.492453,0.313618,0.317605,0.072638,0.55608,0.1016,0.11,
0.28,4,7,70,70,70,193,193,6014.68,79.8,180.1,104.01,14.31,0.136355,0.437387,0.315453,0.321938,0.067941,0.55809,0.102,0.11,
0.28,4,8,70,70,70,212,212,5385.87,79.8,205.1,111.55,13.77,0.167126,0.53464,0.312665,0.308238,0.068879,0.5559,0.1024,0.11,
0.28,4,9,70,70,70,195,195,5800.41,79.8,185.1,109.84,14.13,0.168539,0.452605,0.309745,0.322557,0.055552,0.55416,0.1031,0.11,
0.28,4.5,0,70,70,70,194,194,5915.65,79.8,182.9,107.72,14.86,0.15666,0.466319,0.307452,0.306974,0.08016,0.54956,0.0987,0.11,
0.28,4.5,1,70,70,70,235,235,5453.07,79.8,225.1,112.03,13.95,0.12139,0.446878,0.2995,0.304219,0.063226,0.54395,0.1004,0.11,
0.28,4.5,2,70,70,70,210,210,5373.71,79.8,200.1,109.38,13.5,0.12217,0.488725,0.307585,0.315132,0.078469,0.54979,0.1008,0.11,
0.28,4.5,3,70,70,70,223,223,5469.73,79.8,210.1,108.29,13.7,0.176855,0.465013,0.314733,0.310335,0.066363,0.55783,0.1024,0.11,
0.28,4.5,4,70,70,70,223,223,6255.13,79.8,210.1,114.28,15.17,0.099072,0.495182,0.313653,0.311169,0.070646,0.55618,0.1014,0.11,
0.28,4.5,5,70,70,70,261,261,5378.63,79.8,250.1,112.81,13.97,0.164173,0.526384,0.310091,0.30842,0.06705,0.55364,0.1018,0.11,
0.28,4.5,6,70,70,70,224,224,5854.1,79.8,214,113.3,14.49,0.157625,0.50689,0.311775,0.315736,0.071346,0.55458,0.101,0.11,
0.28,4.5,7,70,70,70,210,210,6014.68,79.8,197.1,107.68,14.45,0.13689,0.447898,0.315455,0.30943,0.070896,0.55787,0.1019,0.11,
0.28,4.5,8,70,70,70,218,218,5385.87,79.8,208.9,116.21,14,0.154969,0.552787,0.310133,0.306596,0.070275,0.55352,0.102,0.11,
0.28,4.5,9,70,70,70,199,199,5800.41,79.8,189.4,111.44,14.35,0.180471,0.454009,0.309159,0.314573,0.055986,0.55365,0.1028,0.11,
0.28,5,0,70,70,70,206,206,5915.65,79.8,196.4,112.22,15.06,0.157602,0.485617,0.302977,0.305881,0.078635,0.5456,0.0979,0.11,
0.28,5,1,70,70,70,235,235,5453.07,79.8,225.1,114.94,13.85,0.109044,0.436577,0.29573,0.301511,0.065307,0.54022,0.0996,0.11,
0.28,5,2,70,70,70,245,245,5373.71,79.8,235.6,118.9,13.69,0.128065,0.514401,0.305897,0.312054,0.078397,0.54834,0.1002,0.11,
0.28,5,3,70,70,70,233,233,5469.73,79.8,225.7,113.37,13.75,0.135204,0.459766,0.306417,0.306542,0.072642,0.54954,0.1008,0.11,
0.28,5,4,70,70,70,223,223,6255.13,79.8,210.1,117.79,15.23,0.120153,0.500897,0.311125,0.311456,0.072525,0.55377,0.101,0.11,
0.28,5,5,70,70,70,264,264,5378.63,79.8,253.5,116.84,13.85,0.168538,0.546754,0.310586,0.30612,0.074011,0.55344,0.1015,0.11,
0.28,5,6,70,70,70,226,226,5854.1,79.8,215.1,117.39,14.52,0.142483,0.511378,0.306117,0.302128,0.077311,0.54875,0.1,0.11,
0.28,5,7,70,70,70,217,217,6014.68,79.8,204.5,111.8,14.35,0.137906,0.481271,0.311623,0.312001,0.070798,0.55442,0.1013,0.11,
0.28,5,8,70,70,70,222,222,5385.87,79.8,212.2,121.38,13.96,0.163503,0.566757,0.308099,0.311339,0.07143,0.55157,0.1016,0.11,
0.28,5,9,70,70,70,241,241,5800.41,79.8,230.1,117.72,14.45,0.181216,0.419974,0.305752,0.313919,0.052938,0.55079,0.1021,0.11,
0.28,5.5,0,70,70,70,209,209,5915.65,79.8,199.6,115.01,15.13,0.141656,0.507632,0.302438,0.306758,0.082662,0.5446,0.0976,0.11,
0.28,5.5,1,70,70,70,240,240,5453.07,79.8,230.1,119.18,14.17,0.108418,0.443994,0.287215,0.296709,0.070575,0.53158,0.098,0.11,
0.28,5.5,2,70,70,70,248,248,5373.71,79.8,238.3,124.56,13.79,0.132405,0.534286,0.300359,0.303474,0.078042,0.54333,0.0994,0.11,
0.28,5.5,3,70,70,70,236,236,5469.73,79.8,228.4,117.28,13.81,0.170368,0.509761,0.30049,0.295659,0.078057,0.54378,0.0995,0.11,
0.28,5.5,4,70,70,70,224,224,6255.13,79.8,212.3,122.08,15.09,0.128013,0.481238,0.30306,0.296717,0.070231,0.54667,0.1,0.11,
0.28,5.5,5,70,70,70,268,268,5378.63,79.8,257.2,125.21,14.18,0.143905,0.567469,0.300455,0.292364,0.079875,0.54343,0.0997,0.11,
0.28,5.5,6,70,70,70,253,253,5854.1,79.8,241,124.29,14.6,0.143783,0.445875,0.292314,0.296087,0.076959,0.53585,0.0974,0.11,
0.28,5.5,7,70,70,70,225,225,6014.68,79.8,215.1,118.55,14.62,0.139299,0.475456,0.304508,0.295652,0.074953,0.54749,0.1002,0.11,
0.28,5.5,8,70,70,70,246,246,5385.87,79.8,234.2,127.68,14.05,0.16188,0.577079,0.3086,0.300804,0.073444,0.55188,0.1015,0.11,
0.28,5.5,9,70,70,70,242,242,5800.41,79.8,231.5,124.19,14.53,0.157672,0.444515,0.297821,0.310947,0.05879,0.54289,0.1004,0.11,
0.28,6,0,70,70,70,213,213,5915.65,79.8,203.5,116.92,15.12,0.133074,0.527398,0.307426,0.31074,0.085868,0.54882,0.0982,0.11,
0.28,6,1,70,70,70,240,240,5453.07,79.8,230.1,123.64,14.14,0.116066,0.44265,0.28038,0.281504,0.070576,0.52521,0.097,0.11,
0.28,6,2,70,70,70,251,251,5373.71,79.8,241.7,126.24,13.86,0.136198,0.54481,0.305493,0.299041,0.079739,0.54799,0.0999,0.11,
0.28,6,3,70,70,70,238,238,5469.73,79.8,230.1,122.67,14.03,0.138233,0.514901,0.297749,0.290208,0.079984,0.54096,0.0991,0.11,
0.28,6,4,70,70,70,227,227,6255.13,79.8,215.2,128.64,15.53,0.172073,0.532862,0.297599,0.292688,0.068397,0.54202,0.0992,0.11,
0.28,6,5,70,70,70,300,300,5378.63,79.8,289.2,129.21,14.1,0.140204,0.534342,0.29991,0.288864,0.081912,0.54271,0.0995,0.11,
0.28,6,6,70,70,70,298,298,5854.1,79.8,285.7,124.59,14.97,0.16178,0.460149,0.294074,0.293285,0.077529,0.53751,0.0976,0.11,
0.28,6,7,70,70,70,225,225,6014.68,79.8,215.1,120.45,14.56,0.141033,0.49799,0.304069,0.297969,0.078454,0.54677,0.1,0.11,
0.28,6,8,70,70,70,249,249,5385.87,79.8,237.7,131.73,14.3,0.155634,0.593533,0.304536,0.29747,0.076464,0.54787,0.1009,0.11,
0.28,6,9,70,70,70,283,283,5800.41,79.8,272.1,126.78,14.77,0.155763,0.46011,0.295662,0.300912,0.06276,0.54053,0.1002,0.11,
0.28,6.5,0,70,70,70,238,238,5915.65,79.8,224.8,123.9,15.3,0.125579,0.545034,0.303661,0.309976,0.087948,0.54494,0.0973,0.11,
0.28,6.5,1,70,70,70,245,245,5453.07,79.8,235.1,126.33,14.33,0.119472,0.450284,0.274988,0.278363,0.075321,0.51943,0.0957,0.11,
0.28,6.5,2,70,70,70,258,258,5373.71,79.8,248.8,129.57,13.93,0.139498,0.547469,0.306156,0.292517,0.080045,0.54862,0.1002,0.11,
0.28,6.5,3,70,70,70,304,304,5469.73,79.8,291.2,126.9,13.96,0.149122,0.518514,0.299712,0.289468,0.078255,0.543,0.0995,0.11,
