I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,1,70,70,70,330,330,5453.07,97.5,320.1,198.33,15.52,0.100034,0.19413,0.141497,0.140178,0.019838,0.37524,0.0689,0.07,
0.26,7,2,70,70,70,403,403,5373.71,79.8,390.1,213.12,15.6,0.095443,0.211187,0.14574,0.143526,0.021544,0.38075,0.0693,0.07,
0.26,7,3,70,70,70,423,423,5469.73,89.9,410.1,224.84,16.05,0.098974,0.212074,0.142292,0.140206,0.020309,0.37631,0.0689,0.07,
0.26,7,4,70,70,70,390,390,6255.13,96.9,380.1,226.79,17,0.10857,0.188859,0.146462,0.147904,0.018716,0.38193,0.0689,0.07,
0.26,7,5,70,70,70,410,410,5378.63,90.1,400.1,239.97,16.14,0.09937,0.185063,0.143937,0.14425,0.017417,0.3787,0.0691,0.07,
0.26,7,6,70,70,70,440,440,5854.1,79.8,430.1,232.19,16.56,0.102906,0.215378,0.145836,0.144781,0.022282,0.38082,0.0689,0.07,
0.26,7,7,70,70,70,346,346,6014.68,79.8,335.1,202.44,16.13,0.104335,0.207213,0.144327,0.143654,0.022095,0.37885,0.0689,0.07,
0.26,7,8,70,70,70,420,420,5385.87,100.6,410.1,232.38,16.1,0.106849,0.19186,0.142852,0.139755,0.019609,0.37709,0.069,0.07,
0.26,7,9,70,70,70,412,412,5800.41,85.1,400.1,209.3,16.04,0.097596,0.186891,0.143574,0.140821,0.0184,0.37815,0.0692,0.07,
0.27,3,0,70,70,70,351,351,5915.65,79.8,340.1,174.95,16.47,0.118746,0.207934,0.14914,0.148517,0.017749,0.38553,0.0693,0.07,
0.27,3,1,70,70,70,311,311,5453.07,79.8,300.1,169.42,15.18,0.109746,0.183775,0.143428,0.142424,0.0155,0.37818,0.0692,0.07,
0.27,3,2,70,70,70,330,330,5373.71,79.8,320.1,182.65,15.02,0.104874,0.18685,0.144515,0.144567,0.0174,0.37947,0.0691,0.07,
0.27,3,3,70,70,70,331,331,5469.73,79.8,320.1,189.79,15.36,0.114906,0.18298,0.14389,0.142659,0.013723,0.37891,0.0694,0.07,
0.27,3,4,70,70,70,350,350,6255.13,81.4,340.1,197.28,16.66,0.123413,0.175951,0.147534,0.148097,0.013566,0.3837,0.0696,0.07,
0.27,3,5,70,70,70,340,340,5378.63,90.1,330.1,201.11,15.64,0.111226,0.184879,0.145248,0.143575,0.014327,0.38066,0.0694,0.07,
0.27,3,6,70,70,70,320,320,5854.1,79.8,310.1,193.32,16.04,0.105375,0.19657,0.145308,0.144641,0.016309,0.3806,0.0694,0.07,
0.27,3,7,70,70,70,308,308,6014.68,79.8,295.1,180.13,15.98,0.113199,0.181231,0.145055,0.145799,0.016309,0.38027,0.0693,0.07,
0.27,3,8,70,70,70,337,337,5385.87,100.1,328.3,204.48,15.65,0.115096,0.174726,0.144168,0.143764,0.015014,0.37919,0.0694,0.07,
0.27,3,9,70,70,70,297,297,5800.41,86,285.1,185.41,15.87,0.114538,0.187712,0.14454,0.142096,0.014685,0.37971,0.0695,0.07,
0.27,3.5,0,70,70,70,356,356,5915.65,79.8,345.1,183.75,16.58,0.117259,0.222854,0.149386,0.146885,0.018981,0.38578,0.0694,0.07,
0.27,3.5,1,70,70,70,311,311,5453.07,79.8,300.1,174.83,15.29,0.112215,0.185763,0.144867,0.144865,0.015753,0.38006,0.0694,0.07,
0.27,3.5,2,70,70,70,370,370,5373.71,79.8,360.1,193.13,15.36,0.102487,0.198913,0.145534,0.14512,0.017727,0.38079,0.0694,0.07,
0.27,3.5,3,70,70,70,379,379,5469.73,79.8,365.1,202.18,15.59,0.113149,0.182477,0.144055,0.143083,0.015183,0.37903,0.0695,0.07,
0.27,3.5,4,70,70,70,382,382,6255.13,85.1,368.4,205.88,16.97,0.1149,0.178141,0.147443,0.149049,0.014559,0.38352,0.0695,0.07,
0.27,3.5,5,70,70,70,345,345,5378.63,90.1,335.1,208.74,15.77,0.116869,0.176111,0.145213,0.146209,0.014058,0.38063,0.0694,0.07,
0.27,3.5,6,70,70,70,340,340,5854.1,79.8,330.1,202.16,16.37,0.114127,0.20164,0.145637,0.145101,0.017321,0.38097,0.0694,0.07,
0.27,3.5,7,70,70,70,331,331,6014.68,79.8,320.1,187.41,16.21,0.107226,0.186696,0.144112,0.142987,0.018607,0.37884,0.069,0.07,
0.27,3.5,8,70,70,70,344,344,5385.87,100.1,335.1,212.7,15.92,0.110547,0.178738,0.144183,0.143562,0.015873,0.37915,0.0693,0.07,
0.27,3.5,9,70,70,70,301,301,5800.41,90.1,290.1,192.18,15.97,0.108113,0.190471,0.144587,0.14333,0.015392,0.37972,0.0694,0.07,
0.27,4,0,70,70,70,361,361,5915.65,80.1,350.1,189.13,16.97,0.119958,0.230802,0.149471,0.146053,0.01974,0.38584,0.0695,0.07,
0.27,4,1,70,70,70,320,320,5453.07,79.8,310.1,182.54,15.66,0.108219,0.188124,0.145083,0.143718,0.017304,0.38022,0.0695,0.07,
0.27,4,2,70,70,70,375,375,5373.71,79.8,365.1,203.56,15.69,0.104192,0.20229,0.145012,0.143911,0.018127,0.38008,0.0692,0.07,
0.27,4,3,70,70,70,379,379,5469.73,79.8,365.1,207.25,15.83,0.113203,0.181762,0.143823,0.140945,0.015183,0.37872,0.0695,0.07,
0.27,4,4,70,70,70,384,384,6255.13,89.3,370.1,218.37,17.26,0.100923,0.179991,0.146919,0.148626,0.015611,0.38275,0.0694,0.07,
0.27,4,5,70,70,70,400,400,5378.63,90.1,390.1,216.39,15.97,0.113493,0.18054,0.145963,0.143925,0.015384,0.38153,0.0695,0.07,
0.27,4,6,70,70,70,350,350,5854.1,79.8,340.2,209.15,16.34,0.107522,0.205348,0.146382,0.145702,0.018259,0.38187,0.0694,0.07,
0.27,4,7,70,70,70,331,331,6014.68,79.8,321,193.52,16.08,0.112484,0.191341,0.145043,0.144102,0.018234,0.38012,0.0692,0.07,
0.27,4,8,70,70,70,347,347,5385.87,101.1,339,219.95,15.87,0.104895,0.182804,0.145173,0.143544,0.016853,0.38038,0.0695,0.07,
0.27,4,9,70,70,70,302,302,5800.41,90.1,290.1,197.83,15.87,0.109625,0.186791,0.145133,0.144635,0.015419,0.38043,0.0695,0.07,
0.27,4.5,0,70,70,70,361,361,5915.65,82,350.1,193.58,16.79,0.115741,0.234298,0.149433,0.147064,0.019148,0.38583,0.0695,0.07,
0.27,4.5,1,70,70,70,325,325,5453.07,79.8,315.1,188.98,15.38,0.106221,0.190024,0.14457,0.143626,0.01814,0.37947,0.0693,0.07,
0.27,4.5,2,70,70,70,380,380,5373.71,79.8,370.1,208.43,15.46,0.0948,0.204207,0.145647,0.143975,0.01902,0.38084,0.0693,0.07,
0.27,4.5,3,70,70,70,384,384,5469.73,80.1,370.1,211.97,15.72,0.11318,0.184289,0.144146,0.141016,0.016431,0.37907,0.0695,0.07,
0.27,4.5,4,70,70,70,384,384,6255.13,93.9,370.1,222.39,17.07,0.096271,0.182544,0.146956,0.148019,0.017936,0.38263,0.0692,0.07,
0.27,4.5,5,70,70,70,410,410,5378.63,90.1,400.1,228.64,15.9,0.112344,0.180356,0.14453,0.143515,0.015954,0.3796,0.0692,0.07,
0.27,4.5,6,70,70,70,361,361,5854.1,79.8,351.2,214.37,16.21,0.110924,0.20877,0.146423,0.144509,0.019358,0.38184,0.0693,0.07,
0.27,4.5,7,70,70,70,342,342,6014.68,79.8,329.6,196.45,15.94,0.113007,0.195445,0.145208,0.143532,0.01956,0.38023,0.0692,0.07,
0.27,4.5,8,70,70,70,350,350,5385.87,101.8,340.1,227.78,16.01,0.111924,0.18559,0.144873,0.142922,0.017752,0.37992,0.0694,0.07,
0.27,4.5,9,70,70,70,367,367,5800.41,90.1,355.1,205.42,15.92,0.113073,0.188727,0.145029,0.143021,0.015251,0.38031,0.0695,0.07,
0.27,5,0,70,70,70,366,366,5915.65,82.9,355.1,196.47,16.75,0.115792,0.239337,0.149475,0.146299,0.020151,0.38581,0.0695,0.07,
0.27,5,1,70,70,70,325,325,5453.07,80.1,315.1,193.36,15.68,0.103943,0.181835,0.144349,0.143217,0.018505,0.37914,0.0692,0.07,
0.27,5,2,70,70,70,380,380,5373.71,79.8,370.1,213.03,15.47,0.096372,0.208205,0.145849,0.142068,0.019878,0.38104,0.0694,0.07,
0.27,5,3,70,70,70,418,418,5469.73,80.1,405.1,216.07,15.67,0.112042,0.190685,0.143807,0.140549,0.017589,0.37854,0.0695,0.07,
0.27,5,4,70,70,70,384,384,6255.13,97.5,370.1,228.68,17.25,0.098499,0.185118,0.147215,0.146426,0.018954,0.38288,0.0691,0.07,
0.27,5,5,70,70,70,410,410,5378.63,90.2,400.1,231.48,16.22,0.115102,0.181937,0.145303,0.141672,0.016663,0.38057,0.0694,0.07,
0.27,5,6,70,70,70,365,365,5854.1,79.8,355.4,219.99,16.7,0.105225,0.21136,0.147012,0.144648,0.020093,0.38255,0.0694,0.07,
0.27,5,7,70,70,70,343,343,6014.68,79.8,330.2,201.7,16.36,0.103375,0.198451,0.145651,0.144082,0.020705,0.3807,0.0693,0.07,
0.27,5,8,70,70,70,415,415,5385.87,102.2,405.1,233.96,16.35,0.107421,0.187645,0.144111,0.140006,0.017958,0.3789,0.0692,0.07,
0.27,5,9,70,70,70,412,412,5800.41,90.1,400.1,207.68,16.3,0.11113,0.192789,0.145251,0.143951,0.016132,0.38054,0.0695,0.07,
0.27,5.5,0,70,70,70,377,377,5915.65,83.9,365.1,202.69,16.96,0.117355,0.244941,0.148895,0.144762,0.020825,0.38501,0.0693,0.07,
0.27,5.5,1,70,70,70,328,328,5453.07,80.1,318.3,195.79,15.6,0.10286,0.192749,0.144959,0.147289,0.020049,0.37981,0.0694,0.07,
0.27,5.5,2,70,70,70,385,385,5373.71,79.8,375.1,216.29,15.5,0.086423,0.208348,0.144931,0.143363,0.020492,0.37976,0.0691,0.07,
0.27,5.5,3,70,70,70,423,423,5469.73,90.1,410.1,222.65,15.62,0.110538,0.210331,0.144007,0.140591,0.019023,0.3787,0.0694,0.07,
0.27,5.5,4,70,70,70,409,409,6255.13,99.4,396.8,233.32,17.32,0.11347,0.18696,0.147162,0.147856,0.018396,0.38288,0.0692,0.07,
0.27,5.5,5,70,70,70,410,410,5378.63,90.1,400.1,238.08,16.18,0.110041,0.18384,0.145458,0.143839,0.016218,0.38081,0.0694,0.07,
0.27,5.5,6,70,70,70,370,370,5854.1,79.8,360.1,226.65,16.46,0.10687,0.213685,0.147122,0.144872,0.021007,0.38262,0.0693,0.07,
0.27,5.5,7,70,70,70,346,346,6014.68,79.8,335.1,204.65,16.2,0.106491,0.196886,0.1454,0.143825,0.020295,0.38041,0.0692,0.07,
0.27,5.5,8,70,70,70,415,415,5385.87,102.5,405.1,238.35,16.12,0.110161,0.18943,0.144564,0.141927,0.018349,0.37947,0.0694,0.07,
0.27,5.5,9,70,70,70,412,412,5800.41,92.7,400.1,211.47,16.23,0.109129,0.18973,0.14462,0.142582,0.016699,0.37967,0.0694,0.07,
0.27,6,0,70,70,70,392,392,5915.65,97.3,380.1,209.85,17.05,0.116849,0.194025,0.147535,0.144172,0.017745,0.38344,0.0692,0.07,
0.27,6,1,70,70,70,337,337,5453.07,100.1,325.1,202.89,15.69,0.101172,0.194724,0.144241,0.143579,0.020736,0.37881,0.0694,0.07,
0.27,6,2,70,70,70,388,388,5373.71,79.8,378.3,217.71,15.75,0.089991,0.205879,0.145085,0.143619,0.020402,0.37997,0.0692,0.07,
0.27,6,3,70,70,70,423,423,5469.73,90.1,410.1,227.44,15.67,0.10947,0.21438,0.144141,0.141033,0.019559,0.37883,0.0693,0.07,
0.27,6,4,70,70,70,413,413,6255.13,100.1,400.1,237.08,16.97,0.112653,0.187359,0.147419,0.148564,0.018233,0.38323,0.0692,0.07,
0.27,6,5,70,70,70,413,413,5378.63,90.1,403.2,243.58,16.09,0.110469,0.185224,0.144349,0.14434,0.01657,0.37932,0.0692,0.07,
0.27,6,6,70,70,70,377,377,5854.1,79.8,367.9,232.77,16.3,0.105055,0.215673,0.146704,0.142876,0.021954,0.38198,0.0692,0.07,
0.27,6,7,70,70,70,348,348,6014.68,79.8,335.1,209.72,16.16,0.102963,0.196476,0.145053,0.14346,0.020501,0.37993,0.0692,0.07,
0.27,6,8,70,70,70,420,420,5385.87,102.7,410.1,240.16,15.98,0.108212,0.191224,0.14447,0.143959,0.019295,0.37926,0.0693,0.07,
0.27,6,9,70,70,70,412,412,5800.41,91.7,400.1,214.19,15.82,0.101348,0.185137,0.143911,0.143202,0.017322,0.37868,0.0693,0.07,
0.27,6.5,0,70,70,70,451,451,5915.65,96.5,440.1,215.79,17.68,0.113927,0.193453,0.147721,0.145164,0.018395,0.38363,0.0694,0.07,
0.27,6.5,1,70,70,70,337,337,5453.07,100.1,325.7,206.05,16.05,0.099335,0.194296,0.143486,0.143107,0.020664,0.37781,0.0693,0.07,
0.27,6.5,2,70,70,70,390,390,5373.71,79.8,380.1,220.41,16.03,0.094322,0.212132,0.145421,0.145304,0.020828,0.38039,0.0692,0.07,
0.27,6.5,3,70,70,70,423,423,5469.73,90.1,410.1,230.84,16.31,0.102668,0.216751,0.143805,0.139921,0.020074,0.37835,0.0692,0.07,
0.27,6.5,4,70,70,70,428,428,6255.13,99.1,415.1,237.92,17.45,0.110728,0.189145,0.147232,0.147931,0.01961,0.38287,0.0691,0.07,
0.27,6.5,5,70,70,70,415,415,5378.63,90.1,405.1,247.09,16.3,0.105191,0.186621,0.14434,0.143975,0.018144,0.37918,0.0692,0.07,
0.27,6.5,6,70,70,70,440,440,5854.1,79.8,430.1,240.09,16.86,0.100535,0.218058,0.146239,0.142817,0.022395,0.38134,0.069,0.07,
0.27,6.5,7,70,70,70,361,361,6014.68,79.8,350.1,215.91,16.48,0.103437,0.198598,0.144373,0.141516,0.020913,0.37899,0.069,0.07,
0.27,6.5,8,70,70,70,424,424,5385.87,102.8,414.5,248.45,16.4,0.106594,0.193114,0.142826,0.142365,0.019215,0.37709,0.0691,0.07,
0.27,6.5,9,70,70,70,414,414,5800.41,91.3,402.1,217.95,16.24,0.102562,0.18919,0.144372,0.143198,0.017588,0.37927,0.0694,0.07,
0.27,7,0,70,70,70,453,453,5915.65,95.5,443,219.41,17.5,0.112441,0.192623,0.145899,0.144244,0.019084,0.38119,0.069,0.07,
0.27,7,1,70,70,70,397,397,5453.07,116.6,385.1,211.86,15.96,0.099334,0.201036,0.141765,0.141553,0.020917,0.3755,0.0689,0.07,
0.27,7,2,70,70,70,403,403,5373.71,79.9,390.1,224.39,15.75,0.097763,0.214086,0.146018,0.142238,0.021529,0.38112,0.0693,0.07,
0.27,7,3,70,70,70,508,508,5469.73,90.1,495.1,236.6,16.06,0.105536,0.218493,0.144013,0.141002,0.019612,0.37866,0.0693,0.07,
0.27,7,4,70,70,70,469,469,6255.13,98.3,455.1,244.54,17.54,0.109228,0.190333,0.146338,0.145541,0.019536,0.38171,0.0691,0.07,
0.27,7,5,70,70,70,415,415,5378.63,90.1,405.1,251.71,16.44,0.105662,0.187767,0.144444,0.142678,0.018447,0.3793,0.0692,0.07,
0.27,7,6,70,70,70,440,440,5854.1,79.8,430.1,243.27,16.92,0.102595,0.219213,0.146159,0.143269,0.023228,0.38116,0.069,0.07,
0.27,7,7,70,70,70,397,397,6014.68,79.8,384.5,221.29,16.62,0.103052,0.200638,0.144193,0.142167,0.020956,0.37876,0.0689,0.07,
0.27,7,8,70,70,70,425,425,5385.87,111.3,415.9,248.78,16.35,0.105319,0.182849,0.14158,0.140637,0.019233,0.37541,0.0689,0.07,
0.27,7,9,70,70,70,417,417,5800.41,90.7,405.1,223.33,16.08,0.103361,0.191062,0.143675,0.143314,0.019739,0.37817,0.0692,0.07,
0.28,3,0,70,70,70,356,356,5915.65,79.8,345.1,182.94,16.76,0.121582,0.216969,0.149713,0.146399,0.017808,0.38629,0.0696,0.07,
0.28,3,1,70,70,70,311,311,5453.07,79.8,300.1,174.99,15.43,0.109317,0.183979,0.145287,0.144258,0.015266,0.38064,0.0695,0.07,
0.28,3,2,70,70,70,335,335,5373.71,79.8,325.1,193.2,15.14,0.104184,0.191237,0.146164,0.144427,0.017607,0.38163,0.0694,0.07,
0.28,3,3,70,70,70,374,374,5469.73,79.8,360.1,200.68,15.34,0.11581,0.179378,0.144081,0.143115,0.013822,0.37916,0.0695,0.07,
0.28,3,4,70,70,70,384,384,6255.13,84.9,370.1,207.38,16.6,0.115407,0.175317,0.147318,0.14802,0.013711,0.3834,0.0696,0.07,
0.28,3,5,70,70,70,340,340,5378.63,91.5,330.1,208.38,15.39,0.117712,0.175099,0.145165,0.145462,0.013241,0.38061,0.0694,0.07,
0.28,3,6,70,70,70,325,325,5854.1,79.8,315.1,200.9,15.96,0.105004,0.19896,0.145695,0.144899,0.016884,0.38107,0.0695,0.07,
0.28,3,7,70,70,70,314,314,6014.68,79.8,302.7,187.57,15.56,0.112501,0.185113,0.145389,0.143982,0.017015,0.38066,0.0693,0.07,
0.28,3,8,70,70,70,344,344,5385.87,100.9,335.1,210.75,15.48,0.114296,0.179224,0.144229,0.143549,0.015279,0.37925,0.0694,0.07,
0.28,3,9,70,70,70,301,301,5800.41,89.4,288.7,194.21,15.38,0.114297,0.177006,0.144845,0.144259,0.014297,0.38013,0.0696,0.07,
0.28,3.5,0,70,70,70,361,361,5915.65,80.1,350.1,191.24,17.17,0.118378,0.228945,0.149575,0.145767,0.019189,0.38601,0.0695,0.07,
0.28,3.5,1,70,70,70,320,320,5453.07,79.8,310.1,186.3,15.82,0.107254,0.179716,0.144685,0.146185,0.016163,0.37978,0.0694,0.07,
0.28,3.5,2,70,70,70,375,375,5373.71,79.8,365.1,207.61,15.75,0.101167,0.189063,0.145123,0.143865,0.017135,0.3803,0.0692,0.07,
0.28,3.5,3,70,70,70,379,379,5469.73,79.8,365.1,208.41,15.64,0.115751,0.181606,0.144238,0.141343,0.015119,0.37928,0.0695,0.07,
0.28,3.5,4,70,70,70,384,384,6255.13,88.4,370.1,221.52,17.17,0.121578,0.179206,0.146729,0.144966,0.014455,0.3826,0.0694,0.07,
0.28,3.5,5,70,70,70,398,398,5378.63,92.3,388.2,218.03,16,0.113146,0.178555,0.146427,0.144333,0.015223,0.38215,0.0696,0.07,
0.28,3.5,6,70,70,70,350,350,5854.1,81.3,340.1,210.87,16.41,0.110437,0.202056,0.145847,0.143865,0.017274,0.38125,0.0693,0.07,
0.28,3.5,7,70,70,70,331,331,6014.68,79.8,320.1,196.41,16.08,0.113741,0.190524,0.145359,0.144046,0.017553,0.38059,0.0692,0.07,
0.28,3.5,8,70,70,70,358,358,5385.87,102.5,346.1,224.1,15.89,0.11537,0.182646,0.144836,0.144577,0.016042,0.38,0.0695,0.07,
0.28,3.5,9,70,70,70,348,348,5800.41,90.1,337,202.24,15.81,0.115924,0.182317,0.14481,0.143373,0.014091,0.3801,0.0695,0.07,
0.28,4,0,70,70,70,361,361,5915.65,82.4,350.8,196.77,17.15,0.118639,0.232869,0.150024,0.148131,0.018661,0.38663,0.0696,0.07,
0.28,4,1,70,70,70,325,325,5453.07,79.8,315.1,192.1,15.97,0.109037,0.180349,0.144888,0.145846,0.016793,0.38,0.0694,0.07,
0.28,4,2,70,70,70,380,380,5373.71,79.8,370.1,212.03,15.78,0.097281,0.204731,0.145723,0.144263,0.01894,0.38095,0.0693,0.07,
0.28,4,3,70,70,70,384,384,5469.73,80.1,370.1,215.8,15.93,0.112615,0.182905,0.144375,0.142409,0.015886,0.37941,0.0695,0.07,
0.28,4,4,70,70,70,384,384,6255.13,93.1,370.1,230.05,17.38,0.096955,0.179461,0.14598,0.148239,0.017084,0.38141,0.0691,0.07,
0.28,4,5,70,70,70,405,405,5378.63,92.7,395.1,233.36,16.14,0.116737,0.178968,0.145254,0.140969,0.015694,0.38058,0.0694,0.07,
0.28,4,6,70,70,70,362,362,5854.1,79.8,352.6,219.84,16.44,0.10447,0.206371,0.146824,0.145763,0.018399,0.38244,0.0694,0.07,
0.28,4,7,70,70,70,344,344,6014.68,79.8,331.8,203.61,16.26,0.113074,0.197599,0.145556,0.145135,0.019215,0.38071,0.0691,0.07,
0.28,4,8,70,70,70,362,362,5385.87,103.7,350.1,233.44,16.21,0.110866,0.184507,0.143591,0.141425,0.016443,0.37833,0.0692,0.07,
0.28,4,9,70,70,70,371,371,5800.41,90.1,359.8,213.27,16.13,0.113766,0.190113,0.144118,0.142881,0.014742,0.37914,0.0694,0.07,
0.28,4.5,0,70,70,70,366,366,5915.65,83.3,355.1,202.43,17.26,0.117184,0.239099,0.149109,0.143677,0.020376,0.38532,0.0694,0.07,
0.28,4.5,1,70,70,70,327,327,5453.07,80.1,316.9,196.63,16.01,0.107093,0.190482,0.144768,0.145248,0.017727,0.37977,0.0694,0.07,
0.28,4.5,2,70,70,70,385,385,5373.71,79.8,375.1,217.31,15.89,0.098452,0.207813,0.145643,0.144094,0.019157,0.38083,0.0693,0.07,
0.28,4.5,3,70,70,70,418,418,5469.73,80.1,405.1,224.49,15.93,0.112835,0.184649,0.144139,0.142392,0.016931,0.37902,0.0694,0.07,
0.28,4.5,4,70,70,70,408,408,6255.13,98,395.5,239.09,17.45,0.099072,0.181972,0.146077,0.146445,0.017899,0.38147,0.069,0.07,
0.28,4.5,5,70,70,70,410,410,5378.63,92.9,400.1,240.02,16.11,0.109847,0.180786,0.14446,0.142064,0.016867,0.37944,0.0692,0.07,
0.28,4.5,6,70,70,70,370,370,5854.1,79.8,360.1,230.51,16.57,0.108244,0.211575,0.147015,0.145194,0.019733,0.38259,0.0694,0.07,
0.28,4.5,7,70,70,70,348,348,6014.68,79.8,335.1,208.21,16.23,0.105266,0.19302,0.145739,0.145783,0.019218,0.38094,0.0693,0.07,
0.28,4.5,8,70,70,70,415,415,5385.87,105.1,405.1,240.09,16.14,0.107582,0.18112,0.143914,0.143446,0.016548,0.37874,0.0693,0.07,
0.28,4.5,9,70,70,70,412,412,5800.41,92.5,400.1,218.49,16.04,0.111515,0.197793,0.144742,0.143753,0.016809,0.37983,0.0695,0.07,
0.28,5,0,70,70,70,451,451,5915.65,84.4,440.1,210.76,17.89,0.117766,0.244838,0.149117,0.145197,0.020586,0.38532,0.0693,0.07,
0.28,5,1,70,70,70,330,330,5453.07,102.3,320.1,203.37,16.19,0.104241,0.191761,0.144664,0.146766,0.019055,0.37952,0.0694,0.07,
0.28,5,2,70,70,70,390,390,5373.71,79.8,380.1,222.63,16.24,0.094976,0.210197,0.145265,0.144369,0.019126,0.38034,0.0692,0.07,
0.28,5,3,70,70,70,423,423,5469.73,93.9,410.1,232.09,16.36,0.111502,0.186486,0.143465,0.141558,0.016655,0.37815,0.0694,0.07,
0.28,5,4,70,70,70,413,413,6255.13,100.1,400.3,239.89,17.48,0.114173,0.186716,0.147093,0.148075,0.018657,0.38277,0.0692,0.07,
0.28,5,5,70,70,70,410,410,5378.63,92.9,400.1,247.52,16.37,0.113289,0.182643,0.14496,0.143029,0.015773,0.38019,0.0693,0.07,
0.28,5,6,70,70,70,376,376,5854.1,79.8,366.2,236.94,16.81,0.105405,0.215817,0.146942,0.145833,0.020809,0.3824,0.0693,0.07,
0.28,5,7,70,70,70,349,349,6014.68,79.8,336.8,213.8,16.43,0.10795,0.195495,0.144936,0.143668,0.019582,0.37986,0.0691,0.07,
0.28,5,8,70,70,70,415,415,5385.87,105.1,405.1,247.05,16.38,0.109973,0.183704,0.144244,0.142718,0.017246,0.37912,0.0694,0.07,
0.28,5,9,70,70,70,412,412,5800.41,94.3,400.1,224.07,16.31,0.110194,0.200172,0.144712,0.142994,0.017877,0.37971,0.0694,0.07,
0.28,5.5,0,70,70,70,452,452,5915.65,100.1,441.7,218.65,17.8,0.116341,0.195593,0.148043,0.145621,0.017486,0.38412,0.0694,0.07,
0.28,5.5,1,70,70,70,342,342,5453.07,102.3,331.7,209.09,16.15,0.100438,0.189544,0.144118,0.14342,0.019464,0.37876,0.0694,0.07,
0.28,5.5,2,70,70,70,405,405,5373.71,79.8,395.1,226.92,16.19,0.091403,0.213714,0.145526,0.144347,0.020682,0.38054,0.0692,0.07,
0.28,5.5,3,70,70,70,423,423,5469.73,93.8,410.1,238.95,16.36,0.107341,0.188182,0.143174,0.140347,0.017637,0.37769,0.0692,0.07,
0.28,5.5,4,70,70,70,428,428,6255.13,102,415.1,249.06,17.83,0.112815,0.188156,0.146501,0.145405,0.01886,0.38198,0.0692,0.07,
0.28,5.5,5,70,70,70,415,415,5378.63,92.9,405.1,251.59,16.38,0.110387,0.184332,0.144343,0.14002,0.01704,0.37928,0.0692,0.07,
0.28,5.5,6,70,70,70,383,383,5854.1,79.8,374,240.86,17.06,0.101815,0.219112,0.146528,0.145025,0.021612,0.38179,0.0692,0.07,
0.28,5.5,7,70,70,70,361,361,6014.68,79.8,350.1,219.5,16.58,0.103986,0.197714,0.145626,0.144616,0.020551,0.38068,0.0692,0.07,
0.28,5.5,8,70,70,70,420,420,5385.87,105.1,410.1,252.49,16.5,0.108215,0.185867,0.143706,0.142727,0.017328,0.3784,0.0693,0.07,
0.28,5.5,9,70,70,70,413,413,5800.41,95.1,401.4,230.59,16.47,0.103228,0.197023,0.14372,0.14156,0.017933,0.37839,0.0691,0.07,
0.28,6,0,70,70,70,456,456,5915.65,99.2,445.1,220.46,17.89,0.112006,0.197555,0.147045,0.14284,0.018576,0.38273,0.0691,0.07,
0.28,6,1,70,70,70,431,431,5453.07,102.2,420.1,216.89,16.53,0.102384,0.186943,0.143576,0.144334,0.019329,0.37805,0.0693,0.07,
0.28,6,2,70,70,70,410,410,5373.71,79.8,400.1,231.04,16.2,0.100723,0.21357,0.14576,0.142886,0.021107,0.38083,0.0692,0.07,
0.28,6,3,70,70,70,508,508,5469.73,93.5,495.1,243.29,16.53,0.107394,0.192777,0.143773,0.140484,0.018541,0.37842,0.0693,0.07,
0.28,6,4,70,70,70,428,428,6255.13,100.5,415.1,253.82,17.65,0.110197,0.190112,0.146773,0.144629,0.019201,0.38231,0.0693,0.07,
0.28,6,5,70,70,70,415,415,5378.63,92.7,405.1,258.57,16.35,0.111028,0.186211,0.14499,0.141218,0.017536,0.38009,0.0694,0.07,
0.28,6,6,70,70,70,440,440,5854.1,79.8,430.1,245.18,16.86,0.104477,0.222068,0.146312,0.144009,0.021841,0.3815,0.0691,0.07,
0.28,6,7,70,70,70,393,393,6014.68,79.8,380.1,228.36,16.47,0.103799,0.199982,0.146087,0.144996,0.021253,0.38122,0.0693,0.07,
0.28,6,8,70,70,70,426,426,5385.87,105.1,417,257.01,16.5,0.108403,0.187709,0.143723,0.143187,0.017878,0.37838,0.0693,0.07,
0.28,6,9,70,70,70,417,417,5800.41,95.1,405.1,237.67,16.45,0.105675,0.193936,0.143766,0.141858,0.018474,0.3784,0.0691,0.07,
0.28,6.5,0,70,70,70,456,456,5915.65,98.4,445.1,223.4,18.22,0.115865,0.199507,0.14632,0.143843,0.018285,0.38181,0.069,0.07,
0.28,6.5,1,70,70,70,431,431,5453.07,113.6,420.1,224.31,17.14,0.100914,0.198719,0.143264,0.142501,0.019486,0.37764,0.0691,0.07,
0.28,6.5,2,70,70,70,413,413,5373.71,79.8,403.6,237.63,16.84,0.10465,0.212065,0.146737,0.144587,0.020691,0.38215,0.0695,0.07,
0.28,6.5,3,70,70,70,508,508,5469.73,93.2,495.1,250.36,17.21,0.106993,0.216995,0.142867,0.139933,0.020919,0.37703,0.0691,0.07,
