I_U,T_INT,seed,nodes_measured,n_targets,total_assignments,sim_elapsed_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,var_Ubar_min,var_Ubar_max,var_Ubar_mean,var_Ubar_median,var_Ubar_std,sigma_Ubar_mean,ci_rel_mean,ci_rel_max,error
0.26,7,0,70,70,70,206,206,5915.65,79.8,192.4,112.25,16.93,0.118114,0.683711,0.325555,0.302628,0.132819,0.55895,0.1004,0.1369,
0.26,7,1,70,70,70,228,228,5453.07,79.8,219,116.79,15.79,0.100034,0.694926,0.295668,0.262317,0.131485,0.53201,0.0984,0.14,
0.26,7,2,70,70,70,227,227,5373.71,79.8,217.4,113.57,15.46,0.129117,0.648754,0.339746,0.308814,0.135745,0.57149,0.1051,0.14,
0.26,7,3,70,70,70,183,183,5469.73,79.8,171.6,110.99,15.43,0.153712,0.705281,0.321932,0.29486,0.12456,0.55753,0.103,0.14,
0.26,7,4,70,70,70,218,218,6255.13,79.8,208.3,115.3,16.81,0.11522,0.648464,0.320352,0.299216,0.115151,0.55706,0.1018,0.1399,
0.26,7,5,70,70,70,189,189,5378.63,79.8,176.9,111.67,15.38,0.136304,0.747482,0.344087,0.315316,0.132313,0.57625,0.1067,0.14,
0.26,7,6,70,70,70,195,195,5854.1,79.8,185.6,108.5,15.91,0.149017,0.721854,0.33271,0.316226,0.125844,0.56721,0.1046,0.14,
0.26,7,7,70,70,70,193,193,6014.68,79.8,180.8,111.52,16.07,0.131855,0.653529,0.331073,0.300303,0.121395,0.56602,0.1039,0.14,
0.26,7,8,70,70,70,255,255,5385.87,79.8,243.6,120.53,15.58,0.13942,0.669376,0.335665,0.316096,0.114516,0.57126,0.1054,0.14,
0.26,7,9,70,70,70,213,213,5800.41,79.8,202,114.5,15.93,0.117417,0.649776,0.315377,0.290238,0.109826,0.55338,0.1038,0.14,
0.27,3,0,70,70,70,134,134,5915.65,79.8,123.9,85.89,16.3,0.141252,0.707351,0.327666,0.302176,0.116169,0.5645,0.1025,0.14,
0.27,3,1,70,70,70,133,133,5453.07,79.8,121.4,89.09,15.14,0.13935,0.634458,0.333003,0.309556,0.113478,0.56938,0.1056,0.14,
0.27,3,2,70,70,70,119,119,5373.71,79.8,106.7,86.72,14.76,0.104874,0.65559,0.343461,0.343892,0.120527,0.57666,0.1052,0.14,
0.27,3,3,70,70,70,129,129,5469.73,79.8,119.4,87.24,14.92,0.144095,0.6046,0.359846,0.344948,0.109263,0.59278,0.1098,0.14,
0.27,3,4,70,70,70,123,123,6255.13,79.8,110.1,86.83,15.95,0.155931,0.648994,0.356151,0.342278,0.110794,0.58961,0.1079,0.1399,
0.27,3,5,70,70,70,133,133,5378.63,79.8,122.2,88,14.62,0.18001,0.678511,0.351084,0.341395,0.107355,0.58591,0.1084,0.1399,
0.27,3,6,70,70,70,138,138,5854.1,79.8,125.1,85.51,15.23,0.140246,0.601836,0.35695,0.352559,0.112254,0.58968,0.1088,0.1399,
0.27,3,7,70,70,70,130,130,6014.68,79.8,118.5,87.32,15.36,0.129615,0.612432,0.346182,0.34022,0.107965,0.581,0.1063,0.14,
0.27,3,8,70,70,70,140,140,5385.87,79.8,130.5,89.73,14.73,0.212201,0.636845,0.355662,0.347476,0.097166,0.59105,0.1093,0.1382,
0.27,3,9,70,70,70,142,142,5800.41,79.8,132.6,88.43,15.19,0.143754,0.624604,0.358933,0.337054,0.115339,0.59126,0.1101,0.14,
0.27,3.5,0,70,70,70,141,141,5915.65,79.8,129.3,89.24,16.35,0.143082,0.715718,0.334511,0.311041,0.114599,0.57058,0.1035,0.1399,
0.27,3.5,1,70,70,70,137,137,5453.07,79.8,125.1,92.05,15.05,0.134971,0.671013,0.33478,0.310617,0.111145,0.5712,0.1061,0.14,
0.27,3.5,2,70,70,70,155,155,5373.71,79.8,141.1,90.7,14.75,0.107836,0.690396,0.342436,0.34914,0.120931,0.57568,0.1052,0.14,
0.27,3.5,3,70,70,70,132,132,5469.73,79.8,122.5,88.84,14.82,0.154315,0.580439,0.370066,0.360737,0.111054,0.60144,0.1113,0.14,
0.27,3.5,4,70,70,70,144,144,6255.13,79.8,130.1,90.12,15.93,0.168099,0.674704,0.363344,0.34122,0.114923,0.59534,0.1088,0.14,
0.27,3.5,5,70,70,70,134,134,5378.63,79.8,123.7,90.28,14.62,0.178901,0.715799,0.361633,0.349478,0.115736,0.59407,0.1099,0.14,
0.27,3.5,6,70,70,70,142,142,5854.1,79.8,129.9,88.77,15.31,0.144044,0.638101,0.359698,0.343865,0.11657,0.59162,0.1088,0.1399,
0.27,3.5,7,70,70,70,133,133,6014.68,79.8,122,89.51,15.4,0.128765,0.622205,0.356985,0.351814,0.1095,0.59005,0.1082,0.14,
0.27,3.5,8,70,70,70,156,156,5385.87,79.8,144.8,93.03,14.77,0.203032,0.678005,0.357482,0.356846,0.109213,0.59117,0.1094,0.14,
0.27,3.5,9,70,70,70,175,175,5800.41,79.8,165.1,92.38,15.25,0.153561,0.623597,0.363786,0.346449,0.113122,0.59568,0.111,0.14,
0.27,4,0,70,70,70,158,158,5915.65,79.8,149.8,92.94,16.93,0.145046,0.732068,0.333536,0.316447,0.121576,0.5687,0.103,0.1399,
0.27,4,1,70,70,70,144,144,5453.07,79.8,132.1,94.09,15.74,0.13629,0.637446,0.339842,0.330072,0.111688,0.5755,0.1069,0.14,
0.27,4,2,70,70,70,162,162,5373.71,79.8,148.6,92.62,15.31,0.112111,0.617384,0.351346,0.35041,0.120271,0.58367,0.1068,0.1399,
0.27,4,3,70,70,70,135,135,5469.73,79.8,125.1,90.79,15.51,0.162771,0.692217,0.377082,0.365594,0.119026,0.60649,0.1123,0.14,
0.27,4,4,70,70,70,164,164,6255.13,79.8,151,93.88,16.62,0.100923,0.692244,0.364496,0.35244,0.121997,0.59512,0.1084,0.1399,
0.27,4,5,70,70,70,142,142,5378.63,79.8,130.3,92.79,15.35,0.178315,0.719431,0.365152,0.355264,0.115331,0.59713,0.1107,0.14,
0.27,4,6,70,70,70,158,158,5854.1,79.8,145.3,90.96,16.01,0.147925,0.752726,0.362165,0.351027,0.123406,0.5932,0.1091,0.14,
0.27,4,7,70,70,70,137,137,6014.68,79.8,125.5,90.65,16.07,0.128726,0.625618,0.367231,0.367869,0.113084,0.59832,0.1097,0.14,
0.27,4,8,70,70,70,186,186,5385.87,79.8,176.7,98.16,15.54,0.169297,0.660009,0.355303,0.351817,0.112826,0.58879,0.1086,0.14,
0.27,4,9,70,70,70,180,180,5800.41,79.8,170.1,95.75,15.96,0.159847,0.628147,0.367748,0.344544,0.117336,0.59868,0.1121,0.14,
0.27,4.5,0,70,70,70,165,165,5915.65,79.8,156.7,96.56,16.56,0.15159,0.742852,0.33835,0.329298,0.125987,0.57213,0.1031,0.1397,
0.27,4.5,1,70,70,70,149,149,5453.07,79.8,137.8,100.01,15.33,0.118388,0.666473,0.334908,0.315896,0.116747,0.57041,0.106,0.14,
0.27,4.5,2,70,70,70,167,167,5373.71,79.8,153.5,95.78,14.99,0.116783,0.63376,0.351271,0.341191,0.12578,0.58285,0.1068,0.14,
0.27,4.5,3,70,70,70,153,153,5469.73,79.8,139.1,94.59,15.08,0.16938,0.703363,0.368598,0.355347,0.122457,0.59899,0.1108,0.14,
0.27,4.5,4,70,70,70,175,175,6255.13,79.8,161.3,97.3,16.19,0.096271,0.704163,0.368114,0.347971,0.126202,0.59762,0.1091,0.14,
0.27,4.5,5,70,70,70,150,150,5378.63,79.8,138.2,95.86,14.78,0.166531,0.731478,0.371652,0.359905,0.122818,0.60173,0.1116,0.14,
0.27,4.5,6,70,70,70,159,159,5854.1,79.8,147,93.38,15.39,0.151695,0.763517,0.367705,0.341903,0.127001,0.59763,0.11,0.14,
0.27,4.5,7,70,70,70,155,155,6014.68,79.8,145.5,94.68,15.4,0.129408,0.603348,0.360005,0.360436,0.109014,0.59271,0.1086,0.14,
0.27,4.5,8,70,70,70,191,191,5385.87,79.8,181.2,101.93,14.84,0.159087,0.704076,0.362287,0.351879,0.112143,0.59489,0.1097,0.14,
0.27,4.5,9,70,70,70,180,180,5800.41,79.8,170.1,97.87,15.36,0.173287,0.628345,0.364794,0.338051,0.118539,0.59612,0.1113,0.1399,
0.27,5,0,70,70,70,169,169,5915.65,79.8,161,99.44,16.23,0.148329,0.684642,0.337038,0.339668,0.118386,0.57201,0.1033,0.14,
0.27,5,1,70,70,70,199,199,5453.07,79.8,186.9,103.6,15.17,0.105727,0.683459,0.329564,0.29947,0.119951,0.56531,0.1048,0.14,
0.27,5,2,70,70,70,170,170,5373.71,79.8,156.8,102.04,14.79,0.121418,0.6235,0.347473,0.341594,0.123879,0.57994,0.1062,0.14,
0.27,5,3,70,70,70,166,166,5469.73,79.8,152.9,98.96,14.93,0.131074,0.676283,0.361294,0.362082,0.123519,0.5923,0.1097,0.14,
0.27,5,4,70,70,70,211,211,6255.13,79.8,198.2,102.34,15.95,0.098499,0.711911,0.363799,0.339703,0.121555,0.59441,0.1085,0.1399,
0.27,5,5,70,70,70,170,170,5378.63,79.8,161.9,100.26,14.79,0.163402,0.7395,0.372587,0.369983,0.128139,0.60167,0.1113,0.14,
0.27,5,6,70,70,70,168,168,5854.1,79.8,155.7,98.11,15.28,0.136305,0.780601,0.360624,0.334215,0.13484,0.59039,0.1083,0.14,
0.27,5,7,70,70,70,162,162,6014.68,79.8,152.1,98.34,15.31,0.130577,0.62513,0.358081,0.354409,0.11195,0.59084,0.1083,0.14,
0.27,5,8,70,70,70,221,221,5385.87,79.8,211.4,108.26,14.94,0.156408,0.661917,0.35112,0.329738,0.107651,0.58587,0.1081,0.14,
0.27,5,9,70,70,70,184,184,5800.41,79.8,174.9,100.43,15.19,0.174104,0.617777,0.364601,0.338135,0.117002,0.59613,0.1114,0.14,
0.27,5.5,0,70,70,70,175,175,5915.65,79.8,166.2,103.42,16.32,0.137908,0.719913,0.332949,0.333311,0.121652,0.56773,0.1023,0.14,
0.27,5.5,1,70,70,70,203,203,5453.07,79.8,190.9,105.82,15.23,0.103586,0.689892,0.325213,0.298733,0.121555,0.56135,0.1043,0.14,
0.27,5.5,2,70,70,70,217,217,5373.71,79.8,207.2,106.43,14.94,0.125572,0.658958,0.345878,0.328858,0.128942,0.57797,0.106,0.14,
0.27,5.5,3,70,70,70,173,173,5469.73,79.8,160.8,102.39,14.86,0.180398,0.740295,0.354403,0.325398,0.126785,0.58635,0.1084,0.1399,
0.27,5.5,4,70,70,70,213,213,6255.13,79.8,200.1,105.73,16.04,0.119582,0.716643,0.356216,0.341829,0.120061,0.58829,0.1077,0.1399,
0.27,5.5,5,70,70,70,266,266,5378.63,79.8,255.6,106.53,14.84,0.137475,0.747465,0.358153,0.360167,0.125016,0.5896,0.1091,0.1399,
0.27,5.5,6,70,70,70,172,172,5854.1,79.8,159.6,100.94,15.25,0.13267,0.779319,0.351821,0.341008,0.127521,0.58373,0.1074,0.14,
0.27,5.5,7,70,70,70,179,179,6014.68,79.8,166.3,105.64,15.38,0.132111,0.642618,0.343371,0.336925,0.113265,0.57796,0.1061,0.14,
0.27,5.5,8,70,70,70,225,225,5385.87,79.8,215.7,112.44,14.9,0.15638,0.603362,0.353776,0.340938,0.105188,0.58829,0.1085,0.1399,
0.27,5.5,9,70,70,70,185,185,5800.41,79.8,175.1,105.22,15.23,0.159842,0.598432,0.356735,0.329443,0.109893,0.59027,0.1103,0.14,
0.27,6,0,70,70,70,178,178,5915.65,79.8,169.8,105.38,16.35,0.132911,0.674916,0.33961,0.312765,0.127278,0.5727,0.1032,0.14,
0.27,6,1,70,70,70,216,216,5453.07,79.8,203.4,108.72,15.14,0.102064,0.623652,0.322311,0.288691,0.122104,0.55821,0.1038,0.14,
0.27,6,2,70,70,70,223,223,5373.71,79.8,213.7,109.2,14.86,0.129245,0.649493,0.349167,0.327972,0.127124,0.58135,0.1065,0.14,
0.27,6,3,70,70,70,176,176,5469.73,79.8,162.4,105.38,15.03,0.127032,0.74768,0.351537,0.314524,0.132637,0.58278,0.108,0.14,
0.27,6,4,70,70,70,213,213,6255.13,79.8,200.1,110.06,16.15,0.163687,0.719199,0.339608,0.313739,0.118168,0.57437,0.1053,0.1399,
0.27,6,5,70,70,70,298,298,5378.63,79.8,287.6,111.94,14.98,0.134504,0.754855,0.363849,0.349404,0.138501,0.59257,0.1094,0.14,
0.27,6,6,70,70,70,179,179,5854.1,79.8,167.7,103.04,15.3,0.146989,0.782141,0.351891,0.331334,0.131351,0.58334,0.1074,0.1399,
0.27,6,7,70,70,70,187,187,6014.68,79.8,174.3,108.1,15.56,0.1339,0.626447,0.342807,0.335787,0.117583,0.57695,0.1059,0.14,
0.27,6,8,70,70,70,232,232,5385.87,79.8,222.3,115.54,14.97,0.150052,0.609416,0.352974,0.34088,0.100648,0.58818,0.1087,0.1399,
0.27,6,9,70,70,70,207,207,5800.41,79.8,195.1,110.02,15.3,0.148517,0.681768,0.347716,0.311119,0.1166,0.58157,0.1088,0.14,
0.27,6.5,0,70,70,70,191,191,5915.65,79.8,178.3,108.57,16.22,0.125028,0.709835,0.351819,0.342812,0.133903,0.58242,0.1047,0.1399,
0.27,6.5,1,70,70,70,230,230,5453.07,79.8,220.1,114.96,15.25,0.102155,0.627938,0.318018,0.287059,0.126517,0.55354,0.1026,0.1399,
0.27,6.5,2,70,70,70,226,226,5373.71,79.8,216.1,110.09,14.92,0.132504,0.62702,0.350305,0.324996,0.125391,0.58246,0.1069,0.1399,
0.27,6.5,3,70,70,70,181,181,5469.73,79.8,169.3,107.61,15.06,0.139708,0.757808,0.34229,0.312939,0.132514,0.57478,0.1061,0.1398,
0.27,6.5,4,70,70,70,215,215,6255.13,79.8,205.1,112.6,16.15,0.159837,0.674405,0.340051,0.318417,0.114443,0.57514,0.1053,0.1399,
0.27,6.5,5,70,70,70,305,305,5378.63,79.8,294.6,115.63,15.03,0.148795,0.761212,0.357433,0.327943,0.133653,0.58775,0.1089,0.14,
0.27,6.5,6,70,70,70,181,181,5854.1,79.8,169.7,107.28,15.47,0.150906,0.688178,0.346409,0.33528,0.122476,0.57947,0.1067,0.14,
0.27,6.5,7,70,70,70,191,191,6014.68,79.8,178.3,109.64,15.46,0.135924,0.689482,0.343721,0.328709,0.121864,0.57721,0.1059,0.14,
0.27,6.5,8,70,70,70,234,234,5385.87,79.8,224.5,118.78,14.96,0.148588,0.589213,0.346941,0.335425,0.102088,0.58264,0.1076,0.14,
0.27,6.5,9,70,70,70,210,210,5800.41,79.8,198.6,113.15,15.4,0.129559,0.68082,0.339095,0.315064,0.118378,0.57367,0.1076,0.14,
0.27,7,0,70,70,70,208,208,5915.65,79.8,194.2,113.61,16.54,0.121823,0.733862,0.339473,0.32066,0.137458,0.57086,0.1025,0.14,
0.27,7,1,70,70,70,230,230,5453.07,79.8,220.1,119.37,15.55,0.105496,0.719197,0.302934,0.270549,0.131831,0.53891,0.0999,0.14,
0.27,7,2,70,70,70,228,228,5373.71,79.8,218.1,116.55,15.04,0.135296,0.660985,0.341534,0.307266,0.132558,0.57378,0.1055,0.1379,
0.27,7,3,70,70,70,184,184,5469.73,79.8,172.3,113.27,15.11,0.167021,0.703024,0.341541,0.315016,0.126734,0.5749,0.1062,0.14,
0.27,7,4,70,70,70,219,219,6255.13,79.8,209.7,118.33,16.38,0.118393,0.616999,0.329037,0.308129,0.117932,0.56441,0.1033,0.14,
0.27,7,5,70,70,70,198,198,5378.63,79.8,187.1,116.84,15.01,0.140609,0.766748,0.347018,0.307982,0.128536,0.57938,0.1075,0.14,
0.27,7,6,70,70,70,198,198,5854.1,79.8,188.4,114.05,15.59,0.160741,0.691452,0.345269,0.328425,0.127232,0.57803,0.1061,0.14,
0.27,7,7,70,70,70,206,206,6014.68,79.8,199.5,115.51,15.7,0.138539,0.776833,0.340457,0.309369,0.129314,0.57366,0.1054,0.14,
0.27,7,8,70,70,70,266,266,5385.87,79.8,256.6,125.64,15.13,0.149314,0.71283,0.342484,0.315097,0.126268,0.57583,0.1062,0.14,
0.27,7,9,70,70,70,215,215,5800.41,79.8,203.5,116.92,15.61,0.12017,0.688976,0.326185,0.303091,0.112759,0.56298,0.1056,0.14,
0.28,3,0,70,70,70,138,138,5915.65,79.8,127,87.79,15.92,0.147743,0.721067,0.341833,0.321234,0.116469,0.57704,0.1048,0.1399,
0.28,3,1,70,70,70,133,133,5453.07,79.8,122,89.93,14.87,0.14517,0.665146,0.344934,0.329125,0.116128,0.57965,0.1075,0.14,
0.28,3,2,70,70,70,120,120,5373.71,79.8,107.2,87.73,14.39,0.10945,0.667394,0.356352,0.353585,0.12162,0.58789,0.1073,0.1399,
0.28,3,3,70,70,70,130,130,5469.73,79.8,120.1,88.26,14.54,0.150117,0.588191,0.371949,0.359646,0.108809,0.60311,0.1117,0.14,
0.28,3,4,70,70,70,141,141,6255.13,79.8,127.6,87.95,15.64,0.163076,0.690321,0.372648,0.360633,0.115407,0.60313,0.1102,0.14,
0.28,3,5,70,70,70,133,133,5378.63,79.8,122.6,88.91,14.41,0.182123,0.710279,0.369867,0.362075,0.114972,0.60113,0.1113,0.14,
0.28,3,6,70,70,70,142,142,5854.1,79.8,129.2,86.64,15,0.145839,0.642661,0.374451,0.361254,0.118962,0.60378,0.1113,0.14,
0.28,3,7,70,70,70,131,131,6014.68,79.8,119.1,88.2,15.03,0.13761,0.620745,0.360799,0.363538,0.108851,0.59348,0.1086,0.1399,
0.28,3,8,70,70,70,142,142,5385.87,79.8,132.9,90.83,14.45,0.214633,0.683388,0.369517,0.364112,0.104777,0.6021,0.1114,0.14,
0.28,3,9,70,70,70,142,142,5800.41,79.8,133,89.92,14.98,0.149291,0.624945,0.368451,0.34721,0.112855,0.59979,0.1117,0.1399,
0.28,3.5,0,70,70,70,146,146,5915.65,79.8,137.6,91.07,16.32,0.149674,0.743738,0.34761,0.328298,0.120539,0.58128,0.1054,0.14,
0.28,3.5,1,70,70,70,142,142,5453.07,79.8,130.8,92.9,15.16,0.143906,0.679394,0.35187,0.330227,0.11577,0.58566,0.1088,0.14,
0.28,3.5,2,70,70,70,155,155,5373.71,79.8,141.8,91.54,14.73,0.112538,0.604875,0.358713,0.365368,0.119629,0.59003,0.1078,0.14,
0.28,3.5,3,70,70,70,135,135,5469.73,79.8,125.1,90.07,14.8,0.160881,0.606881,0.386061,0.376112,0.112804,0.61466,0.1139,0.14,
0.28,3.5,4,70,70,70,159,159,6255.13,79.8,145.1,92.47,15.86,0.150799,0.718156,0.382393,0.35798,0.121392,0.6105,0.1111,0.14,
0.28,3.5,5,70,70,70,140,140,5378.63,79.8,128.7,91.54,14.62,0.188397,0.7386,0.376217,0.364215,0.114579,0.60653,0.1125,0.14,
0.28,3.5,6,70,70,70,156,156,5854.1,79.8,143.7,89.8,15.16,0.149715,0.669944,0.371845,0.359861,0.11607,0.60199,0.1106,0.1399,
0.28,3.5,7,70,70,70,140,140,6014.68,79.8,129.2,90.78,15.22,0.136567,0.62601,0.374008,0.376711,0.113784,0.60404,0.1106,0.14,
0.28,3.5,8,70,70,70,179,179,5385.87,79.8,169.6,96.22,14.62,0.204771,0.728435,0.372383,0.370233,0.118442,0.60291,0.111,0.14,
0.28,3.5,9,70,70,70,180,180,5800.41,79.8,170.1,93.98,15.23,0.166921,0.631087,0.376588,0.364971,0.114888,0.60634,0.1132,0.14,
0.28,4,0,70,70,70,159,159,5915.65,79.8,150.9,94.69,16.26,0.151678,0.759077,0.348573,0.334644,0.124868,0.58152,0.105,0.14,
0.28,4,1,70,70,70,147,147,5453.07,79.8,135.7,97.35,15.18,0.142147,0.665583,0.351825,0.327812,0.118895,0.58502,0.1087,0.1399,
0.28,4,2,70,70,70,164,164,5373.71,79.8,150.2,94.96,14.77,0.117649,0.632704,0.364689,0.348337,0.125006,0.5946,0.1087,0.14,
0.28,4,3,70,70,70,136,136,5469.73,79.8,126.8,92.4,14.83,0.169705,0.726877,0.389622,0.380844,0.11863,0.61712,0.1145,0.14,
0.28,4,4,70,70,70,165,165,6255.13,79.8,151.7,95.25,15.9,0.096955,0.737329,0.385351,0.372841,0.130687,0.6116,0.1114,0.14,
0.28,4,5,70,70,70,143,143,5378.63,79.8,131.4,94.19,14.66,0.17694,0.687303,0.377348,0.366814,0.114366,0.60745,0.1126,0.1399,
0.28,4,6,70,70,70,158,158,5854.1,79.8,146,92.68,15.24,0.153718,0.762101,0.375435,0.361025,0.126293,0.60416,0.111,0.14,
0.28,4,7,70,70,70,153,153,6014.68,79.8,143.2,92.57,15.23,0.136355,0.619115,0.376119,0.387015,0.1137,0.60578,0.1109,0.14,
0.28,4,8,70,70,70,187,187,5385.87,79.8,177.9,99.27,14.75,0.167126,0.707699,0.373068,0.369236,0.118958,0.60331,0.1114,0.1398,
0.28,4,9,70,70,70,180,180,5800.41,79.8,170.1,97.85,15.23,0.168539,0.637823,0.376864,0.356186,0.11539,0.60665,0.1136,0.14,
0.28,4.5,0,70,70,70,166,166,5915.65,79.8,157.9,97.46,16.4,0.15666,0.778174,0.354332,0.348643,0.132772,0.58525,0.1055,0.14,
0.28,4.5,1,70,70,70,196,196,5453.07,79.8,183.5,102.1,15.29,0.12139,0.681616,0.345355,0.321364,0.117455,0.5796,0.1078,0.14,
0.28,4.5,2,70,70,70,168,168,5373.71,79.8,154.3,98.81,14.92,0.12217,0.644387,0.362495,0.350234,0.127556,0.59248,0.1085,0.14,
0.28,4.5,3,70,70,70,153,153,5469.73,79.8,142.7,96.52,15,0.176855,0.707118,0.382275,0.370548,0.122864,0.61048,0.113,0.14,
0.28,4.5,4,70,70,70,176,176,6255.13,79.8,162.3,98.89,15.98,0.099072,0.750234,0.382966,0.365365,0.130184,0.60963,0.1112,0.1399,
0.28,4.5,5,70,70,70,150,150,5378.63,79.8,138.7,97.93,14.75,0.164173,0.700893,0.381834,0.379272,0.122233,0.6104,0.1131,0.14,
0.28,4.5,6,70,70,70,164,164,5854.1,79.8,151.7,95.77,15.34,0.157625,0.783728,0.377983,0.343965,0.132047,0.60579,0.1112,0.14,
0.28,4.5,7,70,70,70,157,157,6014.68,79.8,147.2,96.57,15.41,0.13689,0.633109,0.372487,0.373814,0.11029,0.60321,0.1104,0.1399,
0.28,4.5,8,70,70,70,218,218,5385.87,79.8,208.9,103.8,14.87,0.154969,0.752501,0.37949,0.368913,0.118914,0.60865,0.1122,0.1399,
0.28,4.5,9,70,70,70,185,185,5800.41,79.8,175.1,100.51,15.2,0.180471,0.641293,0.376232,0.351309,0.11333,0.60639,0.1134,0.14,
0.28,5,0,70,70,70,171,171,5915.65,79.8,162.7,100.98,16.55,0.157602,0.706638,0.351054,0.353708,0.121952,0.58374,0.1054,0.14,
0.28,5,1,70,70,70,200,200,5453.07,79.8,187.9,104.64,15.28,0.109044,0.64176,0.343727,0.314476,0.119548,0.57789,0.1072,0.14,
0.28,5,2,70,70,70,176,176,5373.71,79.8,162.4,105.4,15.04,0.128065,0.654838,0.360576,0.354834,0.125783,0.59131,0.1082,0.14,
0.28,5,3,70,70,70,170,170,5469.73,79.8,156.1,100.33,15.08,0.135204,0.717767,0.372023,0.367743,0.128643,0.6009,0.1112,0.14,
0.28,5,4,70,70,70,213,213,6255.13,79.8,200.1,104.39,16.23,0.120153,0.758648,0.376758,0.364751,0.125104,0.60513,0.1106,0.14,
0.28,5,5,70,70,70,251,251,5378.63,79.8,240.9,104.09,15.03,0.168538,0.730553,0.380354,0.380435,0.13219,0.60788,0.1122,0.14,
0.28,5,6,70,70,70,169,169,5854.1,79.8,156.8,98.92,15.5,0.142483,0.723565,0.37929,0.358558,0.136732,0.60584,0.1115,0.14,
0.28,5,7,70,70,70,163,163,6014.68,79.8,153.9,100.25,15.41,0.137906,0.648281,0.369588,0.361432,0.112209,0.60071,0.1101,0.14,
0.28,5,8,70,70,70,222,222,5385.87,79.8,212.2,109.46,15.01,0.163503,0.702635,0.367483,0.345189,0.112189,0.59946,0.1105,0.14,
0.28,5,9,70,70,70,185,185,5800.41,79.8,175.1,101.86,15.36,0.181216,0.631493,0.380186,0.357189,0.114441,0.60962,0.1141,0.14,
0.28,5.5,0,70,70,70,176,176,5915.65,79.8,167.3,104.99,16.59,0.141656,0.704952,0.344592,0.344492,0.121106,0.57801,0.1041,0.14,
0.28,5.5,1,70,70,70,213,213,5453.07,79.8,201,108.36,15.42,0.108418,0.652807,0.335824,0.312004,0.126501,0.56982,0.106,0.14,
0.28,5.5,2,70,70,70,218,218,5373.71,79.8,208.7,110.04,15.13,0.132405,0.689419,0.356057,0.343609,0.126668,0.58733,0.1075,0.14,
0.28,5.5,3,70,70,70,174,174,5469.73,79.8,161.4,103.75,15.13,0.170368,0.785564,0.36669,0.342106,0.133235,0.5961,0.1102,0.14,
0.28,5.5,4,70,70,70,213,213,6255.13,79.8,200.1,107.07,16.19,0.128013,0.763995,0.372506,0.357551,0.126756,0.60144,0.1102,0.14,
0.28,5.5,5,70,70,70,268,268,5378.63,79.8,257.2,112.3,15.15,0.143905,0.709629,0.366999,0.338974,0.130475,0.59641,0.1102,0.14,
0.28,5.5,6,70,70,70,173,173,5854.1,79.8,161.1,104.64,15.45,0.143783,0.710278,0.363521,0.352319,0.132487,0.59308,0.1091,0.14,
0.28,5.5,7,70,70,70,180,180,6014.68,79.8,167.6,106.66,15.61,0.139299,0.655297,0.360593,0.351128,0.121251,0.59193,0.1086,0.14,
0.28,5.5,8,70,70,70,230,230,5385.87,79.8,220.8,114.3,15.08,0.16188,0.637281,0.37058,0.349594,0.104654,0.60281,0.1113,0.14,
0.28,5.5,9,70,70,70,185,185,5800.41,79.8,175.1,106.63,15.44,0.164448,0.6408,0.369589,0.343278,0.113131,0.60089,0.1123,0.14,
0.28,6,0,70,70,70,185,185,5915.65,79.8,173.9,106.64,16.53,0.133074,0.725257,0.357292,0.339176,0.129946,0.58783,0.1059,0.14,
0.28,6,1,70,70,70,217,217,5453.07,79.8,204.7,110.62,15.3,0.116066,0.645599,0.335334,0.305331,0.128001,0.56934,0.106,0.14,
0.28,6,2,70,70,70,224,224,5373.71,79.8,214.7,110.77,15.02,0.136198,0.685303,0.365886,0.343952,0.129706,0.59554,0.1091,0.1399,
0.28,6,3,70,70,70,176,176,5469.73,79.8,163,107.44,15.16,0.138233,0.793351,0.366568,0.349285,0.136889,0.59535,0.1101,0.14,
0.28,6,4,70,70,70,213,213,6255.13,79.8,200.2,111.36,16.29,0.172073,0.743074,0.357534,0.329496,0.120731,0.5897,0.1081,0.14,
0.28,6,5,70,70,70,300,300,5378.63,79.8,289.2,115.71,15.23,0.140204,0.711656,0.373467,0.354422,0.13415,0.60139,0.1113,0.14,
0.28,6,6,70,70,70,183,183,5854.1,79.8,170.1,107.11,15.51,0.163042,0.726366,0.367326,0.349236,0.131663,0.59656,0.1096,0.14,
0.28,6,7,70,70,70,189,189,6014.68,79.8,176.6,110.08,15.6,0.141033,0.652869,0.354026,0.347321,0.12328,0.58612,0.1076,0.14,
0.28,6,8,70,70,70,233,233,5385.87,79.8,223.5,118.09,15.08,0.155634,0.600394,0.361229,0.346053,0.101194,0.59516,0.1101,0.14,
0.28,6,9,70,70,70,208,208,5800.41,79.8,198.4,111.3,15.52,0.155763,0.721331,0.359138,0.330078,0.11879,0.59134,0.1106,0.1399,
0.28,6.5,0,70,70,70,204,204,5915.65,79.8,191.8,111.46,16.72,0.125579,0.769999,0.366667,0.3644,0.142858,0.59386,0.1065,0.14,
0.28,6.5,1,70,70,70,230,230,5453.07,79.8,220.1,117.21,15.5,0.119472,0.654306,0.326011,0.297443,0.135511,0.55964,0.1036,0.14,
0.28,6.5,2,70,70,70,226,226,5373.71,79.8,216.8,112.78,15.15,0.139498,0.683127,0.373025,0.348609,0.135522,0.60091,0.1103,0.14,
