I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.180,6.500,3,30,503.000,503.000,1926.350,32.700,240.000,218.610,12.330,
0.180,6.500,4,30,500.000,500.000,1898.190,32.500,240.000,207.730,13.140,
0.180,6.500,5,30,505.000,505.000,2085.730,32.500,240.000,221.600,13.500,
0.180,6.500,6,30,503.000,503.000,2074.620,32.500,240.000,212.080,13.150,
0.180,6.500,7,30,502.000,502.000,1876.450,32.500,240.000,217.860,12.390,
0.180,6.500,8,30,501.000,501.000,1661.870,32.500,240.000,216.790,12.360,
0.180,6.500,9,30,503.000,503.000,1984.810,32.500,240.000,219.400,12.740,
0.180,7.000,0,30,503.000,503.000,2103.220,35.000,240.000,198.820,13.230,
0.180,7.000,1,30,502.000,502.000,1899.280,35.500,240.000,227.050,12.380,
0.180,7.000,2,30,502.000,502.000,1935.240,51.000,240.000,227.330,12.230,
0.180,7.000,3,30,503.000,503.000,1926.350,35.000,240.000,211.760,12.370,
0.180,7.000,4,30,500.000,500.000,1898.190,35.000,240.000,208.010,12.460,
0.180,7.000,5,30,505.000,505.000,2085.730,50.100,240.000,223.180,12.700,
0.180,7.000,6,30,503.000,503.000,2074.620,35.000,240.000,212.970,12.500,
0.180,7.000,7,30,502.000,502.000,1876.450,35.000,240.000,218.030,11.680,
0.180,7.000,8,30,501.000,501.000,1687.880,35.000,240.000,224.260,11.980,
0.180,7.000,9,30,503.000,503.000,1986.520,35.000,240.000,226.830,12.350,
0.190,3.000,0,30,499.000,499.000,2092.170,15.000,240.000,175.370,12.390,
0.190,3.000,1,30,502.000,502.000,1941.120,16.400,240.000,204.850,12.590,
0.190,3.000,2,30,500.000,500.000,1935.240,15.600,240.000,213.150,12.100,
0.190,3.000,3,30,503.000,503.000,1940.870,15.000,240.000,197.970,12.570,
0.190,3.000,4,30,499.000,499.000,1867.910,15.200,240.000,199.450,12.570,
0.190,3.000,5,30,505.000,505.000,2105.530,15.000,240.000,218.780,12.930,
0.190,3.000,6,30,503.000,503.000,2084.770,15.600,240.000,208.870,13.200,
0.190,3.000,7,30,501.000,501.000,1859.370,15.000,240.000,217.440,12.110,
0.190,3.000,8,30,500.000,500.000,1689.060,15.700,240.000,214.060,11.870,
0.190,3.000,9,30,502.000,502.000,1976.790,15.000,240.000,208.890,12.570,
0.190,3.500,0,30,503.000,503.000,2076.150,18.100,240.000,189.640,12.720,
0.190,3.500,1,30,502.000,502.000,1905.400,19.500,240.000,211.600,12.160,
0.190,3.500,2,30,500.000,500.000,1847.110,17.500,240.000,209.190,12.610,
0.190,3.500,3,30,503.000,503.000,1940.870,17.500,240.000,202.480,12.910,
0.190,3.500,4,30,501.000,501.000,1908.050,17.500,240.000,203.810,12.790,
0.190,3.500,5,30,505.000,505.000,2085.730,76.700,240.000,225.670,12.640,
0.190,3.500,6,30,503.000,503.000,2074.620,17.500,240.000,207.160,12.330,
0.190,3.500,7,30,499.000,499.000,1854.130,45.700,240.000,222.400,11.340,
0.190,3.500,8,30,500.000,500.000,1683.170,17.500,240.000,204.610,11.740,
0.190,3.500,9,30,503.000,503.000,1962.270,17.500,240.000,216.470,11.990,
0.190,4.000,0,30,503.000,503.000,2099.210,20.000,240.000,191.040,12.510,
0.190,4.000,1,30,502.000,502.000,1899.280,21.700,240.000,219.420,12.060,
0.190,4.000,2,30,502.000,502.000,1935.240,50.700,240.000,225.140,11.830,
0.190,4.000,3,30,503.000,503.000,1940.870,20.000,240.000,203.860,12.590,
0.190,4.000,4,30,501.000,501.000,1880.620,20.000,240.000,210.570,12.330,
0.190,4.000,5,30,505.000,505.000,2085.730,32.200,240.000,224.700,12.940,
0.190,4.000,6,30,502.000,502.000,2072.450,33.200,240.000,226.610,13.210,
0.190,4.000,7,30,501.000,501.000,1854.860,30.300,240.000,221.480,11.890,
0.190,4.000,8,30,501.000,501.000,1660.170,20.000,240.000,207.690,11.700,
0.190,4.000,9,30,503.000,503.000,1984.810,29.900,240.000,219.350,12.250,
0.190,4.500,0,30,503.000,503.000,2068.790,22.500,240.000,185.320,12.470,
0.190,4.500,1,30,502.000,502.000,1899.280,34.500,240.000,227.020,12.140,
0.190,4.500,2,30,502.000,502.000,1935.240,50.200,240.000,230.020,12.270,
0.190,4.500,3,30,503.000,503.000,1926.350,22.500,240.000,212.040,12.220,
0.190,4.500,4,30,500.000,500.000,1907.050,22.500,240.000,204.530,12.760,
0.190,4.500,5,30,505.000,505.000,2085.730,33.000,240.000,225.540,13.100,
0.190,4.500,6,30,502.000,502.000,2072.450,32.400,240.000,229.360,13.290,
0.190,4.500,7,30,501.000,501.000,1854.860,28.600,240.000,222.410,11.850,
0.190,4.500,8,30,501.000,501.000,1661.870,22.500,240.000,209.390,11.890,
0.190,4.500,9,30,503.000,503.000,1960.560,22.500,240.000,212.980,12.260,
0.190,5.000,0,30,503.000,503.000,2188.780,25.000,240.000,199.320,13.620,
0.190,5.000,1,30,502.000,502.000,1899.280,34.300,240.000,227.180,13.060,
0.190,5.000,2,30,502.000,502.000,1935.240,49.900,240.000,230.260,12.570,
0.190,5.000,3,30,503.000,503.000,1926.350,25.000,240.000,212.250,12.930,
0.190,5.000,4,30,499.000,499.000,1898.190,30.000,240.000,200.880,12.700,
0.190,5.000,5,30,505.000,505.000,2085.730,31.100,240.000,226.070,13.140,
0.190,5.000,6,30,503.000,503.000,2074.620,25.000,240.000,218.750,13.080,
0.190,5.000,7,30,501.000,501.000,1854.860,27.800,240.000,222.870,11.920,
0.190,5.000,8,30,501.000,501.000,1661.870,28.600,240.000,210.360,11.950,
0.190,5.000,9,30,503.000,503.000,1984.810,25.000,240.000,219.550,12.630,
0.190,5.500,0,30,503.000,503.000,2114.940,27.500,240.000,200.700,12.730,
0.190,5.500,1,30,502.000,502.000,1899.280,33.800,240.000,227.280,11.990,
0.190,5.500,2,30,502.000,502.000,1935.240,49.600,240.000,230.210,11.720,
0.190,5.500,3,30,503.000,503.000,1926.350,27.700,240.000,219.500,12.050,
0.190,5.500,4,30,499.000,499.000,1898.190,29.800,240.000,200.580,12.350,
0.190,5.500,5,30,505.000,505.000,2085.730,30.800,240.000,226.500,12.750,
0.190,5.500,6,30,503.000,503.000,2074.620,27.500,240.000,212.020,12.470,
0.190,5.500,7,30,501.000,501.000,1854.860,27.500,240.000,224.680,11.880,
0.190,5.500,8,30,501.000,501.000,1661.870,28.100,240.000,210.790,11.700,
0.190,5.500,9,30,503.000,503.000,1990.910,27.500,240.000,220.750,12.310,
0.190,6.000,0,30,503.000,503.000,2188.780,30.000,240.000,207.690,12.970,
0.190,6.000,1,30,502.000,502.000,1899.280,33.600,240.000,227.350,12.640,
0.190,6.000,2,30,502.000,502.000,1935.240,49.500,240.000,230.610,12.500,
0.190,6.000,3,30,503.000,503.000,1926.350,30.200,240.000,219.110,12.500,
0.190,6.000,4,30,500.000,500.000,1879.740,30.000,240.000,214.720,12.010,
0.190,6.000,5,30,505.000,505.000,2085.730,30.600,240.000,226.680,12.780,
0.190,6.000,6,30,503.000,503.000,2074.620,30.000,240.000,212.160,12.640,
0.190,6.000,7,30,501.000,501.000,1854.860,30.000,240.000,224.870,11.740,
0.190,6.000,8,30,501.000,501.000,1661.870,30.000,240.000,217.710,11.920,
0.190,6.000,9,30,503.000,503.000,1990.910,30.000,240.000,221.100,12.240,
0.190,6.500,0,30,503.000,503.000,2097.660,32.500,240.000,202.220,12.580,
0.190,6.500,1,30,502.000,502.000,1899.280,33.400,240.000,227.410,12.100,
0.190,6.500,2,30,502.000,502.000,1935.240,49.600,240.000,232.470,11.730,
0.190,6.500,3,30,503.000,503.000,1926.350,32.700,240.000,219.120,11.610,
0.190,6.500,4,30,500.000,500.000,1898.190,32.500,240.000,207.940,11.650,
0.190,6.500,5,30,505.000,505.000,2085.730,32.500,240.000,228.460,11.910,
0.190,6.500,6,30,502.000,502.000,2040.220,32.500,240.000,219.260,11.850,
0.190,6.500,7,30,502.000,502.000,1876.450,32.500,240.000,219.660,10.870,
0.190,6.500,8,30,501.000,501.000,1661.870,32.500,240.000,218.250,11.100,
0.190,6.500,9,30,503.000,503.000,1992.620,32.500,240.000,231.970,11.600,
0.190,7.000,0,30,503.000,503.000,2097.660,35.000,240.000,202.660,12.230,
0.190,7.000,1,30,502.000,502.000,1899.280,35.500,240.000,227.530,11.250,
0.190,7.000,2,30,502.000,502.000,1935.240,53.700,240.000,232.800,11.300,
0.190,7.000,3,30,503.000,503.000,1926.350,35.100,240.000,219.150,11.620,
0.190,7.000,4,30,500.000,500.000,1879.740,35.000,240.000,215.060,11.250,
0.190,7.000,5,30,505.000,505.000,2085.730,84.200,240.000,229.910,12.210,
0.190,7.000,6,30,503.000,503.000,2074.620,35.000,240.000,219.510,11.820,
0.190,7.000,7,30,502.000,502.000,1876.450,35.000,240.000,219.680,11.050,
0.190,7.000,8,30,501.000,501.000,1687.880,35.000,240.000,225.500,11.150,
0.190,7.000,9,30,503.000,503.000,1992.620,35.000,240.000,232.100,11.790,
0.200,3.000,0,30,501.000,501.000,2111.240,15.500,240.000,182.540,12.240,
0.200,3.000,1,30,502.000,502.000,1899.280,16.500,240.000,217.940,11.380,
0.200,3.000,2,30,502.000,502.000,1935.240,18.200,240.000,223.960,11.140,
0.200,3.000,3,30,503.000,503.000,1940.870,15.000,240.000,210.040,11.900,
0.200,3.000,4,30,499.000,499.000,1847.500,15.000,240.000,196.410,11.970,
0.200,3.000,5,30,505.000,505.000,2114.100,15.000,240.000,220.460,12.130,
0.200,3.000,6,30,502.000,502.000,2072.450,141.200,240.000,231.720,12.520,
0.200,3.000,7,30,501.000,501.000,1854.130,15.000,240.000,221.840,11.240,
0.200,3.000,8,30,500.000,500.000,1689.060,17.000,240.000,211.900,11.280,
0.200,3.000,9,30,503.000,503.000,1962.270,15.000,240.000,217.810,11.690,
0.200,3.500,0,30,503.000,503.000,2061.500,18.400,240.000,184.720,11.920,
0.200,3.500,1,30,502.000,502.000,1899.280,19.600,240.000,219.860,11.870,
0.200,3.500,2,30,502.000,502.000,1935.240,53.800,240.000,230.010,11.690,
0.200,3.500,3,30,503.000,503.000,1940.870,17.500,240.000,204.410,12.300,
0.200,3.500,4,30,500.000,500.000,1907.050,17.500,240.000,205.520,11.970,
0.200,3.500,5,30,505.000,505.000,2099.480,63.300,240.000,225.630,12.000,
0.200,3.500,6,30,502.000,502.000,2072.450,37.500,240.000,227.700,12.290,
0.200,3.500,7,30,501.000,501.000,1863.610,52.100,240.000,227.700,11.120,
0.200,3.500,8,30,501.000,501.000,1683.730,17.500,240.000,223.070,11.300,
0.200,3.500,9,30,503.000,503.000,1992.620,17.500,240.000,222.460,11.580,
0.200,4.000,0,30,503.000,503.000,2099.210,20.000,240.000,191.970,12.290,
0.200,4.000,1,30,502.000,502.000,1899.280,21.800,240.000,220.180,11.910,
0.200,4.000,2,30,502.000,502.000,1935.240,52.600,240.000,230.710,11.540,
0.200,4.000,3,30,503.000,503.000,1917.550,20.000,240.000,205.370,11.870,
0.200,4.000,4,30,500.000,500.000,1907.050,20.000,240.000,206.070,12.380,
0.200,4.000,5,30,505.000,505.000,2099.480,61.800,240.000,226.450,12.330,
0.200,4.000,6,30,502.000,502.000,2040.220,35.700,240.000,232.770,12.280,
0.200,4.000,7,30,501.000,501.000,1863.610,50.100,240.000,231.310,11.470,
0.200,4.000,8,30,501.000,501.000,1687.880,38.700,240.000,231.360,11.510,
0.200,4.000,9,30,503.000,503.000,1992.620,20.000,240.000,230.730,12.470,
0.200,4.500,0,30,504.000,504.000,2163.530,22.500,240.000,203.710,12.620,
0.200,4.500,1,30,502.000,502.000,1899.280,39.100,240.000,227.690,12.300,
0.200,4.500,2,30,502.000,502.000,1935.240,51.900,240.000,231.300,12.340,
0.200,4.500,3,30,503.000,503.000,1926.350,22.500,240.000,213.620,12.420,
0.200,4.500,4,30,500.000,500.000,1898.190,22.500,240.000,209.560,12.890,
0.200,4.500,5,30,505.000,505.000,2099.480,60.500,240.000,228.190,13.200,
0.200,4.500,6,30,502.000,502.000,2040.220,34.100,240.000,232.970,12.680,
0.200,4.500,7,30,501.000,501.000,1854.860,30.900,240.000,224.740,12.040,
0.200,4.500,8,30,501.000,501.000,1687.880,22.500,240.000,218.060,12.080,
0.200,4.500,9,30,503.000,503.000,1992.620,22.500,240.000,231.420,12.910,
0.200,5.000,0,30,503.000,503.000,2176.290,25.000,240.000,204.780,12.840,
0.200,5.000,1,30,502.000,502.000,1899.280,36.400,240.000,227.730,12.450,
0.200,5.000,2,30,502.000,502.000,1935.240,51.500,240.000,232.760,12.050,
0.200,5.000,3,30,503.000,503.000,1926.350,25.000,240.000,213.840,12.090,
0.200,5.000,4,30,500.000,500.000,1898.190,25.700,240.000,209.880,12.460,
0.200,5.000,5,30,505.000,505.000,2099.480,59.300,240.000,229.930,12.790,
0.200,5.000,6,30,503.000,503.000,2074.620,25.700,240.000,225.950,12.890,
0.200,5.000,7,30,501.000,501.000,1854.860,29.700,240.000,224.980,11.730,
0.200,5.000,8,30,501.000,501.000,1687.880,31.300,240.000,225.390,11.780,
0.200,5.000,9,30,503.000,503.000,1990.910,25.000,240.000,224.780,12.470,
0.200,5.500,0,30,503.000,503.000,2176.290,27.500,240.000,212.200,12.240,
0.200,5.500,1,30,502.000,502.000,1899.280,36.200,240.000,227.930,11.830,
0.200,5.500,2,30,502.000,502.000,1935.240,51.200,240.000,232.840,11.650,
0.200,5.500,3,30,503.000,503.000,1926.350,27.700,240.000,220.140,11.960,
0.200,5.500,4,30,500.000,500.000,1898.190,27.500,240.000,208.090,12.150,
0.200,5.500,5,30,505.000,505.000,2099.480,46.500,240.000,229.570,12.800,
0.200,5.500,6,30,503.000,503.000,2074.620,27.500,240.000,219.380,12.230,
0.200,5.500,7,30,501.000,501.000,1854.860,28.300,240.000,225.350,11.650,
0.200,5.500,8,30,501.000,501.000,1687.880,29.200,240.000,225.980,11.530,
0.200,5.500,9,30,503.000,503.000,1990.910,27.500,240.000,224.960,12.270,
0.200,6.000,0,30,503.000,503.000,2176.290,30.000,240.000,212.200,12.140,
0.200,6.000,1,30,502.000,502.000,1899.280,36.000,240.000,228.110,11.680,
0.200,6.000,2,30,502.000,502.000,1935.240,51.100,240.000,232.910,11.660,
0.200,6.000,3,30,503.000,503.000,1926.350,30.200,240.000,220.120,11.950,
0.200,6.000,4,30,500.000,500.000,1898.190,30.000,240.000,208.030,11.970,
0.200,6.000,5,30,505.000,505.000,2099.480,32.200,240.000,226.540,12.030,
0.200,6.000,6,30,503.000,503.000,2074.620,30.000,240.000,219.260,12.460,
0.200,6.000,7,30,501.000,501.000,1854.860,30.000,240.000,225.720,11.320,
0.200,6.000,8,30,501.000,501.000,1680.740,30.100,240.000,226.040,11.600,
0.200,6.000,9,30,503.000,503.000,1990.910,30.000,240.000,225.090,11.980,
0.200,6.500,0,30,503.000,503.000,2129.440,32.500,240.000,206.820,12.850,
0.200,6.500,1,30,502.000,502.000,1899.280,35.800,240.000,228.200,11.660,
0.200,6.500,2,30,502.000,502.000,1935.240,51.100,240.000,232.980,11.990,
0.200,6.500,3,30,503.000,503.000,1926.350,32.700,240.000,220.110,12.160,
0.200,6.500,4,30,500.000,500.000,1879.740,32.500,240.000,215.100,12.170,
0.200,6.500,5,30,505.000,505.000,2099.480,32.500,240.000,226.510,12.740,
0.200,6.500,6,30,502.000,502.000,2040.220,32.500,240.000,226.250,12.520,
0.200,6.500,7,30,501.000,501.000,1854.860,32.500,240.000,226.460,11.780,
0.200,6.500,8,30,501.000,501.000,1680.740,32.600,240.000,226.170,11.730,
0.200,6.500,9,30,503.000,503.000,1992.620,32.500,240.000,232.240,12.750,
0.200,7.000,0,30,503.000,503.000,2168.230,35.000,240.000,214.210,12.880,
0.200,7.000,1,30,502.000,502.000,1899.280,36.500,240.000,228.500,12.490,
0.200,7.000,2,30,502.000,502.000,1935.240,54.100,240.000,233.140,12.410,
0.200,7.000,3,30,503.000,503.000,1926.350,35.100,240.000,220.120,11.960,
0.200,7.000,4,30,500.000,500.000,1879.740,35.000,240.000,215.280,10.600,
0.200,7.000,5,30,505.000,505.000,2099.480,42.200,240.000,229.540,11.130,
0.200,7.000,6,30,502.000,502.000,2040.220,35.000,240.000,226.340,10.930,
0.200,7.000,7,30,501.000,501.000,1854.860,35.000,240.000,226.580,10.080,
0.200,7.000,8,30,501.000,501.000,1680.740,35.000,240.000,226.340,10.140,
0.200,7.000,9,30,503.000,503.000,1961.770,35.000,240.000,233.170,9.480,
