I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.130,3.000,2,20,252.000,1760.080,15.300,240.000,106.010,10.030,
0.130,3.000,3,20,214.000,1931.230,15.300,203.300,104.270,8.360,
0.130,3.000,4,20,244.000,2035.200,15.600,233.100,116.700,8.620,
0.130,3.000,5,20,244.000,1835.090,15.000,231.200,119.960,8.270,
0.130,3.000,6,20,249.000,1941.750,15.300,240.000,110.560,9.400,
0.130,3.000,7,20,249.000,1654.850,19.400,240.000,95.360,8.120,
0.130,3.000,8,20,250.000,1480.540,20.900,240.000,108.470,7.760,
0.130,3.000,9,20,221.000,1774.270,17.800,208.900,101.730,8.300,
0.130,3.500,0,20,215.000,1732.260,17.800,203.100,80.760,8.170,
0.130,3.500,1,20,252.000,1919.030,17.900,240.000,138.420,9.060,
0.130,3.500,2,20,252.000,1760.080,17.800,240.000,120.940,10.200,
0.130,3.500,3,20,238.000,1931.230,17.500,227.100,109.720,9.010,
0.130,3.500,4,20,250.000,2035.200,17.900,240.000,121.910,8.890,
0.130,3.500,5,20,252.000,1835.090,17.500,240.000,135.860,8.620,
0.130,3.500,6,20,251.000,1941.750,17.800,240.000,128.180,9.810,
0.130,3.500,7,20,250.000,1654.850,19.400,240.000,116.490,8.200,
0.130,3.500,8,20,250.000,1480.540,22.800,240.000,121.160,8.000,
0.130,3.500,9,20,249.000,1774.270,20.200,240.000,112.200,8.590,
0.130,4.000,0,20,225.000,1732.260,20.100,213.100,102.580,8.540,
0.130,4.000,1,20,252.000,1919.030,20.100,240.000,151.160,9.030,
0.130,4.000,2,20,252.000,1760.080,23.200,240.000,140.090,9.880,
0.130,4.000,3,20,250.000,1931.230,20.000,240.000,121.040,8.720,
0.130,4.000,4,20,253.000,2035.200,20.100,240.000,135.960,8.860,
0.130,4.000,5,20,252.000,1835.090,20.000,240.000,143.960,8.290,
0.130,4.000,6,20,251.000,1941.750,20.100,240.000,139.160,10.010,
0.130,4.000,7,20,250.000,1654.850,20.000,240.000,127.470,8.280,
0.130,4.000,8,20,250.000,1480.540,20.200,240.000,136.350,7.820,
0.130,4.000,9,20,252.000,1774.270,20.000,240.000,126.830,8.500,
0.130,4.500,0,20,239.000,1732.260,22.600,229.300,112.490,8.270,
0.130,4.500,1,20,252.000,1919.030,22.500,240.000,161.070,8.900,
0.130,4.500,2,20,252.000,1760.080,25.100,240.000,139.470,9.970,
0.130,4.500,3,20,250.000,1931.230,22.600,240.000,140.470,8.530,
0.130,4.500,4,20,253.000,2035.200,22.600,240.000,150.220,8.740,
0.130,4.500,5,20,252.000,1835.090,22.700,240.000,157.230,8.560,
0.130,4.500,6,20,251.000,1941.750,22.500,240.000,138.340,9.650,
0.130,4.500,7,20,250.000,1654.850,22.500,240.000,124.870,7.860,
0.130,4.500,8,20,250.000,1480.540,22.700,240.000,142.020,7.920,
0.130,4.500,9,20,252.000,1774.270,22.500,240.000,137.750,8.530,
0.130,5.000,0,20,251.000,1732.260,25.100,240.000,124.270,8.470,
0.130,5.000,1,20,252.000,1919.030,25.100,240.000,167.300,8.780,
0.130,5.000,2,20,252.000,1760.080,27.600,240.000,141.080,9.720,
0.130,5.000,3,20,252.000,1931.230,26.500,240.000,152.320,8.880,
0.130,5.000,4,20,253.000,2035.200,25.100,240.000,158.970,9.060,
0.130,5.000,5,20,252.000,1835.090,25.300,240.000,164.430,8.440,
0.130,5.000,6,20,252.000,1941.750,25.000,240.000,150.620,9.720,
0.130,5.000,7,20,250.000,1654.850,25.000,240.000,130.100,8.280,
0.130,5.000,8,20,252.000,1480.540,25.200,240.000,154.620,8.170,
0.130,5.000,9,20,252.000,1774.270,29.400,240.000,154.580,8.760,
0.130,5.500,0,20,251.000,1732.260,27.600,240.000,141.190,8.430,
0.130,5.500,1,20,252.000,1919.030,27.900,240.000,173.850,8.960,
0.130,5.500,2,20,252.000,1760.080,30.400,240.000,143.400,10.130,
0.130,5.500,3,20,253.000,1931.230,27.700,240.000,150.570,8.870,
0.130,5.500,4,20,253.000,2035.200,27.600,240.000,159.620,8.950,
0.130,5.500,5,20,252.000,1835.090,28.100,240.000,179.850,8.760,
0.130,5.500,6,20,252.000,1941.750,27.500,240.000,167.130,9.750,
0.130,5.500,7,20,250.000,1654.850,27.500,240.000,146.060,8.160,
0.130,5.500,8,20,252.000,1480.540,27.900,240.000,172.800,8.200,
0.130,5.500,9,20,252.000,1774.270,29.300,240.000,156.640,8.600,
0.130,6.000,0,20,251.000,1732.260,30.100,240.000,146.910,8.930,
0.130,6.000,1,20,252.000,1919.030,30.700,240.000,181.650,9.370,
0.130,6.000,2,20,252.000,1760.080,32.500,240.000,143.840,10.280,
0.130,6.000,3,20,253.000,1931.230,30.000,240.000,163.150,9.040,
0.130,6.000,4,20,253.000,2035.200,30.000,240.000,171.660,9.270,
0.130,6.000,5,20,252.000,1835.090,30.600,240.000,187.240,9.010,
0.130,6.000,6,20,252.000,1941.750,30.000,240.000,172.940,9.960,
0.130,6.000,7,20,252.000,1654.850,30.000,240.000,149.010,8.350,
0.130,6.000,8,20,253.000,1480.540,30.400,240.000,187.320,8.170,
0.130,6.000,9,20,252.000,1774.270,31.600,240.000,168.570,9.150,
0.130,6.500,0,20,251.000,1732.260,32.500,240.000,140.020,9.040,
0.130,6.500,1,20,252.000,1919.030,36.900,240.000,187.000,9.600,
0.130,6.500,2,20,252.000,1760.080,34.200,240.000,145.290,10.540,
0.130,6.500,3,20,253.000,1931.230,32.800,240.000,175.380,9.300,
0.130,6.500,4,20,253.000,2035.200,32.500,240.000,172.290,9.330,
0.130,6.500,5,20,252.000,1835.090,33.200,240.000,182.850,9.000,
0.130,6.500,6,20,252.000,1941.750,33.000,240.000,180.190,10.470,
0.130,6.500,7,20,252.000,1654.850,32.500,240.000,150.640,8.680,
0.130,6.500,8,20,252.000,1480.540,32.800,240.000,178.050,8.260,
0.130,6.500,9,20,252.000,1774.270,32.500,240.000,174.530,9.230,
0.130,7.000,0,20,251.000,1732.260,35.000,240.000,141.970,8.960,
0.130,7.000,1,20,252.000,1919.030,39.300,240.000,188.780,9.750,
0.130,7.000,2,20,252.000,1760.080,35.300,240.000,145.270,10.420,
0.130,7.000,3,20,253.000,1931.230,38.000,240.000,175.840,9.240,
0.130,7.000,4,20,253.000,2035.200,35.100,240.000,192.910,9.670,
0.130,7.000,5,20,252.000,1835.090,35.700,240.000,179.880,9.300,
0.130,7.000,6,20,252.000,1941.750,35.500,240.000,189.400,10.610,
0.130,7.000,7,20,252.000,1654.850,35.000,240.000,156.440,9.200,
0.130,7.000,8,20,253.000,1480.540,35.300,240.000,189.410,8.920,
0.130,7.000,9,20,252.000,1774.270,37.000,240.000,186.390,9.160,
0.140,3.000,0,20,215.000,1732.260,16.400,203.500,91.870,9.040,
0.140,3.000,1,20,251.000,1919.030,15.500,240.000,120.640,9.240,
0.140,3.000,2,20,252.000,1760.080,15.300,240.000,123.360,10.290,
0.140,3.000,3,20,236.000,1931.230,15.300,225.500,126.070,9.280,
0.140,3.000,4,20,250.000,2035.200,15.600,240.000,134.800,9.160,
0.140,3.000,5,20,252.000,1835.090,19.600,240.000,143.280,8.890,
0.140,3.000,6,20,251.000,1941.750,15.300,240.000,128.280,10.120,
0.140,3.000,7,20,250.000,1654.850,20.600,240.000,119.280,8.700,
0.140,3.000,8,20,250.000,1480.540,26.900,240.000,128.520,8.400,
0.140,3.000,9,20,249.000,1774.270,18.300,240.000,116.580,8.950,
0.140,3.500,0,20,229.000,1732.260,19.000,220.000,117.940,8.820,
0.140,3.500,1,20,252.000,1919.030,20.400,240.000,153.640,9.250,
0.140,3.500,2,20,252.000,1760.080,17.800,240.000,134.500,10.500,
0.140,3.500,3,20,250.000,1931.230,17.500,240.000,129.370,9.230,
0.140,3.500,4,20,253.000,2035.200,18.000,240.000,157.100,9.120,
0.140,3.500,5,20,252.000,1835.090,21.800,240.000,154.810,8.870,
0.140,3.500,6,20,252.000,1941.750,17.800,240.000,156.720,10.280,
0.140,3.500,7,20,250.000,1654.850,22.100,240.000,128.400,8.620,
0.140,3.500,8,20,250.000,1480.540,22.900,240.000,151.790,8.180,
0.140,3.500,9,20,252.000,1774.270,20.300,240.000,124.280,8.950,
0.140,4.000,0,20,246.000,1732.260,20.100,236.300,128.500,9.020,
0.140,4.000,1,20,252.000,1919.030,22.600,240.000,162.660,9.440,
0.140,4.000,2,20,252.000,1760.080,23.300,240.000,150.370,10.530,
0.140,4.000,3,20,252.000,1931.230,20.000,240.000,144.900,9.150,
0.140,4.000,4,20,253.000,2035.200,20.100,240.000,168.220,9.310,
0.140,4.000,5,20,252.000,1835.090,20.100,240.000,166.070,9.090,
0.140,4.000,6,20,252.000,1941.750,20.500,240.000,171.340,10.320,
0.140,4.000,7,20,253.000,1654.850,20.000,240.000,139.370,9.050,
0.140,4.000,8,20,250.000,1480.540,25.100,240.000,168.750,8.580,
0.140,4.000,9,20,252.000,1774.270,20.000,240.000,146.750,9.000,
0.140,4.500,0,20,251.000,1732.260,22.600,240.000,141.570,8.780,
0.140,4.500,1,20,252.000,1919.030,22.500,240.000,176.570,9.500,
0.140,4.500,2,20,252.000,1760.080,43.100,240.000,162.330,10.480,
0.140,4.500,3,20,253.000,1931.230,22.600,240.000,169.120,9.270,
0.140,4.500,4,20,253.000,2035.200,22.600,240.000,176.120,9.340,
0.140,4.500,5,20,252.000,1835.090,22.700,240.000,168.340,9.070,
0.140,4.500,6,20,252.000,1941.750,22.500,240.000,174.120,10.010,
0.140,4.500,7,20,253.000,1654.850,22.500,240.000,153.310,8.430,
0.140,4.500,8,20,252.000,1480.540,22.700,240.000,183.340,8.210,
0.140,4.500,9,20,252.000,1774.270,22.500,240.000,154.970,9.220,
0.140,5.000,0,20,251.000,1732.260,25.100,240.000,160.190,9.160,
0.140,5.000,1,20,252.000,1919.030,25.100,240.000,180.270,9.330,
0.140,5.000,2,20,252.000,1760.080,29.900,240.000,147.230,10.370,
0.140,5.000,3,20,253.000,1931.230,26.500,240.000,173.340,9.590,
0.140,5.000,4,20,253.000,2035.200,25.100,240.000,179.590,9.230,
0.140,5.000,5,20,252.000,1835.090,25.300,240.000,176.150,8.790,
0.140,5.000,6,20,252.000,1941.750,25.000,240.000,180.560,9.880,
0.140,5.000,7,20,253.000,1654.850,25.000,240.000,163.630,8.810,
0.140,5.000,8,20,252.000,1480.540,25.300,240.000,190.270,8.730,
0.140,5.000,9,20,252.000,1774.270,29.500,240.000,166.320,9.170,
0.140,5.500,0,20,251.000,1732.260,27.600,240.000,153.000,9.070,
0.140,5.500,1,20,252.000,1919.030,27.900,240.000,184.530,9.330,
0.140,5.500,2,20,252.000,1760.080,30.400,240.000,147.220,10.440,
0.140,5.500,3,20,253.000,1931.230,29.100,240.000,175.500,9.540,
0.140,5.500,4,20,253.000,2035.200,27.600,240.000,175.060,9.550,
0.140,5.500,5,20,252.000,1835.090,28.100,240.000,191.570,9.080,
0.140,5.500,6,20,252.000,1941.750,27.500,240.000,184.280,10.350,
0.140,5.500,7,20,253.000,1654.850,27.500,240.000,166.980,8.700,
0.140,5.500,8,20,253.000,1480.540,27.900,240.000,197.380,8.490,
0.140,5.500,9,20,252.000,1774.270,29.300,240.000,166.560,8.950,
0.140,6.000,0,20,251.000,1732.260,30.100,240.000,155.470,8.890,
0.140,6.000,1,20,252.000,1919.030,30.700,240.000,188.900,9.520,
0.140,6.000,2,20,252.000,1760.080,32.500,240.000,148.070,10.340,
0.140,6.000,3,20,253.000,1931.230,30.300,240.000,177.810,9.260,
0.140,6.000,4,20,253.000,2035.200,30.000,240.000,175.870,9.530,
0.140,6.000,5,20,252.000,1835.090,30.700,240.000,198.880,9.000,
0.140,6.000,6,20,252.000,1941.750,30.000,240.000,190.970,10.120,
0.140,6.000,7,20,253.000,1654.850,30.000,240.000,167.450,8.960,
0.140,6.000,8,20,253.000,1480.540,30.400,240.000,198.700,8.280,
0.140,6.000,9,20,252.000,1774.270,34.000,240.000,178.620,9.080,
0.140,6.500,0,20,252.000,1732.260,35.200,240.000,160.240,8.890,
0.140,6.500,1,20,252.000,1919.030,36.900,240.000,200.350,9.400,
0.140,6.500,2,20,252.000,1760.080,34.300,240.000,151.260,10.320,
0.140,6.500,3,20,253.000,1931.230,35.900,240.000,190.080,9.380,
0.140,6.500,4,20,253.000,2035.200,32.500,240.000,180.960,9.340,
0.140,6.500,5,20,252.000,1835.090,33.300,240.000,203.000,9.190,
0.140,6.500,6,20,252.000,1941.750,33.000,240.000,203.750,10.280,
0.140,6.500,7,20,253.000,1654.850,32.500,240.000,168.770,8.420,
0.140,6.500,8,20,252.000,1480.540,32.800,240.000,192.370,8.550,
0.140,6.500,9,20,252.000,1774.270,40.700,240.000,189.490,8.960,
0.140,7.000,0,20,252.000,1732.260,38.800,240.000,173.480,8.820,
0.140,7.000,1,20,252.000,1919.030,39.300,240.000,201.430,9.290,
0.140,7.000,2,20,252.000,1760.080,38.600,240.000,151.430,10.280,
0.140,7.000,3,20,253.000,1931.230,38.000,240.000,192.680,9.270,
0.140,7.000,4,20,253.000,2035.200,35.100,240.000,199.430,9.410,
0.140,7.000,5,20,252.000,1835.090,35.700,240.000,193.920,8.760,
0.140,7.000,6,20,252.000,1941.750,35.500,240.000,201.080,10.150,
0.140,7.000,7,20,253.000,1654.850,35.000,240.000,169.510,8.730,
0.140,7.000,8,20,253.000,1480.540,35.300,240.000,203.280,8.600,
0.140,7.000,9,20,252.000,1774.270,39.300,240.000,201.180,9.180,
0.150,3.000,0,20,250.000,1732.260,16.500,240.000,121.730,8.920,
0.150,3.000,1,20,252.000,1919.030,17.800,240.000,162.100,9.350,
0.150,3.000,2,20,252.000,1760.080,15.400,240.000,155.940,10.510,
0.150,3.000,3,20,253.000,1931.230,15.300,240.000,155.300,8.990,
0.150,3.000,4,20,253.000,2035.200,15.600,240.000,159.770,9.410,
0.150,3.000,5,20,252.000,1835.090,19.600,240.000,155.510,8.770,
0.150,3.000,6,20,252.000,1941.750,25.500,240.000,152.760,10.130,
0.150,3.000,7,20,250.000,1654.850,24.100,240.000,135.160,8.400,
0.150,3.000,8,20,250.000,1480.540,26.900,240.000,157.620,8.380,
0.150,3.000,9,20,252.000,1774.270,18.300,240.000,137.180,8.870,
0.150,3.500,0,20,248.000,1732.260,19.000,237.200,138.190,8.830,
0.150,3.500,1,20,252.000,1919.030,20.500,240.000,171.200,9.370,
0.150,3.500,2,20,252.000,1760.080,17.800,240.000,154.690,10.280,
0.150,3.500,3,20,253.000,1931.230,17.500,240.000,173.740,9.190,
0.150,3.500,4,20,253.000,2035.200,18.000,240.000,176.590,9.230,
0.150,3.500,5,20,252.000,1835.090,21.900,240.000,168.590,8.900,
0.150,3.500,6,20,252.000,1941.750,17.800,240.000,177.800,10.160,
0.150,3.500,7,20,253.000,1654.850,22.100,240.000,150.030,8.490,
0.150,3.500,8,20,250.000,1480.540,24.400,240.000,175.540,8.390,
0.150,3.500,9,20,252.000,1774.270,20.300,240.000,162.330,9.090,
0.150,4.000,0,20,251.000,1732.260,20.100,240.000,148.700,8.840,
0.150,4.000,1,20,252.000,1919.030,22.600,240.000,170.870,9.300,
0.150,4.000,2,20,252.000,1760.080,39.400,240.000,171.700,10.450,
0.150,4.000,3,20,253.000,1931.230,20.000,240.000,181.310,9.400,
0.150,4.000,4,20,253.000,2035.200,20.100,240.000,185.960,9.380,
0.150,4.000,5,20,252.000,1835.090,20.100,240.000,172.460,9.050,
0.150,4.000,6,20,252.000,1941.750,20.500,240.000,191.210,10.400,
0.150,4.000,7,20,253.000,1654.850,26.500,240.000,174.410,9.110,
0.150,4.000,8,20,252.000,1480.540,25.200,240.000,189.310,8.650,
0.150,4.000,9,20,252.000,1774.270,21.900,240.000,177.430,9.400,
0.150,4.500,0,20,251.000,1732.260,22.600,240.000,175.130,9.230,
0.150,4.500,1,20,252.000,1919.030,30.400,240.000,185.760,9.400,
0.150,4.500,2,20,252.000,1760.080,43.300,240.000,182.380,10.460,
0.150,4.500,3,20,253.000,1931.230,22.600,240.000,186.000,9.260,
0.150,4.500,4,20,253.000,2035.200,22.600,240.000,187.170,9.190,
0.150,4.500,5,20,252.000,1835.090,22.700,240.000,186.570,9.240,
0.150,4.500,6,20,252.000,1941.750,23.100,240.000,199.060,10.170,
0.150,4.500,7,20,253.000,1654.850,22.700,240.000,185.020,8.860,
0.150,4.500,8,20,252.000,1480.540,27.300,240.000,194.500,8.580,
0.150,4.500,9,20,252.000,1774.270,22.500,240.000,176.900,9.130,
0.150,5.000,0,20,251.000,1732.260,25.100,240.000,167.660,9.020,
0.150,5.000,1,20,252.000,1919.030,25.400,240.000,187.440,9.460,
0.150,5.000,2,20,252.000,1760.080,45.700,240.000,178.030,10.420,
0.150,5.000,3,20,253.000,1931.230,27.400,240.000,188.870,9.180,
0.150,5.000,4,20,253.000,2035.200,25.100,240.000,191.000,9.300,
0.150,5.000,5,20,252.000,1835.090,25.700,240.000,198.840,8.920,
0.150,5.000,6,20,252.000,1941.750,25.000,240.000,200.470,10.270,
0.150,5.000,7,20,253.000,1654.850,25.000,240.000,187.270,8.840,
0.150,5.000,8,20,252.000,1480.540,25.300,240.000,198.060,8.430,
0.150,5.000,9,20,252.000,1774.270,29.500,240.000,190.460,8.940,
0.150,5.500,0,20,252.000,1732.260,27.600,240.000,171.810,8.940,
0.150,5.500,1,20,252.000,1919.030,27.900,240.000,193.380,9.440,
0.150,5.500,2,20,252.000,1760.080,48.800,240.000,179.700,10.400,
0.150,5.500,3,20,253.000,1931.230,29.200,240.000,192.740,9.300,
0.150,5.500,4,20,253.000,2035.200,27.600,240.000,193.590,9.470,
0.150,5.500,5,20,252.000,1835.090,37.900,240.000,203.500,9.270,
0.150,5.500,6,20,252.000,1941.750,27.500,240.000,192.940,10.670,
0.150,5.500,7,20,253.000,1654.850,27.500,240.000,187.320,8.830,
0.150,5.500,8,20,253.000,1480.540,27.900,240.000,212.220,8.370,
0.150,5.500,9,20,252.000,1774.270,31.200,240.000,197.680,8.810,
0.150,6.000,0,20,252.000,1732.260,30.100,240.000,165.810,8.900,
0.150,6.000,1,20,252.000,1919.030,32.100,240.000,205.220,9.320,
0.150,6.000,2,20,252.000,1760.080,37.800,240.000,183.130,10.420,
0.150,6.000,3,20,253.000,1931.230,37.500,240.000,196.880,9.230,
0.150,6.000,4,20,253.000,2035.200,30.000,240.000,196.610,9.360,
0.150,6.000,5,20,252.000,1835.090,31.900,240.000,204.300,9.070,
0.150,6.000,6,20,252.000,1941.750,30.000,240.000,194.640,10.290,
0.150,6.000,7,20,253.000,1654.850,30.000,240.000,189.160,8.770,
0.150,6.000,8,20,253.000,1480.540,30.400,240.000,213.830,8.380,
0.150,6.000,9,20,252.000,1774.270,44.200,240.000,204.240,9.240,
0.150,6.500,0,20,252.000,1732.260,35.200,240.000,167.630,8.690,
0.150,6.500,1,20,252.000,1919.030,36.900,240.000,206.240,9.510,
0.150,6.500,2,20,252.000,1760.080,40.100,240.000,175.560,10.430,
0.150,6.500,3,20,253.000,1931.230,45.000,240.000,199.280,9.400,
0.150,6.500,4,20,253.000,2035.200,32.800,240.000,204.820,9.580,
0.150,6.500,5,20,252.000,1835.090,33.300,240.000,214.430,9.090,
0.150,6.500,6,20,252.000,1941.750,33.000,240.000,205.760,10.030,
0.150,6.500,7,20,253.000,1654.850,32.500,240.000,187.160,8.720,
0.150,6.500,8,20,252.000,1480.540,32.800,240.000,211.270,8.390,
0.150,6.500,9,20,252.000,1774.270,43.200,240.000,210.260,9.200,
0.150,7.000,0,20,252.000,1732.260,38.900,240.000,178.870,8.810,
0.150,7.000,1,20,252.000,1919.030,39.300,240.000,210.040,9.450,
0.150,7.000,2,20,252.000,1760.080,42.400,240.000,176.230,10.340,
0.150,7.000,3,20,253.000,1931.230,38.100,240.000,200.310,9.140,
0.150,7.000,4,20,253.000,2035.200,53.000,240.000,211.930,9.860,
0.150,7.000,5,20,252.000,1835.090,35.900,240.000,214.910,9.040,
0.150,7.000,6,20,252.000,1941.750,35.600,240.000,206.130,10.370,
0.150,7.000,7,20,253.000,1654.850,35.000,240.000,188.580,8.770,
0.150,7.000,8,20,253.000,1480.540,35.300,240.000,223.040,8.410,
0.150,7.000,9,20,252.000,1774.270,44.000,240.000,217.660,8.880,
0.160,3.000,0,20,250.000,1732.260,16.500,240.000,148.420,9.230,
0.160,3.000,1,20,252.000,1919.030,17.900,240.000,173.880,9.390,
0.160,3.000,2,20,252.000,1760.080,15.400,240.000,165.980,10.440,
0.160,3.000,3,20,253.000,1931.230,15.300,240.000,174.300,9.210,
0.160,3.000,4,20,253.000,2035.200,15.600,240.000,182.230,9.130,
0.160,3.000,5,20,252.000,1835.090,20.100,240.000,168.840,9.040,
0.160,3.000,6,20,252.000,1941.750,27.800,240.000,187.030,10.190,
0.160,3.000,7,20,251.000,1654.850,36.700,240.000,166.400,8.550,
0.160,3.000,8,20,250.000,1480.540,27.000,240.000,183.930,8.790,
0.160,3.000,9,20,252.000,1774.270,21.700,240.000,165.450,8.790,
0.160,3.500,0,20,251.000,1732.260,19.000,240.000,161.120,8.670,
0.160,3.500,1,20,252.000,1919.030,20.500,240.000,179.200,9.070,
0.160,3.500,2,20,252.000,1760.080,17.800,240.000,173.420,10.410,
0.160,3.500,3,20,253.000,1931.230,17.500,240.000,182.980,9.380,
0.160,3.500,4,20,253.000,2035.200,18.000,240.000,191.280,9.780,
0.160,3.500,5,20,252.000,1835.090,21.900,240.000,180.280,8.980,
0.160,3.500,6,20,252.000,1941.750,17.800,240.000,195.290,10.430,
0.160,3.500,7,20,253.000,1654.850,26.200,240.000,190.650,8.870,
0.160,3.500,8,20,252.000,1480.540,29.400,240.000,196.170,8.340,
0.160,3.500,9,20,252.000,1774.270,20.300,240.000,180.030,9.130,
0.160,4.000,0,20,251.000,1732.260,20.400,240.000,167.110,8.680,
0.160,4.000,1,20,252.000,1919.030,22.600,240.000,188.770,9.510,
0.160,4.000,2,20,252.000,1760.080,39.400,240.000,188.410,10.490,
0.160,4.000,3,20,253.000,1931.230,20.000,240.000,189.310,9.090,
0.160,4.000,4,20,253.000,2035.200,23.600,240.000,201.900,9.510,
0.160,4.000,5,20,252.000,1835.090,20.100,240.000,189.400,8.990,
0.160,4.000,6,20,252.000,1941.750,20.600,240.000,200.190,10.430,
0.160,4.000,7,20,253.000,1654.850,26.600,240.000,197.510,8.710,
0.160,4.000,8,20,252.000,1480.540,25.600,240.000,196.920,8.530,
0.160,4.000,9,20,252.000,1774.270,25.400,240.000,195.030,9.280,
0.160,4.500,0,20,252.000,1732.260,22.600,240.000,180.670,9.000,
0.160,4.500,1,20,252.000,1919.030,30.400,240.000,209.640,9.360,
0.160,4.500,2,20,252.000,1760.080,43.400,240.000,194.270,10.670,
0.160,4.500,3,20,253.000,1931.230,22.600,240.000,195.260,9.280,
0.160,4.500,4,20,253.000,2035.200,22.900,240.000,200.710,9.340,
0.160,4.500,5,20,252.000,1835.090,22.700,240.000,192.380,9.080,
0.160,4.500,6,20,252.000,1941.750,23.100,240.000,212.350,10.240,
0.160,4.500,7,20,253.000,1654.850,24.600,240.000,199.120,8.860,
0.160,4.500,8,20,252.000,1480.540,27.400,240.000,201.550,8.360,
0.160,4.500,9,20,252.000,1774.270,28.700,240.000,206.680,9.240,
0.160,5.000,0,20,252.000,1732.260,25.100,240.000,174.020,8.800,
0.160,5.000,1,20,252.000,1919.030,31.800,240.000,220.530,9.420,
0.160,5.000,2,20,252.000,1760.080,45.800,240.000,201.930,10.310,
0.160,5.000,3,20,253.000,1931.230,29.300,240.000,199.350,9.270,
0.160,5.000,4,20,253.000,2035.200,25.600,240.000,201.970,9.580,
0.160,5.000,5,20,252.000,1835.090,35.000,240.000,205.430,9.230,
0.160,5.000,6,20,252.000,1941.750,25.000,240.000,202.370,10.090,
0.160,5.000,7,20,253.000,1654.850,25.000,240.000,210.330,8.820,
0.160,5.000,8,20,253.000,1480.540,25.300,240.000,219.630,8.390,
0.160,5.000,9,20,252.000,1774.270,29.500,240.000,199.390,9.350,
0.160,5.500,0,20,252.000,1732.260,27.600,240.000,175.200,9.010,
0.160,5.500,1,20,252.000,1919.030,34.800,240.000,214.900,9.430,
0.160,5.500,2,20,252.000,1760.080,48.900,240.000,202.060,10.590,
0.160,5.500,3,20,253.000,1931.230,29.600,240.000,203.180,9.270,
0.160,5.500,4,20,253.000,2035.200,28.000,240.000,203.230,9.550,
0.160,5.500,5,20,252.000,1835.090,49.600,240.000,207.740,9.130,
0.160,5.500,6,20,252.000,1941.750,27.500,240.000,203.160,10.270,
0.160,5.500,7,20,253.000,1654.850,27.500,240.000,201.990,9.100,
0.160,5.500,8,20,253.000,1480.540,27.900,240.000,221.100,8.390,
0.160,5.500,9,20,252.000,1774.270,32.900,240.000,219.490,9.040,
0.160,6.000,0,20,253.000,1732.260,30.100,240.000,169.820,9.110,
0.160,6.000,1,20,253.000,1919.030,34.300,240.000,216.780,9.170,
0.160,6.000,2,20,252.000,1760.080,51.900,240.000,193.120,10.660,
0.160,6.000,3,20,253.000,1931.230,49.200,240.000,205.660,9.310,
0.160,6.000,4,20,253.000,2035.200,30.400,240.000,204.220,9.400,
0.160,6.000,5,20,252.000,1835.090,40.500,240.000,206.620,9.230,
0.160,6.000,6,20,252.000,1941.750,30.000,240.000,203.700,10.200,
0.160,6.000,7,20,253.000,1654.850,30.000,240.000,209.380,8.990,
0.160,6.000,8,20,253.000,1480.540,30.400,240.000,222.880,8.810,
0.160,6.000,9,20,252.000,1774.270,144.900,240.000,231.130,9.460,
0.160,6.500,0,20,253.000,1732.260,36.300,240.000,184.210,8.990,
0.160,6.500,1,20,253.000,1919.030,37.000,240.000,217.550,9.350,
0.160,6.500,2,20,252.000,1760.080,59.100,240.000,202.940,10.550,
0.160,6.500,3,20,253.000,1931.230,45.600,240.000,205.730,9.110,
0.160,6.500,4,20,253.000,2035.200,51.400,240.000,217.920,9.560,
0.160,6.500,5,20,252.000,1835.090,33.300,240.000,215.450,9.110,
0.160,6.500,6,20,252.000,1941.750,33.000,240.000,214.580,10.500,
0.160,6.500,7,20,253.000,1654.850,32.500,240.000,209.440,9.030,
0.160,6.500,8,20,253.000,1480.540,32.800,240.000,223.720,8.540,
0.160,6.500,9,20,252.000,1774.270,46.100,240.000,223.990,9.070,
0.160,7.000,0,20,253.000,1732.260,38.900,240.000,182.140,9.140,
0.160,7.000,1,20,253.000,1919.030,39.300,240.000,217.840,9.710,
0.160,7.000,2,20,252.000,1760.080,49.300,240.000,193.720,10.730,
0.160,7.000,3,20,253.000,1931.230,45.000,240.000,205.980,9.140,
0.160,7.000,4,20,253.000,2035.200,53.000,240.000,221.790,9.410,
0.160,7.000,5,20,252.000,1835.090,35.900,240.000,215.590,8.940,
0.160,7.000,6,20,252.000,1941.750,35.600,240.000,214.920,10.270,
0.160,7.000,7,20,253.000,1654.850,35.000,240.000,209.700,8.900,
0.160,7.000,8,20,253.000,1480.540,35.300,240.000,224.940,8.550,
0.160,7.000,9,20,252.000,1774.270,44.800,240.000,224.450,9.180,
0.170,3.000,0,20,251.000,1732.260,16.500,240.000,159.910,9.080,
0.170,3.000,1,20,252.000,1919.030,18.000,240.000,185.780,9.640,
0.170,3.000,2,20,252.000,1760.080,15.400,240.000,179.400,10.610,
0.170,3.000,3,20,253.000,1931.230,15.300,240.000,192.780,9.450,
0.170,3.000,4,20,253.000,2035.200,15.600,240.000,191.760,9.360,
0.170,3.000,5,20,252.000,1835.090,79.400,240.000,202.180,9.000,
0.170,3.000,6,20,252.000,1941.750,56.600,240.000,204.720,10.310,
0.170,3.000,7,20,253.000,1654.850,40.400,240.000,200.610,8.860,
