I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.050,3.000,0,193,1080.000,4021.600,15.000,92.300,42.980,36.350,
0.050,3.000,1,193,1080.000,4016.090,15.000,88.600,42.950,37.080,
0.050,3.000,2,194,1080.000,4047.860,15.000,85.400,42.950,36.770,
0.050,3.000,3,190,1080.000,4065.220,15.000,85.000,43.960,36.030,
0.050,3.000,4,203,1080.000,4238.860,15.000,108.700,40.330,38.300,
0.050,3.000,5,194,1080.000,3790.310,15.000,97.600,43.100,37.130,
0.050,3.000,6,198,1080.000,3935.910,15.000,98.100,42.260,37.450,
0.050,3.000,7,191,1080.000,3869.710,15.000,93.600,43.390,36.450,
0.050,3.000,8,188,1080.000,3835.690,15.000,103.900,45.040,35.720,
0.050,3.000,9,195,1080.000,3989.890,15.000,99.500,42.730,36.330,
0.050,3.500,0,171,1080.000,3736.700,17.500,100.600,49.040,32.850,
0.050,3.500,1,172,1080.000,3542.810,17.500,108.800,49.180,33.820,
0.050,3.500,2,168,1080.000,3711.620,17.500,106.800,50.660,33.600,
0.050,3.500,3,166,1080.000,3554.090,17.500,103.700,50.420,32.670,
0.050,3.500,4,172,1080.000,3683.680,17.500,112.500,48.830,33.850,
0.050,3.500,5,174,1080.000,3645.970,17.500,113.900,48.510,33.010,
0.050,3.500,6,173,1080.000,3641.860,17.500,114.900,49.160,32.570,
0.050,3.500,7,164,1080.000,3533.970,17.500,125.100,50.900,31.670,
0.050,3.500,8,169,1080.000,3632.540,17.500,116.900,50.760,32.540,
0.050,3.500,9,175,1080.000,3627.530,17.500,110.900,48.320,33.190,
0.050,4.000,0,146,1080.000,3449.490,20.000,119.600,58.320,28.440,
0.050,4.000,1,152,1080.000,3225.260,20.000,117.500,55.620,29.800,
0.050,4.000,2,149,1080.000,3287.770,20.000,116.200,57.780,29.670,
0.050,4.000,3,143,1080.000,3262.680,20.000,125.700,59.820,28.950,
0.050,4.000,4,153,1080.000,3642.570,20.000,125.100,56.260,30.490,
0.050,4.000,5,152,1080.000,3259.540,20.000,129.900,56.880,29.820,
0.050,4.000,6,148,1080.000,3370.380,20.000,120.200,58.910,29.240,
0.050,4.000,7,147,1080.000,3276.050,20.000,136.800,56.960,28.850,
0.050,4.000,8,152,1080.000,3321.350,20.000,114.400,56.360,30.120,
0.050,4.000,9,153,1080.000,3372.450,20.000,123.300,55.680,30.480,
0.050,4.500,0,133,1080.000,3249.730,22.500,139.200,65.750,29.270,
0.050,4.500,1,137,1080.000,3079.030,22.500,124.800,63.060,30.780,
0.050,4.500,2,132,1080.000,2969.760,22.500,134.800,65.610,29.760,
0.050,4.500,3,131,1080.000,3052.540,22.500,129.800,66.040,29.160,
0.050,4.500,4,134,1080.000,3191.780,22.500,147.100,63.520,30.130,
0.050,4.500,5,136,1080.000,3142.260,22.500,139.400,64.210,30.270,
0.050,4.500,6,136,1080.000,3249.900,22.500,134.600,63.470,30.070,
0.050,4.500,7,137,1080.000,3155.330,22.500,144.600,62.550,30.200,
0.050,4.500,8,136,1080.000,3050.170,22.500,147.600,64.060,29.930,
0.050,4.500,9,138,1080.000,3213.900,22.500,132.900,61.990,30.020,
0.050,5.000,0,121,1080.000,3012.220,25.000,140.900,72.340,26.960,
0.050,5.000,1,123,1080.000,2816.260,25.000,138.500,70.420,27.960,
0.050,5.000,2,123,1080.000,2975.360,25.000,145.700,70.700,28.350,
0.050,5.000,3,119,1080.000,2942.860,25.000,141.400,72.470,27.990,
0.050,5.000,4,119,1080.000,2922.760,25.000,158.400,72.890,27.490,
0.050,5.000,5,123,1080.000,2858.170,25.000,167.500,70.500,26.060,
0.050,5.000,6,124,1080.000,3006.900,25.000,146.000,69.470,25.660,
0.050,5.000,7,119,1080.000,2871.650,25.000,148.600,72.120,24.620,
0.050,5.000,8,120,1080.000,2851.880,25.000,171.200,73.740,24.670,
0.050,5.000,9,121,1080.000,2904.970,25.000,171.100,70.930,25.200,
0.050,5.500,0,112,1080.000,2819.250,27.500,155.700,77.670,23.740,
0.050,5.500,1,111,1080.000,2715.260,27.500,149.200,77.380,23.310,
0.050,5.500,2,108,1080.000,2659.740,28.300,164.700,80.750,22.820,
0.050,5.500,3,110,1080.000,2665.400,27.500,165.700,79.380,23.250,
0.050,5.500,4,111,1080.000,2868.070,27.500,174.000,77.740,23.560,
0.050,5.500,5,116,1080.000,2792.240,27.500,176.000,76.080,24.350,
0.050,5.500,6,116,1080.000,2970.390,27.500,156.300,73.440,24.690,
0.050,5.500,7,106,1080.000,2689.000,27.500,173.400,80.910,23.440,
0.050,5.500,8,112,1080.000,2718.020,27.500,180.000,78.700,23.800,
0.050,5.500,9,114,1080.000,2795.050,27.500,175.200,75.480,23.870,
0.050,6.000,0,103,1080.000,2680.150,30.000,169.500,82.880,23.060,
0.050,6.000,1,107,1080.000,2586.760,30.000,171.900,81.270,23.600,
0.050,6.000,2,102,1080.000,2579.350,30.000,180.000,85.300,22.620,
0.050,6.000,3,100,1080.000,2555.330,30.000,155.200,85.960,22.430,
0.050,6.000,4,101,1080.000,2720.960,30.000,180.000,85.010,23.730,
0.050,6.000,5,106,1080.000,2673.640,30.000,180.000,83.190,24.310,
0.050,6.000,6,111,1080.000,2785.190,30.000,180.000,77.620,24.580,
0.050,6.000,7,98,1080.000,2563.490,30.000,151.800,87.810,22.440,
0.050,6.000,8,104,1080.000,2552.610,30.000,180.000,84.590,23.760,
0.050,6.000,9,103,1080.000,2680.600,30.000,180.000,84.500,22.660,
0.050,6.500,0,94,1080.000,2468.620,32.500,180.000,91.280,21.960,
0.050,6.500,1,94,1080.000,2376.160,32.500,163.400,89.630,21.870,
0.050,6.500,2,97,1080.000,2518.770,32.500,180.000,90.090,22.920,
0.050,6.500,3,92,1080.000,2418.260,32.500,168.200,93.680,21.500,
0.050,6.500,4,97,1080.000,2664.360,32.500,179.100,88.370,22.950,
0.050,6.500,5,97,1080.000,2522.920,32.500,180.000,91.190,24.100,
0.050,6.500,6,97,1080.000,2545.530,32.500,180.000,89.780,23.430,
0.050,6.500,7,89,1080.000,2414.320,32.800,180.000,98.420,22.750,
0.050,6.500,8,96,1080.000,2523.620,32.500,180.000,92.640,23.790,
0.050,6.500,9,99,1080.000,2648.510,32.500,180.000,86.790,24.320,
0.050,7.000,0,87,1080.000,2526.150,35.000,180.000,101.310,22.460,
0.050,7.000,1,90,1080.000,2365.390,35.000,170.700,95.500,22.330,
0.050,7.000,2,87,1080.000,2315.940,35.000,180.000,96.950,22.210,
0.050,7.000,3,86,1080.000,2317.890,35.200,180.000,101.860,22.330,
0.050,7.000,4,90,1080.000,2491.430,35.000,180.000,98.100,23.370,
0.050,7.000,5,89,1080.000,2313.900,35.000,180.000,99.550,22.910,
0.050,7.000,6,89,1080.000,2525.790,35.000,180.000,98.340,23.090,
0.050,7.000,7,90,1080.000,2478.520,35.000,180.000,98.130,23.240,
0.050,7.000,8,90,1080.000,2265.180,35.000,180.000,98.660,21.940,
0.050,7.000,9,91,1080.000,2497.010,35.000,180.000,95.650,23.240,
0.061,3.000,0,188,1080.000,4059.020,15.000,93.400,43.870,38.540,
0.061,3.000,1,187,1080.000,3712.530,15.000,88.600,44.020,37.800,
0.061,3.000,2,189,1080.000,3954.130,15.000,85.500,44.390,39.470,
0.061,3.000,3,187,1080.000,4079.150,15.000,86.100,44.730,37.790,
0.061,3.000,4,193,1080.000,4034.550,15.000,101.300,42.690,39.910,
0.061,3.000,5,192,1080.000,3716.080,15.000,90.100,43.290,38.900,
0.061,3.000,6,190,1080.000,3872.040,15.000,91.300,43.930,38.860,
0.061,3.000,7,185,1080.000,3985.310,15.000,93.400,44.580,37.740,
0.061,3.000,8,186,1080.000,3863.780,15.000,88.300,45.030,38.190,
0.061,3.000,9,193,1080.000,4011.900,15.000,99.200,42.880,39.080,
0.061,3.500,0,163,1080.000,3695.810,17.500,110.200,51.440,34.260,
0.061,3.500,1,171,1080.000,3549.960,17.500,109.100,49.190,36.050,
0.061,3.500,2,163,1080.000,3603.760,17.500,106.800,52.360,35.150,
0.061,3.500,3,167,1080.000,3543.940,17.500,103.500,49.850,35.610,
0.061,3.500,4,170,1080.000,3847.880,17.500,112.500,49.500,36.660,
0.061,3.500,5,169,1080.000,3467.910,17.500,116.300,50.340,35.180,
0.061,3.500,6,169,1080.000,3585.540,17.500,114.700,49.720,35.700,
0.061,3.500,7,163,1080.000,3547.710,17.500,126.200,51.050,34.890,
0.061,3.500,8,161,1080.000,3370.560,17.500,104.300,52.960,34.200,
0.061,3.500,9,168,1080.000,3458.070,17.500,120.000,50.600,35.000,
0.061,4.000,0,147,1080.000,3404.900,20.000,111.300,58.300,31.300,
0.061,4.000,1,149,1080.000,3164.660,20.000,117.200,56.890,31.670,
0.061,4.000,2,142,1080.000,3186.780,20.000,117.200,59.970,31.660,
0.061,4.000,3,139,1080.000,3243.820,20.000,119.700,62.060,30.610,
0.061,4.000,4,135,1080.000,3408.410,20.000,123.500,60.340,56.240,
0.061,4.000,5,153,1080.000,3330.050,20.000,129.700,56.440,32.780,
0.061,4.000,6,147,1080.000,3357.100,20.000,120.200,58.110,31.830,
0.061,4.000,7,145,1080.000,3221.970,20.000,137.400,59.360,31.480,
0.061,4.000,8,150,1080.000,3233.540,20.000,137.600,57.520,32.120,
0.061,4.000,9,149,1080.000,3300.110,20.000,125.600,56.660,32.610,
0.061,4.500,0,132,1080.000,3144.490,22.500,142.300,65.040,29.380,
0.061,4.500,1,132,1080.000,2938.210,22.500,124.900,66.290,29.300,
0.061,4.500,2,133,1080.000,2965.790,22.500,135.200,65.310,30.180,
0.061,4.500,3,132,1080.000,3075.730,22.500,127.100,64.730,30.070,
0.061,4.500,4,134,1080.000,3165.770,22.500,160.400,64.260,30.950,
0.061,4.500,5,133,1080.000,3077.610,22.500,139.200,65.500,30.120,
0.061,4.500,6,133,1080.000,3142.150,22.500,137.200,64.620,29.980,
0.061,4.500,7,131,1080.000,3085.800,22.500,145.500,66.430,29.510,
0.061,4.500,8,135,1080.000,3108.670,22.500,148.800,64.210,30.690,
0.061,4.500,9,134,1080.000,3110.410,22.500,134.900,63.900,29.940,
0.061,5.000,0,123,1080.000,2925.900,25.000,133.800,70.510,27.260,
0.061,5.000,1,121,1080.000,2808.840,25.000,136.900,71.130,27.650,
0.061,5.000,2,122,1080.000,2968.970,25.000,139.900,70.400,28.660,
0.061,5.000,3,118,1080.000,2908.460,25.000,138.600,72.960,27.810,
0.061,5.000,4,120,1080.000,2943.370,25.000,167.500,72.770,28.080,
0.061,5.000,5,123,1080.000,2886.070,25.000,168.000,70.640,29.210,
0.061,5.000,6,121,1080.000,2997.620,25.000,145.200,71.200,28.980,
0.061,5.000,7,116,1080.000,2876.080,25.000,157.500,73.970,27.170,
0.061,5.000,8,119,1080.000,2848.280,25.000,171.200,73.920,27.750,
0.061,5.000,9,119,1080.000,2911.400,25.000,169.700,72.420,28.350,
0.061,5.500,0,107,1080.000,2727.200,27.500,157.400,82.590,25.430,
0.061,5.500,1,107,1080.000,2659.480,27.800,149.200,79.710,25.490,
0.061,5.500,2,110,1080.000,2718.010,27.500,167.100,79.060,26.000,
0.061,5.500,3,106,1080.000,2656.920,27.500,156.200,82.300,25.350,
0.061,5.500,4,111,1080.000,2926.780,27.500,176.500,78.050,26.690,
0.061,5.500,5,115,1080.000,2744.320,27.500,176.800,76.860,27.280,
0.061,5.500,6,111,1080.000,2875.750,27.500,157.700,77.110,27.370,
0.061,5.500,7,103,1080.000,2727.780,27.500,170.700,81.800,25.920,
0.061,5.500,8,110,1080.000,2733.320,27.500,180.000,79.830,26.440,
0.061,5.500,9,111,1080.000,2802.850,27.600,174.200,77.400,27.100,
0.061,6.000,0,102,1080.000,2639.170,30.000,174.200,84.850,24.930,
0.061,6.000,1,103,1080.000,2538.280,30.000,154.100,84.360,25.090,
0.061,6.000,2,102,1080.000,2579.880,30.000,180.000,86.080,24.790,
0.061,6.000,3,100,1080.000,2585.720,30.700,151.800,85.740,25.090,
0.061,6.000,4,99,1080.000,2744.290,30.000,180.000,87.200,25.180,
0.061,6.000,5,102,1080.000,2582.000,30.000,180.000,86.120,25.470,
0.061,6.000,6,108,1080.000,2713.370,30.000,176.300,79.990,25.670,
0.061,6.000,7,97,1080.000,2606.090,30.000,166.600,89.100,25.100,
0.061,6.000,8,101,1080.000,2444.540,30.000,180.000,88.480,24.920,
0.061,6.000,9,99,1080.000,2757.410,30.000,180.000,86.320,24.740,
0.061,6.500,0,91,1080.000,2395.650,32.500,177.800,95.680,23.010,
0.061,6.500,1,94,1080.000,2356.900,32.500,163.400,89.840,23.410,
0.061,6.500,2,90,1080.000,2374.270,32.500,180.000,96.920,22.970,
0.061,6.500,3,92,1080.000,2538.760,32.500,164.800,93.880,23.860,
0.061,6.500,4,91,1080.000,2572.710,32.500,179.600,95.520,24.280,
0.061,6.500,5,94,1080.000,2545.000,32.500,180.000,94.250,24.040,
0.061,6.500,6,96,1080.000,2596.440,32.500,180.000,90.400,24.220,
0.061,6.500,7,87,1080.000,2368.560,32.500,180.000,99.340,22.460,
0.061,6.500,8,95,1080.000,2423.610,32.500,180.000,93.200,23.740,
0.061,6.500,9,100,1080.000,2573.100,32.500,180.000,86.090,24.770,
0.061,7.000,0,88,1080.000,2512.750,35.000,180.000,100.040,23.050,
0.061,7.000,1,89,1080.000,2409.670,35.000,173.800,95.560,22.950,
0.061,7.000,2,88,1080.000,2315.710,35.000,180.000,101.240,22.810,
0.061,7.000,3,86,1080.000,2382.750,35.000,180.000,99.840,22.890,
0.061,7.000,4,88,1080.000,2453.710,35.000,180.000,98.090,22.970,
0.061,7.000,5,87,1080.000,2307.400,35.000,180.000,100.390,22.730,
0.061,7.000,6,87,1080.000,2462.850,35.000,180.000,101.860,23.350,
0.061,7.000,7,85,1080.000,2341.570,35.100,180.000,101.590,22.550,
0.061,7.000,8,89,1080.000,2263.660,35.000,180.000,98.650,22.890,
0.061,7.000,9,91,1080.000,2580.580,35.000,180.000,96.310,23.650,
0.071,3.000,0,184,1080.000,3878.030,15.000,102.900,45.420,37.110,
0.071,3.000,1,188,1080.000,3791.160,15.000,94.600,44.300,38.290,
0.071,3.000,2,186,1080.000,3912.780,15.000,94.100,45.420,38.610,
0.071,3.000,3,183,1080.000,3801.690,15.000,102.200,45.720,36.780,
0.071,3.000,4,187,1080.000,3842.860,15.000,110.800,44.680,37.710,
0.071,3.000,5,194,1080.000,3870.880,15.000,101.100,42.930,40.290,
0.071,3.000,6,186,1080.000,3821.360,15.000,104.300,45.000,37.630,
0.071,3.000,7,181,1080.000,3686.610,15.000,110.600,45.560,37.180,
0.071,3.000,8,186,1080.000,3765.050,15.000,92.800,44.700,38.330,
0.071,3.000,9,188,1080.000,3864.450,15.000,124.000,44.420,38.400,
0.071,3.500,0,162,1080.000,3554.620,17.500,110.600,51.500,33.400,
0.071,3.500,1,166,1080.000,3450.460,17.500,120.200,50.610,34.650,
0.071,3.500,2,157,1080.000,3413.850,17.500,113.600,53.940,34.580,
0.071,3.500,3,163,1080.000,3499.780,17.500,114.400,51.820,34.660,
0.071,3.500,4,160,1080.000,3805.230,17.500,129.800,52.910,34.700,
0.071,3.500,5,168,1080.000,3561.550,17.500,132.300,51.020,35.930,
0.071,3.500,6,167,1080.000,3661.620,17.500,126.500,50.910,34.980,
0.071,3.500,7,158,1080.000,3442.330,17.500,144.800,53.060,33.230,
0.071,3.500,8,159,1080.000,3413.660,17.500,140.000,53.630,34.480,
0.071,3.500,9,165,1080.000,3451.710,17.500,124.500,50.750,34.640,
0.071,4.000,0,143,1080.000,3361.150,20.000,162.600,59.170,31.380,
0.071,4.000,1,143,1080.000,3138.620,20.000,126.900,59.370,31.160,
0.071,4.000,2,148,1080.000,3266.480,20.000,133.600,58.020,32.360,
0.071,4.000,3,139,1080.000,3203.400,20.000,131.700,62.110,31.410,
0.071,4.000,4,142,1080.000,3451.200,20.000,138.700,59.820,30.950,
0.071,4.000,5,148,1080.000,3203.560,20.000,162.400,57.690,32.780,
0.071,4.000,6,145,1080.000,3338.080,20.000,133.800,58.800,31.970,
0.071,4.000,7,141,1080.000,3227.210,20.000,149.000,59.330,31.450,
0.071,4.000,8,148,1080.000,3277.440,20.000,155.100,58.330,31.840,
0.071,4.000,9,145,1080.000,3163.390,20.000,138.200,59.200,31.200,
0.071,4.500,0,127,1080.000,3120.780,22.500,175.000,68.590,28.530,
0.071,4.500,1,129,1080.000,2937.620,22.500,135.900,67.400,28.820,
0.071,4.500,2,128,1080.000,2938.400,22.500,176.900,66.580,29.090,
0.071,4.500,3,130,1080.000,3027.090,22.500,137.600,66.110,29.520,
0.071,4.500,4,129,1080.000,3097.640,22.500,141.100,66.900,28.820,
0.071,4.500,5,130,1080.000,3031.670,22.500,173.600,67.400,29.530,
0.071,4.500,6,132,1080.000,3108.900,22.500,140.300,64.090,29.070,
0.071,4.500,7,130,1080.000,3059.540,22.500,177.100,64.640,29.130,
0.071,4.500,8,130,1080.000,3015.590,22.500,165.100,67.590,28.920,
0.071,4.500,9,134,1080.000,3032.500,22.500,180.000,63.560,29.540,
0.071,5.000,0,120,1080.000,3019.090,25.000,180.000,72.610,27.160,
0.071,5.000,1,122,1080.000,2838.450,25.000,145.900,70.930,27.600,
0.071,5.000,2,117,1080.000,2759.330,25.000,176.700,73.890,26.850,
0.071,5.000,3,115,1080.000,2815.840,25.000,168.800,75.210,27.350,
0.071,5.000,4,117,1080.000,2863.450,25.000,178.200,73.900,27.290,
0.071,5.000,5,120,1080.000,2783.390,25.000,180.000,73.150,28.210,
0.071,5.000,6,117,1080.000,2848.550,25.000,148.500,72.510,27.390,
0.071,5.000,7,117,1080.000,2874.140,25.000,152.200,74.260,27.040,
0.071,5.000,8,117,1080.000,2785.160,25.000,180.000,75.230,27.770,
0.071,5.000,9,117,1080.000,2864.700,25.000,180.000,73.020,27.830,
0.071,5.500,0,104,1080.000,2684.600,27.500,175.800,83.680,25.010,
0.071,5.500,1,108,1080.000,2638.020,27.500,145.500,79.130,25.280,
0.071,5.500,2,102,1080.000,2588.680,27.500,180.000,84.690,25.100,
0.071,5.500,3,106,1080.000,2628.450,27.500,180.000,80.370,25.340,
0.071,5.500,4,112,1080.000,2890.450,27.500,180.000,78.650,26.680,
0.071,5.500,5,109,1080.000,2663.990,27.500,180.000,80.620,26.630,
0.071,5.500,6,111,1080.000,2855.980,27.500,160.000,77.100,26.340,
0.071,5.500,7,104,1080.000,2760.980,27.500,180.000,82.180,25.020,
0.071,5.500,8,110,1080.000,2613.170,27.500,180.000,80.500,25.840,
0.071,5.500,9,108,1080.000,2777.270,27.500,180.000,79.680,26.530,
0.071,6.000,0,101,1080.000,2570.460,30.200,180.000,85.220,24.340,
0.071,6.000,1,102,1080.000,2512.740,30.000,162.400,84.610,25.020,
0.071,6.000,2,99,1080.000,2499.540,30.000,180.000,88.010,24.220,
0.071,6.000,3,98,1080.000,2557.680,30.000,158.900,87.900,24.670,
0.071,6.000,4,96,1080.000,2616.980,30.000,180.000,90.540,23.690,
0.071,6.000,5,99,1080.000,2587.210,30.000,180.000,89.630,25.040,
0.071,6.000,6,103,1080.000,2681.390,30.000,180.000,81.600,24.970,
0.071,6.000,7,95,1080.000,2628.770,30.900,180.000,91.800,24.850,
0.071,6.000,8,101,1080.000,2454.310,30.100,180.000,88.050,24.710,
0.071,6.000,9,102,1080.000,2628.890,30.000,180.000,84.460,24.930,
0.071,6.500,0,91,1080.000,2412.990,32.500,180.000,96.470,22.940,
0.071,6.500,1,90,1080.000,2349.320,32.500,163.400,93.560,22.640,
0.071,6.500,2,90,1080.000,2424.970,32.600,180.000,95.380,23.050,
0.071,6.500,3,89,1080.000,2510.650,32.500,180.000,97.120,23.270,
0.071,6.500,4,91,1080.000,2545.300,32.800,180.000,94.610,23.760,
0.071,6.500,5,97,1080.000,2519.590,32.500,180.000,91.430,24.860,
0.071,6.500,6,95,1080.000,2558.360,32.500,180.000,90.780,24.200,
0.071,6.500,7,88,1080.000,2420.940,32.500,180.000,98.000,22.950,
0.071,6.500,8,92,1080.000,2284.650,32.500,180.000,96.080,23.940,
0.071,6.500,9,97,1080.000,2573.120,32.500,180.000,88.660,23.930,
0.071,7.000,0,88,1080.000,2562.640,35.000,180.000,99.210,23.310,
0.071,7.000,1,86,1080.000,2381.620,35.000,173.000,98.330,22.410,
0.071,7.000,2,89,1080.000,2357.550,35.000,180.000,99.980,22.770,
0.071,7.000,3,86,1080.000,2323.110,35.000,180.000,101.190,22.730,
0.071,7.000,4,89,1080.000,2453.010,35.000,180.000,98.910,22.790,
0.071,7.000,5,86,1080.000,2300.350,35.100,180.000,101.430,23.040,
0.071,7.000,6,86,1080.000,2430.020,35.000,180.000,102.000,22.060,
0.071,7.000,7,83,1080.000,2320.020,36.600,180.000,104.370,22.720,
0.071,7.000,8,89,1080.000,2244.570,35.000,180.000,98.980,22.980,
0.071,7.000,9,89,1080.000,2555.910,35.000,180.000,99.990,23.300,
0.082,3.000,0,174,1080.000,3700.200,15.000,129.300,47.780,35.920,
0.082,3.000,1,178,1080.000,3685.050,15.200,130.800,47.170,37.900,
0.082,3.000,2,174,1080.000,3743.880,15.000,120.500,48.720,36.740,
0.082,3.000,3,173,1080.000,3692.730,15.000,127.700,49.160,35.350,
0.082,3.000,4,176,1080.000,3764.570,15.000,155.200,47.080,36.870,
0.082,3.000,5,173,1080.000,3495.430,15.000,136.900,48.110,36.200,
0.082,3.000,6,181,1080.000,3826.040,15.000,126.500,46.450,37.630,
0.082,3.000,7,170,1080.000,3555.870,15.000,124.400,49.030,35.160,
0.082,3.000,8,175,1080.000,3690.350,15.000,136.400,47.770,36.770,
0.082,3.000,9,177,1080.000,3697.370,15.000,124.700,47.850,36.300,
0.082,3.500,0,146,1080.000,3435.570,17.500,148.000,57.610,31.750,
0.082,3.500,1,157,1080.000,3264.020,17.500,138.500,54.270,33.840,
0.082,3.500,2,146,1080.000,3277.730,17.500,172.600,59.250,31.590,
0.082,3.500,3,154,1080.000,3347.410,17.500,140.800,55.530,33.170,
0.082,3.500,4,156,1080.000,3674.370,17.500,168.500,54.350,34.200,
0.082,3.500,5,153,1080.000,3392.730,17.500,160.700,55.860,33.930,
0.082,3.500,6,158,1080.000,3481.530,17.500,140.200,53.860,33.690,
0.082,3.500,7,148,1080.000,3294.270,18.300,168.100,56.590,32.170,
0.082,3.500,8,157,1080.000,3353.810,17.500,162.600,54.590,33.190,
0.082,3.500,9,159,1080.000,3375.060,17.500,180.000,53.260,33.880,
0.082,4.000,0,134,1080.000,3264.460,20.000,180.000,63.910,30.870,
0.082,4.000,1,139,1080.000,3074.140,20.000,148.800,61.790,30.230,
0.082,4.000,2,130,1080.000,2994.630,20.000,177.000,65.570,29.590,
0.082,4.000,3,129,1080.000,3067.700,20.000,177.100,65.900,29.140,
0.082,4.000,4,139,1080.000,3351.900,20.000,180.000,62.520,30.880,
0.082,4.000,5,138,1080.000,3116.900,20.000,180.000,63.000,30.990,
0.082,4.000,6,144,1080.000,3327.370,20.000,169.900,60.550,31.000,
0.082,4.000,7,138,1080.000,3161.170,20.000,180.000,60.850,30.750,
0.082,4.000,8,135,1080.000,3189.280,20.000,180.000,64.210,31.000,
0.082,4.000,9,140,1080.000,3209.290,20.000,180.000,60.470,31.350,
0.082,4.500,0,121,1080.000,3042.390,22.500,180.000,72.500,27.760,
0.082,4.500,1,121,1080.000,2853.730,22.500,149.900,70.430,28.420,
0.082,4.500,2,118,1080.000,2803.440,22.500,180.000,72.280,28.360,
0.082,4.500,3,120,1080.000,2926.640,22.500,180.000,70.860,28.750,
0.082,4.500,4,120,1080.000,2878.390,22.500,175.500,71.460,28.040,
0.082,4.500,5,124,1080.000,2846.480,22.500,180.000,70.540,28.900,
0.082,4.500,6,124,1080.000,3032.830,22.500,171.300,69.320,29.350,
0.082,4.500,7,120,1080.000,2883.430,22.500,180.000,71.360,28.630,
0.082,4.500,8,122,1080.000,2904.960,22.500,180.000,72.030,28.590,
0.082,4.500,9,129,1080.000,2971.290,22.500,180.000,67.220,29.320,
0.082,5.000,0,111,1080.000,2826.110,25.000,180.000,77.790,26.300,
0.082,5.000,1,113,1080.000,2665.330,25.000,165.700,76.420,26.800,
0.082,5.000,2,114,1080.000,2729.230,25.000,180.000,75.620,27.080,
0.082,5.000,3,109,1080.000,2729.370,25.000,180.000,77.590,26.750,
0.082,5.000,4,112,1080.000,2865.950,25.000,180.000,77.240,26.820,
0.082,5.000,5,107,1080.000,2669.640,25.000,180.000,82.380,26.110,
0.082,5.000,6,113,1080.000,2984.390,25.000,180.000,75.310,27.050,
0.082,5.000,7,111,1080.000,2799.860,25.000,180.000,77.010,26.950,
0.082,5.000,8,112,1080.000,2686.480,25.000,180.000,78.720,26.920,
0.082,5.000,9,112,1080.000,2823.270,25.000,180.000,76.850,26.290,
0.082,5.500,0,102,1080.000,2627.110,27.500,180.000,85.780,24.810,
0.082,5.500,1,102,1080.000,2603.420,27.500,171.200,84.410,24.480,
0.082,5.500,2,100,1080.000,2562.110,27.500,180.000,85.350,24.480,
0.082,5.500,3,102,1080.000,2611.820,28.900,180.000,84.350,25.350,
0.082,5.500,4,104,1080.000,2780.120,27.500,180.000,85.070,25.970,
0.082,5.500,5,100,1080.000,2574.120,27.500,180.000,87.470,25.030,
0.082,5.500,6,105,1080.000,2767.370,27.500,180.000,83.020,25.270,
0.082,5.500,7,96,1080.000,2603.520,28.200,180.000,89.230,23.810,
0.082,5.500,8,103,1080.000,2454.510,27.500,180.000,86.540,25.340,
0.082,5.500,9,105,1080.000,2652.930,27.500,180.000,83.960,26.090,
0.082,6.000,0,93,1080.000,2508.210,30.000,180.000,92.440,24.080,
0.082,6.000,1,94,1080.000,2370.440,30.000,176.300,90.530,23.680,
0.082,6.000,2,94,1080.000,2420.600,30.200,180.000,94.950,23.870,
0.082,6.000,3,93,1080.000,2494.480,30.100,180.000,93.060,24.200,
0.082,6.000,4,96,1080.000,2660.570,30.000,180.000,90.860,24.620,
0.082,6.000,5,96,1080.000,2511.040,31.100,180.000,92.110,23.910,
0.082,6.000,6,98,1080.000,2604.570,30.000,180.000,89.290,24.070,
0.082,6.000,7,87,1080.000,2421.720,30.600,180.000,98.480,22.640,
0.082,6.000,8,95,1080.000,2407.170,30.000,180.000,93.890,24.070,
0.082,6.000,9,98,1080.000,2642.570,30.000,180.000,86.970,24.570,
0.082,6.500,0,88,1080.000,2368.800,32.500,180.000,99.540,22.640,
0.082,6.500,1,88,1080.000,2291.260,34.600,180.000,97.840,22.450,
0.082,6.500,2,89,1080.000,2341.250,32.500,180.000,97.400,22.990,
0.082,6.500,3,87,1080.000,2341.070,32.500,180.000,100.240,23.040,
0.082,6.500,4,88,1080.000,2461.340,32.600,180.000,100.270,22.930,
0.082,6.500,5,90,1080.000,2399.210,32.500,180.000,97.320,23.350,
0.082,6.500,6,93,1080.000,2555.380,32.800,180.000,95.800,23.390,
0.082,6.500,7,86,1080.000,2396.640,32.500,180.000,100.170,22.730,
0.082,6.500,8,89,1080.000,2249.490,32.500,180.000,99.580,22.560,
0.082,6.500,9,93,1080.000,2558.840,32.900,180.000,94.680,23.510,
0.082,7.000,0,86,1080.000,2462.500,35.000,180.000,101.350,23.010,
0.082,7.000,1,83,1080.000,2248.470,35.000,180.000,103.360,21.750,
0.082,7.000,2,84,1080.000,2243.850,35.200,180.000,105.150,21.530,
0.082,7.000,3,81,1080.000,2291.820,35.000,180.000,108.200,22.190,
0.082,7.000,4,85,1080.000,2448.960,35.000,180.000,100.690,22.500,
0.082,7.000,5,88,1080.000,2301.370,35.100,180.000,101.170,22.600,
0.082,7.000,6,85,1080.000,2420.260,35.100,180.000,103.080,22.080,
