I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.090,3.000,4,20,129.000,2035.200,15.300,120.500,41.510,8.570,
0.090,3.000,5,20,128.000,1835.090,16.500,117.500,55.350,8.090,
0.090,3.000,6,20,158.000,1941.750,15.100,148.900,58.980,8.850,
0.090,3.000,7,20,140.000,1654.850,18.100,130.600,48.190,7.890,
0.090,3.000,8,20,127.000,1480.540,16.000,117.000,49.050,7.420,
0.090,3.000,9,20,116.000,1774.270,18.100,105.500,49.730,7.780,
0.090,3.500,0,20,138.000,1732.260,18.200,127.000,47.960,8.060,
0.090,3.500,1,20,173.000,1919.030,19.300,163.100,64.260,8.240,
0.090,3.500,2,20,175.000,1760.080,17.800,163.300,61.020,9.210,
0.090,3.500,3,20,131.000,1931.230,17.500,120.400,61.050,8.130,
0.090,3.500,4,20,140.000,2035.200,17.500,131.600,47.250,8.390,
0.090,3.500,5,20,149.000,1835.090,17.500,137.800,69.160,8.120,
0.090,3.500,6,20,181.000,1941.750,17.500,171.400,70.280,9.280,
0.090,3.500,7,20,150.000,1654.850,19.300,140.700,51.640,7.910,
0.090,3.500,8,20,202.000,1480.540,22.400,193.000,60.610,7.760,
0.090,3.500,9,20,129.000,1774.270,19.900,119.700,60.440,8.180,
0.090,4.000,0,20,160.000,1732.260,20.100,148.100,55.110,7.840,
0.090,4.000,1,20,182.000,1919.030,21.900,172.700,77.690,8.190,
0.090,4.000,2,20,194.000,1760.080,23.000,182.700,68.130,9.530,
0.090,4.000,3,20,143.000,1931.230,20.000,132.500,65.810,8.460,
0.090,4.000,4,20,152.000,2035.200,20.100,143.600,51.310,8.570,
0.090,4.000,5,20,164.000,1835.090,20.000,154.000,81.160,8.170,
0.090,4.000,6,20,198.000,1941.750,20.100,188.600,75.270,9.050,
0.090,4.000,7,20,175.000,1654.850,20.000,164.500,61.090,7.880,
0.090,4.000,8,20,221.000,1480.540,24.900,211.500,66.270,7.540,
0.090,4.000,9,20,157.000,1774.270,20.000,146.100,67.360,7.930,
0.090,4.500,0,20,169.000,1732.260,22.600,158.000,59.200,7.820,
0.090,4.500,1,20,205.000,1919.030,22.500,192.200,84.530,8.470,
0.090,4.500,2,20,251.000,1760.080,24.800,240.000,78.490,9.750,
0.090,4.500,3,20,148.000,1931.230,22.600,137.200,70.460,8.420,
0.090,4.500,4,20,158.000,2035.200,22.500,149.700,57.900,8.500,
0.090,4.500,5,20,173.000,1835.090,22.500,162.200,92.040,8.210,
0.090,4.500,6,20,229.000,1941.750,22.500,219.200,80.910,9.380,
0.090,4.500,7,20,185.000,1654.850,22.500,175.000,67.590,7.840,
0.090,4.500,8,20,232.000,1480.540,22.500,222.400,67.070,7.460,
0.090,4.500,9,20,164.000,1774.270,22.500,153.800,76.380,8.350,
0.090,5.000,0,20,175.000,1732.260,25.100,163.600,64.380,7.870,
0.090,5.000,1,20,229.000,1919.030,25.100,217.800,107.560,8.710,
0.090,5.000,2,20,251.000,1760.080,26.800,240.000,88.200,9.430,
0.090,5.000,3,20,152.000,1931.230,25.000,141.700,74.110,8.330,
0.090,5.000,4,20,164.000,2035.200,25.100,155.300,65.240,8.600,
0.090,5.000,5,20,198.000,1835.090,25.200,187.900,98.690,8.210,
0.090,5.000,6,20,242.000,1941.750,25.000,232.500,84.730,9.310,
0.090,5.000,7,20,200.000,1654.850,25.000,189.200,70.920,7.870,
0.090,5.000,8,20,250.000,1480.540,25.200,240.000,89.780,8.000,
0.090,5.000,9,20,172.000,1774.270,29.100,161.300,81.440,8.150,
0.090,5.500,0,20,181.000,1732.260,27.600,169.500,71.530,8.330,
0.090,5.500,1,20,250.000,1919.030,27.900,238.300,113.400,8.960,
0.090,5.500,2,20,252.000,1760.080,30.000,240.000,91.300,9.860,
0.090,5.500,3,20,155.000,1931.230,28.900,145.000,80.650,8.810,
0.090,5.500,4,20,168.000,2035.200,27.500,159.800,74.660,9.010,
0.090,5.500,5,20,206.000,1835.090,28.100,195.200,107.400,8.310,
0.090,5.500,6,20,249.000,1941.750,27.500,240.000,90.340,9.640,
0.090,5.500,7,20,214.000,1654.850,27.500,203.500,77.550,8.150,
0.090,5.500,8,20,250.000,1480.540,27.800,240.000,90.230,7.970,
0.090,5.500,9,20,190.000,1774.270,30.900,180.400,85.830,8.460,
0.090,6.000,0,20,186.000,1732.260,30.100,174.300,74.410,8.590,
0.090,6.000,1,20,251.000,1919.030,30.500,240.000,117.810,8.980,
0.090,6.000,2,20,252.000,1760.080,31.800,240.000,97.540,9.990,
0.090,6.000,3,20,158.000,1931.230,30.000,147.900,81.610,8.730,
0.090,6.000,4,20,208.000,2035.200,30.000,196.500,81.960,9.230,
0.090,6.000,5,20,210.000,1835.090,30.600,199.800,117.170,8.720,
0.090,6.000,6,20,249.000,1941.750,30.000,240.000,97.500,9.660,
0.090,6.000,7,20,224.000,1654.850,30.000,213.900,82.660,8.270,
0.090,6.000,8,20,250.000,1480.540,30.300,240.000,106.280,7.900,
0.090,6.000,9,20,196.000,1774.270,32.900,187.000,89.480,8.690,
0.090,6.500,0,20,190.000,1732.260,32.500,178.800,79.020,8.670,
0.090,6.500,1,20,251.000,1919.030,33.400,240.000,127.250,9.060,
0.090,6.500,2,20,252.000,1760.080,34.100,240.000,96.910,10.180,
0.090,6.500,3,20,212.000,1931.230,32.800,204.000,92.340,8.930,
0.090,6.500,4,20,210.000,2035.200,32.500,199.000,93.970,9.110,
0.090,6.500,5,20,215.000,1835.090,33.200,204.200,118.520,8.760,
0.090,6.500,6,20,249.000,1941.750,32.900,240.000,103.990,9.690,
0.090,6.500,7,20,249.000,1654.850,32.500,240.000,89.450,8.570,
0.090,6.500,8,20,250.000,1480.540,32.700,240.000,102.180,7.940,
0.090,6.500,9,20,202.000,1774.270,32.500,192.400,94.820,8.520,
0.090,7.000,0,20,196.000,1732.260,35.000,184.400,82.170,8.880,
0.090,7.000,1,20,252.000,1919.030,39.200,240.000,136.790,9.920,
0.090,7.000,2,20,252.000,1760.080,36.600,240.000,99.120,10.850,
0.090,7.000,3,20,247.000,1931.230,37.600,236.100,105.170,9.950,
0.090,7.000,4,20,250.000,2035.200,35.000,240.000,103.640,9.710,
0.090,7.000,5,20,252.000,1835.090,35.700,240.000,126.000,9.770,
0.090,7.000,6,20,249.000,1941.750,35.400,240.000,109.840,10.740,
0.090,7.000,7,20,250.000,1654.850,35.000,240.000,103.330,9.370,
0.090,7.000,8,20,250.000,1480.540,35.000,240.000,107.010,9.070,
0.090,7.000,9,20,208.000,1774.270,35.100,197.500,103.410,9.500,
0.100,3.000,0,20,140.000,1732.260,16.300,128.100,49.420,9.350,
0.100,3.000,1,20,173.000,1919.030,15.000,163.500,59.960,8.930,
0.100,3.000,2,20,175.000,1760.080,15.200,163.800,62.420,10.220,
0.100,3.000,3,20,142.000,1931.230,15.000,131.200,65.110,8.860,
0.100,3.000,4,20,143.000,2035.200,15.300,134.700,45.560,9.330,
0.100,3.000,5,20,159.000,1835.090,16.500,148.400,64.860,8.490,
0.100,3.000,6,20,183.000,1941.750,15.300,173.100,69.240,9.880,
0.100,3.000,7,20,157.000,1654.850,18.100,146.300,57.870,8.750,
0.100,3.000,8,20,204.000,1480.540,16.100,194.900,60.950,8.220,
0.100,3.000,9,20,137.000,1774.270,18.100,125.000,58.230,8.410,
0.100,3.500,0,20,159.000,1732.260,18.200,147.900,52.120,8.530,
0.100,3.500,1,20,187.000,1919.030,19.400,177.300,75.650,9.000,
0.100,3.500,2,20,201.000,1760.080,17.800,188.300,76.160,10.110,
0.100,3.500,3,20,149.000,1931.230,17.500,138.300,68.520,9.130,
0.100,3.500,4,20,158.000,2035.200,17.500,149.800,52.620,9.000,
0.100,3.500,5,20,171.000,1835.090,17.500,159.700,85.000,8.710,
0.100,3.500,6,20,206.000,1941.750,17.500,196.600,79.140,9.940,
0.100,3.500,7,20,178.000,1654.850,19.300,167.800,63.810,8.310,
0.100,3.500,8,20,226.000,1480.540,22.500,216.700,79.650,8.060,
0.100,3.500,9,20,159.000,1774.270,20.200,148.900,67.280,8.910,
0.100,4.000,0,20,173.000,1732.260,20.100,162.000,61.810,8.670,
0.100,4.000,1,20,210.000,1919.030,22.000,197.500,93.220,9.050,
0.100,4.000,2,20,251.000,1760.080,23.100,240.000,85.410,10.490,
0.100,4.000,3,20,155.000,1931.230,20.000,144.700,71.320,9.120,
0.100,4.000,4,20,167.000,2035.200,20.100,159.000,60.360,9.280,
0.100,4.000,5,20,200.000,1835.090,20.000,189.600,95.000,8.940,
0.100,4.000,6,20,233.000,1941.750,20.100,223.400,84.050,9.890,
0.100,4.000,7,20,191.000,1654.850,20.000,180.900,73.050,8.610,
0.100,4.000,8,20,250.000,1480.540,24.900,240.000,88.240,8.340,
0.100,4.000,9,20,169.000,1774.270,20.000,158.200,78.640,8.630,
0.100,4.500,0,20,181.000,1732.260,22.600,170.000,65.420,9.100,
0.100,4.500,1,20,248.000,1919.030,22.500,236.100,110.720,9.240,
0.100,4.500,2,20,251.000,1760.080,24.900,240.000,89.330,10.370,
0.100,4.500,3,20,161.000,1931.230,22.600,150.100,76.080,8.780,
0.100,4.500,4,20,189.000,2035.200,22.600,178.300,82.890,9.350,
0.100,4.500,5,20,209.000,1835.090,22.500,198.700,105.440,8.640,
0.100,4.500,6,20,249.000,1941.750,22.500,240.000,90.610,9.900,
0.100,4.500,7,20,215.000,1654.850,22.500,204.300,79.980,8.380,
0.100,4.500,8,20,250.000,1480.540,23.500,240.000,93.010,8.140,
0.100,4.500,9,20,194.000,1774.270,22.500,184.600,87.810,8.710,
0.100,5.000,0,20,188.000,1732.260,25.100,177.000,73.020,8.860,
0.100,5.000,1,20,251.000,1919.030,25.100,240.000,123.710,9.050,
0.100,5.000,2,20,252.000,1760.080,26.800,240.000,102.770,10.360,
0.100,5.000,3,20,217.000,1931.230,25.000,206.600,81.160,8.900,
0.100,5.000,4,20,250.000,2035.200,25.100,240.000,90.960,9.200,
0.100,5.000,5,20,217.000,1835.090,25.200,206.700,111.370,8.720,
0.100,5.000,6,20,249.000,1941.750,25.000,240.000,99.690,10.220,
0.100,5.000,7,20,249.000,1654.850,25.000,240.000,89.710,8.510,
0.100,5.000,8,20,250.000,1480.540,25.200,240.000,100.920,8.500,
0.100,5.000,9,20,203.000,1774.270,29.200,193.400,95.250,8.600,
0.100,5.500,0,20,198.000,1732.260,27.600,186.400,76.350,8.570,
0.100,5.500,1,20,252.000,1919.030,27.900,240.000,128.850,9.320,
0.100,5.500,2,20,252.000,1760.080,30.100,240.000,105.710,10.060,
0.100,5.500,3,20,236.000,1931.230,28.900,226.000,91.570,9.040,
0.100,5.500,4,20,250.000,2035.200,27.500,240.000,95.610,9.110,
0.100,5.500,5,20,252.000,1835.090,28.200,240.000,123.890,9.070,
0.100,5.500,6,20,249.000,1941.750,27.500,240.000,105.510,9.880,
0.100,5.500,7,20,250.000,1654.850,27.500,240.000,98.670,8.680,
0.100,5.500,8,20,250.000,1480.540,27.800,240.000,110.640,8.250,
0.100,5.500,9,20,208.000,1774.270,31.000,199.000,98.910,8.810,
0.100,6.000,0,20,209.000,1732.260,30.100,197.600,81.420,8.620,
0.100,6.000,1,20,252.000,1919.030,30.500,240.000,138.090,9.250,
0.100,6.000,2,20,252.000,1760.080,32.000,240.000,108.140,10.390,
0.100,6.000,3,20,246.000,1931.230,30.000,235.700,92.760,9.060,
0.100,6.000,4,20,250.000,2035.200,30.000,240.000,100.570,9.000,
0.100,6.000,5,20,252.000,1835.090,30.600,240.000,136.020,8.900,
0.100,6.000,6,20,249.000,1941.750,30.000,240.000,110.460,10.020,
0.100,6.000,7,20,250.000,1654.850,30.000,240.000,103.060,8.680,
0.100,6.000,8,20,250.000,1480.540,30.300,240.000,118.710,8.380,
0.100,6.000,9,20,225.000,1774.270,32.900,216.000,102.570,8.770,
0.100,6.500,0,20,229.000,1732.260,32.500,218.000,84.800,8.670,
0.100,6.500,1,20,252.000,1919.030,33.500,240.000,146.000,9.170,
0.100,6.500,2,20,252.000,1760.080,34.100,240.000,106.050,10.110,
0.100,6.500,3,20,250.000,1931.230,32.800,240.000,109.220,9.110,
0.100,6.500,4,20,250.000,2035.200,32.500,240.000,112.590,9.240,
0.100,6.500,5,20,252.000,1835.090,33.200,240.000,136.470,8.840,
0.100,6.500,6,20,249.000,1941.750,32.900,240.000,122.050,9.850,
0.100,6.500,7,20,250.000,1654.850,32.500,240.000,117.760,8.630,
0.100,6.500,8,20,250.000,1480.540,32.800,240.000,115.800,8.450,
0.100,6.500,9,20,249.000,1774.270,32.500,240.000,108.900,8.900,
0.100,7.000,0,20,231.000,1732.260,35.000,219.700,87.960,8.640,
0.100,7.000,1,20,252.000,1919.030,39.200,240.000,152.470,9.430,
0.100,7.000,2,20,252.000,1760.080,36.600,240.000,117.730,10.440,
0.100,7.000,3,20,250.000,1931.230,37.800,240.000,119.010,9.090,
0.100,7.000,4,20,250.000,2035.200,35.000,240.000,114.790,9.210,
0.100,7.000,5,20,252.000,1835.090,35.700,240.000,140.800,9.020,
0.100,7.000,6,20,249.000,1941.750,35.400,240.000,123.450,10.400,
0.100,7.000,7,20,250.000,1654.850,35.000,240.000,122.240,8.690,
0.100,7.000,8,20,250.000,1480.540,35.000,240.000,126.750,8.280,
0.100,7.000,9,20,249.000,1774.270,35.100,240.000,113.210,8.760,
0.110,3.000,0,20,159.000,1732.260,16.400,147.600,56.410,8.540,
0.110,3.000,1,20,207.000,1919.030,15.000,195.500,78.110,9.210,
0.110,3.000,2,20,200.000,1760.080,15.200,187.100,76.810,10.090,
0.110,3.000,3,20,153.000,1931.230,15.000,142.600,74.470,8.770,
0.110,3.000,4,20,161.000,2035.200,15.300,152.800,64.780,9.360,
0.110,3.000,5,20,172.000,1835.090,16.500,161.800,81.420,8.500,
0.110,3.000,6,20,206.000,1941.750,15.300,196.700,78.840,10.150,
0.110,3.000,7,20,179.000,1654.850,18.100,168.300,67.880,8.450,
0.110,3.000,8,20,227.000,1480.540,16.100,217.900,68.000,8.160,
0.110,3.000,9,20,160.000,1774.270,18.100,149.600,71.440,8.920,
0.110,3.500,0,20,175.000,1732.260,18.300,163.800,63.350,8.730,
0.110,3.500,1,20,225.000,1919.030,19.400,214.000,110.780,9.010,
0.110,3.500,2,20,251.000,1760.080,17.800,240.000,89.390,10.110,
0.110,3.500,3,20,161.000,1931.230,17.500,151.000,78.220,9.100,
0.110,3.500,4,20,173.000,2035.200,17.600,164.400,80.800,8.900,
0.110,3.500,5,20,207.000,1835.090,17.500,196.100,97.560,8.780,
0.110,3.500,6,20,235.000,1941.750,17.500,225.700,93.030,10.080,
0.110,3.500,7,20,200.000,1654.850,19.300,189.100,75.230,8.750,
0.110,3.500,8,20,250.000,1480.540,22.500,240.000,89.610,8.190,
0.110,3.500,9,20,172.000,1774.270,20.200,161.300,81.970,8.620,
0.110,4.000,0,20,185.000,1732.260,20.100,173.800,70.170,8.690,
0.110,4.000,1,20,251.000,1919.030,22.100,240.000,117.940,9.300,
0.110,4.000,2,20,252.000,1760.080,23.100,240.000,96.790,10.430,
0.110,4.000,3,20,209.000,1931.230,20.000,199.000,86.710,9.090,
0.110,4.000,4,20,245.000,2035.200,20.100,234.100,85.070,9.200,
0.110,4.000,5,20,217.000,1835.090,20.000,206.900,106.540,8.990,
0.110,4.000,6,20,249.000,1941.750,20.100,240.000,101.310,9.770,
0.110,4.000,7,20,249.000,1654.850,20.000,240.000,87.620,8.600,
0.110,4.000,8,20,250.000,1480.540,24.900,240.000,102.030,8.100,
0.110,4.000,9,20,203.000,1774.270,20.000,193.400,92.020,8.580,
0.110,4.500,0,20,200.000,1732.260,22.600,188.800,77.570,8.390,
0.110,4.500,1,20,252.000,1919.030,22.500,240.000,131.620,9.000,
0.110,4.500,2,20,252.000,1760.080,25.000,240.000,100.730,10.480,
0.110,4.500,3,20,233.000,1931.230,22.600,222.800,85.980,9.180,
0.110,4.500,4,20,250.000,2035.200,22.600,240.000,100.250,9.350,
0.110,4.500,5,20,252.000,1835.090,22.500,240.000,122.340,8.820,
0.110,4.500,6,20,249.000,1941.750,22.500,240.000,111.430,10.040,
0.110,4.500,7,20,250.000,1654.850,22.500,240.000,98.520,8.610,
0.110,4.500,8,20,250.000,1480.540,23.500,240.000,107.230,7.950,
0.110,4.500,9,20,210.000,1774.270,22.500,201.000,98.660,8.740,
0.110,5.000,0,20,218.000,1732.260,25.100,207.000,83.960,8.670,
0.110,5.000,1,20,252.000,1919.030,25.100,240.000,142.520,9.760,
0.110,5.000,2,20,252.000,1760.080,27.500,240.000,108.980,10.770,
0.110,5.000,3,20,243.000,1931.230,25.000,232.600,92.720,9.370,
0.110,5.000,4,20,250.000,2035.200,25.100,240.000,103.030,9.640,
0.110,5.000,5,20,252.000,1835.090,25.200,240.000,132.190,9.210,
0.110,5.000,6,20,249.000,1941.750,25.000,240.000,115.620,10.240,
0.110,5.000,7,20,250.000,1654.850,25.000,240.000,104.890,8.860,
0.110,5.000,8,20,250.000,1480.540,25.200,240.000,115.810,8.570,
0.110,5.000,9,20,249.000,1774.270,29.300,240.000,115.150,9.310,
0.110,5.500,0,20,225.000,1732.260,27.600,213.100,87.890,9.000,
0.110,5.500,1,20,252.000,1919.030,27.900,240.000,150.090,10.480,
0.110,5.500,2,20,252.000,1760.080,30.100,240.000,121.390,11.770,
0.110,5.500,3,20,250.000,1931.230,29.000,240.000,111.200,10.340,
0.110,5.500,4,20,250.000,2035.200,27.500,240.000,108.320,10.640,
0.110,5.500,5,20,252.000,1835.090,28.200,240.000,144.260,10.280,
0.110,5.500,6,20,251.000,1941.750,27.500,240.000,123.200,11.360,
0.110,5.500,7,20,250.000,1654.850,27.500,240.000,113.420,10.030,
0.110,5.500,8,20,250.000,1480.540,27.800,240.000,129.890,9.620,
0.110,5.500,9,20,249.000,1774.270,31.000,240.000,122.780,10.090,
0.110,6.000,0,20,230.000,1732.260,30.100,218.800,93.780,9.860,
0.110,6.000,1,20,252.000,1919.030,30.600,240.000,151.650,10.460,
0.110,6.000,2,20,252.000,1760.080,32.400,240.000,124.000,11.380,
0.110,6.000,3,20,250.000,1931.230,30.000,240.000,120.380,10.190,
0.110,6.000,4,20,253.000,2035.200,30.000,240.000,127.900,10.370,
0.110,6.000,5,20,252.000,1835.090,30.600,240.000,150.320,10.290,
0.110,6.000,6,20,251.000,1941.750,30.000,240.000,126.210,11.120,
0.110,6.000,7,20,250.000,1654.850,30.000,240.000,118.690,9.550,
0.110,6.000,8,20,250.000,1480.540,30.300,240.000,136.580,9.280,
0.110,6.000,9,20,249.000,1774.270,33.000,240.000,128.130,10.040,
0.110,6.500,0,20,238.000,1732.260,32.500,226.600,96.450,9.970,
0.110,6.500,1,20,252.000,1919.030,33.500,240.000,161.460,10.440,
0.110,6.500,2,20,252.000,1760.080,34.200,240.000,127.880,11.340,
0.110,6.500,3,20,250.000,1931.230,32.800,240.000,123.410,10.230,
0.110,6.500,4,20,253.000,2035.200,32.500,240.000,130.650,10.100,
0.110,6.500,5,20,252.000,1835.090,33.200,240.000,149.310,9.800,
0.110,6.500,6,20,251.000,1941.750,32.900,240.000,137.960,11.080,
0.110,6.500,7,20,253.000,1654.850,32.500,240.000,131.360,9.390,
0.110,6.500,8,20,250.000,1480.540,32.800,240.000,132.750,9.200,
0.110,6.500,9,20,252.000,1774.270,32.500,240.000,132.580,10.020,
0.110,7.000,0,20,251.000,1732.260,35.000,240.000,100.830,9.760,
0.110,7.000,1,20,252.000,1919.030,39.200,240.000,169.670,15.030,
0.110,7.000,2,20,252.000,1760.080,36.600,240.000,128.940,17.020,
0.110,7.000,3,20,250.000,1931.230,37.900,240.000,134.520,14.550,
0.110,7.000,4,20,253.000,2035.200,35.100,240.000,145.810,14.720,
0.110,7.000,5,20,252.000,1835.090,35.700,240.000,152.280,14.120,
0.110,7.000,6,20,252.000,1941.750,35.500,240.000,145.220,16.820,
0.110,7.000,7,20,250.000,1654.850,35.000,240.000,135.360,14.120,
0.110,7.000,8,20,250.000,1480.540,35.200,240.000,134.090,13.770,
0.110,7.000,9,20,252.000,1774.270,35.100,240.000,134.300,14.440,
0.120,3.000,0,20,174.000,1732.260,16.400,162.900,65.830,14.170,
0.120,3.000,1,20,223.000,1919.030,15.400,211.800,90.280,18.430,
0.120,3.000,2,20,251.000,1760.080,15.200,240.000,89.720,19.690,
0.120,3.000,3,20,190.000,1931.230,15.300,179.400,82.450,17.990,
0.120,3.000,4,20,186.000,2035.200,15.300,174.500,82.320,18.410,
0.120,3.000,5,20,208.000,1835.090,16.600,197.900,91.710,17.660,
0.120,3.000,6,20,232.000,1941.750,15.300,222.600,95.280,19.020,
0.120,3.000,7,20,224.000,1654.850,18.100,215.000,82.370,16.950,
0.120,3.000,8,20,250.000,1480.540,19.900,240.000,87.870,16.650,
0.120,3.000,9,20,172.000,1774.270,18.100,161.500,90.080,16.760,
0.120,3.500,0,20,196.000,1732.260,18.300,185.000,72.910,16.660,
0.120,3.500,1,20,251.000,1919.030,19.400,240.000,124.480,11.810,
0.120,3.500,2,20,252.000,1760.080,17.800,240.000,103.240,14.850,
0.120,3.500,3,20,214.000,1931.230,17.500,203.800,98.470,12.010,
0.120,3.500,4,20,244.000,2035.200,18.000,233.700,100.750,12.280,
0.120,3.500,5,20,245.000,1835.090,17.500,232.400,117.350,11.450,
0.120,3.500,6,20,249.000,1941.750,17.600,240.000,111.390,14.970,
0.120,3.500,7,20,249.000,1654.850,19.400,240.000,89.640,12.140,
0.120,3.500,8,20,250.000,1480.540,22.600,240.000,101.930,10.900,
0.120,3.500,9,20,218.000,1774.270,20.200,205.700,100.980,12.890,
0.120,4.000,0,20,206.000,1732.260,20.100,195.000,80.530,12.880,
0.120,4.000,1,20,252.000,1919.030,22.100,240.000,137.180,16.690,
0.120,4.000,2,20,252.000,1760.080,23.200,240.000,114.660,19.370,
0.120,4.000,3,20,237.000,1931.230,20.000,226.200,100.470,16.140,
0.120,4.000,4,20,250.000,2035.200,20.100,240.000,109.020,16.410,
0.120,4.000,5,20,252.000,1835.090,20.000,240.000,131.060,15.700,
0.120,4.000,6,20,249.000,1941.750,20.100,240.000,118.580,18.150,
0.120,4.000,7,20,250.000,1654.850,20.000,240.000,104.340,15.060,
0.120,4.000,8,20,250.000,1480.540,25.000,240.000,113.220,13.940,
0.120,4.000,9,20,241.000,1774.270,20.000,231.200,113.020,15.700,
0.120,4.500,0,20,220.000,1732.260,22.600,208.100,86.970,15.090,
0.120,4.500,1,20,252.000,1919.030,22.500,240.000,150.650,20.580,
0.120,4.500,2,20,252.000,1760.080,25.100,240.000,122.610,22.160,
0.120,4.500,3,20,250.000,1931.230,22.600,240.000,118.450,20.600,
0.120,4.500,4,20,250.000,2035.200,22.600,240.000,113.780,20.780,
0.120,4.500,5,20,252.000,1835.090,22.500,240.000,142.690,20.010,
0.120,4.500,6,20,251.000,1941.750,22.500,240.000,126.500,21.110,
0.120,4.500,7,20,250.000,1654.850,22.500,240.000,113.340,18.860,
0.120,4.500,8,20,250.000,1480.540,23.600,240.000,116.310,18.460,
0.120,4.500,9,20,249.000,1774.270,22.500,240.000,117.900,18.980,
0.120,5.000,0,20,229.000,1732.260,25.100,218.000,94.780,18.620,
0.120,5.000,1,20,252.000,1919.030,25.100,240.000,157.940,11.440,
0.120,5.000,2,20,252.000,1760.080,27.600,240.000,131.720,12.450,
0.120,5.000,3,20,250.000,1931.230,25.000,240.000,124.010,10.890,
0.120,5.000,4,20,253.000,2035.200,25.100,240.000,125.020,11.070,
0.120,5.000,5,20,252.000,1835.090,25.200,240.000,148.980,10.820,
0.120,5.000,6,20,251.000,1941.750,25.000,240.000,130.620,12.120,
0.120,5.000,7,20,250.000,1654.850,25.000,240.000,118.700,10.480,
0.120,5.000,8,20,250.000,1480.540,25.200,240.000,133.880,9.990,
0.120,5.000,9,20,252.000,1774.270,29.400,240.000,131.050,10.580,
0.120,5.500,0,20,243.000,1732.260,27.600,233.600,111.470,10.520,
0.120,5.500,1,20,252.000,1919.030,27.900,240.000,163.840,11.260,
0.120,5.500,2,20,252.000,1760.080,30.300,240.000,135.950,12.620,
0.120,5.500,3,20,250.000,1931.230,29.000,240.000,132.860,10.970,
0.120,5.500,4,20,253.000,2035.200,27.600,240.000,131.180,11.130,
0.120,5.500,5,20,252.000,1835.090,28.200,240.000,162.120,10.900,
0.120,5.500,6,20,251.000,1941.750,27.500,240.000,138.080,12.000,
0.120,5.500,7,20,250.000,1654.850,27.500,240.000,124.990,10.750,
0.120,5.500,8,20,250.000,1480.540,27.800,240.000,139.050,9.990,
0.120,5.500,9,20,252.000,1774.270,31.100,240.000,134.570,10.660,
0.120,6.000,0,20,251.000,1732.260,30.100,240.000,116.750,10.700,
0.120,6.000,1,20,252.000,1919.030,30.600,240.000,169.610,11.570,
0.120,6.000,2,20,252.000,1760.080,32.400,240.000,138.390,12.650,
0.120,6.000,3,20,250.000,1931.230,30.000,240.000,133.800,11.310,
0.120,6.000,4,20,253.000,2035.200,30.000,240.000,147.800,11.640,
0.120,6.000,5,20,252.000,1835.090,30.600,240.000,165.640,11.130,
0.120,6.000,6,20,252.000,1941.750,30.000,240.000,141.750,12.440,
0.120,6.000,7,20,250.000,1654.850,30.000,240.000,136.330,10.960,
0.120,6.000,8,20,251.000,1480.540,30.400,240.000,153.650,10.480,
0.120,6.000,9,20,252.000,1774.270,33.000,240.000,140.280,10.940,
0.120,6.500,0,20,251.000,1732.260,35.200,240.000,126.370,10.740,
0.120,6.500,1,20,252.000,1919.030,33.500,240.000,173.500,11.720,
0.120,6.500,2,20,252.000,1760.080,34.200,240.000,140.810,12.880,
0.120,6.500,3,20,253.000,1931.230,32.800,240.000,151.000,11.580,
0.120,6.500,4,20,253.000,2035.200,32.500,240.000,153.230,11.230,
0.120,6.500,5,20,252.000,1835.090,33.200,240.000,166.070,11.150,
0.120,6.500,6,20,252.000,1941.750,33.000,240.000,166.300,12.830,
0.120,6.500,7,20,253.000,1654.850,32.500,240.000,148.690,10.760,
0.120,6.500,8,20,250.000,1480.540,32.800,240.000,150.040,10.240,
0.120,6.500,9,20,252.000,1774.270,32.500,240.000,157.920,11.030,
0.120,7.000,0,20,251.000,1732.260,35.000,240.000,127.920,10.960,
0.120,7.000,1,20,252.000,1919.030,39.300,240.000,178.590,11.640,
0.120,7.000,2,20,252.000,1760.080,36.600,240.000,142.700,12.660,
0.120,7.000,3,20,253.000,1931.230,37.900,240.000,162.130,11.350,
0.120,7.000,4,20,253.000,2035.200,35.100,240.000,158.700,11.860,
0.120,7.000,5,20,252.000,1835.090,35.700,240.000,168.540,11.230,
0.120,7.000,6,20,252.000,1941.750,35.500,240.000,173.220,12.510,
0.120,7.000,7,20,252.000,1654.850,35.000,240.000,142.750,11.090,
0.120,7.000,8,20,252.000,1480.540,35.300,240.000,163.960,10.540,
0.120,7.000,9,20,252.000,1774.270,35.100,240.000,160.880,11.150,
0.130,3.000,0,20,198.000,1732.260,16.400,186.100,78.400,10.720,
0.130,3.000,1,20,249.000,1919.030,15.400,237.600,107.320,11.210,
0.130,3.000,2,20,252.000,1760.080,15.300,240.000,106.010,12.930,
0.130,3.000,3,20,214.000,1931.230,15.300,203.300,104.270,11.260,
0.130,3.000,4,20,244.000,2035.200,15.600,233.100,116.700,11.500,
0.130,3.000,5,20,244.000,1835.090,17.000,231.200,120.190,11.090,
0.130,3.000,6,20,249.000,1941.750,15.300,240.000,110.560,12.340,
0.130,3.000,7,20,249.000,1654.850,19.400,240.000,95.360,10.740,
0.130,3.000,8,20,250.000,1480.540,20.900,240.000,108.470,10.380,
0.130,3.000,9,20,221.000,1774.270,18.100,208.900,101.750,10.830,
