I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.130,3.500,0,20,215.000,1732.260,17.500,203.100,67.980,14.800,
0.130,3.500,1,20,251.000,1919.030,17.500,240.000,126.760,15.800,
0.130,3.500,2,20,252.000,1760.080,17.500,240.000,118.620,17.670,
0.130,3.500,3,20,238.000,1931.230,17.500,227.100,99.160,15.470,
0.130,3.500,4,20,250.000,2035.200,17.500,240.000,118.140,15.750,
0.130,3.500,5,20,252.000,1835.090,17.500,240.000,132.420,15.230,
0.130,3.500,6,20,251.000,1941.750,17.500,240.000,116.920,17.020,
0.130,3.500,7,20,250.000,1654.850,17.500,240.000,110.840,14.670,
0.130,3.500,8,20,250.000,1480.540,17.500,240.000,113.210,14.240,
0.130,3.500,9,20,249.000,1774.270,17.500,240.000,109.840,14.990,
0.130,4.000,0,20,225.000,1732.260,20.000,213.100,91.200,15.020,
0.130,4.000,1,20,252.000,1919.030,20.000,240.000,138.970,15.170,
0.130,4.000,2,20,252.000,1760.080,20.000,240.000,129.260,17.130,
0.130,4.000,3,20,250.000,1931.230,20.000,240.000,114.520,14.900,
0.130,4.000,4,20,253.000,2035.200,20.000,240.000,116.800,15.060,
0.130,4.000,5,20,252.000,1835.090,20.000,240.000,138.780,14.480,
0.130,4.000,6,20,251.000,1941.750,20.000,240.000,129.510,16.680,
0.130,4.000,7,20,250.000,1654.850,20.000,240.000,117.980,14.270,
0.130,4.000,8,20,250.000,1480.540,20.000,240.000,124.080,13.770,
0.130,4.000,9,20,252.000,1774.270,20.000,240.000,116.150,14.490,
0.130,4.500,0,20,239.000,1732.260,22.500,229.300,109.790,14.420,
0.130,4.500,1,20,252.000,1919.030,22.500,240.000,155.330,15.360,
0.130,4.500,2,20,252.000,1760.080,22.500,240.000,135.390,17.350,
0.130,4.500,3,20,250.000,1931.230,22.500,240.000,121.950,15.490,
0.130,4.500,4,20,253.000,2035.200,22.500,240.000,136.000,15.500,
0.130,4.500,5,20,252.000,1835.090,22.500,240.000,153.720,14.710,
0.130,4.500,6,20,251.000,1941.750,22.500,240.000,134.310,17.200,
0.130,4.500,7,20,250.000,1654.850,22.500,240.000,112.720,14.560,
0.130,4.500,8,20,250.000,1480.540,22.500,240.000,116.370,13.850,
0.130,4.500,9,20,252.000,1774.270,22.500,240.000,120.380,14.980,
0.130,5.000,0,20,251.000,1732.260,25.000,240.000,115.000,14.890,
0.130,5.000,1,20,252.000,1919.030,25.000,240.000,166.150,15.640,
0.130,5.000,2,20,252.000,1760.080,25.000,240.000,138.090,17.480,
0.130,5.000,3,20,252.000,1931.230,25.000,240.000,140.890,15.330,
0.130,5.000,4,20,253.000,2035.200,25.000,240.000,138.700,15.260,
0.130,5.000,5,20,252.000,1835.090,25.000,240.000,160.690,15.020,
0.130,5.000,6,20,252.000,1941.750,25.000,240.000,143.880,17.010,
0.130,5.000,7,20,250.000,1654.850,25.000,240.000,121.170,14.680,
0.130,5.000,8,20,252.000,1480.540,25.000,240.000,139.480,13.890,
0.130,5.000,9,20,252.000,1774.270,25.000,240.000,130.060,14.840,
0.130,5.500,0,20,251.000,1732.260,27.500,240.000,130.410,14.630,
0.130,5.500,1,20,252.000,1919.030,27.500,240.000,171.650,15.670,
0.130,5.500,2,20,252.000,1760.080,27.500,240.000,140.820,17.620,
0.130,5.500,3,20,253.000,1931.230,27.500,240.000,149.680,15.760,
0.130,5.500,4,20,253.000,2035.200,27.500,240.000,156.770,16.050,
0.130,5.500,5,20,252.000,1835.090,27.500,240.000,173.740,15.580,
0.130,5.500,6,20,252.000,1941.750,27.500,240.000,148.460,17.690,
0.130,5.500,7,20,250.000,1654.850,27.500,240.000,131.340,14.990,
0.130,5.500,8,20,252.000,1480.540,27.500,240.000,157.430,14.180,
0.130,5.500,9,20,252.000,1774.270,27.500,240.000,135.050,15.380,
0.130,6.000,0,20,251.000,1732.260,30.000,240.000,134.070,15.190,
0.130,6.000,1,20,252.000,1919.030,30.000,240.000,177.810,15.870,
0.130,6.000,2,20,252.000,1760.080,30.000,240.000,141.380,17.780,
0.130,6.000,3,20,253.000,1931.230,30.000,240.000,151.290,15.800,
0.130,6.000,4,20,253.000,2035.200,30.000,240.000,168.170,15.740,
0.130,6.000,5,20,252.000,1835.090,30.000,240.000,178.450,15.450,
0.130,6.000,6,20,252.000,1941.750,30.000,240.000,160.530,17.620,
0.130,6.000,7,20,252.000,1654.850,30.000,240.000,138.270,14.920,
0.130,6.000,8,20,252.000,1480.540,30.000,240.000,161.630,14.550,
0.130,6.000,9,20,252.000,1774.270,30.000,240.000,144.720,15.580,
0.130,6.500,0,20,251.000,1732.260,32.500,240.000,136.330,15.610,
0.130,6.500,1,20,252.000,1919.030,32.500,240.000,180.220,16.770,
0.130,6.500,2,20,252.000,1760.080,32.500,240.000,141.600,18.700,
0.130,6.500,3,20,253.000,1931.230,32.500,240.000,152.730,16.660,
0.130,6.500,4,20,253.000,2035.200,32.500,240.000,171.020,16.900,
0.130,6.500,5,20,252.000,1835.090,32.500,240.000,177.650,16.270,
0.130,6.500,6,20,252.000,1941.750,32.500,240.000,176.720,18.890,
0.130,6.500,7,20,252.000,1654.850,32.500,240.000,137.220,15.900,
0.130,6.500,8,20,252.000,1480.540,32.500,240.000,166.860,15.460,
0.130,6.500,9,20,252.000,1774.270,32.500,240.000,147.460,16.460,
0.130,7.000,0,20,251.000,1732.260,35.000,240.000,138.490,16.300,
0.130,7.000,1,20,252.000,1919.030,35.200,240.000,182.570,16.960,
0.130,7.000,2,20,252.000,1760.080,35.000,240.000,142.320,18.640,
0.130,7.000,3,20,253.000,1931.230,35.000,240.000,164.170,16.980,
0.130,7.000,4,20,253.000,2035.200,35.000,240.000,178.320,17.030,
0.130,7.000,5,20,252.000,1835.090,35.000,240.000,178.960,16.370,
0.130,7.000,6,20,252.000,1941.750,35.000,240.000,178.460,18.420,
0.130,7.000,7,20,252.000,1654.850,35.000,240.000,154.810,15.950,
0.130,7.000,8,20,252.000,1480.540,35.000,240.000,167.910,15.460,
0.130,7.000,9,20,252.000,1774.270,35.000,240.000,163.620,16.370,
0.140,3.000,0,20,215.000,1732.260,15.000,203.500,82.330,15.820,
0.140,3.000,1,20,251.000,1919.030,15.000,240.000,120.360,11.390,
0.140,3.000,2,20,252.000,1760.080,15.000,240.000,121.470,13.070,
0.140,3.000,3,20,236.000,1931.230,15.000,225.500,113.560,11.440,
0.140,3.000,4,20,250.000,2035.200,15.000,240.000,125.280,11.330,
0.140,3.000,5,20,252.000,1835.090,17.300,240.000,143.030,10.710,
0.140,3.000,6,20,251.000,1941.750,15.000,240.000,127.330,12.330,
0.140,3.000,7,20,250.000,1654.850,20.600,240.000,118.980,10.480,
0.140,3.000,8,20,250.000,1480.540,15.000,240.000,122.480,10.030,
0.140,3.000,9,20,249.000,1774.270,15.000,240.000,112.830,10.440,
0.140,3.500,0,20,229.000,1732.260,17.500,220.000,109.870,10.610,
0.140,3.500,1,20,252.000,1919.030,18.800,240.000,153.080,11.680,
0.140,3.500,2,20,252.000,1760.080,17.500,240.000,132.720,12.850,
0.140,3.500,3,20,250.000,1931.230,17.500,240.000,128.880,11.440,
0.140,3.500,4,20,253.000,2035.200,17.500,240.000,156.510,11.840,
0.140,3.500,5,20,252.000,1835.090,17.500,240.000,150.820,11.130,
0.140,3.500,6,20,252.000,1941.750,17.500,240.000,143.720,12.880,
0.140,3.500,7,20,250.000,1654.850,17.500,240.000,124.230,10.780,
0.140,3.500,8,20,250.000,1480.540,17.500,240.000,136.290,10.190,
0.140,3.500,9,20,252.000,1774.270,17.500,240.000,119.680,11.150,
0.140,4.000,0,20,246.000,1732.260,20.000,236.300,124.630,11.110,
0.140,4.000,1,20,252.000,1919.030,20.000,240.000,150.770,11.800,
0.140,4.000,2,20,252.000,1760.080,21.300,240.000,148.500,13.450,
0.140,4.000,3,20,252.000,1931.230,20.000,240.000,141.560,11.690,
0.140,4.000,4,20,253.000,2035.200,20.000,240.000,167.070,11.580,
0.140,4.000,5,20,252.000,1835.090,20.000,240.000,156.970,11.540,
0.140,4.000,6,20,252.000,1941.750,20.000,240.000,164.460,12.860,
0.140,4.000,7,20,253.000,1654.850,20.000,240.000,133.550,10.960,
0.140,4.000,8,20,250.000,1480.540,20.000,240.000,153.400,10.810,
0.140,4.000,9,20,252.000,1774.270,20.000,240.000,129.790,11.380,
0.140,4.500,0,20,251.000,1732.260,22.500,240.000,138.270,11.640,
0.140,4.500,1,20,252.000,1919.030,22.500,240.000,166.440,11.810,
0.140,4.500,2,20,252.000,1760.080,22.500,240.000,143.280,12.840,
0.140,4.500,3,20,253.000,1931.230,22.500,240.000,157.410,12.220,
0.140,4.500,4,20,253.000,2035.200,22.500,240.000,175.900,11.820,
0.140,4.500,5,20,252.000,1835.090,22.500,240.000,162.480,11.370,
0.140,4.500,6,20,252.000,1941.750,22.500,240.000,165.410,13.010,
0.140,4.500,7,20,253.000,1654.850,22.500,240.000,147.470,11.360,
0.140,4.500,8,20,252.000,1480.540,22.500,240.000,167.940,11.020,
0.140,4.500,9,20,252.000,1774.270,22.500,240.000,137.720,11.400,
0.140,5.000,0,20,251.000,1732.260,25.000,240.000,145.970,11.420,
0.140,5.000,1,20,252.000,1919.030,25.000,240.000,179.010,12.890,
0.140,5.000,2,20,252.000,1760.080,29.800,240.000,144.320,15.130,
0.140,5.000,3,20,253.000,1931.230,25.000,240.000,172.530,12.330,
0.140,5.000,4,20,253.000,2035.200,25.000,240.000,169.000,13.030,
0.140,5.000,5,20,252.000,1835.090,25.000,240.000,168.850,12.340,
0.140,5.000,6,20,252.000,1941.750,25.000,240.000,177.700,14.720,
0.140,5.000,7,20,253.000,1654.850,25.000,240.000,161.720,12.210,
0.140,5.000,8,20,252.000,1480.540,25.000,240.000,185.480,11.820,
0.140,5.000,9,20,252.000,1774.270,25.000,240.000,151.440,13.140,
0.140,5.500,0,20,251.000,1732.260,27.500,240.000,148.340,12.480,
0.140,5.500,1,20,252.000,1919.030,27.500,240.000,183.130,16.390,
0.140,5.500,2,20,252.000,1760.080,29.400,240.000,144.810,17.860,
0.140,5.500,3,20,253.000,1931.230,27.500,240.000,174.810,15.980,
0.140,5.500,4,20,253.000,2035.200,27.500,240.000,172.500,16.190,
0.140,5.500,5,20,252.000,1835.090,27.500,240.000,183.700,15.680,
0.140,5.500,6,20,252.000,1941.750,27.500,240.000,180.600,17.740,
0.140,5.500,7,20,253.000,1654.850,27.500,240.000,165.760,14.970,
0.140,5.500,8,20,252.000,1480.540,27.500,240.000,186.540,14.580,
0.140,5.500,9,20,252.000,1774.270,27.500,240.000,155.660,15.450,
0.140,6.000,0,20,251.000,1732.260,30.000,240.000,153.380,14.830,
0.140,6.000,1,20,252.000,1919.030,30.000,240.000,186.220,17.120,
0.140,6.000,2,20,252.000,1760.080,30.000,240.000,145.430,18.610,
0.140,6.000,3,20,253.000,1931.230,30.000,240.000,165.760,16.840,
0.140,6.000,4,20,253.000,2035.200,30.000,240.000,173.030,17.010,
0.140,6.000,5,20,252.000,1835.090,30.300,240.000,190.240,16.650,
0.140,6.000,6,20,252.000,1941.750,30.000,240.000,186.850,18.470,
0.140,6.000,7,20,253.000,1654.850,30.000,240.000,166.830,16.140,
0.140,6.000,8,20,252.000,1480.540,30.000,240.000,188.110,15.770,
0.140,6.000,9,20,252.000,1774.270,30.000,240.000,161.360,16.370,
0.140,6.500,0,20,252.000,1732.260,32.500,240.000,156.620,16.210,
0.140,6.500,1,20,252.000,1919.030,32.700,240.000,191.260,15.650,
0.140,6.500,2,20,252.000,1760.080,32.500,240.000,146.760,17.700,
0.140,6.500,3,20,253.000,1931.230,32.500,240.000,178.260,15.340,
0.140,6.500,4,20,253.000,2035.200,32.500,240.000,174.040,15.440,
0.140,6.500,5,20,252.000,1835.090,32.800,240.000,191.870,14.940,
0.140,6.500,6,20,252.000,1941.750,32.500,240.000,198.690,17.460,
0.140,6.500,7,20,253.000,1654.850,32.500,240.000,168.220,14.510,
0.140,6.500,8,20,252.000,1480.540,32.500,240.000,188.320,14.570,
0.140,6.500,9,20,252.000,1774.270,32.500,240.000,178.800,15.340,
0.140,7.000,0,20,252.000,1732.260,35.000,240.000,159.370,15.200,
0.140,7.000,1,20,252.000,1919.030,35.200,240.000,192.370,15.640,
0.140,7.000,2,20,252.000,1760.080,38.000,240.000,147.070,17.460,
0.140,7.000,3,20,253.000,1931.230,35.000,240.000,181.470,15.540,
0.140,7.000,4,20,253.000,2035.200,35.000,240.000,181.800,15.510,
0.140,7.000,5,20,252.000,1835.090,35.000,240.000,192.970,15.330,
0.140,7.000,6,20,252.000,1941.750,35.000,240.000,199.110,17.060,
0.140,7.000,7,20,253.000,1654.850,35.000,240.000,169.130,14.850,
0.140,7.000,8,20,252.000,1480.540,35.000,240.000,189.250,14.470,
0.140,7.000,9,20,252.000,1774.270,35.000,240.000,186.380,15.340,
0.150,3.000,0,20,227.000,1732.260,15.600,215.800,101.480,14.560,
0.150,3.000,1,20,252.000,1919.030,15.000,240.000,139.460,14.990,
0.150,3.000,2,20,252.000,1760.080,15.000,240.000,147.870,17.110,
0.150,3.000,3,20,253.000,1931.230,15.000,240.000,150.890,14.890,
0.150,3.000,4,20,253.000,2035.200,15.000,240.000,159.180,15.520,
0.150,3.000,5,20,252.000,1835.090,18.900,240.000,153.700,14.520,
0.150,3.000,6,20,252.000,1941.750,21.900,240.000,145.280,16.820,
0.150,3.000,7,20,250.000,1654.850,22.000,240.000,129.500,14.020,
0.150,3.000,8,20,250.000,1480.540,15.000,240.000,144.990,13.500,
0.150,3.000,9,20,252.000,1774.270,15.000,240.000,126.520,14.760,
0.150,3.500,0,20,248.000,1732.260,17.500,237.200,129.740,14.590,
0.150,3.500,1,20,252.000,1919.030,18.900,240.000,170.340,15.360,
0.150,3.500,2,20,252.000,1760.080,17.500,240.000,147.390,17.170,
0.150,3.500,3,20,253.000,1931.230,17.500,240.000,173.570,15.140,
0.150,3.500,4,20,253.000,2035.200,17.500,240.000,175.100,15.730,
0.150,3.500,5,20,252.000,1835.090,17.900,240.000,164.880,14.570,
0.150,3.500,6,20,252.000,1941.750,17.500,240.000,164.840,16.870,
0.150,3.500,7,20,253.000,1654.850,21.200,240.000,142.810,14.190,
0.150,3.500,8,20,250.000,1480.540,17.500,240.000,160.770,14.150,
0.150,3.500,9,20,252.000,1774.270,17.500,240.000,135.940,14.980,
0.150,4.000,0,20,251.000,1732.260,20.000,240.000,147.270,14.970,
0.150,4.000,1,20,252.000,1919.030,20.000,240.000,159.010,15.380,
0.150,4.000,2,20,252.000,1760.080,26.500,240.000,169.420,17.250,
0.150,4.000,3,20,253.000,1931.230,20.000,240.000,181.300,15.430,
0.150,4.000,4,20,253.000,2035.200,20.000,240.000,178.920,15.600,
0.150,4.000,5,20,252.000,1835.090,20.000,240.000,168.620,14.930,
0.150,4.000,6,20,252.000,1941.750,20.000,240.000,185.960,17.110,
0.150,4.000,7,20,253.000,1654.850,23.500,240.000,168.280,13.990,
0.150,4.000,8,20,252.000,1480.540,20.000,240.000,177.590,13.410,
0.150,4.000,9,20,252.000,1774.270,20.000,240.000,156.530,15.260,
0.150,4.500,0,20,251.000,1732.260,22.500,240.000,153.830,15.360,
0.150,4.500,1,20,252.000,1919.030,22.900,240.000,184.980,15.910,
0.150,4.500,2,20,252.000,1760.080,22.500,240.000,164.950,18.070,
0.150,4.500,3,20,253.000,1931.230,22.500,240.000,185.980,16.130,
0.150,4.500,4,20,253.000,2035.200,22.500,240.000,185.440,16.500,
0.150,4.500,5,20,252.000,1835.090,22.500,240.000,178.470,15.530,
0.150,4.500,6,20,252.000,1941.750,22.500,240.000,192.330,17.850,
0.150,4.500,7,20,253.000,1654.850,22.500,240.000,175.860,15.050,
0.150,4.500,8,20,252.000,1480.540,22.500,240.000,193.720,14.720,
0.150,4.500,9,20,252.000,1774.270,22.500,240.000,161.940,15.660,
0.150,5.000,0,20,251.000,1732.260,25.000,240.000,156.940,15.430,
0.150,5.000,1,20,252.000,1919.030,25.000,240.000,187.010,17.010,
0.150,5.000,2,20,252.000,1760.080,30.000,240.000,175.880,19.020,
0.150,5.000,3,20,253.000,1931.230,27.400,240.000,188.290,17.000,
0.150,5.000,4,20,253.000,2035.200,25.000,240.000,189.120,17.170,
0.150,5.000,5,20,252.000,1835.090,25.000,240.000,180.000,16.170,
0.150,5.000,6,20,252.000,1941.750,25.000,240.000,197.000,18.440,
0.150,5.000,7,20,253.000,1654.850,25.000,240.000,186.540,15.770,
0.150,5.000,8,20,252.000,1480.540,25.000,240.000,196.880,15.230,
0.150,5.000,9,20,252.000,1774.270,25.000,240.000,172.160,16.320,
0.150,5.500,0,20,252.000,1732.260,27.500,240.000,160.390,16.410,
0.150,5.500,1,20,252.000,1919.030,27.500,240.000,191.580,15.980,
0.150,5.500,2,20,252.000,1760.080,34.800,240.000,177.670,18.020,
0.150,5.500,3,20,253.000,1931.230,27.800,240.000,192.350,16.100,
0.150,5.500,4,20,253.000,2035.200,27.500,240.000,191.250,15.970,
0.150,5.500,5,20,252.000,1835.090,27.500,240.000,193.030,15.650,
0.150,5.500,6,20,252.000,1941.750,27.500,240.000,189.120,17.610,
0.150,5.500,7,20,253.000,1654.850,27.500,240.000,187.080,15.160,
0.150,5.500,8,20,252.000,1480.540,27.500,240.000,200.840,14.690,
0.150,5.500,9,20,252.000,1774.270,27.500,240.000,175.620,15.490,
0.150,6.000,0,20,252.000,1732.260,30.000,240.000,163.030,15.680,
0.150,6.000,1,20,252.000,1919.030,30.000,240.000,192.660,16.720,
0.150,6.000,2,20,252.000,1760.080,37.300,240.000,169.350,18.280,
0.150,6.000,3,20,253.000,1931.230,30.000,240.000,184.450,16.520,
0.150,6.000,4,20,253.000,2035.200,30.000,240.000,192.430,17.000,
0.150,6.000,5,20,252.000,1835.090,31.400,240.000,194.480,16.060,
0.150,6.000,6,20,252.000,1941.750,30.000,240.000,190.190,18.180,
0.150,6.000,7,20,253.000,1654.850,30.000,240.000,178.480,15.460,
0.150,6.000,8,20,252.000,1480.540,30.000,240.000,202.690,15.250,
0.150,6.000,9,20,252.000,1774.270,30.000,240.000,177.060,15.930,
0.150,6.500,0,20,252.000,1732.260,32.500,240.000,163.740,16.060,
0.150,6.500,1,20,252.000,1919.030,32.700,240.000,203.730,16.230,
0.150,6.500,2,20,252.000,1760.080,37.800,240.000,161.340,17.730,
0.150,6.500,3,20,253.000,1931.230,32.500,240.000,186.850,15.750,
0.150,6.500,4,20,253.000,2035.200,32.500,240.000,189.280,15.800,
0.150,6.500,5,20,252.000,1835.090,32.900,240.000,204.270,15.550,
0.150,6.500,6,20,252.000,1941.750,32.500,240.000,201.080,17.310,
0.150,6.500,7,20,253.000,1654.850,32.500,240.000,185.370,14.830,
0.150,6.500,8,20,252.000,1480.540,32.500,240.000,210.130,14.770,
0.150,6.500,9,20,252.000,1774.270,32.500,240.000,185.270,15.580,
0.150,7.000,0,20,252.000,1732.260,35.000,240.000,165.410,15.110,
0.150,7.000,1,20,252.000,1919.030,35.300,240.000,207.450,14.490,
0.150,7.000,2,20,252.000,1760.080,40.200,240.000,161.730,15.570,
0.150,7.000,3,20,253.000,1931.230,35.000,240.000,189.320,14.530,
0.150,7.000,4,20,253.000,2035.200,35.000,240.000,196.980,14.640,
0.150,7.000,5,20,252.000,1835.090,35.400,240.000,204.820,14.140,
0.150,7.000,6,20,252.000,1941.750,35.000,240.000,201.280,15.300,
0.150,7.000,7,20,253.000,1654.850,35.000,240.000,186.720,13.520,
0.150,7.000,8,20,252.000,1480.540,35.000,240.000,211.770,13.210,
0.150,7.000,9,20,252.000,1774.270,35.000,240.000,194.500,13.800,
0.160,3.000,0,20,248.000,1732.260,15.600,236.400,126.200,13.470,
0.160,3.000,1,20,252.000,1919.030,16.300,240.000,172.550,10.570,
0.160,3.000,2,20,252.000,1760.080,15.000,240.000,157.880,11.870,
0.160,3.000,3,20,253.000,1931.230,15.000,240.000,169.260,10.460,
0.160,3.000,4,20,253.000,2035.200,15.000,240.000,181.050,10.350,
0.160,3.000,5,20,252.000,1835.090,20.100,240.000,166.580,9.950,
0.160,3.000,6,20,252.000,1941.750,22.200,240.000,169.480,11.300,
0.160,3.000,7,20,251.000,1654.850,27.000,240.000,165.730,9.870,
0.160,3.000,8,20,250.000,1480.540,15.000,240.000,165.920,9.340,
0.160,3.000,9,20,252.000,1774.270,15.000,240.000,162.700,10.160,
0.160,3.500,0,20,251.000,1732.260,17.500,240.000,160.210,10.320,
0.160,3.500,1,20,252.000,1919.030,19.200,240.000,178.710,11.170,
0.160,3.500,2,20,252.000,1760.080,17.500,240.000,165.710,12.010,
0.160,3.500,3,20,253.000,1931.230,17.500,240.000,182.650,10.770,
0.160,3.500,4,20,253.000,2035.200,17.500,240.000,190.120,10.580,
0.160,3.500,5,20,252.000,1835.090,19.400,240.000,172.010,10.000,
0.160,3.500,6,20,252.000,1941.750,17.800,240.000,189.050,11.910,
0.160,3.500,7,20,253.000,1654.850,26.200,240.000,190.600,10.290,
0.160,3.500,8,20,252.000,1480.540,17.500,240.000,181.550,9.660,
0.160,3.500,9,20,252.000,1774.270,17.500,240.000,168.900,10.440,
0.160,4.000,0,20,251.000,1732.260,20.000,240.000,165.990,10.330,
0.160,4.000,1,20,252.000,1919.030,21.400,240.000,188.090,11.410,
0.160,4.000,2,20,252.000,1760.080,28.200,240.000,186.310,12.580,
0.160,4.000,3,20,253.000,1931.230,20.000,240.000,188.850,11.020,
0.160,4.000,4,20,253.000,2035.200,20.000,240.000,195.460,11.350,
0.160,4.000,5,20,252.000,1835.090,20.000,240.000,181.800,10.520,
0.160,4.000,6,20,252.000,1941.750,20.000,240.000,195.180,12.030,
0.160,4.000,7,20,253.000,1654.850,23.600,240.000,188.470,10.890,
0.160,4.000,8,20,252.000,1480.540,20.800,240.000,185.260,9.870,
0.160,4.000,9,20,252.000,1774.270,20.000,240.000,175.660,10.430,
0.160,4.500,0,20,251.000,1732.260,22.500,240.000,169.770,10.500,
0.160,4.500,1,20,252.000,1919.030,23.900,240.000,209.000,14.610,
0.160,4.500,2,20,252.000,1760.080,32.200,240.000,192.950,16.060,
0.160,4.500,3,20,253.000,1931.230,22.500,240.000,195.250,14.270,
0.160,4.500,4,20,253.000,2035.200,22.600,240.000,197.360,14.410,
0.160,4.500,5,20,252.000,1835.090,22.500,240.000,182.600,14.040,
0.160,4.500,6,20,252.000,1941.750,22.500,240.000,198.680,16.250,
0.160,4.500,7,20,253.000,1654.850,22.500,240.000,189.410,13.570,
0.160,4.500,8,20,252.000,1480.540,22.500,240.000,200.680,13.130,
0.160,4.500,9,20,252.000,1774.270,22.500,240.000,195.150,14.490,
0.160,5.000,0,20,252.000,1732.260,25.000,240.000,173.550,14.220,
0.160,5.000,1,20,252.000,1919.030,25.400,240.000,200.970,15.210,
0.160,5.000,2,20,252.000,1760.080,32.800,240.000,191.170,17.200,
0.160,5.000,3,20,253.000,1931.230,29.300,240.000,198.610,15.330,
0.160,5.000,4,20,253.000,2035.200,25.000,240.000,198.470,14.810,
0.160,5.000,5,20,252.000,1835.090,35.000,240.000,204.860,14.980,
0.160,5.000,6,20,252.000,1941.750,25.000,240.000,199.200,16.880,
0.160,5.000,7,20,253.000,1654.850,25.000,240.000,199.800,14.530,
0.160,5.000,8,20,252.000,1480.540,25.000,240.000,208.810,14.160,
0.160,5.000,9,20,252.000,1774.270,25.000,240.000,188.260,15.340,
0.160,5.500,0,20,252.000,1732.260,27.500,240.000,164.120,14.700,
0.160,5.500,1,20,252.000,1919.030,27.900,240.000,205.190,16.280,
0.160,5.500,2,20,252.000,1760.080,35.100,240.000,191.350,17.930,
0.160,5.500,3,20,253.000,1931.230,29.600,240.000,203.000,16.050,
0.160,5.500,4,20,253.000,2035.200,27.500,240.000,194.380,16.200,
0.160,5.500,5,20,252.000,1835.090,34.200,240.000,206.110,15.710,
0.160,5.500,6,20,252.000,1941.750,27.500,240.000,199.420,17.930,
0.160,5.500,7,20,253.000,1654.850,27.500,240.000,201.990,15.430,
0.160,5.500,8,20,252.000,1480.540,27.500,240.000,210.420,14.830,
0.160,5.500,9,20,252.000,1774.270,27.500,240.000,191.940,15.830,
0.160,6.000,0,20,253.000,1732.260,30.000,240.000,167.530,15.650,
0.160,6.000,1,20,253.000,1919.030,30.400,240.000,216.190,15.960,
0.160,6.000,2,20,252.000,1760.080,37.500,240.000,191.620,17.800,
0.160,6.000,3,20,253.000,1931.230,30.000,240.000,203.190,16.090,
0.160,6.000,4,20,253.000,2035.200,30.000,240.000,201.720,15.830,
0.160,6.000,5,20,252.000,1835.090,33.600,240.000,205.660,15.300,
0.160,6.000,6,20,252.000,1941.750,30.000,240.000,199.710,17.240,
0.160,6.000,7,20,253.000,1654.850,30.000,240.000,209.120,14.650,
0.160,6.000,8,20,252.000,1480.540,30.000,240.000,212.310,14.330,
0.160,6.000,9,20,252.000,1774.270,30.000,240.000,199.300,15.140,
0.160,6.500,0,20,253.000,1732.260,32.500,240.000,168.030,15.170,
0.160,6.500,1,20,253.000,1919.030,32.800,240.000,216.940,16.030,
0.160,6.500,2,20,252.000,1760.080,39.900,240.000,191.780,18.200,
0.160,6.500,3,20,253.000,1931.230,37.300,240.000,204.840,15.870,
0.160,6.500,4,20,253.000,2035.200,35.900,240.000,213.420,16.370,
0.160,6.500,5,20,252.000,1835.090,33.000,240.000,205.590,15.930,
0.160,6.500,6,20,252.000,1941.750,32.500,240.000,210.380,17.750,
0.160,6.500,7,20,253.000,1654.850,32.500,240.000,209.320,15.400,
0.160,6.500,8,20,252.000,1480.540,32.500,240.000,213.260,14.900,
0.160,6.500,9,20,252.000,1774.270,32.500,240.000,212.380,15.850,
0.160,7.000,0,20,253.000,1732.260,35.000,240.000,168.640,15.680,
0.160,7.000,1,20,253.000,1919.030,35.300,240.000,217.250,16.270,
0.160,7.000,2,20,252.000,1760.080,48.300,240.000,191.970,18.220,
0.160,7.000,3,20,253.000,1931.230,36.500,240.000,204.940,16.110,
0.160,7.000,4,20,253.000,2035.200,38.700,240.000,217.440,16.460,
0.160,7.000,5,20,252.000,1835.090,35.400,240.000,205.670,15.540,
0.160,7.000,6,20,252.000,1941.750,35.000,240.000,201.690,17.700,
0.160,7.000,7,20,253.000,1654.850,35.000,240.000,209.560,15.310,
0.160,7.000,8,20,252.000,1480.540,35.000,240.000,214.490,14.610,
0.160,7.000,9,20,252.000,1774.270,44.800,240.000,222.870,15.670,
0.170,3.000,0,20,251.000,1732.260,15.700,240.000,148.960,15.350,
0.170,3.000,1,20,252.000,1919.030,16.300,240.000,184.580,16.120,
0.170,3.000,2,20,252.000,1760.080,15.000,240.000,171.230,18.130,
0.170,3.000,3,20,253.000,1931.230,15.000,240.000,187.680,15.970,
0.170,3.000,4,20,253.000,2035.200,15.000,240.000,190.720,16.220,
0.170,3.000,5,20,252.000,1835.090,53.500,240.000,199.000,15.500,
0.170,3.000,6,20,252.000,1941.750,24.400,240.000,194.590,17.790,
0.170,3.000,7,20,253.000,1654.850,28.400,240.000,200.010,15.170,
0.170,3.000,8,20,251.000,1480.540,15.000,240.000,181.030,14.640,
0.170,3.000,9,20,252.000,1774.270,15.000,240.000,176.690,15.590,
0.170,3.500,0,20,251.000,1732.260,17.500,240.000,167.330,15.740,
0.170,3.500,1,20,252.000,1919.030,19.300,240.000,193.420,17.750,
0.170,3.500,2,20,252.000,1760.080,17.500,240.000,185.950,20.050,
0.170,3.500,3,20,253.000,1931.230,17.500,240.000,202.250,17.780,
0.170,3.500,4,20,253.000,2035.200,17.500,240.000,196.440,17.930,
0.170,3.500,5,20,252.000,1835.090,50.000,240.000,209.670,17.330,
