I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.130,3.000,0,20,198.000,1732.260,16.400,186.100,78.400,9.100,
0.130,3.000,1,20,249.000,1919.030,15.400,237.600,107.320,10.230,
0.130,3.000,2,20,252.000,1760.080,15.500,240.000,106.020,11.290,
0.130,3.000,3,20,214.000,1931.230,15.300,203.300,104.270,9.910,
0.130,3.000,4,20,244.000,2035.200,15.600,233.100,121.680,10.150,
0.130,3.000,5,20,244.000,1835.090,19.600,231.200,126.810,9.410,
0.130,3.000,6,20,249.000,1941.750,15.300,240.000,110.560,10.820,
0.130,3.000,7,20,249.000,1654.850,19.800,240.000,95.380,9.760,
0.130,3.000,8,20,250.000,1480.540,21.800,240.000,108.510,9.370,
0.130,3.000,9,20,221.000,1774.270,18.600,208.900,101.970,9.460,
0.130,3.500,0,20,215.000,1732.260,18.300,203.100,82.080,9.740,
0.130,3.500,1,20,252.000,1919.030,20.400,240.000,139.200,10.340,
0.130,3.500,2,20,252.000,1760.080,17.800,240.000,120.940,11.480,
0.130,3.500,3,20,238.000,1931.230,17.500,227.100,119.510,10.130,
0.130,3.500,4,20,250.000,2035.200,18.000,240.000,132.550,10.500,
0.130,3.500,5,20,252.000,1835.090,20.100,240.000,143.870,9.910,
0.130,3.500,6,20,251.000,1941.750,17.800,240.000,128.180,10.650,
0.130,3.500,7,20,250.000,1654.850,22.000,240.000,116.720,9.710,
0.130,3.500,8,20,250.000,1480.540,23.200,240.000,121.170,9.150,
0.130,3.500,9,20,249.000,1774.270,20.200,240.000,112.200,9.720,
0.130,4.000,0,20,225.000,1732.260,21.300,213.100,104.780,9.040,
0.130,4.000,1,20,252.000,1919.030,22.600,240.000,151.620,10.300,
0.130,4.000,2,20,252.000,1760.080,23.200,240.000,140.090,11.040,
0.130,4.000,3,20,250.000,1931.230,20.000,240.000,131.040,10.070,
0.130,4.000,4,20,253.000,2035.200,20.100,240.000,136.490,10.660,
0.130,4.000,5,20,252.000,1835.090,20.100,240.000,151.870,9.970,
0.130,4.000,6,20,251.000,1941.750,20.500,240.000,143.880,11.140,
0.130,4.000,7,20,250.000,1654.850,21.700,240.000,127.570,9.270,
0.130,4.000,8,20,250.000,1480.540,25.000,240.000,136.590,9.280,
0.130,4.000,9,20,252.000,1774.270,20.000,240.000,126.830,9.660,
0.130,4.500,0,20,239.000,1732.260,22.600,229.300,120.990,9.460,
0.130,4.500,1,20,252.000,1919.030,29.100,240.000,161.690,10.210,
0.130,4.500,2,20,252.000,1760.080,25.100,240.000,139.470,11.020,
0.130,4.500,3,20,250.000,1931.230,22.600,240.000,140.840,10.110,
0.130,4.500,4,20,253.000,2035.200,22.600,240.000,150.220,10.450,
0.130,4.500,5,20,252.000,1835.090,22.700,240.000,157.960,9.850,
0.130,4.500,6,20,251.000,1941.750,23.100,240.000,151.220,11.110,
0.130,4.500,7,20,250.000,1654.850,22.500,240.000,124.990,9.410,
0.130,4.500,8,20,250.000,1480.540,27.300,240.000,142.250,9.540,
0.130,4.500,9,20,252.000,1774.270,22.500,240.000,137.960,9.560,
0.130,5.000,0,20,251.000,1732.260,25.100,240.000,124.270,9.830,
0.130,5.000,1,20,252.000,1919.030,29.000,240.000,167.690,10.790,
0.130,5.000,2,20,252.000,1760.080,28.600,240.000,142.570,11.350,
0.130,5.000,3,20,252.000,1931.230,27.400,240.000,153.170,10.250,
0.130,5.000,4,20,253.000,2035.200,25.300,240.000,158.980,10.570,
0.130,5.000,5,20,252.000,1835.090,25.300,240.000,164.870,9.800,
0.130,5.000,6,20,252.000,1941.750,25.000,240.000,160.640,11.670,
0.130,5.000,7,20,250.000,1654.850,25.000,240.000,130.510,9.310,
0.130,5.000,8,20,252.000,1480.540,27.100,240.000,154.710,8.820,
0.130,5.000,9,20,252.000,1774.270,29.400,240.000,154.580,9.440,
0.130,5.500,0,20,251.000,1732.260,27.600,240.000,141.690,9.520,
0.130,5.500,1,20,252.000,1919.030,27.900,240.000,173.850,10.410,
0.130,5.500,2,20,252.000,1760.080,30.400,240.000,144.740,11.540,
0.130,5.500,3,20,253.000,1931.230,29.100,240.000,160.140,10.120,
0.130,5.500,4,20,253.000,2035.200,27.600,240.000,168.620,10.380,
0.130,5.500,5,20,252.000,1835.090,28.200,240.000,180.330,10.050,
0.130,5.500,6,20,252.000,1941.750,27.500,240.000,167.130,11.220,
0.130,5.500,7,20,250.000,1654.850,27.500,240.000,146.560,9.290,
0.130,5.500,8,20,252.000,1480.540,27.900,240.000,172.800,9.170,
0.130,5.500,9,20,252.000,1774.270,31.100,240.000,158.970,9.630,
0.130,6.000,0,20,251.000,1732.260,30.100,240.000,149.000,9.890,
0.130,6.000,1,20,252.000,1919.030,30.700,240.000,181.650,10.330,
0.130,6.000,2,20,252.000,1760.080,32.500,240.000,143.880,10.970,
0.130,6.000,3,20,253.000,1931.230,37.400,240.000,174.580,10.030,
0.130,6.000,4,20,253.000,2035.200,30.400,240.000,176.390,10.430,
0.130,6.000,5,20,252.000,1835.090,40.400,240.000,188.390,9.790,
0.130,6.000,6,20,252.000,1941.750,30.000,240.000,172.940,11.410,
0.130,6.000,7,20,253.000,1654.850,30.000,240.000,159.170,9.980,
0.130,6.000,8,20,253.000,1480.540,30.400,240.000,187.320,9.790,
0.130,6.000,9,20,252.000,1774.270,34.000,240.000,169.120,9.840,
0.130,6.500,0,20,251.000,1732.260,35.200,240.000,142.310,9.220,
0.130,6.500,1,20,252.000,1919.030,36.900,240.000,187.000,10.480,
0.130,6.500,2,20,252.000,1760.080,34.200,240.000,145.720,11.230,
0.130,6.500,3,20,253.000,1931.230,40.900,240.000,176.300,10.120,
0.130,6.500,4,20,253.000,2035.200,32.800,240.000,176.990,10.550,
0.130,6.500,5,20,252.000,1835.090,42.900,240.000,192.800,10.130,
0.130,6.500,6,20,252.000,1941.750,33.000,240.000,180.190,11.270,
0.130,6.500,7,20,253.000,1654.850,32.500,240.000,160.590,9.290,
0.130,6.500,8,20,252.000,1480.540,32.800,240.000,178.050,9.020,
0.130,6.500,9,20,252.000,1774.270,32.500,240.000,174.980,10.120,
0.130,7.000,0,20,251.000,1732.260,35.000,240.000,153.600,9.810,
0.130,7.000,1,20,252.000,1919.030,39.300,240.000,188.780,10.120,
0.130,7.000,2,20,252.000,1760.080,38.900,240.000,146.280,11.860,
0.130,7.000,3,20,253.000,1931.230,38.000,240.000,176.600,9.590,
0.130,7.000,4,20,253.000,2035.200,52.900,240.000,199.450,10.070,
0.130,7.000,5,20,252.000,1835.090,35.900,240.000,189.510,10.340,
0.130,7.000,6,20,252.000,1941.750,35.500,240.000,189.400,11.340,
0.130,7.000,7,20,253.000,1654.850,35.000,240.000,166.290,9.690,
0.130,7.000,8,20,253.000,1480.540,35.300,240.000,189.420,9.290,
0.130,7.000,9,20,252.000,1774.270,43.900,240.000,187.440,9.540,
0.140,3.000,0,20,215.000,1732.260,16.400,203.500,91.870,9.690,
0.140,3.000,1,20,251.000,1919.030,15.500,240.000,120.640,9.860,
0.140,3.000,2,20,252.000,1760.080,15.500,240.000,123.370,11.500,
0.140,3.000,3,20,236.000,1931.230,15.300,225.500,126.070,9.760,
0.140,3.000,4,20,250.000,2035.200,15.600,240.000,134.800,10.390,
0.140,3.000,5,20,252.000,1835.090,19.600,240.000,143.280,9.670,
0.140,3.000,6,20,251.000,1941.750,15.300,240.000,128.280,10.890,
0.140,3.000,7,20,250.000,1654.850,20.600,240.000,119.280,9.500,
0.140,3.000,8,20,250.000,1480.540,26.900,240.000,128.520,9.020,
0.140,3.000,9,20,249.000,1774.270,18.600,240.000,116.590,9.640,
0.140,3.500,0,20,229.000,1732.260,19.000,220.000,117.940,10.320,
0.140,3.500,1,20,252.000,1919.030,20.400,240.000,153.640,10.360,
0.140,3.500,2,20,252.000,1760.080,17.800,240.000,134.500,11.290,
0.140,3.500,3,20,250.000,1931.230,17.500,240.000,139.380,10.030,
0.140,3.500,4,20,253.000,2035.200,18.000,240.000,157.100,10.240,
0.140,3.500,5,20,252.000,1835.090,21.800,240.000,154.810,9.330,
0.140,3.500,6,20,252.000,1941.750,17.800,240.000,156.720,11.020,
0.140,3.500,7,20,250.000,1654.850,22.100,240.000,128.400,9.370,
0.140,3.500,8,20,250.000,1480.540,23.200,240.000,151.810,9.090,
0.140,3.500,9,20,252.000,1774.270,20.300,240.000,124.280,9.830,
0.140,4.000,0,20,246.000,1732.260,21.300,236.300,129.810,9.220,
0.140,4.000,1,20,252.000,1919.030,22.600,240.000,162.660,9.980,
0.140,4.000,2,20,252.000,1760.080,23.300,240.000,150.370,11.260,
0.140,4.000,3,20,252.000,1931.230,20.000,240.000,155.890,9.910,
0.140,4.000,4,20,253.000,2035.200,20.100,240.000,168.750,10.390,
0.140,4.000,5,20,252.000,1835.090,20.100,240.000,166.070,9.810,
0.140,4.000,6,20,252.000,1941.750,20.500,240.000,171.340,11.350,
0.140,4.000,7,20,253.000,1654.850,21.700,240.000,139.450,9.600,
0.140,4.000,8,20,250.000,1480.540,25.100,240.000,168.750,9.340,
0.140,4.000,9,20,252.000,1774.270,20.000,240.000,146.750,9.830,
0.140,4.500,0,20,251.000,1732.260,22.600,240.000,150.650,9.830,
0.140,4.500,1,20,252.000,1919.030,29.300,240.000,178.220,10.370,
0.140,4.500,2,20,252.000,1760.080,43.100,240.000,162.330,11.400,
0.140,4.500,3,20,253.000,1931.230,22.600,240.000,169.120,10.140,
0.140,4.500,4,20,253.000,2035.200,22.600,240.000,176.120,10.090,
0.140,4.500,5,20,252.000,1835.090,22.700,240.000,169.060,10.310,
0.140,4.500,6,20,252.000,1941.750,23.100,240.000,178.880,11.050,
0.140,4.500,7,20,253.000,1654.850,22.500,240.000,153.310,9.630,
0.140,4.500,8,20,252.000,1480.540,27.300,240.000,183.570,9.230,
0.140,4.500,9,20,252.000,1774.270,22.500,240.000,155.190,9.710,
0.140,5.000,0,20,251.000,1732.260,25.100,240.000,160.190,9.890,
0.140,5.000,1,20,252.000,1919.030,29.000,240.000,181.880,10.400,
0.140,5.000,2,20,252.000,1760.080,29.900,240.000,147.230,11.540,
0.140,5.000,3,20,253.000,1931.230,27.400,240.000,173.380,10.340,
0.140,5.000,4,20,253.000,2035.200,25.300,240.000,179.600,10.300,
0.140,5.000,5,20,252.000,1835.090,25.300,240.000,176.600,9.970,
0.140,5.000,6,20,252.000,1941.750,25.000,240.000,180.560,11.410,
0.140,5.000,7,20,253.000,1654.850,25.000,240.000,163.640,9.740,
0.140,5.000,8,20,252.000,1480.540,29.600,240.000,190.480,9.330,
0.140,5.000,9,20,252.000,1774.270,29.500,240.000,166.320,9.720,
0.140,5.500,0,20,251.000,1732.260,27.600,240.000,163.510,9.780,
0.140,5.500,1,20,252.000,1919.030,27.900,240.000,184.530,10.200,
0.140,5.500,2,20,252.000,1760.080,30.400,240.000,148.580,11.470,
0.140,5.500,3,20,253.000,1931.230,29.100,240.000,176.330,9.910,
0.140,5.500,4,20,253.000,2035.200,27.600,240.000,175.060,10.480,
0.140,5.500,5,20,252.000,1835.090,28.200,240.000,192.060,10.140,
0.140,5.500,6,20,252.000,1941.750,27.500,240.000,184.280,10.780,
0.140,5.500,7,20,253.000,1654.850,27.500,240.000,167.380,9.780,
0.140,5.500,8,20,253.000,1480.540,27.900,240.000,197.380,9.510,
0.140,5.500,9,20,252.000,1774.270,31.200,240.000,168.900,10.020,
0.140,6.000,0,20,251.000,1732.260,30.100,240.000,155.470,9.860,
0.140,6.000,1,20,252.000,1919.030,30.700,240.000,188.900,10.110,
0.140,6.000,2,20,252.000,1760.080,32.500,240.000,148.110,11.240,
0.140,6.000,3,20,253.000,1931.230,37.400,240.000,189.170,10.380,
0.140,6.000,4,20,253.000,2035.200,30.400,240.000,182.510,10.490,
0.140,6.000,5,20,252.000,1835.090,40.400,240.000,199.360,10.460,
0.140,6.000,6,20,252.000,1941.750,30.000,240.000,190.970,11.520,
0.140,6.000,7,20,253.000,1654.850,30.000,240.000,167.880,9.550,
0.140,6.000,8,20,253.000,1480.540,30.400,240.000,198.700,9.610,
0.140,6.000,9,20,252.000,1774.270,34.000,240.000,178.680,9.910,
0.140,6.500,0,20,252.000,1732.260,35.200,240.000,160.240,9.850,
0.140,6.500,1,20,252.000,1919.030,36.900,240.000,200.350,10.460,
0.140,6.500,2,20,252.000,1760.080,34.300,240.000,151.260,11.130,
0.140,6.500,3,20,253.000,1931.230,40.900,240.000,190.860,10.330,
0.140,6.500,4,20,253.000,2035.200,32.800,240.000,187.570,10.470,
0.140,6.500,5,20,252.000,1835.090,42.900,240.000,203.480,10.410,
0.140,6.500,6,20,252.000,1941.750,33.000,240.000,203.750,11.370,
0.140,6.500,7,20,253.000,1654.850,32.500,240.000,169.370,9.710,
0.140,6.500,8,20,252.000,1480.540,32.800,240.000,192.370,9.000,
0.140,6.500,9,20,252.000,1774.270,41.300,240.000,189.620,10.120,
0.140,7.000,0,20,252.000,1732.260,38.800,240.000,173.480,9.370,
0.140,7.000,1,20,252.000,1919.030,39.300,240.000,201.430,10.930,
0.140,7.000,2,20,252.000,1760.080,38.900,240.000,151.440,11.210,
0.140,7.000,3,20,253.000,1931.230,38.000,240.000,193.450,10.340,
0.140,7.000,4,20,253.000,2035.200,52.900,240.000,206.020,10.650,
0.140,7.000,5,20,252.000,1835.090,35.900,240.000,213.420,10.090,
0.140,7.000,6,20,252.000,1941.750,35.500,240.000,201.080,11.520,
0.140,7.000,7,20,253.000,1654.850,35.000,240.000,169.550,9.970,
0.140,7.000,8,20,253.000,1480.540,35.300,240.000,203.280,9.240,
0.140,7.000,9,20,252.000,1774.270,44.000,240.000,201.410,10.070,
0.150,3.000,0,20,250.000,1732.260,16.500,240.000,121.730,9.910,
0.150,3.000,1,20,252.000,1919.030,17.800,240.000,162.100,10.340,
0.150,3.000,2,20,252.000,1760.080,34.600,240.000,166.270,12.170,
0.150,3.000,3,20,253.000,1931.230,15.300,240.000,155.300,10.820,
0.150,3.000,4,20,253.000,2035.200,15.600,240.000,159.770,10.150,
0.150,3.000,5,20,252.000,1835.090,19.600,240.000,155.510,9.920,
0.150,3.000,6,20,252.000,1941.750,25.500,240.000,152.760,11.080,
0.150,3.000,7,20,250.000,1654.850,24.100,240.000,135.160,9.730,
0.150,3.000,8,20,250.000,1480.540,26.900,240.000,157.620,9.200,
0.150,3.000,9,20,252.000,1774.270,18.600,240.000,137.190,9.900,
0.150,3.500,0,20,248.000,1732.260,19.000,237.200,138.190,9.540,
0.150,3.500,1,20,252.000,1919.030,20.500,240.000,171.200,10.330,
0.150,3.500,2,20,252.000,1760.080,17.800,240.000,154.690,11.650,
0.150,3.500,3,20,253.000,1931.230,17.500,240.000,173.740,10.340,
0.150,3.500,4,20,253.000,2035.200,18.000,240.000,176.590,10.020,
0.150,3.500,5,20,252.000,1835.090,21.900,240.000,168.590,9.790,
0.150,3.500,6,20,252.000,1941.750,17.800,240.000,177.800,11.190,
0.150,3.500,7,20,253.000,1654.850,22.100,240.000,150.030,9.500,
0.150,3.500,8,20,250.000,1480.540,24.400,240.000,175.540,9.510,
0.150,3.500,9,20,252.000,1774.270,20.300,240.000,162.330,9.820,
0.150,4.000,0,20,251.000,1732.260,21.300,240.000,150.020,9.870,
0.150,4.000,1,20,252.000,1919.030,22.600,240.000,170.870,10.130,
0.150,4.000,2,20,252.000,1760.080,39.400,240.000,171.700,11.380,
0.150,4.000,3,20,253.000,1931.230,20.000,240.000,181.310,10.130,
0.150,4.000,4,20,253.000,2035.200,20.100,240.000,185.960,10.150,
0.150,4.000,5,20,252.000,1835.090,20.100,240.000,172.460,9.850,
0.150,4.000,6,20,252.000,1941.750,20.500,240.000,191.210,11.460,
0.150,4.000,7,20,253.000,1654.850,26.500,240.000,174.410,9.320,
0.150,4.000,8,20,252.000,1480.540,25.200,240.000,189.310,9.410,
0.150,4.000,9,20,252.000,1774.270,21.900,240.000,177.430,10.340,
0.150,4.500,0,20,251.000,1732.260,22.600,240.000,175.130,9.840,
0.150,4.500,1,20,252.000,1919.030,30.400,240.000,185.760,10.270,
0.150,4.500,2,20,252.000,1760.080,43.300,240.000,182.380,12.130,
0.150,4.500,3,20,253.000,1931.230,22.600,240.000,186.000,10.560,
0.150,4.500,4,20,253.000,2035.200,22.600,240.000,187.170,10.130,
0.150,4.500,5,20,252.000,1835.090,22.700,240.000,186.570,9.930,
0.150,4.500,6,20,252.000,1941.750,23.100,240.000,199.060,11.360,
0.150,4.500,7,20,253.000,1654.850,22.700,240.000,185.020,10.050,
0.150,4.500,8,20,252.000,1480.540,27.300,240.000,194.500,9.410,
0.150,4.500,9,20,252.000,1774.270,22.500,240.000,183.640,9.920,
0.150,5.000,0,20,251.000,1732.260,25.100,240.000,167.660,9.930,
0.150,5.000,1,20,252.000,1919.030,31.600,240.000,189.050,10.240,
0.150,5.000,2,20,252.000,1760.080,45.700,240.000,178.030,11.470,
0.150,5.000,3,20,253.000,1931.230,27.400,240.000,188.870,10.380,
0.150,5.000,4,20,253.000,2035.200,25.300,240.000,191.010,10.650,
0.150,5.000,5,20,252.000,1835.090,25.700,240.000,198.840,10.010,
0.150,5.000,6,20,252.000,1941.750,25.000,240.000,200.470,11.130,
0.150,5.000,7,20,253.000,1654.850,25.000,240.000,187.270,9.860,
0.150,5.000,8,20,252.000,1480.540,29.700,240.000,198.280,9.300,
0.150,5.000,9,20,252.000,1774.270,29.500,240.000,190.460,10.130,
0.150,5.500,0,20,252.000,1732.260,27.600,240.000,171.810,9.550,
0.150,5.500,1,20,252.000,1919.030,27.900,240.000,193.380,10.430,
0.150,5.500,2,20,252.000,1760.080,48.800,240.000,179.700,11.670,
0.150,5.500,3,20,253.000,1931.230,29.200,240.000,192.740,10.350,
0.150,5.500,4,20,253.000,2035.200,27.600,240.000,193.590,10.430,
0.150,5.500,5,20,252.000,1835.090,37.900,240.000,203.500,10.170,
0.150,5.500,6,20,252.000,1941.750,27.500,240.000,192.940,11.490,
0.150,5.500,7,20,253.000,1654.850,27.500,240.000,187.320,10.240,
0.150,5.500,8,20,253.000,1480.540,27.900,240.000,212.220,9.410,
0.150,5.500,9,20,252.000,1774.270,31.200,240.000,197.680,10.020,
0.150,6.000,0,20,252.000,1732.260,30.100,240.000,165.810,9.990,
0.150,6.000,1,20,252.000,1919.030,32.100,240.000,205.220,10.420,
0.150,6.000,2,20,252.000,1760.080,38.300,240.000,183.160,11.590,
0.150,6.000,3,20,253.000,1931.230,37.500,240.000,196.880,10.260,
0.150,6.000,4,20,253.000,2035.200,30.400,240.000,203.280,10.660,
0.150,6.000,5,20,252.000,1835.090,40.400,240.000,204.720,10.140,
0.150,6.000,6,20,252.000,1941.750,30.000,240.000,194.640,11.480,
0.150,6.000,7,20,253.000,1654.850,30.000,240.000,189.460,10.040,
0.150,6.000,8,20,253.000,1480.540,30.400,240.000,213.830,9.330,
0.150,6.000,9,20,252.000,1774.270,44.200,240.000,204.240,9.970,
0.150,6.500,0,20,252.000,1732.260,35.200,240.000,167.630,10.230,
0.150,6.500,1,20,252.000,1919.030,36.900,240.000,206.240,10.140,
0.150,6.500,2,20,252.000,1760.080,40.100,240.000,175.560,11.780,
0.150,6.500,3,20,253.000,1931.230,45.000,240.000,199.280,10.240,
0.150,6.500,4,20,253.000,2035.200,32.800,240.000,204.820,10.350,
0.150,6.500,5,20,252.000,1835.090,42.900,240.000,214.910,10.380,
0.150,6.500,6,20,252.000,1941.750,33.000,240.000,205.760,11.360,
0.150,6.500,7,20,253.000,1654.850,32.500,240.000,187.760,9.600,
0.150,6.500,8,20,252.000,1480.540,32.800,240.000,211.270,9.880,
0.150,6.500,9,20,252.000,1774.270,43.300,240.000,210.260,10.170,
0.150,7.000,0,20,252.000,1732.260,38.900,240.000,178.870,9.830,
0.150,7.000,1,20,252.000,1919.030,39.300,240.000,210.040,10.740,
0.150,7.000,2,20,252.000,1760.080,42.400,240.000,176.230,11.530,
0.150,7.000,3,20,253.000,1931.230,38.100,240.000,200.310,10.680,
0.150,7.000,4,20,253.000,2035.200,53.000,240.000,211.930,10.120,
0.150,7.000,5,20,252.000,1835.090,35.900,240.000,214.910,9.960,
0.150,7.000,6,20,252.000,1941.750,35.600,240.000,206.130,10.820,
0.150,7.000,7,20,253.000,1654.850,35.000,240.000,188.620,9.870,
0.150,7.000,8,20,253.000,1480.540,35.300,240.000,223.040,9.340,
0.150,7.000,9,20,252.000,1774.270,44.000,240.000,217.660,10.090,
0.160,3.000,0,20,250.000,1732.260,16.500,240.000,148.420,9.960,
0.160,3.000,1,20,252.000,1919.030,17.900,240.000,173.880,10.260,
0.160,3.000,2,20,252.000,1760.080,34.700,240.000,177.210,11.620,
0.160,3.000,3,20,253.000,1931.230,15.300,240.000,174.300,10.410,
0.160,3.000,4,20,253.000,2035.200,15.600,240.000,182.230,10.380,
0.160,3.000,5,20,252.000,1835.090,20.100,240.000,168.840,10.320,
0.160,3.000,6,20,252.000,1941.750,27.800,240.000,187.030,11.020,
0.160,3.000,7,20,251.000,1654.850,36.700,240.000,166.400,9.500,
0.160,3.000,8,20,250.000,1480.540,27.000,240.000,183.930,9.210,
0.160,3.000,9,20,252.000,1774.270,21.700,240.000,165.450,9.830,
0.160,3.500,0,20,251.000,1732.260,19.000,240.000,161.120,9.960,
0.160,3.500,1,20,252.000,1919.030,20.500,240.000,179.200,10.380,
0.160,3.500,2,20,252.000,1760.080,17.800,240.000,173.420,11.750,
0.160,3.500,3,20,253.000,1931.230,17.500,240.000,182.980,9.960,
0.160,3.500,4,20,253.000,2035.200,18.000,240.000,191.280,10.100,
0.160,3.500,5,20,252.000,1835.090,21.900,240.000,180.280,9.690,
0.160,3.500,6,20,252.000,1941.750,17.800,240.000,195.290,11.430,
0.160,3.500,7,20,253.000,1654.850,26.200,240.000,190.650,10.250,
0.160,3.500,8,20,252.000,1480.540,29.400,240.000,196.170,9.250,
0.160,3.500,9,20,252.000,1774.270,20.300,240.000,180.030,9.920,
0.160,4.000,0,20,251.000,1732.260,21.300,240.000,168.430,9.760,
0.160,4.000,1,20,252.000,1919.030,22.600,240.000,188.770,9.920,
0.160,4.000,2,20,252.000,1760.080,39.400,240.000,188.410,11.810,
0.160,4.000,3,20,253.000,1931.230,20.000,240.000,189.310,10.470,
0.160,4.000,4,20,253.000,2035.200,23.600,240.000,201.900,10.750,
0.160,4.000,5,20,252.000,1835.090,20.100,240.000,189.400,9.910,
0.160,4.000,6,20,252.000,1941.750,20.600,240.000,200.190,11.350,
0.160,4.000,7,20,253.000,1654.850,26.600,240.000,197.510,10.660,
0.160,4.000,8,20,252.000,1480.540,25.600,240.000,196.920,9.140,
0.160,4.000,9,20,252.000,1774.270,25.400,240.000,195.030,10.410,
0.160,4.500,0,20,252.000,1732.260,22.600,240.000,180.670,9.930,
0.160,4.500,1,20,252.000,1919.030,30.400,240.000,209.640,10.330,
0.160,4.500,2,20,252.000,1760.080,43.400,240.000,194.270,11.710,
0.160,4.500,3,20,253.000,1931.230,22.600,240.000,195.260,10.700,
0.160,4.500,4,20,253.000,2035.200,22.900,240.000,200.710,10.520,
0.160,4.500,5,20,252.000,1835.090,22.700,240.000,192.380,10.240,
0.160,4.500,6,20,252.000,1941.750,23.100,240.000,212.350,11.250,
0.160,4.500,7,20,253.000,1654.850,24.600,240.000,199.120,9.430,
0.160,4.500,8,20,252.000,1480.540,27.400,240.000,201.550,9.290,
0.160,4.500,9,20,252.000,1774.270,28.700,240.000,206.680,10.010,
0.160,5.000,0,20,252.000,1732.260,25.100,240.000,174.020,10.360,
0.160,5.000,1,20,252.000,1919.030,31.800,240.000,220.530,10.540,
0.160,5.000,2,20,252.000,1760.080,45.800,240.000,201.930,11.330,
0.160,5.000,3,20,253.000,1931.230,29.300,240.000,199.350,10.330,
0.160,5.000,4,20,253.000,2035.200,25.600,240.000,201.970,10.440,
0.160,5.000,5,20,252.000,1835.090,35.000,240.000,205.430,10.550,
0.160,5.000,6,20,252.000,1941.750,25.000,240.000,202.370,11.420,
0.160,5.000,7,20,253.000,1654.850,25.000,240.000,210.330,9.940,
0.160,5.000,8,20,253.000,1480.540,29.800,240.000,219.860,9.870,
0.160,5.000,9,20,252.000,1774.270,29.500,240.000,199.390,9.810,
0.160,5.500,0,20,252.000,1732.260,27.600,240.000,175.200,9.660,
0.160,5.500,1,20,252.000,1919.030,34.800,240.000,214.900,10.820,
0.160,5.500,2,20,252.000,1760.080,48.900,240.000,202.060,11.500,
0.160,5.500,3,20,253.000,1931.230,29.600,240.000,203.180,10.600,
0.160,5.500,4,20,253.000,2035.200,28.000,240.000,203.230,10.840,
0.160,5.500,5,20,252.000,1835.090,49.600,240.000,207.740,9.760,
0.160,5.500,6,20,252.000,1941.750,27.500,240.000,203.160,11.690,
0.160,5.500,7,20,253.000,1654.850,27.500,240.000,201.990,9.570,
0.160,5.500,8,20,253.000,1480.540,27.900,240.000,221.100,9.110,
0.160,5.500,9,20,252.000,1774.270,32.900,240.000,219.490,10.100,
0.160,6.000,0,20,253.000,1732.260,30.100,240.000,169.820,9.780,
0.160,6.000,1,20,253.000,1919.030,34.300,240.000,216.780,10.470,
0.160,6.000,2,20,252.000,1760.080,51.900,240.000,193.120,11.030,
0.160,6.000,3,20,253.000,1931.230,49.200,240.000,205.660,10.630,
0.160,6.000,4,20,253.000,2035.200,30.400,240.000,204.220,10.380,
0.160,6.000,5,20,252.000,1835.090,40.500,240.000,206.620,9.790,
0.160,6.000,6,20,252.000,1941.750,30.000,240.000,203.700,11.280,
0.160,6.000,7,20,253.000,1654.850,30.000,240.000,209.380,9.930,
0.160,6.000,8,20,253.000,1480.540,30.400,240.000,222.880,9.580,
0.160,6.000,9,20,252.000,1774.270,144.900,240.000,231.130,10.100,
0.160,6.500,0,20,253.000,1732.260,36.300,240.000,184.210,9.900,
0.160,6.500,1,20,253.000,1919.030,37.000,240.000,217.550,10.420,
0.160,6.500,2,20,252.000,1760.080,59.100,240.000,202.940,11.940,
0.160,6.500,3,20,253.000,1931.230,45.600,240.000,205.730,10.480,
0.160,6.500,4,20,253.000,2035.200,51.400,240.000,217.920,10.560,
0.160,6.500,5,20,252.000,1835.090,43.000,240.000,215.940,9.920,
0.160,6.500,6,20,252.000,1941.750,33.000,240.000,214.580,11.330,
0.160,6.500,7,20,253.000,1654.850,32.500,240.000,209.960,9.800,
0.160,6.500,8,20,253.000,1480.540,32.800,240.000,223.720,9.740,
0.160,6.500,9,20,252.000,1774.270,46.100,240.000,223.990,9.710,
0.160,7.000,0,20,253.000,1732.260,38.900,240.000,182.140,9.770,
0.160,7.000,1,20,253.000,1919.030,39.300,240.000,217.840,10.610,
0.160,7.000,2,20,252.000,1760.080,49.300,240.000,193.720,11.620,
0.160,7.000,3,20,253.000,1931.230,45.000,240.000,205.980,10.520,
0.160,7.000,4,20,253.000,2035.200,53.000,240.000,221.790,10.950,
0.160,7.000,5,20,252.000,1835.090,35.900,240.000,215.590,9.990,
0.160,7.000,6,20,252.000,1941.750,35.600,240.000,214.920,11.490,
0.160,7.000,7,20,253.000,1654.850,35.000,240.000,209.740,9.930,
0.160,7.000,8,20,253.000,1480.540,35.300,240.000,224.940,9.610,
0.160,7.000,9,20,252.000,1774.270,44.800,240.000,224.450,9.700,
0.170,3.000,0,20,251.000,1732.260,16.500,240.000,159.910,9.390,
0.170,3.000,1,20,252.000,1919.030,18.000,240.000,185.780,10.160,
0.170,3.000,2,20,252.000,1760.080,34.700,240.000,190.620,11.450,
0.170,3.000,3,20,253.000,1931.230,15.300,240.000,192.780,10.710,
0.170,3.000,4,20,253.000,2035.200,15.600,240.000,191.760,10.330,
0.170,3.000,5,20,252.000,1835.090,79.400,240.000,202.180,10.100,
