I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.080,5.500,9,30,133.000,133.000,1987.430,27.500,79.900,36.830,7.600,
0.080,6.000,0,30,145.000,145.000,2126.360,30.000,73.700,38.540,7.770,
0.080,6.000,1,30,133.000,133.000,1871.460,30.000,98.600,44.670,7.470,
0.080,6.000,2,30,140.000,140.000,1904.210,30.000,76.000,41.000,7.190,
0.080,6.000,3,30,140.000,140.000,1902.430,30.000,87.200,45.480,8.020,
0.080,6.000,4,30,157.000,157.000,1859.270,30.000,94.900,44.680,7.430,
0.080,6.000,5,30,161.000,161.000,2099.160,30.000,100.000,50.310,8.350,
0.080,6.000,6,30,150.000,150.000,2019.920,30.000,100.400,45.550,7.370,
0.080,6.000,7,30,131.000,131.000,1848.560,30.000,105.000,46.340,7.730,
0.080,6.000,8,30,139.000,139.000,1650.190,30.000,99.700,43.280,7.230,
0.080,6.000,9,30,153.000,153.000,1929.880,30.000,82.700,44.010,7.790,
0.080,6.500,0,30,147.000,147.000,2142.840,32.500,79.000,41.310,7.850,
0.080,6.500,1,30,211.000,211.000,1865.870,32.500,120.200,53.190,7.620,
0.080,6.500,2,30,147.000,147.000,1911.860,32.500,84.500,43.460,7.610,
0.080,6.500,3,30,206.000,206.000,1899.460,32.500,122.800,53.870,8.020,
0.080,6.500,4,30,159.000,159.000,1865.510,32.500,93.400,47.970,7.210,
0.080,6.500,5,30,212.000,212.000,2134.460,32.500,108.100,54.760,7.600,
0.080,6.500,6,30,184.000,184.000,2013.270,32.500,104.200,51.030,7.650,
0.080,6.500,7,30,133.000,133.000,1871.540,32.500,109.300,48.690,8.060,
0.080,6.500,8,30,157.000,157.000,1618.140,32.500,105.500,48.240,7.680,
0.080,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,7.960,
0.080,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.700,7.780,
0.080,7.000,1,30,223.000,223.000,1880.100,35.000,130.300,54.690,7.130,
0.080,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,7.430,
0.080,7.000,3,30,195.000,195.000,1899.460,35.000,128.100,56.560,8.080,
0.080,7.000,4,30,175.000,175.000,1880.810,35.000,108.300,52.780,8.010,
0.080,7.000,5,30,171.000,171.000,2148.490,35.000,110.200,55.280,7.900,
0.080,7.000,6,30,177.000,177.000,2060.430,35.000,135.200,56.240,7.900,
0.080,7.000,7,30,179.000,179.000,1871.540,35.000,116.100,51.440,7.390,
0.080,7.000,8,30,169.000,169.000,1611.190,35.000,109.900,51.950,7.480,
0.080,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,7.640,
0.090,3.000,0,30,88.000,88.000,2176.440,15.000,49.700,20.230,7.930,
0.090,3.000,1,30,97.000,97.000,1883.990,15.000,63.800,25.520,7.190,
0.090,3.000,2,30,85.000,85.000,1872.900,15.000,44.400,22.200,7.330,
0.090,3.000,3,30,94.000,94.000,1884.770,15.000,45.200,23.400,7.590,
0.090,3.000,4,30,75.000,75.000,1825.070,15.000,40.400,20.850,7.740,
0.090,3.000,5,30,93.000,93.000,2095.620,15.000,59.300,24.000,8.340,
0.090,3.000,6,30,80.000,80.000,2014.210,15.000,46.400,22.240,8.430,
0.090,3.000,7,30,74.000,74.000,1866.550,15.000,65.100,21.050,7.740,
0.090,3.000,8,30,108.000,108.000,1677.280,15.000,53.300,22.390,7.460,
0.090,3.000,9,30,99.000,99.000,1987.310,15.000,42.600,21.940,8.190,
0.090,3.500,0,30,90.000,90.000,2176.440,17.500,52.000,22.160,8.310,
0.090,3.500,1,30,106.000,106.000,1876.490,17.500,69.700,29.550,7.970,
0.090,3.500,2,30,90.000,90.000,1940.520,17.500,52.800,22.950,7.910,
0.090,3.500,3,30,105.000,105.000,1936.050,17.500,49.000,28.450,8.430,
0.090,3.500,4,30,127.000,127.000,1853.390,17.500,70.300,25.450,7.900,
0.090,3.500,5,30,102.000,102.000,2091.270,17.500,65.200,28.560,8.380,
0.090,3.500,6,30,114.000,114.000,2027.290,17.500,66.300,28.390,8.070,
0.090,3.500,7,30,106.000,106.000,1823.890,17.500,73.500,28.740,8.170,
0.090,3.500,8,30,112.000,112.000,1666.280,17.500,57.500,25.500,7.550,
0.090,3.500,9,30,106.000,106.000,2003.440,17.500,46.800,25.540,8.940,
0.090,4.000,0,30,116.000,116.000,2183.250,20.000,59.200,27.100,9.360,
0.090,4.000,1,30,119.000,119.000,1873.190,20.000,80.900,32.820,8.800,
0.090,4.000,2,30,119.000,119.000,1944.710,20.000,65.400,26.410,8.660,
0.090,4.000,3,30,119.000,119.000,1892.900,20.000,60.400,31.600,9.190,
0.090,4.000,4,30,134.000,134.000,1830.120,20.000,76.700,29.900,9.210,
0.090,4.000,5,30,110.000,110.000,2094.500,20.000,70.700,32.130,9.580,
0.090,4.000,6,30,144.000,144.000,1977.370,20.000,79.000,32.070,9.410,
0.090,4.000,7,30,119.000,119.000,1933.880,20.000,80.300,30.410,8.970,
0.090,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.270,9.020,
0.090,4.000,9,30,108.000,108.000,1999.770,20.000,45.800,28.560,8.560,
0.090,4.500,0,30,127.000,127.000,2159.170,22.500,63.700,28.790,8.350,
0.090,4.500,1,30,129.000,129.000,1865.200,22.500,87.200,35.550,8.430,
0.090,4.500,2,30,118.000,118.000,1953.500,22.500,61.900,29.000,8.110,
0.090,4.500,3,30,112.000,112.000,1881.570,22.500,70.600,34.240,7.840,
0.090,4.500,4,30,139.000,139.000,1833.260,22.500,80.400,34.660,7.780,
0.090,4.500,5,30,141.000,141.000,2086.320,22.500,73.700,41.960,8.240,
0.090,4.500,6,30,151.000,151.000,2003.600,22.500,87.100,37.610,8.160,
0.090,4.500,7,30,124.000,124.000,1934.030,22.500,91.000,34.410,7.610,
0.090,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.190,7.460,
0.090,4.500,9,30,129.000,129.000,1989.790,22.500,75.500,30.630,7.600,
0.090,5.000,0,30,135.000,135.000,2177.790,25.000,68.900,33.590,7.850,
0.090,5.000,1,30,131.000,131.000,1857.580,25.000,86.500,39.900,7.350,
0.090,5.000,2,30,114.000,114.000,1932.940,25.000,60.200,33.650,7.870,
0.090,5.000,3,30,123.000,123.000,1888.380,25.000,72.500,38.700,7.910,
0.090,5.000,4,30,141.000,141.000,1833.260,25.000,81.500,37.050,7.670,
0.090,5.000,5,30,159.000,159.000,2086.320,25.000,80.600,45.420,7.570,
0.090,5.000,6,30,161.000,161.000,1968.650,25.000,91.500,40.620,7.850,
0.090,5.000,7,30,137.000,137.000,1888.260,25.000,95.600,39.300,7.160,
0.090,5.000,8,30,121.000,121.000,1696.280,25.000,58.600,32.340,7.250,
0.090,5.000,9,30,131.000,131.000,1987.440,25.000,78.900,34.660,7.650,
0.090,5.500,0,30,143.000,143.000,2136.460,27.500,70.500,37.660,7.980,
0.090,5.500,1,30,134.000,134.000,1860.990,27.500,92.600,43.170,7.540,
0.090,5.500,2,30,132.000,132.000,1977.610,27.500,72.500,37.080,7.490,
0.090,5.500,3,30,136.000,136.000,1888.490,27.500,84.300,43.430,7.650,
0.090,5.500,4,30,147.000,147.000,1846.430,27.500,86.900,41.180,7.810,
0.090,5.500,5,30,162.000,162.000,2086.320,27.500,87.800,47.600,8.150,
0.090,5.500,6,30,173.000,173.000,1984.990,27.500,99.200,44.160,7.910,
0.090,5.500,7,30,133.000,133.000,1858.840,27.500,100.100,44.200,7.590,
0.090,5.500,8,30,120.000,120.000,1717.510,27.500,92.900,35.900,7.580,
0.090,5.500,9,30,133.000,133.000,1987.430,27.500,79.900,36.830,8.020,
0.090,6.000,0,30,145.000,145.000,2126.360,30.000,73.700,38.540,7.500,
0.090,6.000,1,30,133.000,133.000,1871.460,30.000,98.600,44.670,7.290,
0.090,6.000,2,30,140.000,140.000,1904.210,30.000,76.000,41.000,7.450,
0.090,6.000,3,30,140.000,140.000,1902.430,30.000,87.200,45.480,7.590,
0.090,6.000,4,30,157.000,157.000,1859.270,30.000,94.900,44.680,7.410,
0.090,6.000,5,30,161.000,161.000,2099.160,30.000,100.000,50.320,8.410,
0.090,6.000,6,30,150.000,150.000,2019.920,30.000,100.400,45.550,7.980,
0.090,6.000,7,30,131.000,131.000,1848.560,30.000,105.000,46.340,7.050,
0.090,6.000,8,30,139.000,139.000,1650.190,30.000,99.700,43.280,7.280,
0.090,6.000,9,30,153.000,153.000,1929.880,30.000,82.700,44.010,7.870,
0.090,6.500,0,30,147.000,147.000,2142.840,32.500,79.000,41.310,8.030,
0.090,6.500,1,30,211.000,211.000,1865.870,32.500,120.200,53.190,7.650,
0.090,6.500,2,30,147.000,147.000,1911.860,32.500,84.500,43.460,7.570,
0.090,6.500,3,30,206.000,206.000,1899.460,32.500,122.800,53.870,7.850,
0.090,6.500,4,30,159.000,159.000,1865.510,32.500,93.400,47.970,7.500,
0.090,6.500,5,30,212.000,212.000,2134.460,32.500,108.100,54.760,7.920,
0.090,6.500,6,30,184.000,184.000,2013.270,32.500,104.200,51.030,7.620,
0.090,6.500,7,30,133.000,133.000,1871.540,32.500,109.300,48.690,7.200,
0.090,6.500,8,30,157.000,157.000,1618.140,32.500,105.500,48.240,7.240,
0.090,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,8.110,
0.090,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.700,7.760,
0.090,7.000,1,30,223.000,223.000,1880.100,35.000,130.300,54.690,7.330,
0.090,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,7.470,
0.090,7.000,3,30,195.000,195.000,1899.460,35.000,128.100,56.560,7.640,
0.090,7.000,4,30,175.000,175.000,1880.810,35.000,108.300,52.780,7.260,
0.090,7.000,5,30,171.000,171.000,2148.490,35.000,110.200,55.280,8.120,
0.090,7.000,6,30,177.000,177.000,2060.430,35.000,135.200,56.240,8.220,
0.090,7.000,7,30,179.000,179.000,1871.540,35.000,116.100,51.440,7.670,
0.090,7.000,8,30,169.000,169.000,1611.190,35.000,109.900,51.950,7.420,
0.090,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,7.660,
0.100,3.000,0,30,88.000,88.000,2176.440,15.000,49.700,20.230,8.070,
0.100,3.000,1,30,97.000,97.000,1883.990,15.000,63.800,26.040,7.280,
0.100,3.000,2,30,85.000,85.000,1872.900,15.000,44.400,22.200,7.320,
0.100,3.000,3,30,94.000,94.000,1884.770,15.000,45.200,23.400,7.710,
0.100,3.000,4,30,75.000,75.000,1825.070,15.000,40.400,20.850,7.230,
0.100,3.000,5,30,93.000,93.000,2095.620,15.000,59.300,24.000,7.910,
0.100,3.000,6,30,80.000,80.000,2014.210,15.000,46.400,22.240,7.980,
0.100,3.000,7,30,75.000,75.000,1866.550,15.000,66.100,21.080,7.380,
0.100,3.000,8,30,108.000,108.000,1677.280,15.000,53.300,22.390,7.320,
0.100,3.000,9,30,99.000,99.000,1987.310,15.000,42.600,21.940,8.520,
0.100,3.500,0,30,90.000,90.000,2176.440,17.500,52.000,22.160,7.500,
0.100,3.500,1,30,106.000,106.000,1876.490,17.500,69.700,29.550,7.990,
0.100,3.500,2,30,90.000,90.000,1940.520,17.500,52.800,22.950,8.180,
0.100,3.500,3,30,105.000,105.000,1936.050,17.500,49.000,28.450,7.390,
0.100,3.500,4,30,127.000,127.000,1853.390,17.500,70.300,25.450,7.730,
0.100,3.500,5,30,102.000,102.000,2091.270,17.500,65.200,28.560,8.340,
0.100,3.500,6,30,125.000,125.000,2027.290,17.500,89.000,29.360,7.730,
0.100,3.500,7,30,106.000,106.000,1823.890,17.500,73.500,28.740,6.830,
0.100,3.500,8,30,112.000,112.000,1666.280,17.500,57.500,25.500,7.040,
0.100,3.500,9,30,106.000,106.000,2003.440,17.500,46.800,25.540,7.350,
0.100,4.000,0,30,116.000,116.000,2183.250,20.000,59.200,27.100,8.110,
0.100,4.000,1,30,119.000,119.000,1873.190,20.000,80.900,32.820,7.490,
0.100,4.000,2,30,119.000,119.000,1944.710,20.000,65.400,26.410,7.520,
0.100,4.000,3,30,119.000,119.000,1892.900,20.000,60.400,31.600,7.750,
0.100,4.000,4,30,134.000,134.000,1830.120,20.000,76.700,29.900,7.960,
0.100,4.000,5,30,110.000,110.000,2094.500,20.000,70.700,32.130,7.670,
0.100,4.000,6,30,144.000,144.000,1977.370,20.000,79.000,32.070,8.190,
0.100,4.000,7,30,119.000,119.000,1933.880,20.000,80.300,30.410,7.220,
0.100,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.270,7.480,
0.100,4.000,9,30,108.000,108.000,1999.770,20.000,45.800,28.560,7.670,
0.100,4.500,0,30,127.000,127.000,2159.170,22.500,63.700,28.790,8.270,
0.100,4.500,1,30,129.000,129.000,1865.200,22.500,87.200,35.550,7.540,
0.100,4.500,2,30,118.000,118.000,1953.500,22.500,61.900,29.000,7.540,
0.100,4.500,3,30,112.000,112.000,1881.570,22.500,70.600,34.240,7.680,
0.100,4.500,4,30,139.000,139.000,1833.260,22.500,80.400,34.660,7.310,
0.100,4.500,5,30,141.000,141.000,2086.320,22.500,73.700,41.960,7.810,
0.100,4.500,6,30,151.000,151.000,2003.600,22.500,85.800,37.660,7.800,
0.100,4.500,7,30,124.000,124.000,1934.030,22.500,91.000,34.410,7.280,
0.100,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.190,7.800,
0.100,4.500,9,30,129.000,129.000,1989.790,22.500,75.500,30.630,8.080,
0.100,5.000,0,30,135.000,135.000,2177.790,25.000,68.900,33.590,8.320,
0.100,5.000,1,30,131.000,131.000,1857.580,25.000,86.500,39.900,8.100,
0.100,5.000,2,30,114.000,114.000,1932.940,25.000,60.200,33.650,7.180,
0.100,5.000,3,30,123.000,123.000,1888.380,25.000,72.500,38.700,7.540,
0.100,5.000,4,30,141.000,141.000,1833.260,25.000,81.500,37.050,7.020,
0.100,5.000,5,30,159.000,159.000,2086.320,25.000,80.600,45.420,7.520,
0.100,5.000,6,30,161.000,161.000,1968.650,25.000,91.500,40.620,8.370,
0.100,5.000,7,30,137.000,137.000,1888.260,25.000,95.600,39.300,6.960,
0.100,5.000,8,30,121.000,121.000,1696.280,25.000,58.600,32.340,6.910,
0.100,5.000,9,30,131.000,131.000,1987.440,25.000,78.900,34.660,7.980,
0.100,5.500,0,30,143.000,143.000,2136.460,27.500,70.500,37.680,8.140,
0.100,5.500,1,30,134.000,134.000,1860.990,27.500,92.600,43.170,7.830,
0.100,5.500,2,30,132.000,132.000,1977.610,27.500,72.500,37.080,7.070,
0.100,5.500,3,30,136.000,136.000,1888.490,27.500,84.300,43.430,8.490,
0.100,5.500,4,30,147.000,147.000,1846.430,27.500,86.900,41.180,7.570,
0.100,5.500,5,30,162.000,162.000,2086.320,27.500,87.800,47.610,7.800,
0.100,5.500,6,30,173.000,173.000,1984.990,27.500,99.200,44.160,7.390,
0.100,5.500,7,30,133.000,133.000,1858.840,27.500,100.100,44.200,7.220,
0.100,5.500,8,30,120.000,120.000,1717.510,27.500,92.900,35.900,7.620,
0.100,5.500,9,30,161.000,161.000,2061.520,27.500,74.200,37.760,8.150,
0.100,6.000,0,30,125.000,125.000,2108.850,30.000,75.200,37.900,7.820,
0.100,6.000,1,30,138.000,138.000,1871.460,30.000,98.600,44.830,7.460,
0.100,6.000,2,30,140.000,140.000,1904.210,30.000,76.000,41.000,7.660,
0.100,6.000,3,30,140.000,140.000,1902.430,30.000,87.200,45.480,8.070,
0.100,6.000,4,30,157.000,157.000,1859.270,30.000,94.900,44.680,6.950,
0.100,6.000,5,30,167.000,167.000,2099.160,30.000,100.000,50.530,7.920,
0.100,6.000,6,30,150.000,150.000,2019.920,30.000,100.400,45.550,8.410,
0.100,6.000,7,30,131.000,131.000,1848.560,30.000,105.000,46.340,6.880,
0.100,6.000,8,30,139.000,139.000,1650.190,30.000,99.700,43.280,7.470,
0.100,6.000,9,30,151.000,151.000,1982.790,30.000,78.800,43.700,7.600,
0.100,6.500,0,30,147.000,147.000,2142.840,32.500,79.000,41.310,7.870,
0.100,6.500,1,30,211.000,211.000,1865.870,32.500,120.200,53.190,7.320,
0.100,6.500,2,30,147.000,147.000,1911.860,32.500,84.500,43.460,7.380,
0.100,6.500,3,30,206.000,206.000,1899.460,32.500,122.800,53.870,8.280,
0.100,6.500,4,30,159.000,159.000,1865.510,32.500,93.400,47.970,7.380,
0.100,6.500,5,30,212.000,212.000,2134.460,32.500,108.100,54.760,8.490,
0.100,6.500,6,30,184.000,184.000,2013.270,32.500,104.200,51.030,8.010,
0.100,6.500,7,30,133.000,133.000,1871.540,32.500,109.300,48.690,7.300,
0.100,6.500,8,30,157.000,157.000,1618.140,32.500,105.500,48.240,6.970,
0.100,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,7.810,
0.100,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.700,7.390,
0.100,7.000,1,30,223.000,223.000,1880.100,35.000,130.300,54.690,7.320,
0.100,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,7.650,
0.100,7.000,3,30,195.000,195.000,1899.460,35.000,128.100,56.560,8.100,
0.100,7.000,4,30,175.000,175.000,1880.810,35.000,108.300,52.780,7.660,
0.100,7.000,5,30,171.000,171.000,2148.490,35.000,110.200,55.280,8.080,
0.100,7.000,6,30,177.000,177.000,2060.430,35.000,135.200,56.240,8.450,
0.100,7.000,7,30,179.000,179.000,1871.540,35.000,116.100,51.470,7.450,
0.100,7.000,8,30,169.000,169.000,1611.190,35.000,109.900,51.950,7.090,
0.100,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,8.070,
0.110,3.000,0,30,88.000,88.000,2176.440,15.000,49.700,20.230,8.320,
0.110,3.000,1,30,103.000,103.000,1869.260,15.000,69.100,27.120,7.210,
0.110,3.000,2,30,85.000,85.000,1872.900,15.000,44.400,22.200,7.380,
0.110,3.000,3,30,94.000,94.000,1884.770,15.000,45.200,23.400,7.760,
0.110,3.000,4,30,75.000,75.000,1825.070,15.000,40.400,20.850,7.150,
0.110,3.000,5,30,98.000,98.000,2095.620,15.000,60.900,24.800,7.700,
0.110,3.000,6,30,80.000,80.000,2014.210,15.000,46.400,22.240,8.380,
0.110,3.000,7,30,81.000,81.000,1866.550,15.000,72.700,21.300,7.100,
0.110,3.000,8,30,108.000,108.000,1677.280,15.000,53.300,22.390,7.580,
0.110,3.000,9,30,99.000,99.000,1987.310,15.000,42.600,21.940,7.900,
0.110,3.500,0,30,90.000,90.000,2176.440,17.500,52.000,22.160,8.250,
0.110,3.500,1,30,109.000,109.000,1876.490,17.500,72.900,29.790,7.070,
0.110,3.500,2,30,90.000,90.000,1940.520,17.500,52.800,22.950,7.550,
0.110,3.500,3,30,105.000,105.000,1936.050,17.500,49.000,28.450,7.710,
0.110,3.500,4,30,131.000,131.000,1853.390,17.500,74.300,25.580,7.630,
0.110,3.500,5,30,103.000,103.000,2091.270,17.500,65.200,28.620,7.740,
0.110,3.500,6,30,132.000,132.000,2027.290,17.500,95.500,29.610,7.930,
0.110,3.500,7,30,106.000,106.000,1823.890,17.500,79.700,28.950,7.440,
0.110,3.500,8,30,112.000,112.000,1666.280,17.500,57.500,25.500,7.590,
0.110,3.500,9,30,106.000,106.000,2003.440,17.500,46.800,25.550,8.280,
0.110,4.000,0,30,116.000,116.000,2183.250,20.000,59.200,27.100,7.970,
0.110,4.000,1,30,123.000,123.000,1873.190,20.000,84.500,33.030,8.130,
0.110,4.000,2,30,119.000,119.000,1944.710,20.000,65.400,26.430,8.030,
0.110,4.000,3,30,119.000,119.000,1892.900,20.000,60.400,31.600,8.240,
0.110,4.000,4,30,138.000,138.000,1830.120,20.000,80.600,30.030,8.410,
0.110,4.000,5,30,111.000,111.000,2094.500,20.000,70.700,32.230,8.380,
0.110,4.000,6,30,149.000,149.000,1977.370,20.000,83.400,32.230,8.370,
0.110,4.000,7,30,119.000,119.000,1933.880,20.000,90.600,30.750,7.850,
0.110,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.290,8.020,
0.110,4.000,9,30,108.000,108.000,1999.770,20.000,45.800,28.560,14.760,
0.110,4.500,0,30,127.000,127.000,2159.170,22.500,63.700,28.790,15.120,
0.110,4.500,1,30,130.000,130.000,1865.200,22.500,88.300,35.710,14.980,
0.110,4.500,2,30,118.000,118.000,1953.500,22.500,61.900,29.030,14.580,
0.110,4.500,3,30,112.000,112.000,1881.570,22.500,70.600,34.230,14.840,
0.110,4.500,4,30,141.000,141.000,1833.260,22.500,82.500,35.880,15.200,
0.110,4.500,5,30,141.000,141.000,2086.320,22.500,73.700,41.680,16.020,
0.110,4.500,6,30,153.000,153.000,2003.600,22.500,86.200,37.690,16.120,
0.110,4.500,7,30,124.000,124.000,1934.030,22.500,95.000,34.540,15.260,
0.110,4.500,8,30,121.000,121.000,1713.350,22.500,60.700,29.190,15.460,
0.110,4.500,9,30,129.000,129.000,1989.790,22.500,75.500,30.630,15.240,
0.110,5.000,0,30,135.000,135.000,2177.790,25.000,68.900,33.590,15.970,
0.110,5.000,1,30,131.000,131.000,1857.580,25.000,88.900,39.980,14.420,
0.110,5.000,2,30,114.000,114.000,1932.940,25.000,60.300,33.660,14.640,
0.110,5.000,3,30,123.000,123.000,1888.490,25.000,72.500,39.680,15.020,
0.110,5.000,4,30,141.000,141.000,1833.260,25.000,81.500,37.050,14.740,
0.110,5.000,5,30,159.000,159.000,2086.320,25.000,80.600,45.420,15.520,
0.110,5.000,6,30,161.000,161.000,1968.650,25.000,91.500,40.620,15.240,
0.110,5.000,7,30,137.000,137.000,1888.260,25.000,98.800,39.400,13.780,
0.110,5.000,8,30,121.000,121.000,1696.280,25.000,58.600,32.340,13.690,
0.110,5.000,9,30,115.000,115.000,2009.950,25.000,71.900,33.940,14.330,
0.110,5.500,0,30,144.000,144.000,2136.710,27.500,70.500,37.720,15.550,
0.110,5.500,1,30,134.000,134.000,1860.990,27.500,93.400,43.240,14.390,
0.110,5.500,2,30,132.000,132.000,1977.610,27.500,72.500,37.080,14.440,
0.110,5.500,3,30,136.000,136.000,1888.490,27.500,84.300,43.430,14.960,
0.110,5.500,4,30,147.000,147.000,1846.430,27.500,86.900,42.480,14.570,
0.110,5.500,5,30,162.000,162.000,2086.320,27.500,87.800,47.680,15.370,
0.110,5.500,6,30,187.000,187.000,1984.990,27.500,113.200,44.620,14.220,
0.110,5.500,7,30,133.000,133.000,1858.840,27.500,102.700,44.290,14.010,
0.110,5.500,8,30,121.000,121.000,1719.200,27.500,92.900,36.440,13.680,
0.110,5.500,9,30,161.000,161.000,2061.520,27.500,74.200,37.760,15.050,
0.110,6.000,0,30,125.000,125.000,2108.850,30.000,76.200,37.940,13.950,
0.110,6.000,1,30,140.000,140.000,1871.460,30.000,98.600,44.910,14.030,
0.110,6.000,2,30,140.000,140.000,1904.210,30.000,76.000,41.000,13.260,
0.110,6.000,3,30,140.000,140.000,1902.430,30.000,87.200,45.480,14.660,
0.110,6.000,4,30,157.000,157.000,1859.270,30.000,94.900,44.680,14.380,
0.110,6.000,5,30,167.000,167.000,2099.160,30.000,100.000,50.530,14.840,
0.110,6.000,6,30,150.000,150.000,2019.920,30.000,100.400,45.550,14.800,
0.110,6.000,7,30,131.000,131.000,1848.560,30.000,106.200,46.380,13.880,
0.110,6.000,8,30,140.000,140.000,1650.190,30.000,99.700,43.610,13.050,
0.110,6.000,9,30,151.000,151.000,1982.790,30.000,78.800,43.840,14.240,
0.110,6.500,0,30,147.000,147.000,2142.840,32.500,79.000,41.310,14.280,
0.110,6.500,1,30,211.000,211.000,1865.870,32.500,120.200,53.190,14.430,
0.110,6.500,2,30,147.000,147.000,1911.860,32.500,84.500,43.460,13.940,
0.110,6.500,3,30,213.000,213.000,1899.460,32.500,122.800,54.110,13.650,
0.110,6.500,4,30,159.000,159.000,1865.510,32.500,93.400,47.970,13.690,
0.110,6.500,5,30,212.000,212.000,2134.460,32.500,108.100,54.760,14.250,
0.110,6.500,6,30,184.000,184.000,2013.270,32.500,138.000,53.020,13.630,
0.110,6.500,7,30,133.000,133.000,1871.540,32.500,109.300,48.790,13.150,
0.110,6.500,8,30,157.000,157.000,1618.140,32.500,105.500,48.240,13.160,
0.110,6.500,9,30,154.000,154.000,2054.340,32.500,86.300,48.160,8.550,
0.110,7.000,0,30,141.000,141.000,2098.020,35.000,84.200,43.790,7.970,
0.110,7.000,1,30,223.000,223.000,1880.100,35.000,130.300,54.690,7.530,
0.110,7.000,2,30,155.000,155.000,1911.860,35.000,82.300,46.670,7.520,
0.110,7.000,3,30,195.000,195.000,1899.460,35.000,128.100,56.560,7.790,
0.110,7.000,4,30,175.000,175.000,1880.810,35.000,108.300,52.810,8.510,
0.110,7.000,5,30,171.000,171.000,2148.490,35.000,110.200,55.280,8.300,
0.110,7.000,6,30,177.000,177.000,2060.430,35.000,142.300,56.480,7.940,
0.110,7.000,7,30,179.000,179.000,1871.540,35.000,116.100,51.670,7.520,
0.110,7.000,8,30,176.000,176.000,1660.510,35.000,109.900,52.740,7.830,
0.110,7.000,9,30,165.000,165.000,1981.180,35.000,91.900,52.660,12.110,
0.120,3.000,0,30,88.000,88.000,2176.440,15.000,49.700,20.230,12.650,
0.120,3.000,1,30,107.000,107.000,1875.800,15.000,73.800,28.100,12.340,
0.120,3.000,2,30,86.000,86.000,1872.900,15.000,44.400,22.230,11.310,
0.120,3.000,3,30,94.000,94.000,1884.770,15.000,45.200,23.460,12.320,
0.120,3.000,4,30,85.000,85.000,1825.070,15.000,50.300,21.200,12.840,
0.120,3.000,5,30,103.000,103.000,2095.620,15.000,65.700,25.260,13.620,
0.120,3.000,6,30,128.000,128.000,2014.210,15.000,94.400,23.840,13.720,
0.120,3.000,7,30,87.000,87.000,1866.550,15.000,79.000,21.510,12.560,
0.120,3.000,8,30,108.000,108.000,1677.280,15.000,53.300,22.390,12.720,
0.120,3.000,9,30,99.000,99.000,1987.310,15.000,42.600,21.980,15.210,
0.120,3.500,0,30,90.000,90.000,2100.150,17.500,57.700,23.500,16.020,
0.120,3.500,1,30,118.000,118.000,1876.490,17.500,81.100,30.390,14.910,
0.120,3.500,2,30,90.000,90.000,1940.520,17.500,52.800,23.310,13.770,
0.120,3.500,3,30,114.000,114.000,1914.840,17.500,54.700,29.220,15.010,
0.120,3.500,4,30,135.000,135.000,1853.390,17.500,78.700,25.770,13.920,
0.120,3.500,5,30,111.000,111.000,2091.270,17.500,71.500,29.150,15.330,
0.120,3.500,6,30,143.000,143.000,2027.290,17.500,106.100,30.140,14.590,
0.120,3.500,7,30,114.000,114.000,1823.890,17.500,91.200,29.640,13.350,
0.120,3.500,8,30,112.000,112.000,1666.280,17.500,57.500,25.500,14.300,
0.120,3.500,9,30,106.000,106.000,2003.440,17.500,46.800,25.610,14.850,
0.120,4.000,0,30,116.000,116.000,2183.250,20.000,61.100,27.160,14.420,
0.120,4.000,1,30,129.000,129.000,1873.190,20.000,90.200,33.650,14.230,
0.120,4.000,2,30,123.000,123.000,1944.710,20.000,69.400,26.590,14.070,
0.120,4.000,3,30,110.000,110.000,1892.900,20.000,68.200,31.400,14.230,
0.120,4.000,4,30,144.000,144.000,1830.120,20.000,86.600,30.230,13.830,
0.120,4.000,5,30,116.000,116.000,2094.500,20.000,75.500,32.440,14.730,
0.120,4.000,6,30,157.000,157.000,1977.370,20.000,91.200,32.780,13.800,
0.120,4.000,7,30,119.000,119.000,1933.880,20.000,96.300,31.680,13.700,
0.120,4.000,8,30,120.000,120.000,1694.860,20.000,59.600,26.350,13.250,
0.120,4.000,9,30,108.000,108.000,1999.770,20.000,58.700,29.210,13.920,
