I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.160,6.500,8,30,170.000,170.000,1656.900,32.500,144.100,51.150,5.250,
0.160,6.500,9,30,174.000,174.000,2054.340,32.500,128.500,51.260,5.540,
0.160,7.000,0,30,179.000,179.000,2145.200,35.000,116.600,48.100,5.590,
0.160,7.000,1,30,241.000,241.000,1880.100,35.000,163.000,59.500,5.350,
0.160,7.000,2,30,151.000,151.000,1821.700,35.000,90.800,46.260,5.170,
0.160,7.000,3,30,334.000,334.000,1899.460,35.000,236.500,68.940,5.480,
0.160,7.000,4,30,260.000,260.000,1900.020,35.000,193.300,60.150,5.250,
0.160,7.000,5,30,201.000,201.000,2080.950,35.000,150.100,63.010,5.710,
0.160,7.000,6,30,222.000,222.000,2022.660,35.000,211.800,59.240,5.680,
0.160,7.000,7,30,197.000,197.000,1845.040,35.000,146.400,55.380,5.370,
0.160,7.000,8,30,159.000,159.000,1639.120,35.000,149.700,55.240,5.330,
0.160,7.000,9,30,175.000,175.000,1981.180,35.000,132.800,54.960,5.580,
0.170,3.000,0,30,101.000,101.000,2151.610,15.000,66.800,22.970,5.640,
0.170,3.000,1,30,127.000,127.000,1842.120,15.000,93.200,35.110,5.300,
0.170,3.000,2,30,117.000,117.000,1852.820,15.000,70.200,26.010,5.310,
0.170,3.000,3,30,120.000,120.000,1910.080,15.000,80.500,29.030,5.360,
0.170,3.000,4,30,145.000,145.000,1826.180,15.000,89.500,27.730,5.340,
0.170,3.000,5,30,119.000,119.000,2074.900,15.000,82.800,27.230,5.760,
0.170,3.000,6,30,157.000,157.000,1948.350,15.000,121.600,32.920,5.580,
0.170,3.000,7,30,112.000,112.000,1790.610,15.000,103.200,26.750,5.230,
0.170,3.000,8,30,116.000,116.000,1590.500,15.000,89.600,25.050,5.180,
0.170,3.000,9,30,125.000,125.000,1895.130,15.000,71.600,25.070,5.360,
0.170,3.500,0,30,106.000,106.000,2069.390,17.500,70.900,25.350,5.550,
0.170,3.500,1,30,138.000,138.000,1827.630,17.500,100.200,36.440,5.280,
0.170,3.500,2,30,128.000,128.000,1879.500,17.500,76.300,25.790,5.270,
0.170,3.500,3,30,136.000,136.000,1919.220,17.500,96.000,33.310,5.460,
0.170,3.500,4,30,163.000,163.000,1780.940,17.500,105.900,34.210,5.420,
0.170,3.500,5,30,127.000,127.000,2118.310,17.500,89.300,35.210,5.860,
0.170,3.500,6,30,167.000,167.000,1950.820,17.500,130.200,37.730,5.580,
0.170,3.500,7,30,142.000,142.000,1819.480,17.500,110.400,33.910,5.310,
0.170,3.500,8,30,117.000,117.000,1608.920,17.500,95.700,28.590,5.240,
0.170,3.500,9,30,115.000,115.000,2017.520,17.500,75.400,29.430,5.510,
0.170,4.000,0,30,126.000,126.000,2168.580,20.000,74.700,30.800,5.710,
0.170,4.000,1,30,149.000,149.000,1841.320,20.000,110.100,37.480,5.330,
0.170,4.000,2,30,209.000,209.000,1877.160,20.000,156.000,31.130,5.340,
0.170,4.000,3,30,187.000,187.000,1878.060,20.000,114.200,38.470,5.560,
0.170,4.000,4,30,168.000,168.000,1770.130,20.000,109.800,36.250,5.370,
0.170,4.000,5,30,185.000,185.000,2039.950,20.000,104.100,43.710,5.710,
0.170,4.000,6,30,156.000,156.000,1970.910,20.000,145.100,42.720,5.630,
0.170,4.000,7,30,146.000,146.000,1823.890,20.000,122.900,35.840,5.370,
0.170,4.000,8,30,119.000,119.000,1647.240,20.000,102.200,32.530,5.310,
0.170,4.000,9,30,120.000,120.000,2017.510,20.000,80.000,32.330,5.550,
0.170,4.500,0,30,132.000,132.000,2153.050,22.500,78.400,30.350,5.650,
0.170,4.500,1,30,160.000,160.000,1870.940,22.500,125.400,41.340,5.350,
0.170,4.500,2,30,150.000,150.000,1953.500,22.500,93.100,30.850,5.570,
0.170,4.500,3,30,163.000,163.000,1902.350,22.500,122.000,41.600,5.660,
0.170,4.500,4,30,173.000,173.000,1769.760,22.500,114.300,41.370,5.530,
0.170,4.500,5,30,186.000,186.000,2046.850,22.500,116.700,50.090,5.810,
0.170,4.500,6,30,175.000,175.000,1971.170,22.500,164.100,45.500,5.650,
0.170,4.500,7,30,175.000,175.000,1868.990,22.500,131.100,43.710,5.400,
0.170,4.500,8,30,135.000,135.000,1640.110,22.500,115.500,37.480,5.330,
0.170,4.500,9,30,125.000,125.000,2009.960,22.500,90.000,32.970,5.510,
0.170,5.000,0,30,118.000,118.000,2216.240,25.000,92.200,35.020,5.800,
0.170,5.000,1,30,160.000,160.000,1861.300,25.000,133.300,47.670,5.610,
0.170,5.000,2,30,114.000,114.000,1932.940,25.000,84.000,34.700,5.580,
0.170,5.000,3,30,164.000,164.000,1888.490,25.000,113.100,43.610,5.740,
0.170,5.000,4,30,186.000,186.000,1833.260,25.000,125.700,42.310,5.590,
0.170,5.000,5,30,208.000,208.000,2052.950,25.000,121.400,54.180,5.840,
0.170,5.000,6,30,187.000,187.000,1993.420,25.000,174.200,51.240,5.740,
0.170,5.000,7,30,168.000,168.000,1863.640,25.000,136.400,46.060,5.470,
0.170,5.000,8,30,143.000,143.000,1640.110,25.000,133.600,37.460,5.270,
0.170,5.000,9,30,131.000,131.000,2009.950,25.000,119.000,38.280,5.490,
0.170,5.500,0,30,126.000,126.000,2092.100,27.500,112.400,38.640,5.810,
0.170,5.500,1,30,168.000,168.000,1878.680,27.500,140.400,50.840,5.660,
0.170,5.500,2,30,183.000,183.000,1743.840,27.500,100.500,42.850,5.440,
0.170,5.500,3,30,191.000,191.000,1948.470,27.500,140.100,50.430,5.870,
0.170,5.500,4,30,251.000,251.000,1865.200,27.500,188.100,51.120,5.660,
0.170,5.500,5,30,205.000,205.000,2062.350,27.500,136.900,58.320,5.800,
0.170,5.500,6,30,194.000,194.000,1927.270,27.500,183.400,50.200,5.690,
0.170,5.500,7,30,170.000,170.000,1812.780,27.500,142.200,49.070,5.370,
0.170,5.500,8,30,189.000,189.000,1676.180,27.500,139.800,44.440,5.400,
0.170,5.500,9,30,164.000,164.000,2061.670,27.500,123.800,42.570,5.880,
0.170,6.000,0,30,126.000,126.000,2122.620,30.000,116.000,39.990,5.830,
0.170,6.000,1,30,173.000,173.000,1871.460,30.000,161.600,50.050,5.730,
0.170,6.000,2,30,184.000,184.000,1782.210,30.000,100.900,45.340,5.480,
0.170,6.000,3,30,226.000,226.000,1902.430,30.000,173.500,50.980,5.750,
0.170,6.000,4,30,254.000,254.000,1875.840,30.000,190.100,56.200,5.740,
0.170,6.000,5,30,220.000,220.000,2159.890,30.000,147.500,62.190,5.900,
0.170,6.000,6,30,260.000,260.000,2004.110,30.000,193.900,56.720,5.680,
0.170,6.000,7,30,169.000,169.000,1848.560,30.000,147.000,51.530,5.240,
0.170,6.000,8,30,155.000,155.000,1595.910,30.000,145.400,49.290,5.500,
0.170,6.000,9,30,156.000,156.000,1944.460,30.000,130.500,47.410,5.750,
0.170,6.500,0,30,147.000,147.000,2122.740,32.500,118.900,45.670,5.860,
0.170,6.500,1,30,178.000,178.000,1852.460,32.500,166.700,56.680,5.640,
0.170,6.500,2,30,162.000,162.000,1753.740,32.500,103.400,46.790,5.500,
0.170,6.500,3,30,319.000,319.000,1899.460,32.500,226.000,64.370,5.850,
0.170,6.500,4,30,226.000,226.000,1869.610,32.500,140.800,58.160,5.660,
0.170,6.500,5,30,249.000,249.000,2056.370,32.500,152.500,67.080,5.810,
0.170,6.500,6,30,263.000,263.000,1955.750,32.500,220.000,61.770,5.670,
0.170,6.500,7,30,189.000,189.000,1845.040,32.500,151.600,55.250,5.530,
0.170,6.500,8,30,171.000,171.000,1658.580,32.500,152.500,53.520,5.610,
0.170,6.500,9,30,192.000,192.000,2047.730,32.500,136.000,52.510,5.860,
0.170,7.000,0,30,182.000,182.000,2145.200,35.000,121.500,48.700,6.020,
0.170,7.000,1,30,183.000,183.000,1854.690,35.000,171.200,60.230,5.630,
0.170,7.000,2,30,162.000,162.000,1708.700,35.000,105.200,49.240,5.440,
0.170,7.000,3,30,348.000,348.000,1899.460,35.000,250.400,73.010,5.900,
0.170,7.000,4,30,270.000,270.000,1801.910,35.000,203.800,62.240,5.540,
0.170,7.000,5,30,217.000,217.000,2072.880,35.000,157.600,65.710,5.800,
0.170,7.000,6,30,255.000,255.000,2060.540,35.000,232.000,65.850,5.990,
0.170,7.000,7,30,203.000,203.000,1845.040,35.000,155.100,57.020,5.640,
0.170,7.000,8,30,231.000,231.000,1614.300,35.000,220.300,63.050,5.630,
0.170,7.000,9,30,194.000,194.000,1981.180,35.000,143.600,56.520,5.870,
0.180,3.000,0,30,105.000,105.000,2151.610,15.000,70.200,23.550,6.010,
0.180,3.000,1,30,131.000,131.000,1856.040,15.000,97.200,36.630,5.680,
0.180,3.000,2,30,127.000,127.000,1859.340,15.000,75.900,26.990,5.640,
0.180,3.000,3,30,137.000,137.000,1881.410,15.000,97.700,30.950,5.660,
0.180,3.000,4,30,157.000,157.000,1807.300,15.000,97.300,29.040,5.480,
0.180,3.000,5,30,126.000,126.000,2074.900,15.000,89.100,28.830,6.040,
0.180,3.000,6,30,163.000,163.000,1948.350,15.000,127.900,33.950,5.810,
0.180,3.000,7,30,116.000,116.000,1818.170,15.000,107.900,27.890,5.510,
0.180,3.000,8,30,103.000,103.000,1548.520,15.000,93.600,24.610,5.410,
0.180,3.000,9,30,112.000,112.000,1979.900,15.000,62.500,26.710,5.760,
0.180,3.500,0,30,110.000,110.000,2069.390,17.500,74.500,25.580,5.810,
0.180,3.500,1,30,144.000,144.000,1828.220,17.500,105.100,38.780,5.640,
0.180,3.500,2,30,151.000,151.000,1879.500,17.500,96.100,27.300,5.620,
0.180,3.500,3,30,148.000,148.000,1874.010,17.500,108.000,35.510,5.460,
0.180,3.500,4,30,166.000,166.000,1780.940,17.500,106.200,33.100,5.800,
0.180,3.500,5,30,131.000,131.000,2115.650,17.500,98.800,37.930,6.260,
0.180,3.500,6,30,184.000,184.000,1950.820,17.500,148.000,39.500,5.940,
0.180,3.500,7,30,130.000,130.000,1769.820,17.500,121.900,34.540,5.530,
0.180,3.500,8,30,122.000,122.000,1577.380,17.500,100.500,31.040,5.540,
0.180,3.500,9,30,119.000,119.000,2000.430,17.500,79.100,30.320,5.870,
0.180,4.000,0,30,128.000,128.000,2168.580,20.000,78.600,31.790,6.050,
0.180,4.000,1,30,157.000,157.000,1820.410,20.000,117.100,40.250,5.660,
0.180,4.000,2,30,151.000,151.000,1877.160,20.000,95.300,29.590,5.570,
0.180,4.000,3,30,192.000,192.000,1878.060,20.000,119.200,39.820,6.100,
0.180,4.000,4,30,169.000,169.000,1814.530,20.000,119.300,40.950,6.060,
0.180,4.000,5,30,187.000,187.000,2011.930,20.000,116.000,45.560,6.250,
0.180,4.000,6,30,163.000,163.000,1899.030,20.000,153.000,44.420,6.130,
0.180,4.000,7,30,161.000,161.000,1823.890,20.000,131.200,37.890,5.880,
0.180,4.000,8,30,131.000,131.000,1630.950,20.000,114.200,34.470,5.870,
0.180,4.000,9,30,124.000,124.000,2000.430,20.000,87.800,33.040,6.070,
0.180,4.500,0,30,134.000,134.000,2168.430,22.500,92.500,31.330,6.170,
0.180,4.500,1,30,170.000,170.000,1822.690,22.500,132.400,45.840,5.670,
0.180,4.500,2,30,111.000,111.000,1884.060,22.500,96.000,31.230,5.730,
0.180,4.500,3,30,176.000,176.000,1920.290,22.500,134.100,45.200,5.930,
0.180,4.500,4,30,181.000,181.000,1816.150,22.500,124.500,43.480,5.850,
0.180,4.500,5,30,187.000,187.000,2046.850,22.500,121.600,52.080,6.130,
0.180,4.500,6,30,184.000,184.000,1971.170,22.500,174.000,48.550,5.940,
0.180,4.500,7,30,182.000,182.000,1799.630,22.500,138.000,45.140,5.680,
0.180,4.500,8,30,142.000,142.000,1631.460,22.500,132.900,40.650,5.610,
0.180,4.500,9,30,131.000,131.000,2007.010,22.500,118.100,36.210,5.830,
0.180,5.000,0,30,124.000,124.000,2193.760,25.000,113.600,36.080,5.850,
0.180,5.000,1,30,165.000,165.000,1840.390,25.000,140.400,52.230,5.790,
0.180,5.000,2,30,158.000,158.000,1830.750,25.000,100.100,38.870,5.770,
0.180,5.000,3,30,170.000,170.000,1882.860,25.000,119.800,45.100,5.980,
0.180,5.000,4,30,199.000,199.000,1822.850,25.000,138.100,44.420,5.920,
0.180,5.000,5,30,218.000,218.000,2068.350,25.000,137.900,59.320,6.090,
0.180,5.000,6,30,247.000,247.000,2019.340,25.000,184.300,55.070,6.060,
0.180,5.000,7,30,170.000,170.000,1853.140,25.000,144.200,47.650,5.690,
0.180,5.000,8,30,149.000,149.000,1623.810,25.000,139.700,39.880,5.540,
0.180,5.000,9,30,136.000,136.000,2007.050,25.000,123.700,38.760,5.750,
0.180,5.500,0,30,128.000,128.000,2100.920,27.500,117.400,39.250,6.010,
0.180,5.500,1,30,175.000,175.000,1854.350,27.500,163.300,56.020,5.820,
0.180,5.500,2,30,187.000,187.000,1743.840,27.500,104.900,43.630,5.700,
0.180,5.500,3,30,222.000,222.000,1902.430,27.500,170.700,49.390,6.080,
0.180,5.500,4,30,260.000,260.000,1912.280,27.500,196.900,53.370,6.030,
0.180,5.500,5,30,223.000,223.000,2032.940,27.500,150.300,64.520,6.050,
0.180,5.500,6,30,216.000,216.000,1927.270,27.500,205.700,53.790,6.000,
0.180,5.500,7,30,177.000,177.000,1812.540,27.500,150.500,52.470,5.620,
0.180,5.500,8,30,156.000,156.000,1624.080,27.500,146.100,45.620,5.460,
0.180,5.500,9,30,213.000,213.000,1976.390,27.500,146.800,52.470,6.040,
0.180,6.000,0,30,131.000,131.000,2122.620,30.000,120.500,40.380,5.980,
0.180,6.000,1,30,181.000,181.000,1854.350,30.000,169.200,53.890,5.890,
0.180,6.000,2,30,188.000,188.000,1782.210,30.000,106.100,46.810,5.710,
0.180,6.000,3,30,243.000,243.000,1948.470,30.000,190.600,59.230,6.110,
0.180,6.000,4,30,260.000,260.000,1880.480,30.000,195.000,60.730,5.970,
0.180,6.000,5,30,246.000,246.000,2151.830,30.000,154.400,66.690,6.190,
0.180,6.000,6,30,268.000,268.000,2020.920,30.000,222.000,62.150,6.070,
0.180,6.000,7,30,184.000,184.000,1838.670,30.000,155.100,55.190,5.540,
0.180,6.000,8,30,226.000,226.000,1529.870,30.000,215.200,55.410,5.540,
0.180,6.000,9,30,159.000,159.000,1976.390,30.000,140.400,50.670,6.020,
0.180,6.500,0,30,139.000,139.000,2087.890,32.500,123.800,46.180,6.040,
0.180,6.500,1,30,215.000,215.000,1852.140,32.500,174.400,62.340,5.850,
0.180,6.500,2,30,166.000,166.000,1753.740,32.500,108.000,47.550,5.700,
0.180,6.500,3,30,341.000,341.000,1899.460,32.500,247.900,67.490,6.070,
0.180,6.500,4,30,264.000,264.000,1863.490,32.500,199.000,62.000,5.910,
0.180,6.500,5,30,252.000,252.000,2056.370,32.500,160.400,70.900,6.100,
0.180,6.500,6,30,272.000,272.000,1955.750,32.500,234.000,65.110,5.860,
0.180,6.500,7,30,195.000,195.000,1838.910,32.500,158.400,57.940,5.830,
0.180,6.500,8,30,232.000,232.000,1654.610,32.500,221.900,59.110,5.780,
0.180,6.500,9,30,228.000,228.000,2020.720,32.500,160.400,58.240,6.100,
0.180,7.000,0,30,148.000,148.000,2149.370,35.000,126.700,48.290,6.170,
0.180,7.000,1,30,268.000,268.000,1870.250,35.000,178.600,71.350,5.980,
0.180,7.000,2,30,263.000,263.000,1708.700,35.000,254.300,57.180,5.660,
0.180,7.000,3,30,374.000,374.000,1899.460,35.000,276.200,75.980,6.170,
0.180,7.000,4,30,277.000,277.000,1801.910,35.000,209.500,64.330,5.790,
0.180,7.000,5,30,242.000,242.000,2107.180,35.000,165.100,69.630,6.140,
0.180,7.000,6,30,294.000,294.000,2023.790,35.000,283.400,70.780,6.060,
0.180,7.000,7,30,220.000,220.000,1827.950,35.000,162.300,60.520,5.670,
0.180,7.000,8,30,239.000,239.000,1587.020,35.000,228.800,67.410,5.790,
0.180,7.000,9,30,239.000,239.000,1981.180,35.000,169.900,59.350,6.090,
0.190,3.000,0,30,109.000,109.000,2151.610,15.000,73.500,24.410,6.220,
0.190,3.000,1,30,147.000,147.000,1856.040,15.000,101.200,38.620,5.850,
0.190,3.000,2,30,148.000,148.000,1857.430,15.000,94.900,28.710,5.840,
0.190,3.000,3,30,148.000,148.000,1882.390,15.000,108.400,32.750,5.830,
0.190,3.000,4,30,122.000,122.000,1764.390,15.000,110.900,29.550,5.700,
0.190,3.000,5,30,156.000,156.000,2030.900,15.000,119.900,36.010,6.160,
0.190,3.000,6,30,171.000,171.000,1971.260,15.000,135.800,33.280,5.900,
0.190,3.000,7,30,127.000,127.000,1810.710,15.000,119.000,30.880,5.630,
0.190,3.000,8,30,108.000,108.000,1554.770,15.000,98.300,27.640,5.670,
0.190,3.000,9,30,117.000,117.000,1921.920,15.000,73.800,27.830,5.860,
0.190,3.500,0,30,118.000,118.000,2131.450,17.500,79.400,27.720,6.110,
0.190,3.500,1,30,149.000,149.000,1848.070,17.500,110.600,41.550,5.850,
0.190,3.500,2,30,128.000,128.000,1879.710,17.500,72.000,28.190,5.830,
0.190,3.500,3,30,187.000,187.000,1890.800,17.500,113.100,39.060,5.860,
0.190,3.500,4,30,137.000,137.000,1794.040,17.500,118.200,35.160,5.850,
0.190,3.500,5,30,160.000,160.000,2089.230,17.500,120.700,41.030,6.270,
0.190,3.500,6,30,194.000,194.000,1950.820,17.500,157.400,40.940,6.030,
0.190,3.500,7,30,138.000,138.000,1769.820,17.500,129.900,36.120,5.700,
0.190,3.500,8,30,120.000,120.000,1501.980,17.500,105.300,30.990,5.640,
0.190,3.500,9,30,122.000,122.000,1922.890,17.500,82.400,32.720,5.820,
0.190,4.000,0,30,132.000,132.000,2168.400,20.000,91.700,32.860,6.210,
0.190,4.000,1,30,162.000,162.000,1824.020,20.000,130.200,42.830,5.800,
0.190,4.000,2,30,117.000,117.000,1838.160,20.000,96.500,31.550,5.780,
0.190,4.000,3,30,197.000,197.000,1889.410,20.000,125.500,41.590,5.890,
0.190,4.000,4,30,177.000,177.000,1814.530,20.000,124.900,43.560,5.960,
0.190,4.000,5,30,205.000,205.000,2033.680,20.000,128.900,52.320,6.150,
0.190,4.000,6,30,182.000,182.000,1952.260,20.000,171.400,47.560,6.100,
0.190,4.000,7,30,156.000,156.000,1788.600,20.000,138.100,38.630,5.760,
0.190,4.000,8,30,141.000,141.000,1630.950,20.000,131.300,35.810,5.790,
0.190,4.000,9,30,129.000,129.000,1937.200,20.000,116.000,35.960,5.910,
0.190,4.500,0,30,185.000,185.000,2168.430,22.500,113.600,33.940,6.210,
0.190,4.500,1,30,179.000,179.000,1824.020,22.500,139.200,49.130,5.770,
0.190,4.500,2,30,198.000,198.000,1882.220,22.500,122.600,35.830,6.000,
0.190,4.500,3,30,181.000,181.000,1920.290,22.500,139.500,45.080,6.060,
0.190,4.500,4,30,195.000,195.000,1782.870,22.500,136.500,45.370,5.910,
0.190,4.500,5,30,164.000,164.000,1973.430,22.500,138.100,55.580,6.100,
0.190,4.500,6,30,217.000,217.000,1952.510,22.500,183.900,55.400,6.100,
0.190,4.500,7,30,189.000,189.000,1799.630,22.500,145.600,46.470,5.760,
0.190,4.500,8,30,206.000,206.000,1627.330,22.500,138.800,44.710,5.730,
0.190,4.500,9,30,156.000,156.000,1925.880,22.500,122.500,39.560,5.970,
0.190,5.000,0,30,128.000,128.000,2052.340,25.000,118.000,37.830,5.970,
0.190,5.000,1,30,176.000,176.000,1840.390,25.000,164.000,54.980,5.820,
0.190,5.000,2,30,167.000,167.000,1840.830,25.000,105.600,43.580,5.880,
0.190,5.000,3,30,216.000,216.000,1882.860,25.000,165.600,48.060,6.120,
0.190,5.000,4,30,252.000,252.000,1822.850,25.000,192.000,48.300,6.080,
0.190,5.000,5,30,172.000,172.000,1969.630,25.000,151.500,58.550,6.160,
0.190,5.000,6,30,254.000,254.000,2019.340,25.000,205.600,60.640,6.240,
0.190,5.000,7,30,183.000,183.000,1810.430,25.000,152.400,52.620,5.860,
0.190,5.000,8,30,213.000,213.000,1601.960,25.000,202.100,49.040,5.790,
0.190,5.000,9,30,178.000,178.000,2018.970,25.000,131.200,45.570,6.030,
0.190,5.500,0,30,132.000,132.000,2100.920,27.500,122.000,40.240,6.080,
0.190,5.500,1,30,182.000,182.000,1840.390,27.500,170.800,57.980,5.890,
0.190,5.500,2,30,192.000,192.000,1691.680,27.500,109.100,46.850,5.730,
0.190,5.500,3,30,239.000,239.000,1948.470,27.500,187.600,55.160,6.300,
0.190,5.500,4,30,264.000,264.000,1912.280,27.500,199.800,55.000,6.140,
0.190,5.500,5,30,243.000,243.000,2051.200,27.500,156.100,64.580,6.250,
0.190,5.500,6,30,263.000,263.000,2000.370,27.500,222.200,63.960,6.220,
0.190,5.500,7,30,186.000,186.000,1812.540,27.500,157.100,54.310,5.740,
0.190,5.500,8,30,253.000,253.000,1555.880,27.500,215.400,56.590,5.680,
0.190,5.500,9,30,226.000,226.000,1976.390,27.500,158.500,54.640,6.060,
0.190,6.000,0,30,136.000,136.000,2107.160,30.000,125.400,43.300,6.070,
0.190,6.000,1,30,213.000,213.000,1867.360,30.000,191.200,66.280,5.920,
0.190,6.000,2,30,244.000,244.000,1691.680,30.000,235.400,54.220,5.750,
0.190,6.000,3,30,329.000,329.000,1948.470,30.000,242.600,67.720,6.170,
0.190,6.000,4,30,269.000,269.000,1872.100,30.000,203.300,60.840,6.030,
0.190,6.000,5,30,248.000,248.000,2051.810,30.000,161.800,68.600,6.170,
0.190,6.000,6,30,275.000,275.000,2020.920,30.000,235.300,66.130,6.040,
0.190,6.000,7,30,191.000,191.000,1838.670,30.000,161.900,57.290,5.750,
0.190,6.000,8,30,233.000,233.000,1584.060,30.000,222.800,59.050,5.580,
0.190,6.000,9,30,169.000,169.000,1976.390,30.000,150.200,52.950,6.040,
0.190,6.500,0,30,148.000,148.000,2087.890,32.500,137.400,48.470,6.060,
0.190,6.500,1,30,214.000,214.000,1868.150,32.500,202.600,67.850,5.920,
0.190,6.500,2,30,278.000,278.000,1746.730,32.500,269.400,57.960,5.760,
0.190,6.500,3,30,362.000,362.000,1915.070,32.500,269.500,70.710,6.170,
0.190,6.500,4,30,273.000,273.000,1863.490,32.500,207.200,67.500,6.030,
0.190,6.500,5,30,250.000,250.000,2051.810,32.500,181.600,71.140,6.200,
0.190,6.500,6,30,293.000,293.000,2023.790,32.500,282.800,71.230,6.080,
0.190,6.500,7,30,200.000,200.000,1845.290,32.500,174.100,64.390,5.650,
0.190,6.500,8,30,274.000,274.000,1598.980,32.500,231.300,66.310,5.720,
0.190,6.500,9,30,241.000,241.000,2020.720,32.500,173.800,60.780,6.080,
0.190,7.000,0,30,151.000,151.000,2149.370,35.000,140.700,49.340,6.170,
0.190,7.000,1,30,239.000,239.000,1813.390,35.000,209.400,74.570,5.890,
0.190,7.000,2,30,294.000,294.000,1708.700,35.000,285.800,60.940,5.690,
0.190,7.000,3,30,389.000,389.000,1915.070,35.000,292.200,79.250,6.130,
0.190,7.000,4,30,275.000,275.000,1801.910,35.000,206.400,66.750,5.810,
0.190,7.000,5,30,253.000,253.000,2092.450,35.000,186.000,70.720,6.150,
0.190,7.000,6,30,307.000,307.000,2023.790,35.000,296.300,74.470,5.950,
0.190,7.000,7,30,228.000,228.000,1844.460,35.000,177.600,62.860,5.680,
0.190,7.000,8,30,284.000,284.000,1618.880,35.000,238.600,77.150,5.770,
0.190,7.000,9,30,246.000,246.000,2009.810,35.000,176.400,62.570,6.120,
0.200,3.000,0,30,115.000,115.000,2152.310,15.000,79.100,25.390,6.210,
0.200,3.000,1,30,140.000,140.000,1812.390,15.000,106.200,39.230,5.810,
0.200,3.000,2,30,144.000,144.000,1857.830,15.000,87.300,32.700,5.830,
0.200,3.000,3,30,152.000,152.000,1892.430,15.000,111.200,35.210,5.840,
0.200,3.000,4,30,127.000,127.000,1792.090,15.000,115.100,33.010,5.750,
0.200,3.000,5,30,165.000,165.000,2064.770,15.000,127.300,39.080,6.000,
0.200,3.000,6,30,188.000,188.000,1922.250,15.000,151.400,35.580,5.840,
0.200,3.000,7,30,135.000,135.000,1789.460,15.000,126.200,34.390,5.560,
0.200,3.000,8,30,177.000,177.000,1574.580,15.000,118.400,33.260,5.650,
0.200,3.000,9,30,121.000,121.000,1936.540,15.000,80.400,33.420,5.910,
0.200,3.500,0,30,128.000,128.000,2168.400,17.500,89.900,30.820,6.200,
0.200,3.500,1,30,157.000,157.000,1831.470,17.500,124.300,43.500,5.810,
0.200,3.500,2,30,129.000,129.000,1864.830,17.500,95.900,31.390,5.830,
0.200,3.500,3,30,196.000,196.000,1910.970,17.500,122.000,41.600,5.830,
0.200,3.500,4,30,142.000,142.000,1849.580,17.500,123.400,39.630,5.910,
0.200,3.500,5,30,199.000,199.000,2107.900,17.500,130.000,50.410,6.210,
0.200,3.500,6,30,202.000,202.000,1901.820,17.500,164.900,45.780,5.970,
0.200,3.500,7,30,147.000,147.000,1808.130,17.500,135.700,41.090,5.730,
0.200,3.500,8,30,128.000,128.000,1518.570,17.500,117.100,32.760,5.650,
0.200,3.500,9,30,127.000,127.000,1922.890,17.500,109.900,36.490,5.820,
0.200,4.000,0,30,134.000,134.000,2168.400,20.000,111.700,34.270,6.200,
0.200,4.000,1,30,173.000,173.000,1835.030,20.000,136.800,48.720,5.890,
0.200,4.000,2,30,167.000,167.000,1793.800,20.000,103.000,36.240,5.780,
0.200,4.000,3,30,202.000,202.000,1914.190,20.000,130.300,43.250,5.930,
0.200,4.000,4,30,183.000,183.000,1800.250,20.000,133.500,44.830,5.980,
0.200,4.000,5,30,206.000,206.000,2001.460,20.000,137.400,56.890,6.180,
0.200,4.000,6,30,191.000,191.000,1952.260,20.000,180.600,53.690,6.100,
0.200,4.000,7,30,160.000,160.000,1792.490,20.000,145.500,42.110,5.740,
0.200,4.000,8,30,195.000,195.000,1623.200,20.000,136.900,39.300,5.710,
0.200,4.000,9,30,134.000,134.000,1937.200,20.000,120.300,40.190,5.850,
0.200,4.500,0,30,189.000,189.000,2168.430,22.500,117.800,35.630,6.160,
0.200,4.500,1,30,185.000,185.000,1873.120,22.500,168.300,54.540,5.830,
0.200,4.500,2,30,203.000,203.000,1882.220,22.500,127.700,38.290,5.890,
0.200,4.500,3,30,225.000,225.000,1922.040,22.500,171.900,54.090,6.170,
0.200,4.500,4,30,247.000,247.000,1789.890,22.500,188.000,51.190,5.910,
0.200,4.500,5,30,217.000,217.000,1936.170,22.500,151.700,62.880,6.030,
0.200,4.500,6,30,250.000,250.000,1952.510,22.500,197.200,58.450,6.040,
0.200,4.500,7,30,194.000,194.000,1832.420,22.500,153.300,47.310,5.680,
0.200,4.500,8,30,212.000,212.000,1644.410,22.500,199.800,48.800,5.740,
0.200,4.500,9,30,159.000,159.000,1925.870,22.500,129.600,42.950,5.870,
0.200,5.000,0,30,133.000,133.000,2052.340,25.000,122.500,38.350,5.940,
0.200,5.000,1,30,188.000,188.000,1879.540,25.000,177.800,61.360,5.800,
0.200,5.000,2,30,172.000,172.000,1776.730,25.000,132.400,47.350,5.770,
0.200,5.000,3,30,240.000,240.000,1895.120,25.000,187.100,52.140,6.050,
0.200,5.000,4,30,263.000,263.000,1840.550,25.000,200.300,56.580,6.020,
0.200,5.000,5,30,236.000,236.000,1969.630,25.000,164.800,66.070,6.100,
0.200,5.000,6,30,262.000,262.000,2031.240,25.000,220.900,63.800,6.160,
0.200,5.000,7,30,181.000,181.000,1881.040,25.000,158.600,52.760,5.780,
0.200,5.000,8,30,225.000,225.000,1607.240,25.000,214.400,50.730,5.720,
