I_U,T_INT,seed,nodes_completed,sim_duration_s,total_survey_time_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.080,5.500,9,30,141.000,141.000,1987.430,27.500,87.600,37.250,5.520,
0.080,6.000,0,30,125.000,125.000,2108.850,30.000,111.500,39.370,5.660,
0.080,6.000,1,30,147.000,147.000,1871.460,30.000,135.700,46.980,5.530,
0.080,6.000,2,30,147.000,147.000,1904.210,30.000,88.300,42.170,5.450,
0.080,6.000,3,30,164.000,164.000,1902.430,30.000,111.500,48.040,5.620,
0.080,6.000,4,30,199.000,199.000,1859.270,30.000,136.500,47.110,5.520,
0.080,6.000,5,30,190.000,190.000,2137.070,30.000,133.400,57.220,5.790,
0.080,6.000,6,30,252.000,252.000,2004.110,30.000,174.300,54.230,5.610,
0.080,6.000,7,30,162.000,162.000,1848.560,30.000,133.800,49.160,5.320,
0.080,6.000,8,30,165.000,165.000,1657.890,30.000,138.600,45.990,5.430,
0.080,6.000,9,30,156.000,156.000,1929.880,30.000,88.500,45.210,5.570,
0.080,6.500,0,30,147.000,147.000,2142.840,32.500,115.100,42.750,5.690,
0.080,6.500,1,30,241.000,241.000,1872.240,32.500,145.900,56.870,5.470,
0.080,6.500,2,30,151.000,151.000,1869.070,32.500,92.700,44.930,5.340,
0.080,6.500,3,30,306.000,306.000,1899.460,32.500,212.100,60.880,5.630,
0.080,6.500,4,30,198.000,198.000,1869.610,32.500,132.800,52.770,5.450,
0.080,6.500,5,30,248.000,248.000,2134.460,32.500,144.100,61.730,5.800,
0.080,6.500,6,30,255.000,255.000,1992.170,32.500,180.700,58.530,5.580,
0.080,6.500,7,30,163.000,163.000,1845.040,32.500,137.700,51.040,5.310,
0.080,6.500,8,30,220.000,220.000,1618.140,32.500,209.400,53.960,5.260,
0.080,6.500,9,30,171.000,171.000,2054.340,32.500,128.800,51.130,5.550,
0.080,7.000,0,30,141.000,141.000,2098.020,35.000,117.700,45.030,5.460,
0.080,7.000,1,30,253.000,253.000,1886.130,35.000,157.700,58.720,5.470,
0.080,7.000,2,30,151.000,151.000,1821.700,35.000,88.600,46.840,5.310,
0.080,7.000,3,30,245.000,245.000,1899.460,35.000,191.500,63.030,5.610,
0.080,7.000,4,30,255.000,255.000,1900.020,35.000,188.500,59.660,5.530,
0.080,7.000,5,30,197.000,197.000,2080.950,35.000,149.500,63.270,5.640,
0.080,7.000,6,30,199.000,199.000,2060.430,35.000,188.900,58.220,5.620,
0.080,7.000,7,30,199.000,199.000,1845.040,35.000,141.400,54.910,5.290,
0.080,7.000,8,30,227.000,227.000,1611.190,35.000,216.900,57.840,5.170,
0.080,7.000,9,30,172.000,172.000,1981.180,35.000,133.100,54.870,5.430,
0.090,3.000,0,30,108.000,108.000,2152.490,15.000,73.000,23.370,5.550,
0.090,3.000,1,30,131.000,131.000,1825.830,15.000,97.200,34.000,5.240,
0.090,3.000,2,30,123.000,123.000,1852.820,15.000,75.200,26.840,5.240,
0.090,3.000,3,30,120.000,120.000,1903.000,15.000,81.400,29.930,5.360,
0.090,3.000,4,30,158.000,158.000,1842.810,15.000,99.100,26.730,5.340,
0.090,3.000,5,30,125.000,125.000,2071.110,15.000,90.200,30.370,5.540,
0.090,3.000,6,30,159.000,159.000,1936.230,15.000,125.500,29.290,5.330,
0.090,3.000,7,30,114.000,114.000,1790.610,15.000,105.200,28.120,5.080,
0.090,3.000,8,30,103.000,103.000,1577.630,15.000,93.300,24.210,5.010,
0.090,3.000,9,30,129.000,129.000,1921.670,15.000,75.600,27.090,5.230,
0.090,3.500,0,30,115.000,115.000,2069.390,17.500,76.400,24.900,5.360,
0.090,3.500,1,30,141.000,141.000,1826.280,17.500,104.900,37.330,5.200,
0.090,3.500,2,30,199.000,199.000,1879.710,17.500,145.200,29.300,5.250,
0.090,3.500,3,30,138.000,138.000,1919.220,17.500,97.300,34.260,5.380,
0.090,3.500,4,30,165.000,165.000,1819.520,17.500,106.700,30.700,5.240,
0.090,3.500,5,30,131.000,131.000,2127.010,17.500,102.700,37.660,5.620,
0.090,3.500,6,30,182.000,182.000,1973.190,17.500,145.900,37.500,5.350,
0.090,3.500,7,30,135.000,135.000,1769.820,17.500,117.000,34.550,5.000,
0.090,3.500,8,30,129.000,129.000,1590.080,17.500,100.400,29.990,5.090,
0.090,3.500,9,30,118.000,118.000,1956.550,17.500,78.900,29.990,5.250,
0.090,4.000,0,30,128.000,128.000,2168.580,20.000,77.100,31.600,5.520,
0.090,4.000,1,30,157.000,157.000,1828.180,20.000,118.900,39.470,5.130,
0.090,4.000,2,30,151.000,151.000,1877.160,20.000,95.800,29.180,5.130,
0.090,4.000,3,30,149.000,149.000,1904.690,20.000,107.900,35.770,5.310,
0.090,4.000,4,30,172.000,172.000,1770.130,20.000,113.500,36.810,5.160,
0.090,4.000,5,30,135.000,135.000,2094.500,20.000,116.200,38.810,5.400,
0.090,4.000,6,30,160.000,160.000,1899.030,20.000,149.100,43.010,5.150,
0.090,4.000,7,30,135.000,135.000,1864.620,20.000,126.500,33.550,5.090,
0.090,4.000,8,30,125.000,125.000,1588.250,20.000,114.800,33.610,5.050,
0.090,4.000,9,30,161.000,161.000,1971.990,20.000,88.000,35.210,5.260,
0.090,4.500,0,30,134.000,134.000,2170.820,22.500,92.100,31.020,5.460,
0.090,4.500,1,30,171.000,171.000,1837.990,22.500,129.900,43.210,5.130,
0.090,4.500,2,30,152.000,152.000,1953.500,22.500,95.400,31.120,5.170,
0.090,4.500,3,30,180.000,180.000,1920.290,22.500,138.600,43.330,5.280,
0.090,4.500,4,30,174.000,174.000,1770.130,22.500,114.900,39.360,5.050,
0.090,4.500,5,30,187.000,187.000,2044.760,22.500,130.500,53.920,5.250,
0.090,4.500,6,30,214.000,214.000,1952.510,22.500,167.400,49.600,5.140,
0.090,4.500,7,30,186.000,186.000,1851.010,22.500,132.800,44.240,5.020,
0.090,4.500,8,30,142.000,142.000,1635.260,22.500,132.300,36.140,4.980,
0.090,4.500,9,30,130.000,130.000,1924.320,22.500,118.500,36.100,5.210,
0.090,5.000,0,30,125.000,125.000,2200.710,25.000,114.600,35.780,5.400,
0.090,5.000,1,30,168.000,168.000,1837.990,25.000,137.100,47.860,5.100,
0.090,5.000,2,30,157.000,157.000,1830.750,25.000,97.400,39.120,5.060,
0.090,5.000,3,30,165.000,165.000,1882.860,25.000,114.200,45.700,5.270,
0.090,5.000,4,30,194.000,194.000,1770.130,25.000,136.600,43.280,4.970,
0.090,5.000,5,30,202.000,202.000,2018.130,25.000,137.200,57.270,5.290,
0.090,5.000,6,30,248.000,248.000,2019.340,25.000,177.700,54.550,5.240,
0.090,5.000,7,30,167.000,167.000,1893.780,25.000,139.100,44.860,5.000,
0.090,5.000,8,30,209.000,209.000,1623.810,25.000,198.600,41.800,4.940,
0.090,5.000,9,30,136.000,136.000,2029.070,25.000,124.200,38.560,5.300,
0.090,5.500,0,30,138.000,138.000,2161.320,27.500,118.500,39.960,5.340,
0.090,5.500,1,30,169.000,169.000,1867.220,27.500,157.900,53.070,5.140,
0.090,5.500,2,30,189.000,189.000,1743.840,27.500,106.500,43.530,4.930,
0.090,5.500,3,30,221.000,221.000,1888.490,27.500,169.200,49.160,5.200,
0.090,5.500,4,30,250.000,250.000,1845.490,27.500,189.100,49.360,5.080,
0.090,5.500,5,30,252.000,252.000,2055.760,27.500,150.500,63.990,5.270,
0.090,5.500,6,30,256.000,256.000,2000.370,27.500,188.200,56.220,5.330,
0.090,5.500,7,30,176.000,176.000,1832.330,27.500,144.100,50.690,4.930,
0.090,5.500,8,30,222.000,222.000,1620.600,27.500,212.000,44.830,5.080,
0.090,5.500,9,30,179.000,179.000,2018.970,27.500,131.600,45.620,5.280,
0.090,6.000,0,30,133.000,133.000,2108.850,30.000,122.100,40.570,5.210,
0.090,6.000,1,30,207.000,207.000,1886.380,30.000,163.900,55.200,5.130,
0.090,6.000,2,30,190.000,190.000,1782.210,30.000,103.900,46.490,4.930,
0.090,6.000,3,30,308.000,308.000,1902.430,30.000,221.900,58.590,5.160,
0.090,6.000,4,30,260.000,260.000,1915.340,30.000,198.000,53.500,5.210,
0.090,6.000,5,30,248.000,248.000,2151.830,30.000,154.800,67.710,5.330,
0.090,6.000,6,30,271.000,271.000,2004.110,30.000,213.700,58.660,5.200,
0.090,6.000,7,30,188.000,188.000,1838.670,30.000,149.000,54.580,4.950,
0.090,6.000,8,30,230.000,230.000,1544.820,30.000,220.000,52.860,4.920,
0.090,6.000,9,30,168.000,168.000,1944.460,30.000,140.300,48.840,5.110,
0.090,6.500,0,30,135.000,135.000,2098.020,32.500,125.000,43.390,5.160,
0.090,6.500,1,30,212.000,212.000,1865.430,32.500,168.800,61.250,5.040,
0.090,6.500,2,30,164.000,164.000,1753.740,32.500,106.700,48.140,4.820,
0.090,6.500,3,30,334.000,334.000,1899.460,32.500,240.800,67.850,5.270,
0.090,6.500,4,30,262.000,262.000,1900.020,32.500,196.400,59.030,5.190,
0.090,6.500,5,30,274.000,274.000,2056.370,32.500,170.700,71.500,5.340,
0.090,6.500,6,30,274.000,274.000,1955.750,32.500,230.800,63.790,5.180,
0.090,6.500,7,30,198.000,198.000,1845.040,32.500,152.900,56.450,4.980,
0.090,6.500,8,30,238.000,238.000,1594.270,32.500,227.500,57.830,4.920,
0.090,6.500,9,30,228.000,228.000,2047.730,32.500,160.900,56.100,5.230,
0.090,7.000,0,30,143.000,143.000,2098.020,35.000,132.900,46.250,5.120,
0.090,7.000,1,30,214.000,214.000,1883.470,35.000,176.600,63.790,4.980,
0.090,7.000,2,30,212.000,212.000,1708.700,35.000,158.100,53.110,4.870,
0.090,7.000,3,30,273.000,273.000,1899.460,35.000,219.200,68.790,5.310,
0.090,7.000,4,30,273.000,273.000,1900.020,35.000,206.700,63.620,5.240,
0.090,7.000,5,30,220.000,220.000,2108.480,35.000,166.600,69.070,5.360,
0.090,7.000,6,30,294.000,294.000,2023.790,35.000,284.000,66.300,5.270,
0.090,7.000,7,30,224.000,224.000,1845.040,35.000,161.100,58.450,5.020,
0.090,7.000,8,30,246.000,246.000,1618.880,35.000,235.700,62.630,4.900,
0.090,7.000,9,30,239.000,239.000,1981.180,35.000,169.600,60.090,5.130,
0.100,3.000,0,30,120.000,120.000,2144.340,15.000,84.400,24.970,5.180,
0.100,3.000,1,30,140.000,140.000,1794.880,15.000,106.800,38.080,4.860,
0.100,3.000,2,30,147.000,147.000,1870.750,15.000,92.400,32.410,5.070,
0.100,3.000,3,30,148.000,148.000,1821.290,15.000,107.700,33.720,4.990,
0.100,3.000,4,30,125.000,125.000,1764.390,15.000,113.600,33.320,5.050,
0.100,3.000,5,30,162.000,162.000,2070.540,15.000,125.600,38.130,5.290,
0.100,3.000,6,30,171.000,171.000,1938.090,15.000,137.600,32.280,5.070,
0.100,3.000,7,30,129.000,129.000,1762.560,15.000,120.600,33.910,4.750,
0.100,3.000,8,30,112.000,112.000,1535.840,15.000,102.500,28.190,4.770,
0.100,3.000,9,30,119.000,119.000,1921.920,15.000,77.700,30.260,4.940,
0.100,3.500,0,30,126.000,126.000,2128.710,17.500,89.300,28.600,5.210,
0.100,3.500,1,30,152.000,152.000,1810.060,17.500,115.100,42.930,4.910,
0.100,3.500,2,30,118.000,118.000,1864.830,17.500,94.400,28.910,5.010,
0.100,3.500,3,30,176.000,176.000,1873.830,17.500,112.300,39.800,5.110,
0.100,3.500,4,30,170.000,170.000,1766.340,17.500,121.300,36.860,5.010,
0.100,3.500,5,30,165.000,165.000,2048.170,17.500,126.000,42.800,5.240,
0.100,3.500,6,30,198.000,198.000,1973.190,17.500,161.700,39.980,5.130,
0.100,3.500,7,30,150.000,150.000,1769.820,17.500,131.400,40.070,4.770,
0.100,3.500,8,30,127.000,127.000,1534.240,17.500,117.800,33.410,4.690,
0.100,3.500,9,30,128.000,128.000,1916.220,17.500,88.600,34.170,4.970,
0.100,4.000,0,30,134.000,134.000,2168.400,20.000,113.600,34.350,5.340,
0.100,4.000,1,30,175.000,175.000,1824.020,20.000,136.500,44.480,5.000,
0.100,4.000,2,30,160.000,160.000,1793.800,20.000,99.600,34.960,4.990,
0.100,4.000,3,30,209.000,209.000,1905.960,20.000,135.100,44.940,5.190,
0.100,4.000,4,30,184.000,184.000,1811.380,20.000,129.700,44.490,5.110,
0.100,4.000,5,30,196.000,196.000,2021.840,20.000,136.800,50.050,5.200,
0.100,4.000,6,30,215.000,215.000,1952.260,20.000,173.700,53.800,5.130,
0.100,4.000,7,30,148.000,148.000,1864.620,20.000,139.800,40.850,4.800,
0.100,4.000,8,30,204.000,204.000,1570.840,20.000,193.500,41.370,4.830,
0.100,4.000,9,30,170.000,170.000,1914.540,20.000,120.800,40.970,5.040,
0.100,4.500,0,30,189.000,189.000,2166.430,22.500,118.900,37.610,5.300,
0.100,4.500,1,30,187.000,187.000,1824.020,22.500,171.500,52.490,4.940,
0.100,4.500,2,30,178.000,178.000,1819.080,22.500,105.600,37.600,4.920,
0.100,4.500,3,30,219.000,219.000,1910.740,22.500,166.300,50.850,5.110,
0.100,4.500,4,30,201.000,201.000,1779.720,22.500,141.800,49.530,4.960,
0.100,4.500,5,30,172.000,172.000,1936.170,22.500,151.900,59.740,5.010,
0.100,4.500,6,30,250.000,250.000,1952.510,22.500,187.600,55.130,4.960,
0.100,4.500,7,30,199.000,199.000,1803.810,22.500,147.200,46.730,4.840,
0.100,4.500,8,30,220.000,220.000,1579.560,22.500,209.800,41.840,4.920,
0.100,4.500,9,30,141.000,141.000,1917.060,22.500,129.800,39.550,5.100,
0.100,5.000,0,30,134.000,134.000,2200.710,25.000,123.700,36.930,5.330,
0.100,5.000,1,30,191.000,191.000,1840.390,25.000,181.000,60.910,5.020,
0.100,5.000,2,30,170.000,170.000,1773.420,25.000,107.700,42.830,4.890,
0.100,5.000,3,30,238.000,238.000,1907.290,25.000,186.900,54.320,5.150,
0.100,5.000,4,30,257.000,257.000,1818.840,25.000,195.900,50.980,4.980,
0.100,5.000,5,30,177.000,177.000,1969.630,25.000,157.200,62.630,4.980,
0.100,5.000,6,30,263.000,263.000,1976.510,25.000,213.400,61.800,5.050,
0.100,5.000,7,30,188.000,188.000,1844.980,25.000,153.100,50.700,4.910,
0.100,5.000,8,30,230.000,230.000,1610.020,25.000,219.700,45.300,4.900,
0.100,5.000,9,30,190.000,190.000,2018.970,25.000,140.600,48.260,5.150,
0.100,5.500,0,30,175.000,175.000,2161.320,27.500,138.100,44.010,5.220,
0.100,5.500,1,30,208.000,208.000,1839.300,27.500,197.800,63.690,4.980,
0.100,5.500,2,30,227.000,227.000,1691.680,27.500,218.400,52.460,4.780,
0.100,5.500,3,30,246.000,246.000,1882.860,27.500,194.500,58.210,5.060,
0.100,5.500,4,30,269.000,269.000,1821.440,27.500,207.000,60.910,4.850,
0.100,5.500,5,30,254.000,254.000,2032.180,27.500,181.300,69.900,5.160,
0.100,5.500,6,30,274.000,274.000,1935.580,27.500,230.700,66.280,5.140,
0.100,5.500,7,30,202.000,202.000,1812.540,27.500,157.400,56.550,4.820,
0.100,5.500,8,30,239.000,239.000,1582.830,27.500,228.400,51.280,4.900,
0.100,5.500,9,30,243.000,243.000,2018.970,27.500,172.600,54.940,5.190,
0.100,6.000,0,30,153.000,153.000,2108.850,30.000,142.600,43.010,5.120,
0.100,6.000,1,30,236.000,236.000,1831.830,30.000,206.900,67.620,4.990,
0.100,6.000,2,30,246.000,246.000,1691.680,30.000,237.500,59.140,4.800,
0.100,6.000,3,30,340.000,340.000,1948.470,30.000,254.000,74.940,5.070,
0.100,6.000,4,30,276.000,276.000,1814.000,30.000,211.200,67.510,4.990,
0.100,6.000,5,30,257.000,257.000,2060.670,30.000,187.100,77.310,5.290,
0.100,6.000,6,30,292.000,292.000,1963.830,30.000,281.500,69.760,5.160,
0.100,6.000,7,30,201.000,201.000,1838.670,30.000,162.300,62.570,4.890,
0.100,6.000,8,30,249.000,249.000,1544.820,30.000,238.300,57.730,4.860,
0.100,6.000,9,30,269.000,269.000,1976.390,30.000,181.600,64.160,5.170,
0.100,6.500,0,30,163.000,163.000,2098.020,32.500,152.600,48.020,5.150,
0.100,6.500,1,30,280.000,280.000,1893.420,32.500,217.800,72.090,5.070,
0.100,6.500,2,30,281.000,281.000,1691.680,32.500,272.200,63.740,4.710,
0.100,6.500,3,30,371.000,371.000,1899.460,32.500,277.600,79.940,5.190,
0.100,6.500,4,30,280.000,280.000,1871.860,32.500,214.600,67.740,5.150,
0.100,6.500,5,30,326.000,326.000,2085.880,32.500,192.500,84.130,5.360,
0.100,6.500,6,30,306.000,306.000,1962.040,32.500,295.200,70.160,5.130,
0.100,6.500,7,30,223.000,223.000,1838.670,32.500,173.300,64.150,4.940,
0.100,6.500,8,30,258.000,258.000,1565.650,32.500,247.300,65.160,4.850,
0.100,6.500,9,30,248.000,248.000,1928.950,32.500,179.200,65.060,5.050,
0.100,7.000,0,30,193.000,193.000,2098.020,35.000,160.400,52.650,5.170,
0.100,7.000,1,30,284.000,284.000,1835.620,35.000,232.800,78.010,4.810,
0.100,7.000,2,30,295.000,295.000,1708.700,35.000,286.700,62.490,4.750,
0.100,7.000,3,30,396.000,396.000,1899.460,35.000,298.400,82.720,5.270,
0.100,7.000,4,30,298.000,298.000,1871.860,35.000,231.900,69.620,5.110,
0.100,7.000,5,30,257.000,257.000,2108.480,35.000,197.100,78.810,5.330,
0.100,7.000,6,30,331.000,331.000,2030.370,35.000,320.600,72.390,5.200,
0.100,7.000,7,30,241.000,241.000,1844.460,35.000,178.900,64.960,4.880,
0.100,7.000,8,30,266.000,266.000,1601.950,35.000,255.100,74.830,4.850,
0.100,7.000,9,30,253.000,253.000,1981.180,35.000,184.000,66.210,5.050,
0.110,3.000,0,30,130.000,130.000,2144.340,15.000,94.200,28.710,5.170,
0.110,3.000,1,30,157.000,157.000,1806.830,15.000,140.500,49.060,4.790,
0.110,3.000,2,30,128.000,128.000,1738.260,15.000,96.200,36.670,4.850,
0.110,3.000,3,30,171.000,171.000,1830.670,15.000,106.600,40.020,4.990,
0.110,3.000,4,30,174.000,174.000,1777.090,15.000,122.700,38.020,5.010,
0.110,3.000,5,30,207.000,207.000,2059.890,15.000,142.400,49.960,5.290,
0.110,3.000,6,30,193.000,193.000,1915.210,15.000,159.200,37.060,5.090,
0.110,3.000,7,30,142.000,142.000,1841.110,15.000,133.200,43.160,4.830,
0.110,3.000,8,30,184.000,184.000,1515.310,15.000,173.600,34.950,4.660,
0.110,3.000,9,30,145.000,145.000,1899.360,15.000,109.300,38.850,4.710,
0.110,3.500,0,30,144.000,144.000,2151.570,17.500,115.400,32.670,5.170,
0.110,3.500,1,30,180.000,180.000,1771.380,17.500,163.600,51.840,4.900,
0.110,3.500,2,30,195.000,195.000,1790.480,17.500,127.400,39.920,4.910,
0.110,3.500,3,30,198.000,198.000,1829.210,17.500,140.700,50.040,5.050,
0.110,3.500,4,30,196.000,196.000,1774.280,17.500,136.200,46.460,5.020,
0.110,3.500,5,30,230.000,230.000,2049.660,17.500,153.900,57.970,5.280,
0.110,3.500,6,30,222.000,222.000,1861.700,17.500,185.700,51.830,5.060,
0.110,3.500,7,30,162.000,162.000,1841.110,17.500,144.200,47.650,4.770,
0.110,3.500,8,30,206.000,206.000,1537.000,17.500,195.600,39.290,4.640,
0.110,3.500,9,30,173.000,173.000,1924.680,17.500,121.400,44.530,5.040,
0.110,4.000,0,30,190.000,190.000,2168.400,20.000,122.200,38.380,5.350,
0.110,4.000,1,30,193.000,193.000,1826.420,20.000,175.200,58.670,5.040,
0.110,4.000,2,30,201.000,201.000,1791.040,20.000,132.400,45.520,4.960,
0.110,4.000,3,30,224.000,224.000,1897.840,20.000,150.100,55.960,5.190,
0.110,4.000,4,30,248.000,248.000,1828.490,20.000,186.900,56.260,5.160,
0.110,4.000,5,30,236.000,236.000,2070.240,20.000,159.400,65.610,5.330,
0.110,4.000,6,30,260.000,260.000,1953.590,20.000,196.600,61.720,5.170,
0.110,4.000,7,30,170.000,170.000,1800.390,20.000,153.000,48.500,4.690,
0.110,4.000,8,30,225.000,225.000,1557.710,20.000,214.400,49.020,4.620,
0.110,4.000,9,30,185.000,185.000,1936.740,20.000,132.100,47.230,5.070,
0.110,4.500,0,30,199.000,199.000,2166.430,22.500,139.900,40.340,5.330,
0.110,4.500,1,30,208.000,208.000,1844.240,22.500,190.400,63.040,5.050,
0.110,4.500,2,30,244.000,244.000,1747.150,22.500,214.500,55.110,4.920,
0.110,4.500,3,30,323.000,323.000,1835.330,22.500,220.800,67.390,5.160,
0.110,4.500,4,30,257.000,257.000,1786.740,22.500,193.100,57.620,5.110,
0.110,4.500,5,30,243.000,243.000,1941.030,22.500,183.600,74.130,5.180,
0.110,4.500,6,30,287.000,287.000,1952.510,22.500,222.400,71.160,4.910,
0.110,4.500,7,30,195.000,195.000,1855.650,22.500,159.100,55.310,4.870,
0.110,4.500,8,30,236.000,236.000,1577.920,22.500,225.300,50.620,5.140,
0.110,4.500,9,30,196.000,196.000,1874.850,22.500,149.300,55.750,5.340,
0.110,5.000,0,30,162.000,162.000,2159.250,25.000,151.400,40.450,5.450,
0.110,5.000,1,30,239.000,239.000,1852.750,25.000,204.000,68.710,5.280,
0.110,5.000,2,30,243.000,243.000,1762.320,25.000,234.300,58.960,5.070,
0.110,5.000,3,30,237.000,237.000,1881.630,25.000,189.500,58.410,5.310,
0.110,5.000,4,30,262.000,262.000,1845.630,25.000,196.100,60.780,5.130,
0.110,5.000,5,30,309.000,309.000,1969.320,25.000,191.700,83.330,5.000,
0.110,5.000,6,30,280.000,280.000,2002.930,25.000,240.100,70.590,5.100,
0.110,5.000,7,30,199.000,199.000,1901.560,25.000,173.000,60.740,4.980,
0.110,5.000,8,30,247.000,247.000,1596.390,25.000,236.600,55.260,4.940,
0.110,5.000,9,30,206.000,206.000,1948.440,25.000,163.900,58.230,5.220,
0.110,5.500,0,30,183.000,183.000,2041.580,27.500,161.800,50.390,5.290,
0.110,5.500,1,30,240.000,240.000,1880.850,27.500,215.000,72.730,5.200,
0.110,5.500,2,30,282.000,282.000,1691.680,27.500,273.500,63.730,4.950,
0.110,5.500,3,30,256.000,256.000,1919.200,27.500,200.100,68.110,5.320,
0.110,5.500,4,30,295.000,295.000,1814.000,27.500,210.200,74.060,4.940,
0.110,5.500,5,30,326.000,326.000,1969.320,27.500,198.700,85.570,5.150,
0.110,5.500,6,30,299.000,299.000,1972.200,27.500,288.200,75.800,5.190,
0.110,5.500,7,30,218.000,218.000,1901.270,27.500,178.000,63.360,5.040,
0.110,5.500,8,30,267.000,267.000,1435.060,27.500,247.300,66.960,4.900,
0.110,5.500,9,30,258.000,258.000,1948.440,27.500,197.500,70.210,5.200,
0.110,6.000,0,30,191.000,191.000,2147.310,30.000,165.600,51.560,5.360,
0.110,6.000,1,30,238.000,238.000,1821.420,30.000,227.100,76.650,5.060,
0.110,6.000,2,30,302.000,302.000,1691.680,30.000,293.400,66.610,4.850,
0.110,6.000,3,30,373.000,373.000,1917.560,30.000,286.600,81.730,5.110,
0.110,6.000,4,30,365.000,365.000,1830.390,30.000,286.100,87.840,4.990,
0.110,6.000,5,30,354.000,354.000,2036.530,30.000,206.400,96.850,5.480,
0.110,6.000,6,30,316.000,316.000,1949.400,30.000,305.500,82.670,5.280,
0.110,6.000,7,30,265.000,265.000,1821.690,30.000,256.600,70.980,4.990,
0.110,6.000,8,30,267.000,267.000,1467.570,30.000,256.400,75.900,5.020,
0.110,6.000,9,30,373.000,373.000,1968.820,30.000,285.100,76.750,5.380,
0.110,6.500,0,30,212.000,212.000,2077.920,32.500,168.700,58.440,5.380,
0.110,6.500,1,30,282.000,282.000,1873.400,32.500,241.200,85.040,5.240,
0.110,6.500,2,30,313.000,313.000,1691.680,32.500,305.000,69.620,4.910,
0.110,6.500,3,30,396.000,396.000,1899.460,32.500,302.900,86.220,5.980,
0.110,6.500,4,30,378.000,378.000,1861.580,32.500,299.300,87.750,5.610,
0.110,6.500,5,30,360.000,360.000,1973.930,32.500,217.000,101.500,5.750,
0.110,6.500,6,30,341.000,341.000,1971.180,32.500,330.800,88.160,5.650,
0.110,6.500,7,30,271.000,271.000,1790.870,32.500,262.500,71.440,5.260,
0.110,6.500,8,30,336.000,336.000,1542.960,32.500,265.100,103.650,5.160,
0.110,6.500,9,30,352.000,352.000,1928.950,32.500,299.100,81.210,5.300,
0.110,7.000,0,30,218.000,218.000,2132.580,35.000,173.800,64.230,5.450,
0.110,7.000,1,30,315.000,315.000,1823.660,35.000,305.000,92.160,5.260,
0.110,7.000,2,30,341.000,341.000,1668.870,35.000,315.500,80.560,4.700,
0.110,7.000,3,30,421.000,421.000,1873.040,35.000,323.200,90.110,5.430,
0.110,7.000,4,30,391.000,391.000,1908.640,35.000,312.000,90.060,5.260,
0.110,7.000,5,30,391.000,391.000,1993.220,35.000,347.400,122.430,5.460,
0.110,7.000,6,30,356.000,356.000,2026.240,35.000,345.600,93.800,5.320,
0.110,7.000,7,30,284.000,284.000,1767.680,35.000,275.700,76.120,4.920,
0.110,7.000,8,30,349.000,349.000,1531.310,35.000,277.800,105.040,5.020,
0.110,7.000,9,30,271.000,271.000,1918.290,35.000,199.400,74.850,5.140,
0.120,3.000,0,30,147.000,147.000,2144.300,15.000,115.200,32.620,5.310,
0.120,3.000,1,30,174.000,174.000,1746.530,15.000,163.300,56.080,4.830,
0.120,3.000,2,30,148.000,148.000,1741.110,15.000,114.700,44.490,4.950,
0.120,3.000,3,30,214.000,214.000,1760.140,15.000,133.700,54.850,5.040,
0.120,3.000,4,30,147.000,147.000,1742.440,15.000,135.100,41.060,5.030,
0.120,3.000,5,30,229.000,229.000,2052.880,15.000,159.900,56.990,5.360,
0.120,3.000,6,30,216.000,216.000,1849.660,15.000,179.500,55.140,5.160,
0.120,3.000,7,30,173.000,173.000,1858.210,15.000,147.500,50.750,4.960,
0.120,3.000,8,30,205.000,205.000,1520.530,15.000,194.300,45.100,4.840,
0.120,3.000,9,30,174.000,174.000,1857.010,15.000,120.000,46.640,4.930,
0.120,3.500,0,30,191.000,191.000,2144.300,17.500,131.200,39.980,5.180,
0.120,3.500,1,30,188.000,188.000,1816.620,17.500,176.800,60.550,5.090,
0.120,3.500,2,30,213.000,213.000,1790.480,17.500,189.600,49.320,4.980,
0.120,3.500,3,30,214.000,214.000,1821.320,17.500,151.700,57.630,5.150,
0.120,3.500,4,30,177.000,177.000,1775.910,17.500,150.300,48.350,5.070,
0.120,3.500,5,30,244.000,244.000,2057.210,17.500,162.900,67.790,5.380,
0.120,3.500,6,30,234.000,234.000,1928.720,17.500,203.800,64.170,5.240,
0.120,3.500,7,30,198.000,198.000,1886.140,17.500,156.400,53.960,4.990,
0.120,3.500,8,30,227.000,227.000,1522.100,17.500,216.100,47.270,4.770,
0.120,3.500,9,30,193.000,193.000,1903.910,17.500,132.400,49.840,4.900,
0.120,4.000,0,30,258.000,258.000,2168.400,20.000,188.400,47.500,5.450,
0.120,4.000,1,30,242.000,242.000,1904.200,20.000,195.100,66.390,5.230,
0.120,4.000,2,30,234.000,234.000,1772.670,20.000,216.900,63.790,5.050,
0.120,4.000,3,30,314.000,314.000,1828.060,20.000,220.700,66.560,5.250,
0.120,4.000,4,30,256.000,256.000,1816.300,20.000,190.300,60.420,5.200,
0.120,4.000,5,30,319.000,319.000,1951.170,20.000,189.700,83.540,5.290,
0.120,4.000,6,30,283.000,283.000,1976.560,20.000,224.400,67.310,5.260,
0.120,4.000,7,30,196.000,196.000,1777.330,20.000,172.600,59.050,4.970,
0.120,4.000,8,30,239.000,239.000,1517.700,20.000,228.500,62.840,4.570,
0.120,4.000,9,30,200.000,200.000,1888.800,20.000,151.900,58.940,5.180,
